side,script
for,"We—yeah, no—David, I think the better question is, don’t we feel that we don’t know what’s going on in Afghanistan, this war has been going on for— Jesus Christ. And suddenly, suddenly, suddenly we wake up and we find, oh my God, we’re losing the war! Where has the New York Times been—"
against,How did you know that—
for,"—the New York Times has not told me, we’re losing the war… Jesus Christ, David, that is the worst excuse, it’s Afghanistan—"
against,"Afghanistan, we have had people there doing rigorous reporting that —"
for,"Oh yeah, really rigorous—"
against,"But Michael, I mean— —you know— can’t believe—"
for,—this is appalling—
against,"—I’m going to defend the New York Times but let me do that on this case because I do think, the reporting around the corruption of the Karzai government and the run-off, contributed in some measure to a public waking up and the fact that a majority of Americans now oppose this war, and if I could, in between…the Iraq war and Afghanistan, or at a certain point around Iraq, how would we have learned about the torture sites, the black sites, rendition, Abu Ghraib…"
for,"Yeah, we—"
against,Those were the—
for,We’re not saying—
against,—those were the strong elements— —of reporting—
for,There are some—
against,—in the mainstream.
for,"Yeah, there are stories here. But this is— actually maybe one of the things I’m, I do this a lot, I go around the country and I talk about the end of newspapers and one of the things that invariably comes up, let’s see if it comes up here is the Boston Globe and its investigation of abuses in the Catholic church, and everybody goes well, what would happen with that. And I thought about this for a long time and I—then I thought…well, where was the Boston Globe for the 30 years this was going on? And, this is one of those things, yes, we know. But we know too late, nobody, nobody should get an award here. This is not, this is not what—you shouldn’t say, oh, we’re really proud of our coverage in Iraq and Afghanistan. My God, it’s a dollar late, whatever that—"
against,"So Michael, that’s your view of the Boston Globe— That’s your view of the Boston Globe coverage of pederasty in the Catholic church is that, it was useless because it was late?"
for,"Well, for God’s sake, yes, you can’t always defend yourself like this— No, I’m saying you did your job poorly, we did our jobs poorly—"
against,"But the job, the job—"
for,"—that’s the job that should—no, you can’t do that, you can’t say, oh yes, well we came in finally, we got it in the end. We got it, 30 years it took us to get it—"
against,"Yeah, yeah— Wait, wait, wait, wait—"
for," They are missing the point. Nobody else did because, in this case the Boston Globe was in the pocket of the archdiocese, they stood right in the way of that story. They blocked that story. Those are the guys who should go to jail."
against,"Big powerful institutions in government, in business, need big, powerful institutions in opposition of them, Exxon… big tobacco, Exxon, the current White House, the last White House. How would you know that we’re using remote robotic airplanes in a systematic way, to go into Pakistan right now, with the CIA’s finger on the trigger—"
for,"Look, we are off the proposition. Totally off the proposition. There would be total agreement on this stage…possibly not with Michael. But— If the proposition was, “Good riddance to journalism.” No one is saying that. I would not participate on a panel that said “Good riddance to journalism.” Oh yeah, I would. The main—right, there we go. I know my colleagues. What we are talking about is good riddance to a business model, that has a mixed record on the kinds of virtues that David Carr is talking about. That is now going down the tubes for reasons that have to do with an economic transformation that is both productive and useful, and the idea of the baby being thrown out with the bathwater, that there is no alternative, Jim amply demonstrates that the alternative is emerging. If it’s with partnerships with the mainstream media so be it, but it is a good thing, vote with the proposition. — Well I would say that the deep pockets that supported one investigative series, which I applaud, was also used for other purposes, for the other 364 days of the year, so, the deep pockets are used for various things at various times. You—if you exist under the illusion that the deep pockets merely support investigative journalism, then you’re really supporting our point here. Obviously we support and endorse the virtues of investigative journalism that holds institutions to account. But to say that the only delivery system for that is newspapers financed by shareholders in a corporate model, is to really ignore the present moment. I think newspapers do a great job. I think Politico.com does a great job. I think any one individual platform is not the model. And I think what we’re talking about here is a proliferation of platforms being a good thing, a transformational moment. And if it makes some very, very well-paid people in the mainstream media worried, then, you know, that’s the kind of worry that we journalists cut our teeth on it seems to me."
against,"Yeah, and we’ve heard a lot from our opponents tonight about, “You will hear from the other side,” and we really, you haven’t heard a lotta those things that they say you’ll hear from us. And I mean first of all, John Hockenberry just said a minute ago, if we could roll back the tape-- I’d suggest we do it. If it’s in partnership with mainstream media, so be it, meaning the future. Well, there goes their side of the argument. Because, if mainstream media is good riddanced, then there’s no partnership with mainstream media to be had. I don’t know what the other purposes John was talking about, the 364 days a year, it sounds like, you know, we’re cutting people’s shoes off those other…the rest of the year. But I don’t believe, I mean —the quote when I went up to the podium was, you know, you said to your newsroom, the business model’s broken and no one knows how to fix it yet, so…I’m not making the case for the business model, and I am not making the case that that top-down, vertical kind of mass medium is really the only model. I don’t know that you’ve heard anyone from this side say it’s the only model which is the phrase that John just used."
for,would like to hear how your side is going to support yourself at some point.
against,"We’re going to get VC’s just like you, Mike."
for,"No, —will get VC’s, you won’t."
against,"I’m—yeah, you can — Uh… Part of the problem that goes on on the Web, and there are so many wonderful examples of brand build-out on the Web, the Huffington Post, I’ve never encountered anything like it in my media career, watched something explode like that. Jim’s ability to take reporters who have worked elsewhere and just start breaking stories right away, has just been breathtaking to watch as a media reporter. That’s the exception, not the rule. Out on the Web, people assemble into verticals of self-interest. They often speak only to each other. They become an echo chamber of half-truths, sometimes outright lies, without any real data points coming in. And so you end up with a sort of mass of people talking to each other, no one has read anything. No one knows anything. They’re talking about something that someone else read that read that read that read. And we end up in a meta-world. The people that I follow on Twitter always include a link to what they’re talking about. The blogs that I follow, and Politico is a great example of this, live in the ecosystem of blogs, so you have transparency to what they’re talking and why they’re talking about it. You can look into the database. But there isn’t a lot of it going on. As these guys have said themselves, it’s a very nascent state. In the mainstream media, and the blogosphere, are—we’ve adopted the tools of the insurgency in terms of presentation, going to the Web, or Afghanistan reporting as video, as maps, where the drug lords are, blogs in real time of what’s going on. At the same time, you have new media adopting standards, reporting, approaches, starting to beef up. I think the two are coming together."
for,"Well we just—we keep hearing about that, you were just talking a little bit about the echo chamber like it’s just noise and people are amplifying positions that they already have and there’s a lot of misinformation out there. But who’s doing the fact-checking, some of the best fact-checking’s being done by new media. Factcheck.org, which I think is the name of the arm of the St. Petersburg Times which won a Pulitzer Prize for its fact-checking—that online, that new media component made the old media relevant, who’s been fact-checking, who was quickest to fact-check the death panels and all the other nonsense that we’ve had in different debates in recent months. It’s websites like ours, it’s the Huffington Post. It’s various bloggers who are checking this stuff in real time, and they’re setting the record straight, and I think that that’s a fabulous, advance. Is there a bigger burden on you as the reader right now than there was, 10 years ago, when five people at the three big networks and the two big newspapers told you how to view world events?  But I think there’s so much more information now for you to consume, thanks to new media, that you’re a much more educated consumer of news and you can make probably a much, a better decision based on the facts. mean I’m— mean—yeah, I mean I’m against regulation and I’m against any, any government funding for, for journalists— Needs to be attached to a robust business model. Well, again, I think what is the argument there, do we preserve an institution and do we choose which newspapers are worthy of having this subsidy to maintain their position? And then are we to call them independent? Are we to say that because now they are supported by the government, they’re supported by some sort of tax on say, television or Internet service providers that that revenue now flowing to those institutions makes them secure and independent in some sense that’s going to make the journalism better? No, I think what you’ve done there is create a jobs program for some great journalists and, let’s hope they stick around. But if they leave, there’s absolutely no guarantee that the virtues that you talk about that are associated with the brand of those institutions, is going to remain. What— the only thing— But I think the mainstream media is at least as guilty of that as anything in the blogsphere, I mean it is the Fox News Network I believe that created a theme park out of a conspiracy of liberals taking over the world. And— And so I think that model has worked for newspapers, as well as it’s worked for blogs, it’s certainly nothing that was invented by the Huffington Post."
against,"I’m just— —I’m thinking of a news story in the Las Vegas Sun, which was a six-month project by a paper which wasn’t that well-funded but, part of the mainstream media, may have been a chain. And it was a journalist who covered what unaccountable officials had not covered, what the labor unions had averted their eyes to. And she uncovered…deaths. Accidental deaths of about 30 workers. And what she did with her reporting over a sustained period of time, and I think it would’ve been difficult to do though I’m all over many platforms, and I’m for hybrid. But people aren’t reading sustained, comprehensive series, on the Web, in a new media way. And what she did was save lives. And I think that is— Well, I think, that, in a different instance— I mean again a sustained series over the course of a year, by Nina Bernstein of the New York Times, she not only had her newspaper behind her in filing FOIA’s which lawyers didn’t have the funding to do, this is on immigration detention. SoI think, she had the support of the funding, which is difficult in these untested models of new media… Even ProPublica as I said earlier, wants to get its stories in what you would consider the mainstream media, high-quality investigative journalism that exposes wrongs, corrects and reforms. I think the new media, and I don’t want to sound retro because I think we want a hybrid, we want a healthy journalism. But I think it’s tougher to do those kinds of things now, on the Web. People are doing Politico, they’re doing quick takes, they’re doing quick stories. But it’s rare to find people who are reading long investigative series… —on the Web— —and it doesn’t have the impact in some way, I’m sorry, because of the institutional authority, historically, which may change and is changing slowly, but not yet, of a New York Times taking on a scandal, and pushing for reform which in my view is what public interest-watchdog-accountability journalism is about."
for,"We applaud what the Houston paper is doing, we applaud what the Las Vegas paper is doing, but I think when you decide that you’re going to vote for the proposition, one of the things you have to keep in mind is that it is a false argument to say that this cannot and will not be done by the new media. You were talking about how you recall the— this Las Vegas series. I recall Talking Points Memo doing a series of pieces on the series of firings of US Attorneys under Bush and was relentless in doing it, and was—and did a great job of using the technology that new media’s created, to be able to get more documents, get more information and over time, build up a story that forced other people to reckon with and, and got attention and made a difference and I think increasingly—"
against,You used a lotta stories from local papers. And aggregators—
for,"And using a lot of like, the information that’s coming in — And you have files in your offices at the Chronicle as well, where you clip newspapers from other sources. And you use that as part of your research to develop stories, for heaven’s sakes—"
against,"Right, but I wouldn’t then want to go kill those other sources. Right now in Chicago there’s something called the Innocence Project which is one of these hybrids of student journalists and a coach and they’ve got nearly a dozen people wrongly convicted, off of Death Row and helped the governor change the policy. This week, new case, prosecutors sensing an opportunity, doesn’t address the issue of whether the person they brought forth is guilty or innocent, says I want your notes. I want your emails. I want all of your reporting materials to prove, whether you got a better grade or not if you got this guy off. Again and again…you need large, powerful institutions, barnacles attached, to take on large, powerful government forces— —there’s no way around it."
for,"Just briefly and I think it’s worth pointing out and this is something that people up here are loath to say and people don’t like to say in a, you know, among a polite group here, but, and I like the people at the Hearst Company. But you put out terrible newspapers and you’ve put out terrible newspapers for at least half a century, so, the question is should we fight to preserve Hearst newspapers and again I love the people at Hearst and you put out some good magazines, et cetera, et cetera. But I don’t think anyone wants to make the case for Hearst newspapers— —or for any— —of the chain newspapers— Look, we stipulate that new media does not have the track record that the New York Times or the Houston Chronicle has because it is new media. And, and indeed, if the metric is, what have you done for me over the last century, then new media will lose. But what we are talking about is, what have you done for me lately. And I think the question is that over time, mainstream media will have less ability to do what Katrina and David and Phil are talking about, and new media will have more capacity to do it, and the intent is absolutely there, and the panel has not demonstrated that, for some reason, new media has no interest in the kinds of things you’re talking about it, take Katrina’s thing for just one moment. She’s describing how a woman reporter worked for six months on a story that saved lives, and that’s getting more difficult now. I mean, imagine, at a small local paper in New Jersey, a reporter goes in to an editor and says, you know, I’ve been working for a month on this story but…it’s so difficult, I wish I was working for the New York Times. It would be so much easier if I was working for an organization with the deep pockets to support me, what would that editor say? He would say go back and do your story. That’s how journalism works. The idea that this is tough, is not an argument, for them. The idea that it is tough, is an argument for all the journalists who will continue to keep working regardless of whether the New York Times or the Washington Post go away tomorrow or not. Yeah, but that’s not even what would happen, if I can argue with people on my own side—side. If they went in, if that person in New Jersey went in and said I’ve been working on this for a month and it’s really hard, what would the editor say, the editor would say forget it, okay, it’s over, done with, let’s get on to something else."
against,"But you know there are interesting models, again I go back to this reconstruction of American journalism, this is how I spend my evenings when I’m not watching Monty Python. But, I was— Eight newspapers in Ohio have come together, to continue the newsroom, the news reporting that that state needs. In New Jersey and New York there’s a tristate—I’m sorry, two-state collaboration, so that you can continue some of the reporting, these are mainstream media organizations—"
for,don’t think your opponents are—
against,—trying to navigate their way—
for,don’t think your opponents are against that.
against,"Well, they’re mainstream media—"
for,We’re just saying that it doesn’t— I’m saying—
against,"And I would just say on the new—in respect to the new media— don’t know, some people over there might want—"
for,"Too late. Crazy people aren’t a new invention. They’ve been around for a long time, people who tell lies have been around for a long time, people who think crap information is true, have been around for a long time. And I think that…what you’re going to see, it does put more of a burden on you, and I’ll keep coming back to this because there is so much information, you have to figure out what you trust. The reason that I’m optimistic is I feel like new media is going to solve that for you, it’s not going to be old media, it’s going to be new models in your local communication, it might not be a paper that has four or five hundred employees. It might be a series of three or four smaller websites that do very specialty reporting in those communities, some might be not-for-profit, some might be ad-supported, some might be paid content. But that’s going to happen. And it’s happening now—that’s why I’m optimistic that together we can figure this out, we are figuring this out. And there’s a reason that mainstream media is losing readers, they lost touch with their readers, there’s a reason, look at the circulation numbers that just came out. Across the board they lost 10 percent. Some newspapers lost a much higher percent, in six months, they’re just losing the readers because they didn’t retool and they didn’t start trying to get news to you the way that you wanted, maybe you want it on Twitter, maybe you want it on Facebook, maybe you want it in a newspaper, maybe you want it online. It’s companies like ours and I think companies in new media that are figuring that out and are going to be the ones that continue to provide that and continue to fact-check for you."
against,"Well, I think it was Jim who made that point and I read on the plane here a story -- I think it was Michael’s story, maybe -- about Politico. And that it was the founders of Politico walking towards the camera. And they, while young, so there was a diversity there, they were all white males, as far as I could tell. Maybe I’m wrong about that. So I don’t know how much diversity there is. I do know, I mean, I can tell you from personal experience. I did a blog post on SF Gate, the Chronicle site, talking about how nicely the press was treating President Obama. And that post, widely circulated. I found out I had all sorts of friends I didn’t know. But, you know, that is not a story that I… that’s been scarce. In fact, I’ve read them in the last week, not just, by the way, in mainstream media but on Politico. It had a story today in which I was quoted, about how President Obama is getting treated better than President Bush was being treated, for doing some of the same things. So I don’t think that that’s an opinion that has been left out of mainstream media. I do realize there’s at minimum, a perception issue about the political bent of mainstream media. No question. You know, I’m -- Thank you. On the car ride over here I rode with Jim. And Jim actually acknowledged that many people, even himself, consider Politico to be mainstream media. The point is really not about definitions. The arrogance that Jim referred to in newspapers for losing circulation, I think that’s a very real problem. It has been a real problem and we have lost sight -- I call it the Higher Calling Disease – of our mission. But I’m afraid I’m hearing a little too much of that same arrogance on the other panel about new media. Because, let me tell you something, you haven’t heard from any of us that we think new media is bad. They’ve made a great case that new media has all sorts of possibilities. It’s like a great, wonderful shiny object. But the proposition you’re being asked to vote on is: Good Riddance to the Mainstream Media. Therefore, the proposition says, Mainstream media has to die. That’s the proposition. And my own experience is not that. My own experience is when I get together with Biz Stone, who is the co-founder of Twitter, we talk about ways in which their massive pipeline of all that data and information and Tweets might be able to be narrowed down into a verifiable set of facts that then professional journalists -- this is his view, and Twitter’s view -- professional journalists then take it and run with it. Wikimedia, I talked to one of their executives. He said, We rely deeply on mainstream media journalism. We are not arguing that that is the only way to go. Our opponents are arguing that their way, that the new media way, is the only way to go. And I just find that to be not a credible proposition. So I urge you to vote... against the proposition."
for,"I’ve asked before how they’re going to do it. If they want to save, the mainstream media they gotta have a plan other than a government bailout. Phil says we want the mainstream media to die, that’s what we’re advocating. That’s not the case. What we’re saying is that the mainstream media is dying. And it’s, going to die because things have changed. It’s become obsolete. There is new technology. So even if we wanted to preserve it and most of my day is spent in the mainstream media and I would love to preserve it another year, another couple of years. Many of us about whether we will make it to retirement. I think actually we won’t. And I think that’s what we are trying to say here. It’s not to deny anything about the mainstream media -- its virtues or its faults. It’s just to acknowledge that something new has happened, a change is here. The mainstream media now is functionally Detroit. So actually, it can probably go on. It can limp on and on and on. And then it won’t be able to limp on anymore. Remember, we are all journalists here. We are arguing for our livelihoods. They’re arguing for their livelihoods. We are arguing for a new version of our livelihoods. But what you should focus on is the other people, the people we serve. We serve readers, we serve advertisers and we serve shareholders. And the mainstream media has failed in that regard and there’s no picking up the pieces."
against,"It’s folly to deny that change is happening. I believe in accuracy. No one is talking about a government bailout for the media. But we are talking about a moment of transition and transformation. And in that moment your models -- some exciting -- are untested in terms of sustainability. And I believe, and I’m not going to use a cliché, John -- but I believe that it is not a moment to dispense with what has been of value in the mainstream media for what I believe is important, though it might be scorned up here -- which is accountability, democracy. I believe those are noble principles. And I do believe that we do need large, powerful institutions, barnacles attached, to take on powerful forces, whether corporate or government, and that the new media is beginning. Not to demean the new media, but we need to find ways of working together to salvage quality journalism, which I believe is a public good in a society where there are too many voiceless and powerless. And to me that is much more important than the myth of this liberal bias in the media. It is who is heard and how people are heard and on a variety of platforms and of all political and ethnic and racial persuasions. So that is what I believe we should today understand coming out of this hall, and be against the motion: Good Riddance to the Mainstream Media, because there are important elements of that to preserve. And the new media lives with it, feeds on it and continues to need that, even though there is denial on the other side of the aisle."
for,"would urge you to vote for the proposition and I think when you’re about to vote you should think about their argument. Because I think they’re making a pretty powerful argument for us. What they want you to believe is that the mainstream media is something that it’s not. They want, they use words like hybrid or advancement or transformation. They’re basically trying to argue that they are new media and they’re not. The culture is different, the metabolism’s different. I think it’s emphatically clear that not only is new media superior, I think it’s our only hope for saving timely, serious, revelatory and profitable news. So I say, Good riddance to the slow, detached, monolithic mainstream media, which we’ve had for the past twenty years. And I say that new media, we should respect the things that these guys have talked about. We do respect the values of fairness and accuracy. But I also think that all of us in this room should embrace the diversity, the transparency, the timeliness and the innovative spirit that you see in new media. That’s where the optimism is. That’s where the ideas are. That’s where our, for us news junkies, that’s where salvation is. I urge you to remember that new media is very much in its infancy. And we can sort of laugh it off and we can talk about baby water, all we want. But new media is working out its flaws. Our people balance better the serious with the superficial. Everyone’s aware that that’s an issue. People are grappling with it and it will be solved. And we will fill the role of, the traditional role of a public servant. You can’t do public service journalism, investigative reporting or foreign policy unless you make money or unless you have government subsidy or unless you have a not-for-profit status. You have to make money to be able to support doing the foreign coverage, to support doing the investigative coverage. I’m proud to say that profit, that Politico is, in its third year, profitable and that soon we’ll be able to do more and more funding of the type of investigative reporting that we all love. We all share that. Nobody is disputing that value. So with all that in mind I think it’s abundantly clear that you should vote in favor of the proposition because the news depends on it."
against,"want to thank the audience for their attentiveness and you, John, for keeping all the frogs in the wheelbarrow and moving them down the road. Tough job. And even though I said these guys had what I thought was a very tough set of facts, I take my hat off. I think you argued your case and argued it well. It does not mean I want you to vote for them. Here’s the thing: we’re losing audience. Mainstream media is not losing audience. We’re not a hybrid business. Who is it that, to take one website I know about -- the New York Times. We have eighteen million viewers. We have eight hundred and fifty thousand paper subscribers. We need people on all manner of platforms. Politico, you’ll be interested to know, three times a week, puts a paper out on the street. Why do they do that? Because you gotta put the white paper out to get the green paper back. Okay, that’s how it works. The problem that he has and the problem that I have is that over time the audience has switched to the web. The audience that’s worth a buck in print is worth a dime and sometimes a penny on the web. Because we end up competing oftentimes against our own work, aggregated. Newser is a great looking site and you might want to check it out. It aggregates all manner of content. But I wonder if Michael’s really thought through getting rid of mainstream media content.  have a rather holy sheet of newspaper -- Newser, it’s absent mainstream media content. It looks like Swiss cheese but who would want to eat Swiss cheese every day? "
for,"So, David, thank you. Now we know what those pilots on Flight 188 were doing in the cockpit. Cutting out little, pictures from Newser. I indeed am honored to be here with my colleagues and it’s great working once again with John Donvan. They have argued the point well. They have made a lot of points that remind us, perhaps nostalgically, of the journalism that we all love and that we all want preserved up here. But you must vote against them and for the proposition for the following reasons: They’ve not demonstrated that there is a way to stop the changes that are afoot. In fact, they’ve agreed that the changes are taking place. There’s no way to stop them. They have not demonstrated how journalism is, in fact, going away under our model. And they have not demonstrated that the current institutions they call the mainstream media are the only means for delivering quality journalism. What do they say? It sounds sometimes they’re saying, We are going away. Don’t hate us. That’s pathetic and sad, but it’s not relevant. It sounds like they’re saying, We are being abolished. Don’t let them. Well, that’s simply untrue. They’re not being abolished. And in fact, they would argue that we should be abolished or that the new media should be regulated so as to prevent their content from being used in new media and having access to readers. Finally, sometimes it seems like they are saying, We deserve to be protected, but they don’t say how. And because they don’t you must vote against them. They haven’t given us a practical reason why the mainstream media either should not go away or can be prevented from going away. Finally, my brilliant colleague David Carr would have you believe that the New York Times started on this island with Pulitzer prize winning journalists who said, We gotta start this paper to confront the government. And that’s not what happened. They started selling, they sold a lot, they made a lot and the core values of the New York Times arose out of their success. The moment has passed. Vote for the proposition."
