side,script
for,"I would think you would give the -- you know, it's an unwieldy mechanism. I think you give the players that option. If they want to be called, ""student athletes,"" and they're actually going to class and they're interested in getting an education, fine, if they don't want to go, don't make them because I have a feeling that most of them probably don't want to go. -- easy course list, that's why UNC has an easy course list --"
against,"Well, you know, you've got to quantify that, but why do you think -- if they don't want to go, why do you think 70 percent are graduating as opposed to 55, 56 percent of everyone else?"
for,"Well, I said, because in many cases, you know -- What -- John Donvan:All right, let him finish -- let him answer."
against,Why are so many football players graduating if they don't want their degree and they don't want to go to class and they don't want to go to school? You're taking -- you -- Yeah.
for,"Because it's a game and because the NCAA knows and college football knows that we're under a lot of scrutiny for our graduation rates so they push him through. Why does Stanford have an easy class list that football players -- ""Here are the classes you take.""  Tim, why? Why would they? Why would UNC --"
against,I know -- I have --
for,But why?
against,"I have alum at Syracuse who had easier class loads, easier degrees than I did with an English literature degree --"
for,"But you're -- Tim Green:-- or a biosciences degree, I mean, a physics degree, an engineering degree, I mean, some people get their degrees in -- I don't want to disparage any other degrees, but there are all kinds of things. You know, if you're -- if you get a degree in business or a degree in the liberal arts --"
against,-- an English degree.
for,"I -- you know, the thing that I always come back to that has mystified me throughout this whole debate is what on earth is so special about football? I mean, if 50 years ago or 75 years ago the major colleges had all decided that they would compete at Monopoly -- -- and that somehow Monopoly had gotten lodged in the imagination of the American scholar Monopoly player. And that they started to give out scholarships for Monopoly players and then the Monopoly coaches earned millions of dollars and they built large stadia, which 1,000 people would come to watch the Monopoly players compete against each other. And then suddenly it was observed that Monopoly had gotten out of control and we said, “Maybe it’s time for us to turn our back on Monopoly.” I can imagine the two of you just standing up there and saying, “No.” There’s something magical about this game. My point is there is nothing -- it’s just a game. Replace it with another game.  John Donvan:-- her question is she feels that this effect is there and is real, and I want to ask you if you think it’s there and if it’s real and if it’s worth it. My point is -- My point is it’s probably real but you could get it with something else.  Let’s try it. Well, I mean, I think, you know, it’s like anything in life. If a team is winning and successful with certain exceptions like a Texas or an LSU or an Alabama, if you’re winning students go, alumni go, if you’re losing they tend not to go. I’m not sure if you’re saying that the 25 biggest, best universities in the world have superb football programs because I don’t think that’s correct. I just don’t, because on that list is Harvard, Yale, Penn, University of Chicago, and last time I checked the Ivy League sucks. But, anyway, it does bring students together. But -- however, there was a study done at the University of Oregon by several economists that was in the National Economic Review that showed when the Oregon football team was winning men’s grades went down significantly. They did -- you might think it’s a laugh but it’s not. By an equivalent of 27 SAT points, they studied half as much, and they drank twice as much. So that’s what football does. It makes you drunk and stupid."
against,"-- “and get back up.” Oh, it does. No, it does.John Donvan: Because you’re talking about what’s good for the football player and they’re talking about -- Oh, okay. No, you’re right. I thought he meant what’s so good about football as a player."
for,"Look, I mean, football is a part of the American soul. It goes to, frankly, our celebration of -- we like being a violent, hard-assed country. What I resent is that why don’t you get all those things in the school newspaper when you put on a play? When you’re in the orchestra you get all these things.  Football players don’t really have to deal with people. They’re told by 23 coaches what to do and all those pursuits have much more long-lived academic pursuits. You have to write. You have to learn critical thinking."
against,"Well, I think on a college campus a lot of those endeavors that you’re talking about, and some of them -- I participated in my school newspaper. Again, those tend to be segregated endeavors that don’t reach the cross section of people that football does and, you know, that’s unfortunate. But it’s the American reality, and football is the one thing on the field and even in the stands that seems to bring America together across a lot of different backgrounds. John Donvan:Buzz Bissinger."
for,"Henry Gates, Sports Illustrated 1981. And we all know who he is and I think we respect him obviously. “The blind pursuit of attainment in sports is having a devastating effect on our people. Imbued with a belief that our principal avenue is to face and -- is to profit through sports, far too many black kids treat basketball courts and football fields as if they were classrooms in an alternate school system."" That's Henry Gates.  Now, Henry Gates also -- and then I'll stop. Henry Gates, he went back to his hometown. He asked people, how many black pro athletes do you think there were? The guesses were wild. Half a million, 50,000. But what he was distressed by -- no one believed him when he said there are 12 times more black lawyers than pro athletes. 20 times more dentists and 15 times more doctors. So I frankly think that you are selling a bill of goods to inner city kids that athletics is the way out because there are a lot of other ways out."
against,"There's many -- Because it's America, and because of freedom, you have to take responsibility for yourself. And so trust me, having gone through the athletic and academic experience, Ball State University and every other university that my friends attended, they put all the academic goodies right on the table for you to take. And sometimes they put you in a -- you know, get your head and try to stuff the academic -- it's up to you to open your mouth and take it. That's America. And so these issues, whether we're trying to reduce to black and white sometimes are far more complicated, and it has to do with -- for me, I tried to quit college football. My parents wouldn't allow it. Would not allow it. I would not do away with them because, you know, I am pro restraint on freedom within reason. And so no, I actually think it's for the players' best benefit to go on and participate in college football. You know, so no, I'm not for capitalism. We need a system of checks and balances throughout our society. And so there need to be --"
for, Now I'm really confused. I've just been listening to you for the last half hour going on about freedom and dumbing. And all of a sudden now you're not for freedom any more.
against,"Well, no, I am for freedom, but --"
for,Except when you're not.
against, That's why we have government and rules and regulations. And there are restraints on freedom. We can't kill each other.
for,"Well, then Jason, let me ask you this. And no offense. You definitely had concussions when you played. I'm convinced of that. But anyway, I know that was inappropriate. All right."
against, That was a good joke. Buzz and I are friends.
for,"Anyway, I was doing so well up until then. Jason Whitlock:Buzz plays rough, I can handle it. Are in favor, then of an antitrust exemption and many labor economists are who study sports in which no head coach gets more than $400,000 a year, which is a lot of money. Are you in favor of that?"
against,"400,000, I don't know if that would be my limit. But yeah, I'm for -- I wish Congress or our government would step in and put some restraints on the NCAA and college football."
for,"And let's face it. The only reason that three-year rule is in effect is because -- and I think Tim will agree -- you need that amount of time to develop as a football player. -- to be ready for the pros. So that's the only reason. You know, it's what the NFL wants. And basketball, which frankly -- major college basketball is in worse shape than football because of the one year and out. You know, the five starting players of Kentucky, all the freshmen are leaving school. So, you know, everything is done basically for the sake either of money or so-called branding or the pros."
against,Setting a precedent that could be used to ban basketball next.
for,"Tim has played football. He has spoken, I think, very eloquently about why it is a special game. It is a special game. I love football. I do not think it has any academic purpose. And -- Wait. Other teams -- but you know, you do it. You do it. The University of Chicago which was in the Big 10, and Jay Berwanger had won the Heisman trophy six years earlier in the Big 10. Robert Hutchins said, you know what? This serves absolutely no academic purpose, no academic purpose. And he said, I know a lot of students at my school who can win 12 letters but don't know how to write one. And you know what? They got rid of it. They got rid of it. Schools can get rid of it. BU got rid of it. Northeastern got rid of it. Schools get rid of it. Well, people can sue. They can do this. They can do that. I think college presidents get -- the problem is with those salaries is they're terrified of head coaches. They're terrified of college coaches. They know at the big schools, they bring in a lot of bucks.John Donvan: Yeah, but Buzz, you're giving the reasons not to do it. You ban it. You know what you do? You ban it. College presidents ban it and then let people sue and let -- then it takes -- who knows? Two weeks ago at the University of Florida, they shut down their computer science department, and they added $2 million a year to their athletic budget, bringing their -- the football program share of that budget to $78 million. Now, they didn't think of the banning of computer science at the University of Florida as setting a dangerous precedent. So if that's the case, I'm not so worried about the football --"
against,"Why can't we -- to Jason's point about freedom, why can't Florida spend their money on one thing instead of another? Why can't the University of Chicago discontinue football and focus on academics? This is -- why can't we choose? Why can't we choose? And if someone is -- if a football program is losing money, and a school wants to discontinue it, well, why don't they? Why don't they? They don't because somewhere along the line some benefit is inuring to that university. And that's why they do it. And I just don't understand why you'd say, well, let's ban it. If it's so unproductive, if it's so counterproductive to everything that's going on, it would ban itself.John Donvan: Hmm."
for,"But, you know, it's not going to ban itself because the amount of money that is now involved that has been poured in that certainly wasn't there in the '60s by ESPN and CBS -- is so enormous that it's just going to create a bigger and bigger monster. And I guess, I don't know, call me silly. These are difficult times for this country. We can put our head in the sand, and sing the National Anthem, and say everything's going to be great, and we can believe in myths, a great country changes. There was no China in the 1960s that was competing. There was no India. There was no South Korea. And, call me naïve, I really do think that these universities have to be almost exclusively about education. And one other thing, you asked about getting rid of sports? I'll tell you why it wouldn't be a bad idea, because then, that's actually the best argument for keeping football, you keep football, you keep basketball, you get rid of all the other sports that they pay for so that money at least goes into the general fund so the average student is getting something out of it."
against,"Well, I mean, that's another debate, whether -- -- we want to ban all non-revenue producing sports. Again, those are -- create opportunities for people, and for men, and for women, and I think universities are about opportunities. And the other thing, I just want to say this because you mentioned something that's absolutely wonderful, Buzz, before every football game and before every athletic contest at the high school level and in the college level, everyone, everyone, both sides,we stand up and -- if we don't sing, at least we stand and respectfully observe the Star Spangled Banner, this country's song. And, you know, our National Anthem, what a beautiful thing, that's the only place where a community, where an entire school comes together and stands up and respects the National Anthem. You don't do it anywhere else in the college experience."
for,"But on a very, very minor, minor scale. No, you get a rich benefactor, and there are plenty out there who will pay for the program because frankly that's what's happening now. The next phase of college football will be Boone Pickens. Why is Oklahoma State so good? Because he's given $300 million to the football program. The University of Oregon, it came out of nowhere to be a football power.  Because of the hundreds of millions given by Phil Knight. If you want to have women's swimming, you have a benefactor pay for it. And you know as well as I do that Chicago is in a very, very different place than the 125 BCS schools. There is no question that places like Chicago and Harvard and Wesleyan where kids don't think that they're going to be pro football players, the most formidable person I have ever met is an athlete because they don't quit. But you know what the problem with athletes are? You know where they do the best?  And you know why Wall Street is so screwed up? It’s because athletes -- -- it's true, athletes don't know when to quit. They're only about winning. We're not talking about taking sports out of the curriculum. We're talking about banning semi professional -- or -- Buzz might have a slightly different interpretation of this than me -- but I think that if you look at schools like for example MIT, which has one of the highest participation rates in intramural sports in the country, their level of play is far higher than everybody else's, perhaps as a consequence of the fact that they’ve turned their backs on big time college sports. So I think you could -- if we focused on precisely what John Dewey was interested in doing, which is bringing sports down to the level of the average -- the ordinary student, then that would be more easily achieved if we got away from this preoccupation with these enormously costly and dangerous spectacles. And just to clarify, I mean, you could have -- people might not like it -- you could have wonderful club sports that could be very, very competitive. I mean, you can have a schedule. The amount of travel the teams do is ridiculous. You can have a schedule where you’re competing against regional teams. I think John Dewey was talking about the development of the whole individual. The fact is, there’s no phys-ed anymore in schools. Everything is about and by and for the athlete. And what happens is you create the athletic culture."
against,"You’re limiting access for a lot of people, so -- You’re not going to have college scholarships for the athletes. And, I mean, one thing I do want to say, though, is almost this line. I mean, are we talking about banning college football or are we talking about only banning college football if it’s Division 1 college football? Are we talking about Division 3, Division 2 football? That’s okay? But Division 1 -- Buzz Bissinger:No, because, I mean, I -- No?"
for,"You know, I think the model of Division 2 and Division 3 is better. I think if you read William Bowen’s book, I think it’s called “Game of Play,” it’s a fantastic book based on data that he got from the Ivy League and from Duke. I mean, the one thing he did point out, and the little three, he said, “It’s a total fallacy to think that the Ivy League does not recruit and does not play games with scholarships and that Williams actually gives more athletic preference to athletes than the University of Michigan.” I think all these programs are loss leaders and, you know, look --"
against,You’re saying ban college football --
for,"I’m advocating -- here’s what I’m -- No, but I’m advocating that there are other ways to do it. Whether it’s a minor league season, whether it’s an NFL developmental system, why not the European model? The European model. They don’t use their colleges and universities to create soccer players. They have sports academies, they have schools. They’ve plucked players as young as six because they say, “All right, you want to be a soccer player, you’re showing talent,” and they go to school there. And the other thing they do that is smart and beneficial is if you’re not going to make it, you’re weeded out early so you learn -- -- at an early age --"
against,"So we’re not going to ban college football, we’re just going to change it? Because we’re going to have colleges that have football teams and some of those players, the players who want, get to go and get their education so they still have --"
for,"No, I think we ban college football and then you have a developmental system for those who are --"
against,That are --
for,-- at the higher echelons of competition. And for the rest of the schools --
against,"That are called Syracuse University, Texas Longhorns --"
for,"Yeah, you -- You license it out."
against,"As long as they can go to school and so those 70 percent that want to get their education can get it, I think it’s great."
for,"Yeah, that --"
against,"There is no question that there are problems with college football, as there are problems with almost every institution in this country. But I hope that, after some of the things you’ve heard tonight from Jason and from me, people who’ve benefited from the education of college -- the education we had on the football field with the perseverance, the hard work, the teamwork, the tolerance, and the benefits that accrued to us through our education, where we earned the opportunity to get college degrees, where -- and sometimes some of the people who get those degrees wouldn’t have another way to get them except through football scholarships. So there are great things. They unify our communities in many instances. They unify campuses and colleges, and the reason why it’s there is because it is doing good things and yes it’s making money and yes the coaches are making money and this is America. It’s capitalism, I’m sorry. Brad Pitt makes $25 million to make a movie. That’s just our -- that’s our society. So we pay people what the market says we should pay them. Football, there are concussions, but there are no studies so far that link that to anything other than some isolated instances. So football -- and it's evolving. With the equipment and the rules, it can continue to get better. But to end it, to me -- Malcolm Gladwell may be best known for his book called"" Blink."" And in that book, it says that when you're faced with a crucial decision or any decision, just listen to the premise and then give your immediate impression. So that'swhat I want to ask you to do tonight. Think about this. Think about, are we going to ban college football, and in a blink, I think you'll vote that we will not."
for,"Look, there's no question, this is a radical solution. But I think it is called for in what are radical times. I am surprised that Tim and Jason seem not to be affected at all about our lagging academic performance, that we're now 14th in the world in math and reading and science when we used to be first, that we're 16th in educational attainment, meaning that other countries are catching up and catching up rapidly and exceeding us when we used to be first. We simply do not have time to waste. Universities were set up for a primary academic purpose. They were not set up as sports factories disguised as universities. And I understand the graduation rate is 69 percent.  I think a lot of players, and I think even Tim would -- he'll admit this to me privately afterwards -- a lot of players are pushed through and passed through with no demands placed upon him. And I know the impact. I did write a book called ""Friday Night Lights"" in which the cornerstone character was a black running back named Boobie Miles. Now, this was high school. And I saw what happened as many college players are when you are treated as a football animal, when you pass -- because the word on the street is -- with the professors is, ""You better pass that kid or there's going to be trouble."" Boobie Miles got no education. He was a football animal. He was considered dysfunctional, basically an idiot, which he was not. And I'll tell you, with no education, his life has been nothing, nothing but a horrendous hell and a lot of broken dreams that football propagates more than any other sport."
against,"I want to start where I began by -- Mr. Gladwell, Mr. Bissinger, Malcolm, Buzz, two of the brightest minds I have ever encountered. And I -- when I said that comment about them dabbling in sports, it's because most of the time they apply their mind to much bigger issues than sports. And so it's been a worthy debate. Mr. Gladwell began talking about the purpose of schools. And overall education is about preparing you for life. And I think if they had a bit more experience with college football, actual participation, and then I don't mean that in any kind of dismissive way. But it's something you have to experience, because I don't think most people understand the educational benefits of college football. And it's dismissed as a bunch of dummies. Brady Hoke, the head football coach at the University of Michigan is a very good friend of mine. He played football at Ball State University. He had been the head coach of Ball State University. I have watched him up close and personal in this era reach kids at Ball State University and San Diego State University and now at the University of Michigan, with an entire leadership program and men-building program that he and his strength coach implement throughout a player's four and-five-year career. And it helps develop the overall person. And it helps prepare the athlete for life in the real world. That is a school's purpose. If we truly understood football and what was transpiring, I don't think anyone would argue that it's not part of the academic experience. It may be part of the academic experience that some people don't respect because they don't understand it, but trust me, it is a big part of the academic experience. It's not perfect. It can be improved. It can be more like the Ivy League system. But there's no way we should ban football."
