side,script
for,I didn’t make my point!
against,Did Tim say that it is going to win or not going to win?
for," No, I did not. I did not. But Bitcoin -- the value of Bitcoin is tied to the network and how big that network is. And according to Metcalfe’s law, the power of a network is the number of nodes in that network -- number of people -- squared. And so, Bitcoin already has, like, two thirds of the -- they have a huge lead. They have an enormous lead -- And it can evolve. Because their network --"
against,Why exist?
for,It can --
against,Why does exist?
for,"And new technologies will come up, but just as Microsoft added those technologies as they benefited from them, Bitcoin is doing that, too."
against,So -- but --
for,"-- lightning network sped it up pretty fast, and that had to do with another technology that came from another cryptocurrency, and they brought it in --"
against,You’re just saying that Bitcoin is the -- . -- Myspace of the cryptocurrency. 
for,"No, but Bitcoin can evolve -- May I actually -- I’m a small, as Milton Friedman would say, small-L libertarian, but you have to admit some degrees of paternalism, and in that case, no, you have to have -- I think there have to be companies with the wallets that perform the KYCAML and the customer service. So, when Grandma forgets her password, it cannot just be a pure “you're on your own system”. So, there have to be a ring of companies that build up -- that attach to the system and provide that extra layer of service and trust."
against,"-- These companies are going to be -- if Bitcoin ends up dominating currency, when you walk down a street in a small town, and you look at the biggest buildings in the street, they're going to be owned by these big companies. They're the banks of the future which will act as intermediaries, and they'll skim off the profit. with the bank."
for,They’ll be little storefronts that let you come in and use -- That's all they need to charge for.
against,Why not have a bank?
for,"Well, no, we can -- I happen to have just been with regulators in Washington the other day and talking about what we're doing with Wall Street. You could -- you can eliminate the role of exchanges. You could have decentralized exchanges. That's not a healthy first step. I think that we ought to take an incrementalist approach. I remind the young bucks like Tim I run into in this field, “Remember Frankenstein?” The lesson of Frankenstein was that the scientists has to be thinking about the effects that he’s maybe not thinking about. Anyway, no, we want to replace the system incrementally. I'm happy to back him up there. I do understand that with your own money you want to make sure that you're set, and that this is a risk -- we all know it's a risk -- but over time I think your Bitcoin ownership should continue to increase, and I believe that there will be a point at which you will no longer really want any of the fiat currency. And to my -- my answer is I'm not completely sure I'm right. I'm not completely sure I'm right, and I don't want to tell Grandma to go put her savings into this. Let's see how it evolves."
against,"Yeah, I agree, it’s a debate-ending concession, and the reason is -- -- is that Patrick -- What Patrick is saying is that Bitcoin is a speculative investment the way the South Sea stock was. Maybe if you have a lot of money, you want to put a little money -- a little bit of money in it. But a currency has to be used by everybody. That’s the idea. It’s got to be 100 percent used."
for,"I consider that an asterisk. I’m speaking -- -- to the investors -- settle down, Bruce . to the specific question of, do people go in and invest? I try to stay somewhat agnostic about that. But on the question of, is this here to stay, is this going to re-architect the institutions of civilization? Yeah, I think so. I just -- that doesn’t mean I want to tell Grandma to go and put her savings in it, because I . I’m going to toss it to Eric after I make my point, just so he -- and then I’m sure he’ll toss it to him. The regulators have the point of view, from what I can tell, that Clinton’s -- the Clinton administration did regarding the internet. “If we regulate this, it may go abroad. We don’t want the center of gravity to be in Beijing.” And so, they have had a relatively hands-off attitude, and I think that that’s smart, and this absolutely will -- there is enormous -- Beijing, China, has named a new five-year plan -- has named four technologies they want to dominate the world in at the end of this five-year plan. They’re four -- they’re one year into it. One of the first of those four is blockchain. So, this -- we absolutely have to be afraid that some other country gets the jump on us in this research."
against,"Well, regulators are extremely skeptical about Bitcoin, and they’re cracking down on it. But they’re also worried, as Patrick says, about losing a competitive edge and destroying a nascent technology that might be helpful in some way. But if Bitcoin ever became a currency, if it took over, then regulators of all developed countries, and all countries, would destroy it, because it’s -- you need to have a national currency that’s controlled by the central bank. Bitcoin currency would not be tolerated unless it’s a kind of a --"
for,"Are you -- -- saying if Bitcoin succeeds, it will fail --"
against,"If it succeeds, yes."
for,-- because it will attract -- By then it’ll be too late for them to stop it. just before it gets too late for them to stop it.
against,"And you actually -- -- see that already in China, where the Chinese authority feels threatened by this, and so they’re clamping down. And in India, Japan -- And in India and Japan. So, guess what? The value of Bitcoin goes down. Ironically, something which was created as a howl of protect against government is still very affected in its price by the actions of government. But the other thing is that in terms of -- if you look at Bitcoin, you know, we mustn’t confuse blockchain and Bitcoin, because they’re not the same. Many central banks and governments are saying, “You know what? Blockchain -- yeah, it’s a useful technology. There are many different applications.” But Bitcoin -- this was the first thing that sprung up out of blockchain, and for all the reasons we said, it looks like the MySpace of the cryptocurrency world. And just because government feels skeptical about that doesn’t mean they’re saying no to blockchain."
for,"If this -- This is sort of a hot one for me, because I had -- the prime minister of Estonia came to Draper University and said just by instituting digital signatures, they saved 2 percent of the GDP, and all the young people started to vote when they did digital voting. And then they did digital identity, and the crime rate went down; the business climate went up. And then they gave -- he gave me this virtual residency card, and he said, “And governance can now compete across border virtually.” And it got me thinking that, ultimately, we’re going to have the terrestrial part of governance, and then we’re going to have the virtual part of governance. And the virtual part will have to, in effect -- Compete. -- compete for us."
against,"And Tim -- Tim, they can --"
for,"And they’ll be accountable to their constituents. And I think that’s a whole new way of thinking. I think it’s going to change all of our thinking. And so, regulators are going to say, “Well, wait. Okay, we have all of these rules” -- Don’t point at me on regulators. Point at that guy.   We’re going to have all these rules, and we’re stuck with them. And all of a sudden, there’s this new thing, and it’s virtual. And so, we’ve got to figure out how we separate our virtual piece and have that piece really compete. Our terrestrial -- -- piece still can be a monopoly -- The rest --"
against,"Tim, I have to pour cold water on your vision of Estonia as being this happy place of virtual nirvana --"
for,"No, no. Hey, wait, wait, wait -- -- there are many others --"
against,-- have you heard --
for,Singapore’s --
against," Tim, Tim, wait. Have you heard -- -- of what came after that? It’s called Russian hacking. Have you seen what happened in Estonia when the Russians hacked into Estonian computers? Is that what you want for the future?"
for,Have you seen what happened here in our election when they hacked --
against," It’s called belts and braces. It’s called having checks and balances, not putting all your eggs --"
for,But they --
against,-- in just one market.
for,"I think -- On the first one, in the Austrian answer is you don't get the financial crises. You use -- interest rates no longer get set by pointy-haired Dilbert guy in the corner in the Federal Reserve who thinks he can finetune the U.S. business cycle. Interests become a way that the crowd -- we can coordinate our preferences about time and interest and what's the real value of money and such with each other, and you have stable, steady growth. And the reason we have booms and busts is because we have that guy with his hand on the rear stat , subject to political pressure, who when things get a little rocky takes political pressure and floods the economy QE1, QE2, QE3, whatever, and that's why we have these booms and busts. And if we switched to an economy that was gold-based or based on some form of money through which we can communicate that no Mandarin can distort, we get rid of the financial crises."
against,"That's simply not true. So, there are booms and busts long before there was government intervention. There were booms and busts under the gold standard in the 19th century. Financial crises aren't caused by currency. They're caused by excessive lending against weak assets, bad assets, assets that people overvalued. They’ll continue to exist in the economy -- -- dominated by Bitcoin. And can I just add to that? There were booms and busts back in Mesopotamia. The reason why you have the phrase “wiping the slates clean” was because in the old days, many thousand years ago, there’d be too much lending in Mesopotamia. They’d record on the slates; they’d wipe the clay tablets clean every seven, 20, 50 years. And guess what? You go back to zero. So, booms and busts have been everywhere."
for,"  The booms and busts could go -- could -- they could continue or maybe not, but one thing's for sure. Governments that are forced to compete with each other for you are going to do a lot better than the ones that are -- that think that they have a monopoly and they can do whatever they want. Right now, we have a government in the U.S. that's -- 51 percent of the GDP is government spending, and we're stuck with it. And they're deciding -- fit more -- for every person that's out there pulling a sled, there's one standing on the sled saying -- telling him, you know, that he's got to keep one hand behind his back."
against,You can buy Swiss currency.
for," This glass --the company that created this glass had to compete with all the other companies that create these glasses, and they make -- And they make them better and better and better so -- and cheaper and cheaper and cheaper -- so that they provide a really good product or a really good service. So, any company out there that is alive today is doing what they can to compete for you, to try to get you to be a customer of theirs. Governments don't feel that way. Historically, they've thought, “We control everything that we see, and we'll just tell you what the rules are. And we know better than you do what to do with your money, what to do -- how to live your life, whatever.” Now, governments are going to do that but then at their own peril, because other governments are going to step up and say, “Hey, we can provide a better health care program here. Hey, we can provide a better pension system than these -- than your government does.” Those things can be completely separate. Well, Bitcoin is a natural for this free market in the world, because Bitcoin is cross-border and -- -- global and decentralized."
against,"Bitcoin has nothing to do with the size of the government. The government will still be able to tax people. It’ll still be able to borrow. In fact, it’ll be able to borrow more effectively because people won't be worried about inflation. They can spend as much as they want. Bitcoin is not going do anything about that.  And basically, if you're worried about the value of the U.S. dollar and what the Fed is doing, there is a much simpler alternative. Just go and buy a wide basket of currencies, buy a little bit of real estate, buy some forests, buy a bit of gold, hedge your bets. It's 101 investment principles."
for,"Well, we do allow you to pay in Bitcoin now -- or we allow you to trigger something, and then, as you shop, you see everything in Bitcoin. So, you see everything in Bitcoin prices. I guess -- you know, what happens -- the history of money is that it starts off as commodities and it's the commodity in a society that is the one that is most useful and interchangeable -- it's used in barter. And then the one that's most used sort of becomes the one that everybody adopts and becomes the currency. And can I see that happening with Bitcoin? I can see that happening in places as they collapse. And if there's ever a currency crisis in the United States, I could see it happening here. You know -- So -- So, I --"
against,It depends on your timing.
for,"This is a great question, because I've just gotten two emails that were very interesting -- e-commerce emails. And one was there is a bucket of Kentucky Fried Chicken that is only available in Bitcoin. And it's in Canada. And they've got a Bitcoin bucket."
against,We should concede at this point.
for,And it's only available. And then the -- You guys should concede period. And the other -- the other one is --
against,"If it happens in Canada, it must be true."
for,"The other one is, I got this other email, and it said, ""Here's this beautiful mansion, and it's just -- it's a thousand bitcoin."" And I pushed, sort of thinking, ""Well, what does that mean in dollars?"" And then I realized, ""No, that's the only way that guy is going to sell that house."" It's really interesting. It's a new way of thinking, and it's coming."
against,It's a fabulous question.
for,"So, that's a great question. Well, Bitcoin does have a unique place, because everybody is confident of its fairness and how it came about, and everything. In terms of Sitoshi and the dates he chose, and so forth -- that -- no one is disputing there was any pre-mining or any of these other things that with coins. What a lot of companies -- Bitcoin -- the Bitcoin block chain, to Gillian's point, is too slow. Seven transactions per second is too slow to support the modern world. Visa handles 30,000 per second. What people do is they create what are called side chains -- other distributive ledgers that they do the work to. But then everyone sort of agrees -- they anchor that work back to the Bitcoin block chain. So, Bitcoin may not end up being the mechanism that underlies a bunch of other systems that evolve on block chain. Maybe other block chain companies are going to win there. But what ultimately happens is they stamp -- they periodically stamp the truth back to Bitcoin block chain. That's what makes it immutable, and they can approve that all their systems have integrity. So, Bitcoin will always -- to me, will always have this foundational role in the crypto-economy, even if it's not what emerges as what -- you know, the transfer -- you know, as what the currency is. It will -- it just has this foundational sort of -- it is the protocol layer of this new world."
against,"The fatal flaw -- Go ahead. I was going to say, that requires a lot of leaps of faith. And I'm saying, there's nothing wrong with leaps of faith, but you've still got leaps of faith in Bitcoin world, which, I would say, even bigger than a leap of faith in central banks."
for,"No, no, no. No leap of faith at all. It's all transparent and immutable. With central banks, you're wondering what these mandarins are doing, looking into their crystal balls. This is -- when somebody comes up with a system, other side chains -- in fact, one has come out of the Bitcoin world called multi-chains -- that we like -- but there's other things, like, that evolve, like EOS and such, who knows. Anyway, they're these other platforms you're hearing. They all have ways where they can stamp back to Bitcoin that -- so there is never a leap of faith. The whole point is to try to create institutions where there's never a leap of faith you have to make on anybody. And there are corporate models that come out that ignore that, and the community shuns them. "
against,"The fatal flaw of Bitcoin -- even if you accept the crypto-currency as the currency of the future -- is the energy use, which Gillian mentioned before. So, currently, in a year, Bitcoin users use as much energy as the country of Colombia, which is a population of 50 million. If Bitcoin became as successful as you guys anticipate, the amount of energy use would be vastly more. Now, there are other crypto-currencies -- there are other crypto-currencies that have been designed to use less energy. So, even if you believe that crypto-currencies will be successful, it's not going to be Bitcoin."
for,"On that? Just -- -- that the Lord has delivered mine enemy into mine arms. There's a new coin called RavenCoin that is a fourth of Bitcoin. It is a fourth of Bitcoin -- so, what -- but no. It's a thousand times more energy-efficient, and it's a counterexample to what you're saying, Gillian, because with Bitcoin -- unlike Pets.com -- the system can evolve in this open, organic, open source method, and it has evolved the solutions. "
against,But it's a different coin.
for,"Well, no, it's an evolution. It's a fork of Bitcoin.  It's never really one or the other. Usually, the fiat currencies will try to adapt and they'll try to create a currency that -- well, first, they're trying to create currencies that are just tied to their government. And they've missed the entire purpose. But they'll start thinking, ""Hey, I want to create a global currency too."" And those governments will probably survive. But I -- in general, it's a better currency. It's just better. It's -- as the engineers work on it, make it so it's easier to transact business, to do -- to buy coffee, whatever -- this currency is going to be -- it's decentralized; it is flexible. It's cross-border. It's global. It's sort of everything you guys want as millennials. You want a world that's open -- -- and it's open."
against,"Bitcoin will be like traveler's checks. It will be like digital gold. It will be something, you know, of interest, part of the financial universe. But a side show. And it's certainly not going to turn into something that justifies the current bubble prices."
for,"So, I have here statements that I think you guys should hear. A rocket will never be able to leave the earth's atmosphere. New York Times, 1936. When the Paris Exhibition of 1878 closes, electric light will close with it and no more will be heard of it. Oxford Professor Erasmus Wilson. It'll be gone by June. This is Variety magazine talking about rock and roll in 1955. “The world potential for copying machines is 5,000 at most.” That's IBM avoiding buying Xerox. “The wireless music box has no imaginable commercial value. Who would pay for a message sent to no one in particular?” That's the associates of David Sarnoff responding to the latter's call for investment in the radio in 1921. “There's no reason for any individual to have a computer in his home.” Ken Olson , president of Digital Equipment Corporation, which is now gone. “Television won’t last, because people will soon get tired of staring at a plywood box every night.” Twentieth Century Fox Darryl Zanuck in 1946. “The horse is here to stay, but the automobile is only a novelty, a fad.” Didn't I hear that? President of Michigan Savings Bank advising Henry Ford's lawyer. “X-rays will prove to be a hoax.” That was 1883. “I think there is a world market for maybe five computers.” “This telephone has too many shortcomings to be seriously considered as a means of communication.” And then this is the real killer. The head of the Patent Office in 1899, Charles Duell, said, “Anything that can be invented has been invented.” So, you know, you're taking a tough position, you two. Please vote for Bitcoin. You don't want to be one of those guys."
against,"So, I hope you all saw how Tim changed the terms of the debate. He was talking about technologies rather than particular companies or particular instantiations of technology. So, we're talking here about Bitcoin. We're not talking here about cryptocurrencies generally, or the blockchain technology. Now, how about Bitcoin? What should we think of it? And it's helpful now to look at some data here. The technical term here, by the way, is not laissez, as Gillian said before. The technical financial term is scrappy , I believe. Okay, so, the actual Bitcoin transaction; how it long does it take? About 10 minutes. When there was high volume back last fall, it would take days. A credit card takes five seconds. How many merchants accept Bitcoin? Well, Patrick accepts Bitcoin.  “Bitcoin acceptance is virtually zero and shrinking,” as if that were possible. Top 500 online merchants last year, five; this year, three.  By contrast, virtually all merchants accept credit cards and cash and all other forms of currency. Why don't merchants accept Bitcoin? Because it fluctuates so much, right? So, if you're selling a valuable asset like a car that's worth $20,000 to you, and you get a bunch of bitcoins which lose half their value, unless you can get it off your hands as quickly as possible, you lose a ton of money. What are bitcoins good for? They're good for illegal transactions. As I mentioned before, a recent study says that 25 percent of Bitcoin users are associated with illegal activity. How much does a Bitcoin transaction cost? It's not free. It costs; varies across time. Right now, I think it's around a dollar per transaction. If you make -- if you buy something that's very, very big, Bitcoin is cheaper than a credit card, but you can still pay with credit -- with a check, a cashier's check, cash, which is free. The -- and then the upshot here is that Bitcoin is really not that good. What it's good for is illegal activity. Governments are obviously going to crack down on it. They've begun; China, India, the E.U., South Korea, the United States have all gone after Bitcoin. Therefore, Bitcoin is a bubble. Vote no on the motion. The great central banker of our time Paul Volcker said in the 2008 eight crisis, “The last financial innovation that actually added any value to society was the ATM machine.” What he meant was all of these insanely complicated instruments that people go to school and go to Wall Street -- you know, they’re insanely complicated bets that no one can figure out by now. They've added nothing to society. They’ve added no value. Bitcoin does. Bitcoin does. The nineteenth century was a century of deflation and growth. Yes, there were financial crises. I believe the financial crises were brought about because of the legalization of fractional reserve banking and this way of letting our elites and -- overstimulate the economy and then crash and get bailed out by the government. The twentieth century was a period of inflation and crises. Inflation; so, a dollar's worth about two cents of what it was 100 years ago, and we've had crises just as profound as the nineteenth century and one worse, the crash of ’33, which was brought about by the central bankers. The real thing that -- the real value that Bitcoin brings to society --reminded of John Maynard Keynes spoke of the bezel -- the bezel -- that in society there's a bezel, and that is if you could freeze time and ask everyone what they thought they owned, and then you could see what's there, there’s a difference. And the difference is the amount that has been embezzled from society. It happens in different ways; there are different cheats built into the system. The institutions can't be trusted; that periodically bubbles to light. With a Bitcoin-based economy and a Bitcoin-based financial system where everything ties to that and records are immutable, it's going to be -- I think there's going to be less illegality. And by the way, the last time I checked, the U.S. dollar is used by gunrunners and dope runners and all that kind of stuff, too. nobody saying we’ve got outlaw that. But Bitcoin will reduce the bezel in our society, and it's here -- you're going to find, if nothing else, it has value, because things will anchor to it. And it's here to stay, and we should be grateful for that. Vote yes. When Paul Volcker said that the ATM was an amazing innovation, he said it was an amazing innovation because you could go to that hole in the wall and pull out dollars. Simple; fungible. You can take them anywhere; you can spend them. And on the dollar, there is a face or a series of faces and a promise by the government. And you might say, “You know what? That promise has been severely compromised and undermined by what the government's done.” Well, yes, maybe. But the question is really about relative faith. And the question is this: At least you can pick up a dollar, and you can see a face, and you know what stands behind it, which is the U.S. government. If you take a Bitcoin, you're betting on computers. You're betting on the idea that somehow, in this period of technological change, the first mover is going to always be there, unlike every single other period of technological change we've seen. Think of Myspace; think of those Walkman. But you're also betting on something else. If you ask who created Bitcoin: Satoshi Nakamoto. Well, who is he or she or they? Could you put them onto a dollar bill? Could you actually even create something as simple and easy as an ATM that Volcker loved so much?  So, the question is this: Would you rather bet on Volcker? Would you rather bet on something you can hold? Would you rather bet on the U.S. government, with all its flaws? Would you all rather bet on the competition of governments? If you don't like the U.S. government, go buy Swiss currency instead. Or would you rather find this Satoshi and bet on them? To me, it's about relative trust, and to me it's very clear. You should reject this motion."
for,"Well, I -- definitely, I'm open to the regulatory point of view, which basically -- I mean, when in doubt, err on the side of status quo. And that's okay, because I actually think this is so disruptive, I'm afraid -- I want to be for it, but I'm afraid of the transition. So, I'm -- the conservatives over there who want to move slowly or who doubt this world -- we can live with a little bit of conservatism."
against,It used to be the other way around.
for,"But I think the vision is the right vision. It's the optimistic vision. It's the vision of a future that is better than what we've got. And I think that's where -- and I did -- yeah, it was fun. I learned a lot about how to debate. This is my first debate ever. It was fun."
against,"Well, I'd agree that I think Professor Posner is probably the smartest -- not necessarily the briefest speaker, but the smartest speaker by. I would say that it's always great to be reminded afresh of the enthusiasm and passion that drives innovation. I may not that's really greed that the innovation is quite all it's presented as. I actually think, if anything, Bitcoin will have a leapfrog effect, which is why I think it's a bubble, but actually hearing the passion and innovation -- sorry, the passion and belief in innovation is always very refreshing in every sense."
