side,script
against,"And yet when we talked about specialty in public schools in New York City, do we say they're competing with the public schools? Do we say the same thing about magnet schools? About theme-based schools? About science schools? Public schools are diverse because we don't educate all our kids the same way. So, for me the schools that are a means for education should ever be encouraged, and charter schools are a part of that. And I've seen that data, too. Number two, May of last year, the Department of Justice, along with Education, released a report where they took a look at magnet schools. We currently have -- magnet schools and desegregation schools. We have to remember that, in fact, magnet schools do not take all schools -- students. Some of them have tests to get in which discriminates against students. Some of them have racial quota still because they were created in 1970s in part to bring white families into schools in order to desegregate. So, we've got the pros and cons on both sides. But to make a blanket statement like that is simply untrue."
for,"So -- So, I just published a piece in the Stanford Law and Policy Review about this very issue. Actually, if you look at statewide data, oftentimes if you eyeball it, traditional public schools and charter schools -- they often look fairly similar in the percentages. So, what we did was is we used geospatial analysis as the data for the entire state of Texas and drilled down. And what we found out was that -- just exactly what you said, audience member, that special ed kids, ELL kids -- they were less likely, statistically, to be enrolled in charter schools. So, check that piece out, Stanford Law and Policy Review. We've studied that in many of our state evaluations. One of the first things that we see is a loss of money in part because districts start to advertise and market their schools more in response to charter schools. Overall, when we see in some urban areas like Detroit, which is recognized by many academics as a poster child for failed school reform, we see devastating impacts -- negative impacts on -- for the district schools. They are losing a lot of students and money, and they have fixed cost with infrastructure, for example. But also, what they're finding is many students are coming back after the head counts. And most states are still using a headcount, a fourth-Friday head count as a way to allocate funding. And many students are coming back after that having a devastating impact, financially on the districts. The districts also end up having more concentration -- concentrated populations with the students with severe and moderate -- severe and moderate disabilities, and also, children with disciplinary problems because many of these kids are suspended and suspended and suspended and pushed out of the charter schools and back. The district schools have to take students at any time of the year. Charter schools often don't take them in the middle of the year because they don't have to. And why would they do that? They're disruptive to bring in a new student and the money often doesn't follow the students. So, it has a very negative impact on district schools, an impact we don't see resulting from Magnet schools."
against,"Well, the money does follow, and most states pay their charter schools monthly. So, if they were really those money grubbers you're talking about, they'd be taking them, but that's really not the issue. It's a great question. Look, these are all really critical issues. We don't have all the answers. But we do know, on this particular area, with the amazing job the charter schools have had in actually transforming the way our traditional public schools do business, not because the people inside, like our friend in the New York City Department of Education was sitting around, they weren't doing a great job by themselves, but because what you had seen is the ability to help unlock and unleash the potential for students to learn and educators to get involved in that learning. In Washington, D.C., 47 percent of the kids in charter schools -- that has had a dramatic impact on increased achievement through every single kind of school in D.C. Economic climate has gone up. Communities are safer. You see that in Boston, Massachusetts. You see it in Phoenix, Arizona. There is no question that the small -- comparably small set of charter of schools, over 26 years, has jumped -- re-jumped exactly as intended to do -- traditional public education, such that people started coming back and private school enrollment started going down. That is good news, particularly when it affects -- -- student achievement too."
for,"Virtual -- they basically take all their instruction online. And the message is correct, and I've done a lot of research on this. And even the charter school establishment has joined us in our research to really point out that these charter schools are really out of line. The performance of these schools is outrageous. The student attrition rates are out of hand. K-12 Incorporated, the largest operator, they themselves say that two-thirds of the students don't last two years. So, it's -- I believe in virtual schools, and I believe in these blended learning schools, and they're going to be the future. I'm very concerned about the model -- the corporate model that's being used right now, with incredibly high student to teacher ratios, when they really should be using all their cost advantages to have lower student to teacher ratios. These students are really -- they often -- young kids -- don't have the metacognitive skills to self-regulate. They need adults. And these schools are funded in a way that they could support those students."
against,"There are definitely some students in virtual charter schools that are doing well, and there are some -- in fact, Richmond Public Schools recently actually created a contract with K-12 Education, headquartered in Virginia, because they're going to provide services that the public school itself could not do. So, there's some good -- but Richmond thinks it's going to work for them."
for,And K-12 Inc. in California -- -- has more dropouts than graduates. And would you -- wouldn't you start a virtual charter school if you could write yourself a $10 million check as Let me -- we're -- I don't think we're -- -- disputing virtual education --
against,-- on so many levels.
for,Many districts provide --
against,I didn't respond to you when you were talking --
for,-- virtual education. What we're disputing is -- -- for-profit -- -- corporations --
against,You're --
for, That's all right.
against,He interrupted me. He interrupted me. But I want to finish my sentence.
for,"We don't condemn those children. And I think there's a place for virtual -- full-time virtual schools for a small portion of the children at some part of their career. What we do condemn is that they're being put in these schools, sold on these fantastic claims on Nickelodeon Network, on the Vampire Network, where they advertise heavily --"
against,You can't --
for,-- and they're put into classes --
against,"-- make things up, Gary."
for,-- they're put into classrooms with 120 students. That's not right.
against,"-- Having actually worked with real superintendents who actually contract, not only with K-12, but non-profit organizations who provide online learning, these are people who dedicated their career to helping advance public education, and they see for-profit and non-profit virtual providers as part of the solution. We're not interested in vampires. We're interested in geniuses. Every state constitution has an education clause. The education clause says that you must provide a public free universal education to children before they're emancipated. It could be age 18 or 16. I don't see public education going away. There are 50 million kids in there today. Three million students are in charter schools. I don't see it going away because there's always going to be a need for public education. I don't think it's got to be a one size fits all public education. If there's anything to go away, hopefully it's the mindset that there's only one way to deliver public education."
for,"It's an interesting question. I think I want to take it a little bit to the side, but when we look at these companies, many of them are -- look like that fantastic record KIPP schools and Success Academy is here in New York City. We should look at why aren't these -- these are such great ideas why aren't these schools, and many of them have considered KIPP has tried, but to take over districts. We've had Detroit public schools and other districts have put out requests for proposals inviting these miracle companies to come and serve public school students in their schools where they have the same enrollment policies and the same where they have to take all kids that are there, even those that come in the middle of the school year. KIPP schools tried it in Colorado. After two years, they failed and they'll never open another district school. They're only going to do charter schools because the model allows them to have selective entry and exits processes and benefit from that."
against,"Yeah, that's not how charter schools work and that's not why they choose to have a charter school. They choose to have a charter school because they can apply their model in a charter free from rules and regulations that require you to use particular products, teach at certain times. Do you know that most union contracts forbid a teacher from actually taking on additional responsibility? So, the reason they won't do a district school is because districts require you to follow their rules. The district system is broken. It -- the idea that there can be one -- -- management company, you want to talk about a company, it's a company, a management organization that is full of individuals who have been unfortunately having to follow rules and regulations over time that many of them have had nothing to do with and when they do well, it's because they will fully admit they creatively non-complied."
for,"So, when Albert Shanker first envisioned charter schools, the idea was that they would be more democratic. They'd be teacher run. They would be community run. Well, five or six years later he became disenchanted with the idea of charter schools because what had happened was, is nonprofit and for-profit corporations had come in to run the schools. Charter schools, if they don't have public accountability -- direct public accountability, are antidemocratic. So, saying that publicly elected school boards and districts and unions, which are also democratic organizations are an old idea -- I don't think democracy is an old idea. In fact, I think we need excessive democracy when it comes to our thinking about education reform. We need to avoid education reform that is top down and concentrates power in the hands of just a few people."
against,I agree with you.
for,"We need to focus on community-based solutions. Well, there's many ways that charter schools can select -- legally they cannot. Charter schools are supposed to be open to all, but we see the way in which -- manner in which they market themselves. We see it in the way sometimes they have long admissions processes where students have to write essays or do campus visits or they have to go to events at golf clubs. There's a number of things that they can do. Well, that's one of the examples that came up at a recent study where they were supposed to come to some meeting.   So, there's a number of things that can happen. These requirements for volunteering, which some families cannot do. In some states, there -- charter schools are not required to do transportation and they don't provide transportation because it invites more single parent families and also low income families."
against,"Real quickly about democracy. There's nothing more democratic than parents actually being participating directly in the education of their children. And I think one of the really interesting things -- there's a group that actually trains charter board -- their charter board training on a regular basis. And they make the point that it's so great to have a board that actually doesn't have to run for office which is political. So, a charter board is -- it's a nonprofit. Charter schools are nonprofit. If any of you know or been part of or run nonprofits, you are accountable for all the data, paperwork. You're accounted for legally for following laws. And you sign your name. You review the tax returns. It's natural -- Okay. All right, I will come back to that. Sure, sure. Well, one part is if you decide that you want to participate in inter-district choice and you decide to go outside of your zone school, there's some states that don't provide transportation, so it's both public and charter. Are there charter schools that have rigged the system to select the kids they want?  But let's also talk about the public schools. USA Today identified that between 2010 and 2014, 83 public school systems actually counseled out some of their worst disserved students in order to raise their scores and do something else. There're also public schools who coach kids out and who coach kids in. It's not a charter or public school problem. It's just a problem with adults behaving inappropriately with young people."
for,"Ooh, good one."
against,"What's the role of what? For the first question, I don't know much of those. The only one that comes to mind is the University of Arkansas, either Jay Greene or -- most likely Jay Greene or Pat Wolfe who's done some of that study. Second one, no."
for,"Yeah, in terms of teacher attrition, we know that some of the states are tracking that. In Delaware, they saw that many of the students -- I'm sorry, many of the teachers were actually moving in to traditional public schools. But also, they tracked the number of teachers leaving the profession. But the attrition rates were between 20 and 30 percent annually in charter schools across the six-state study that we did. But for new teachers, it was 40 percent. When it gets to students, it's harder to track that. Some state auditors have been going in, especially with these virtual charter schools. In Colorado, the state auditor found that in one of the large virtual schools operated by K-12, 50 percent of the students had turned over and gone back to traditional public schools or homeschooling within the school year, and that's between September and June when most students, actually, if they're going to change schools, do it between school years. So, there's quite a bit of student attrition, but only some state audit reports have focused on virtual schools. I'm not familiar with other studies."
against,"If it's of interest, even if we had that data, which that data really is not valid. It does not exist in any comprehensive way to make sense of, I want to just remind people that we need to have -- we need to focus on students. If teachers are leaving schools rapidly, if they're leaving every other day and students are there and they're learning, and there are adults who are validating that learning and publicly accountable, why are we talking about whether or not a teacher's coming and going, even if it were the case? Public schools versus -- -- traditional public schools versus charters. They are just beginning to report out, because we've got a generation of charter school students. Once again, I go back to -- you've got to look at city by city. You can't even look at state by state. And so, the graduation rates for Philadelphia, for example, public charters schools surpass those of the Philadelphia school system -- in terms of race and income levels. We have the same data in Washington, D.C. So, I would argue that in order to get that answer, you need to look at schools. You need to look at the city, and then you need to look at the state. And the state data is going to be, I think, still a long ways away, because of the same reasons we've been talking about."
for,"That data is not valid. Just kidding. So, we published a piece in -- -- we published a piece in the Berkeley Review of Education. We looked at all the data for the state of Texas. Texas has lots of data. And so, what we found -- a lot of charter chains will tell you, ""100 percent of our kids go to college."" You've probably heard this, right? So, we took a look at a very prominent charter scheme -- chain -- I won't put them on blast here. We have mentioned it today -- -- and only 60 percent of their kids, their African American kids, lasted to the senior year. But they still say that 100 percent of black kids go to college. But that really is a 100 percent of 60 percent, which, in my stats class, is not 100 percent.  I had two different closings. I don't know which to take. I thought I'd wait and see how the debate went, but I think I'll take this one here. Charter schools are overrated for the reasons that we said, that they're not living up to their publicly-established goals. But they're -- they are achieving two other key outcomes. One is that they're accelerating re-segregation by race and ethnicity, by economic class, by special education status, by ability, by English-language status. And even -- as we look at the research -- even by religious groupings, because -- that's surprising to me, but we have a lot of religious-oriented charter schools. They're not supposed to teach religion during the day, but we have Islamic schools. We have Christian schools. We have a couple networks of Hebrew schools. So, we're really segregating -- our schools are accelerating segregation that already exists, unfortunately. But right now, in my own lifetime, this is a critical time -- probably more than ever -- we need a public-school system to reduce social tensions. We need children to be more integrated, more exposed to children with different backgrounds. When they're exposed to children with different backgrounds, they're going to be less likely to be biased towards them, and they're going to be less likely to believe claims by leaders demonizing minorities or religious groups. So, I think right now, public education is really important, and we cannot afford to accelerate segregation further. This is a market-oriented reform. It's going to result in winners and losers. And our urban schools -- our children in poverty, they need a solution. We cannot afford winners and losers. We need a solution that lifts all schools and lifts all kids. And right now, the evidence is suggesting that charter schools are having a negative impact on the districts in which they're located. And the outcomes, as we see, they're -- they largely perform similarly, at best. We're dividing limited resources across two struggling often failing school system in our urban areas. We need a better solution to lift our urban schools and address the issues of poverty."
against,"So, charter schools aren't overrated. What's overrated are the scare tactics used to try to make people believe that we're destroying children's lives. If you want to listen to -- -- Gary, and Julian, and great researchers. I would also add that you should look at Caroline Hoxby . You should look at Jay Green and Pat Wolf, Mike McShane and also Nat Malkus, who's at my institution. Read from the light -- right and from the left means that we will find sense in the middle. Ultimately when I talk to parents, and I've done this since 1993, they're not interested in the right wing or the left wing. What they're interested in are schools that work, and what we need to make sure that we do is to provide that for them. For the charter schools that aren't working well, we should close them. For those of you who are authorizers, you already know all the metrics. You know a bad charter school when you see one. Never let it open. For those of you who believe in public choice, that is the American way, giving people an opportunity to choose magnet, charter, virtual, and otherwise. The reality is 25 years from now we'll have this same conversation. Some of us in this room won't be here. I may be one of the ones that are not here, but what I can say is that when I had an opportunity to stay on the right side of history I did so. Because charter schools are advancing the idea of what it means to be a republic and what it means to support democracy. I will be glad to say for my three daughters, and at some point, grandchildren, that when I had an opportunity to be unpopular I decided to be unpopular because I took a chance on something called charter schools, an idea for regular people to take public money and do extraordinary things. For profit isn't for pimping. Private institutions are a part of our segment -- or actually part of our nation. I will close with this. It's easy to theorize about what you would do with other people's children when you're sitting in the lap of luxury. Having actually lived with people who are concerned about their future, charter schools are an approach and for that reason they're not overrated. And that is the motion, “Charter Schools are Overrated,” and here making his closing statement in support of the motion Julian Vasquez Heilig, a professor at Sacramento State."
for,"Unfortunately, in most forms, the conversations about charter schools are often reduced to simple sloganeering. So, thank you to our opponents, the moderator, and our audience for such an engaging conversation. So, I have a confession to make. I'm a former charter school educator. Parent, board member, donor, and volunteer. I first became involved with charter schools when I volunteered at a Minnesota charter in the 1990s sooner after they were first began. Fast forward to the mid-2000s, I worked as a 21st Century Learning Program instructor in a bay area charter school, essentially a teacher's aide. I've also donated to charter schools. In fact, they still send me fundraising letters. I also serve on the board and was a parent on a Texas charter school, but I am a scholar. We are convinced by evidence. It's our sacred duty to society. So, my perspective on charter schools changed when I began to research them and engage with data beyond those with which I had had direct and personal experience. So, I submit to you that we allow ourselves the space in our national discussion and in this debate tonight to change our mind about charter schools. We have talked this evening about many points in the debate about charter schools, but there's one major point of agreement, poor students in the United States have less opportunity for high quality education than those in wealthy areas. So, we must not do nothing, because African Americans and Latinos and other poor students continue to be underserved on purpose. But the motion tonight is about whether charter schools as an education reform are overrated. Considering the evidence that I believe we presented to you tonight, I proffer the audience should embrace the motion and vote that charters are a reform that needs reform, thank you."
against,"I think controversy in the spirit of doing what's right for our kids is never a bad thing and so I thank Gary and Julian. I vehemently disagree with your position, but I respect your passion, your integrity, and your commitment and I will work every day of my life to change your minds. I wake up every day and all we have done is spend time in and around education trying to understand an evaluate what works. I don't have a busy teaching load, although I do have a Master's from the University of Pennsylvania. I employ scholars. We have colleagues around the country that we are constantly working with. These issues we are talking about is what we are obsessed with 24/7, much to the chagrin of my family. Across the country, people like myself, thousands that are literally part of an effort to understand and push for whatever it takes to get kids in the best schools that meet their needs. And if data works, great. And if those schools work, fine. But we cannot stop thinking that we have the answer until everyone is educated. I don't know the charter environment that you've heard my colleagues over here talk about. I've never seen this charter environment they've described. There's bad apples everywhere, sure, but there's not this environment of craziness and irresponsibility as if it's some outrageous thing happening. A charter environment I've seen has Native American kids learning for the first time in their lives in Arizona. It has dropouts that went back to school by the droves in Minnesota, it has students who couldn't make it in a traditional school, learning online. And, yes, it has suburban moms in places like Colorado who have been going to private schools because the public schools would not help them. These and millions of other data points is what makes up the charter movement. There is so much more to be done. And that's why they are not overrated."
