side,script
against,"As I think I tried to explain earlier, there has. There are people who have gone to jail for actual corruption proved at trials. In the McCain-Feingold litigation, former members of Congress were interviewed by the other side who objected to the law, saying, ""Did you ever see actual corruption?"" The answer was, ""Yes, I saw that money changed what happened in the Congress of the United States."" Either the desire to fundraise and get money from particular interests or the facts that they had given money to party committees and, therefore, party leaders said, ""We can't go after that, we can't do this --"" ""-- because of --"" Sure, Senator McCain testified that in the Republican caucus when the subject came up of tobacco legislation the Republican leader said, ""They've just given us hundreds of thousands of dollars. This is something we really can't support."""
for,"Can I push -- I want to push this definition of corruption a little bit because I think -- You're talking about soft money, is that the deal?"
against,"Correct, sell contributions to party committees."
for,"Yeah, yeah, I don't think that should be happening. Is that the question? Yeah, it should not be happening.John Donvan: Yeah, yeah, that's the question, yeah. But seriously think about what you have in mind when you say, ""corruption."" There's a guy, a state senator in New York, Roy McDonald, who voted in favor of the Gay Marriage Bill and the primary's tomorrow, right? So he is up for reelection, or he's up for renomination tomorrow, and before he decided to vote in favor of the Gay Marriage Bill, he had assurances from gay rights activists that they would help him raise money to support his campaign. Is that corruption? And I think that your idea of whether that is corruption is going to hinge on your policy views to a large extent. So keep that in mind. I'm -- you know, just think about it."
against,"Well, what you had was -- -- huge contributions to what Romney referred to as ""my super PAC,"" what Gingrich clearly saw as his super PAC, as a way of getting around the normal contribution limits. I don't know that, that was a particular benefit to anybody, that all the sides were armored up significantly larger than they normally would be in a primary. You're right, the primary went on longer because instead of having to worry about for Gingrich whether they were donors who would support him and how he could keep going when he kept losing primaries, all he had to worry about was whether he made one man happy or not -- -- and under these coordination regulations he could go meet with that man and talk to him. I just want to -- So I want to echo that. I mean, I think that the issue is, what would have happened if Newt Gingrich had won the primary? Would we have been asking about what he owed to Sheldon Adelson for the support that he got during the primary?"
for,"And also, how could we have done this?"
against,"So I just want to -- you know, we keep talking about the question of corruption, and I want to go back to this notion a little bit of integrity, briefly, that what we're talking about, in part, when we talk about corruption and the appearance of corruption is whether or not people believe in the integrity of the political process, that people are representing them. And I'll just comment that there's actually nothing in our current limit system to give people a lot of confidence. As I said in my opening, when you've got contribution limits of $2,500, those are out of reach for most people in America. And $25,000 -- so you end up with a very, very small fraction of people who are contributing as it is. It seems like the system's actually designed to maximize the amount of time that candidates spend with rich people, right? That's one of the reasons that I said, at the end, we really need to be focused on an alternative as well, to focusing on a system where candidates can run for public office where they're not dependent on these contributions."
for,"Well, I -- Yeah, just briefly, I did mention, I think, that they should get rid of the limits on contributions. I think a lot of the false independence you're worried about, this apparent dishonesty, the evasions and so forth, come out of that. And what happens historically with campaign finance regulation is, they impose one rule, people find a way around it; they propose a new rule, people find a way around that; and so on, and so on, and so on. And speech gets more and more restricted. Regulations get more and more complex and intimidating for the average person who might want to get politically involved. And I think we need to -- we cut our losses and make things as simple as possible. I don't buy the distinction between giving versus spending. I think if spending is speech, giving is also speech, or it amounts to speech if you restrict giving. So there should be no limits on giving. I am sort of on the fence about disclosure rules. I think it's legitimate to require candidates, as a condition of running for office, to disclose donors, but I don't think it's necessarily legitimate to require disclosure for independent spenders. There's an argument to be made that that chills speech. In fact, it's designed to chill speech. Well, there's -- first of all, I would agree with a lot of that. I do think it makes sense to allow candidates to decide when they file, as a candidate, what the contribution limit will be, if any, and let the voters decide. So if they want to accept unlimitedcontributions, the candidates can do that. If the candidates will agree with each other to accept a limit, whether it's today's limit of $2,500 or some other limit of, say, $10,000, let them do that, and let the voters decide. ""Do I trust this person taking these kinds of money from these kinds of people?"" So I think that makes sense. Now, there are lots of other laws and regulations. As I said, there's -- the laws and regulations have 376,000 words. For a lot of small grassroots groups that just want to say something about their member of Congress, as soon as they spend $1,000, they have to file with the Federal Election Commission. A lot of people just can't navigate these forms and these regulations. And then it's not clear what they're allowed to say and what they're not allowed to say. There are regulations describing what's express advocacy that's regulated by the Federal Election Commission. But people look at the regulation and they don't know what it means. And, in fact, we helped a group that had a question about a number of ads. They submitted nine ads to the Federal Election Commission, and the Commission itself couldn't agree whether it was regulated speech or not. This is not a situation that is good for our country, where people want to speak out about what's going on in the election, and they have to hire a lawyer to do it. We've got to simplify the thing so the election law is not more complicated than the tax law. Well, actually, I mean, that's an issue that hasn't actually come up. But that was one of the arguments that the Obama administration used in favor of keeping the regulations that were overturned in Citizens United. They said there was not only this concern about corruption, but also a shareholder interest. And I guess you're talking about a consumer interest, but it's somewhat similar. I think the answer in both cases is the same. If you're a shareholder in a company, you don't like their political speech, you can -- you can sell those shares, or you can object at a shareholder meeting. If you're a consumer, and you don't like the political speech of the company you're buying from, you can stop buying from them. I mean, you can protest as well. But you have the power to decide where your money is going based on that consideration."
against,"So I'm glad -- thank you very much for raising that. I'm glad that this came up because we haven't talked at all about the corporate question which is actually what Citizens United was originally about. So that's an interesting theoretical argument. The problem is Scott's Miracle-Gro decided, voluntarily, to fund a super PAC, which is one of the few instances of a public company doing that. So if they decide to give their money in a way that's not disclosed, then as a consumer, you have no idea about it and as a shareholder, you have no idea about it. The second thing is that as a shareholder, you may very well have no ability to do anything about it anyway. So let's -- the issue of corporate democracy, we could go on for a long time. But let's just stick with somebody who owns those shares through a pension fund, right? Forty-seven states in this onion, if you're a public employee, you're required to put your money into a pension fund. That money can go anywhere. It can go into any company, and you have no control over it. So there is a problem with corporations speaking because they're speaking on behalf of other people that don't have the ability to givetheir consent. And you can also suggest maybe you shouldn't have to give your consent in order to participate in the modern economy of owning shares."
for,"Well, I -- the question is whether we should have tax funded campaigns. And it's very hard to design such a system. I think there are a lot of problems with it. I mean, we talk about disconnecting candidates from the people. If they don't have to raise money for their campaigns, we're disconnecting them additionally. But there's also real questions of how you design such a system so that it's attractive so the candidates will even want to do it. We have tax funded campaigns for the presidential candidates. And in this election, both candidates have decided to forego that financing. In other states where they've designed these tax funded campaign systems, they've designed them in such a way as to penalize independent groups that speak out. Now, the Supreme Court has struck downthose provisions. But it makes it even more difficult to design such a system. So I don't think it's terribly workable, for one. Second, I don't think it's politically possible to pass, either. When you put together the words basically ""tax funding"" and ""politicians"" together, it's not popular. People don't like paying taxes. They don't like their money going to politicians. They don't like politicians generally. So I think if we're looking for solutions to try to make our government more accountable, to provide cleaner government, that that's not something that's probably going to work politically."
against,"In that case, can I go back to that last point because I think it -- -- because I think it's an important one. Because what I heard as an argument against the citizen funding is essentially that it's unpopular and that it's hard. And I think both of those things are true, but I don't think this is a debate about what's politically popular or not. It's a debate about what's the right answer. So you can design a system that actually drives politicians towards their constituents. I described it in my opening remarks. So the system we have in New York City where you only get the funding from the city when you raise money from your constituents in small dollars. That transforms the way that people -- people raise money in this city. And you have to make it big enough to -- it's true, we still have, on the books, a presidential public financing system. I don't know what it is this year, but in 2008, it was worth about $110 million. So that's just not a relevant number any more. It has to be robust enough that a candidate opting into the system believes that they can really run a credible campaign."
for,"How many of you checked off the little box on your tax return that said you were willing to give money to that fund? It looked like most people did not. Is that accurate? Who -- who checked off the box for that fund? So right here in this audience, which I suspect is disproportionately in favor of this sort of thing -- you can't even get a majority here. Anyway, I actually -- -- found it kind of amusing that we're pointing to New York City's council as a model of clean government. I mean, Jonathan -- Jonathan just described a system of tax funded elections that's the model they want to take to the rest of the country. And we're looking at New York City's council as the model of great representation produced by this. I, for one, don't agree with that. You look at the quality of the law making coming out of there, and, you know, it doesn't seem to work. So I don't think we want to copy that model. That's a great point because the response to the appearance of corruption is you just hide it, and then people don't worry about it. It's not a problem. But yes, I think that is a problem because it hinges on something that may not be real. And this whole notion that underlies this, that you want people to have faith in your government ought to be controversial. There's such a thing as having too much faith in your government. Some people look at these declining ratings for Congress and the federal government, and they say this is terrible. People are losing faith in the government. Other people look at that, and they say, thank God voters are finally wising up, right? And so obviously that's going to depend on your own views about how big government should be, what it should be doing and so forth. But it is not an uncontroversial idea that everyone should have faith in the government."
against,So that may mean that we would have been better off if we'd never known that the Nixon administration sold milk price supports for $2 million to the --
for,"According to corruption argument, yeah. Trevor Potter:-- milk people and sold an antitrust case to ITT. What the court said is you have to worry about both. You have to worry about actual corruption because that means that government is not doing its job. It's not impartially deciding in the common good. And you have to worry about the appearance because if citizens think that's what's going on, and they look at all this money and they look at who's getting it and the way these super PACs are working linked closely to candidates, and think, ""Well, I don't have any role in this, they are all in a league different than mine, and they're getting something for their money,"" that appearance is a problem for us, too. Well, and I think it's the case, and David can correct me if I'm wrong, because it's actually -- this is a small percentage of the money for super PACs that comes from these nonprofits. Oh, okay, I thought you meant donations, super, I'm sorry. Right, okay. As I said before, I think there really is a value in not having to disclose the people who are supporting these groups. I mean, imagine somebody who supports, say, NORML and doesn't want his employer to know that, or he supports NORML, or -- fill in your favorite group, whatever it is, you can imagine reasons why people don't want their support to be widely known. And, in fact, this has been recognized to some extent by the Supreme Court in a case involving the NAACP, where I think it -- was it Alabama -- wanted to force them to disclose all of their supporters. And the Supreme Court said, ""No, this is --"" This hinges on freedom --"
against,"So the NAACP case is a popular argument and response, and there are a lot of reasons why it doesn't quite fit. But one of -- first of all, it stands also for the proposition that there is an exemption for disclosure if there's a real threat to the members from disclosure -- a clear -- and Alabama at that time, there were clearly threats to members. There was also no state interest at all in getting that membership list in NAACP. So a couple of things on the information . First of all, elections are different, right? There's lots of anonymous political speech in our society, and we don't go around looking for the sources of those speech. But when you're talking about advocating for the election of someone who's going to represent their population, and you want to have that clear connection between the electorate and the elected official to know that they're actually representing their constituency, elections are different. There's an informational component, right, so you want to be able to evaluate the message that you're hearing. And part of being able to evaluate that is knowing who's speaking.   I'd like you to imagine a state where industrial hog operators began to worry about proposed new environmental regulations that would prevent them from dumping untreated waste into local rivers. Imagine they formed a group called, say, ""Farmers for Fairness,"" to persuade legislators to block such regulation. Imagine they created some campaign ads which attacked legislators by name, never mentioning hog farming at all, but claiming legislators were not in touch with ""our values."" But now imagine that Farmers for Fairness did not go out and run these ads, but instead scheduled meetings with legislators and screened the advertisements for them in private. Imagine Farmers for Fairness told the legislators privately that they would hate to run these ads, but would do so if the legislators didn't vote the way they wanted. You don't have to imagine that. It happened in North Carolina, documented by a federal judge in a case called Life v. Leake. But today a super PAC nonprofit could do this in Congress with huge sums of unlimited, undisclosed money at their disposal, and we might never know it happened. Two cheers for super PACs? I don't think so. That would be a problem even if the super PACs complied with the Supreme Court's assumptions about no coordination at all with candidates and party committees and full disclosure of all this money being spent in elections. That is not the system we need."
for,"So during the first round of arguments in Citizens United, Deputy Solicitor General Malcolm Stewart was asked, ""Well, if you can ban this movie, 'Hillary: the Movie,' whatabout if you have very similar material but it was presented in a different medium, like DVDs or on the internet or even in books?"" And he said, ""That would be constitutionally permissible too."" This was pretty shocking, because it raised the possibility that the government could ban books in the name of fighting corruption. It was widely seen as the turning point in the case. They had a second round of oral arguments, which was very unusual, prompted largely by this revelation. And during that round, the solicitor general, Elena Kagan, said the government had changed its answer. She said there would be a strong constitutional case against punishing an organization for publishing a book, but that pamphlets were different because they were classic electioneering. Well, that raised new questions. When does a pamphlet become a book? Is it a matter of the number of pages? Is it the kind of cover it has, the binding, or what? Now, the media exemption that I alluded to before, upon close examination, looks equally arbitrary. Citizens United, after all, was producing movies. So why was that, Citizens United, not a media corporation? The NRA started a radio show, daily radio show, after McCain-Feingold was passed, and they said, ""Look, we're a media corporation; we're exempt."" If that's legitimate, then why couldn't every advocacy group do the same sort of thing? Does the internet count as a medium? Presumably it does. Then doesn't every group that has a website qualify as a media corporation? This media exemption puts the government in the position of deciding who deserves to have unfettered freedom of speech and who does not, which is precisely the sort of distinctions the First Amendment is supposed to prohibit. And whether you're worried about corruption or you're worried about undue influence, the arguments for regulation are just as strong, if not stronger, in the case of media corporations. So while many of my fellow journalists have supported these kinds of regulations, basically lobbying to keep their own special speech privileges, it's always seemed foolish to me for people who make a living by talking about politics to appoint the government as a sort of national debate moderator, because you never know when the moderator will decide that it's time for you to shut up."
against,"So I'm going to return to this question of Scott's Miracle-Gro, because what's not part of the story yet is that last week Scott's was fined $12.5 million for violations of federal pesticide laws for, among other things, putting toxic insecticide in their bird seed that was killing birds. Now, they got caught doing that, and they actually as far as I could tell, acted admirably. They admitted it. They pled guilty. They entered into an agreement. But they were caught, and that was dealt with because we have laws that protect clean elections -- excuse me -- laws that protect clean air and clean water, and we have an enforcement agency that deals with that. In June, they gave $200,000 to the pro-Romney super PAC Restore our Future. This is not that it was Romney or Obama, but that they gave money to a super PAC. There are no laws in place after Citizens United, no clear legal regime that would require them to disclose that information so that their consumers would know about it, so that their shareholders would know about it, that anybody else would know about it. They could have used a different organization other than the super PAC and done basically the same thing. And we have no effective regulatory agency that will provide us with clean elections. A lot of what our opponents have talked about essentially arguing from the past. They're arguing from pre-Citizens United, pre-SpeechNow. We deserve disclosure of contributions. We deserve an effective disclosure regime. We deserve something that protects our -- the integrity of our political process. The proposition that we're arguing is whether money in politics is still overregulated, and the answer to that is clearly no."
