side,script
for,"No, it is not. So if you want to get an idea -- Well -- So since we're in New York, let's talk about one of the greatest open borders experiments in history, Puerto Rico. Puerto Rico started out as a third world country. When the United States beat Spain. There was open borders. What has happened? Well, first of all, about half of Puerto Rico left over the course of a hundred years. Secondly, Puerto Rico is now one of the richest countries in the world. What happened? People in Puerto Rico, who otherwise would have been stuck in a third world country, not able to use their skills, many of them left and found that there was a better place for them to work. And those remaining found that their wages were higher. A lot of what happened was that Puerto Ricans went home and turned a third world country into a first world country. There's no reason that America cannot do for the world what it did for Puerto Rico."
against,The whole world? One difference --
for,For the world.
against,"One difference is -- One difference is that Puerto Rico --Bryan Caplan: Give me -- give me a century, and I will give you prosperity over the surface of the earth. Well, it's certainly true. The economy would grow, but the benefits -- the growth would be captured by the factors of production that are not based on labor. It would be captured by capital. In other words, it's the sort of thing where if you suddenly have a vast increase in America's population, population of workers, the economy will obviously be larger. In other words, there'll be more goods, more services, more people buying things; and it's also true that those 10s of millions or even maybe 100s of millions of foreign workers would be much wealthier in the United States than they were back home in China or India or Africa or wherever they were before. But ordinary Americans, the existing -- the current Americans would be dramatically hurt by it. They would be much poorer. So what it really comes down to is whether it's important to safeguard the prosperity of ordinary Americans even at the expense of decreasing the impoverishment of tens or hundreds of millions of people from overseas. I mean, again, the numbers involved would be gigantic. If we had a policy right now that anybody could take a job anywhere, I think we'd be talking about 10, 20, 30 million people coming to the United States in the first few years of something like that. Again, people right now are earning a dollar an hour, 50 cents an hour, 10 cents an hour, and if suddenly they could earn $7 an hour in the United States, it would seem awfully good to them. The people who employ them would drive down the wages, and ordinary workers would be tremendously damaged by it."
for," So the problem is that Ron keeps talking about labor like there's only one kind of labor. So everyone in America is identical to everyone else on earth, so you could be replaced in whatever job you're doing by anyone on earth, but that, of course, is not true. There are many different kinds of labor. Rich countries send out much more skilled workers. So you should expect that skilled workers would be among the beneficiaries of the increase in the supply of lower skilled workers. Now, does this mean that every American will gain? That is much less clear. That's where I said if it's only a minority of Americans who are losing, then it is very feasible to say, ""We will charge you an admission fee or a surtax and give you some compensation."" But what Ron is talking about is keeping out almost everyone on earth and losing all these benefits that we could otherwise have and, of course, trapping most of the world in poverty for no reason."
against,"I think there's certainly a lot of truth to that. And in other words, over history America has benefitted tremendously from, you know, its large scale immigration, and I think probably the immigration we've had over the last 20 or 30 years has been very beneficial in many ways also. But the numbers really are awfully large right now. America right now has one of the most rapidly growing populations anywhere in the first world, much more rapidly growing than most other countries. In fact, for example, that sometimes is distorted. When the New York Times or other people talk about America's growth in GDP and compare it to growth rates in Europe or other countries, they're not talking about per capita GDP, they're talking about total GDP. Right now America's population is growing at twice the rate of China's. So for example when you look at the growth of America's GDP, if it's 2 percent but if the population is growing by 1 percent, the per capita income growth is only 1 percent. The problem is ordinary Americans care about per capita income, not the total GDP of the country. And even if the wealth of America increased by a lot, if we brought in 30 or 40 or 50 million foreign workers, but if the per capita income of ordinary Americans dropped dramatically, that would be disaster. If you basically triple this population of a country, but everybody in the country becomes half as wealthy as they were before, the GDP is much larger, but it is a disaster for ordinary Americans."
for,"But that's not what we're talking about. You keep going to this doomsday scenario where we'll have the Mexican hordes coming in here.  Why not?  That's a great idea. That's the same question that Bryan would ask. Seeing if we're going to now tell the other -- economies of other counties will rise. Things will get better in the rest of the world. There may well be a day when Mexico has a stronger economy than the United States. Now, imagine flipping it on its head, saying Americans can't take a job in Mexico because they happen to be north, west, or south. That's the same type of thinking we're doing right now. Other than trying to uplift anyone and make the world a more equal -- more fair place where everyone is well off, we're talking about restricting ourselves. We're talking about closing our borders. God knows, we'll have a thousand billion people coming to America and taking our jobs away, decimating our salary, that's not how it's ever been. That's not how it will ever be. And if you create a third world country next door to us, if we keep having these restrictive policies, we'll create problems for ourselves. The solution is to uplift Mexico and to have the same initiative as the U.S. and Canada, where we don't worry about people going across borders."
against," Of course. I -- because I do think that the ability to travel for a job is something that is and needs to be a matter of public policy, you know? There needs to be a better consensus on that within countries. And I think that a polity, self-constituted under a sovereign people, have the right to decide what kind of relationship they want to have with other countries. And I would, indeed -- I wish that we knew how to uplift Mexico. I wish that we knew how to eliminate corruption and --"
for,"They're doing it on their own, thank you."
against,-- gang warfare --
for,Mexico doesn't need American handouts. Mexico is rising --
against,"I'm not talking about handouts. -- to spend in Haiti. That would solve all the problems. I couldn't agree with you more. If we knew how and had the will and the resources to level the playing field worldwide, we wouldn't be having this debate, because there wouldn't be a problem."
for,"There is -- -- an easy solution to nation poverty, and that is, let Haitians in, right now."
against," Well, I think that -- again, you know, I don't think we want to live in a country where poverty is tolerated. And I don't think we -- and in order not to have poverty in our midst, I think we have to have a framework whereby the immigrants that we do admit -- and we admit a lot, and I'm glad of it. And I would like to see us admit more. But I don't think that we can create the kind of framework for a good society, for the kind of society we want to live in. Our immigration policy is only as good as our integration policy. And our integration policy for immigrants that makes them part of our society on equal terms is not something we can do for the whole world."
for,"And Kathleen -- So, Kathleen, you seem like a very nice person. You've been to Calcutta.  You know how horrible things there are. I find it very strange to say that it's so important that we not have to look at you, that we're going to keep you living here in horrible poverty because you might come to America and earn minimum wage. It seems crazy to me. You know, the U.S. system is broken. Maybe it worked a long time ago. There was a time when there was no such thing as visas. There were no passports. You could easily come to the United States. And that's when the U.S. developed into the powerhousethat it is. Most recently, there has been lots of problems with the number of visas, all these restrictions. We now have a reverse brain drain going on. We have skilled talent leaving the country because we won't give them enough visas. We have this protectionist sentiment. Now we have a clogged Congress which can't even keep the government open, let alone do rational immigration reform. Because why? Because you have a small segment of American society which believes that if we open the doors, billions will come in. They'll take our jobs away, and this country will go to the dogs. I mean, this is the problem we have right now. System is not functioning. It's broken right now. Right now, as of the last two or three years, it's broken."
against,"I -- can I just -- -- say one thing about that. I think the U.S. system leaves a lot to be desired. I think it does need fixing. But I don't see why we should replace it with a system that's completely employer driven. And that is it, you know, let anyone take a job anywhere means- it means that employers set the terms of -- -- immigration. Well, currently, in the United States, our immigration system is overwhelmingly driven by family reunification. And that means that 70 percent of the people who get a green card, about 10 percent of them are refugees, about 14 percent are selected by employers. 14 percent, that's all we have now. And yet we still get the best and the brightest, a larger proportion of the best and the brightest than any other country. Now, we may not get them all. We may not get as many as we need. We may not get as many as we could, but we get a lot."
for,They're going back now. We're now in reverse.
against,"Well, we're not in reverse."
for,"And employers are not evil. Employers are -- as long as you have regulations and have minimum levels, employers are not going to bring in people from abroad when they can hire equally competent better people here. They don't want the cultural problems. They don't want to have the costs involved with it. They don't have to -- want to have to pay for the health insurance when they don't have to. They will do what's right for them. And there's nothing wrong with letting employers select the people they want to hire."
against,"That's what I'm saying. Because it's not the job of employers to pursue the public good. It's the job of the employers to pursue the good of their companies. That's as it should be. That is part of what accounts for the dynamism of our economy. But they don't have a responsibility for the integration of immigration. They don't have a responsibility for the families of immigrants. They don't -- and when you bring people in through a family channel -- and I think we probably overdo it on that. But when you bring them in, you have an integration machine that gets going there. People are coming into a community. They're coming into a family. They're coming into a social system."
for,I've been an employer who has hired foreign workers. I hired lots of people from the UK in the '90s from Britain. And I took responsibility for making sure that their families came here and making sure they had health coverage.
against,You're unusual.
for,"Making sure that they integrated, there weren't cultural issues. But that's what employers do. The employers aren't evil. They're not going to bring in slave labor just to cut some costs. They're going to do what makes sense for them and for their companies, where integration has to happen."
against,"I suggest you go to the Central Valley in California, not just Silicon Valley."
for,"We're talking about the rest of America. You know, we keep coming back to farmworkers. Let's not just say because of some abuse in some segments of America we shut off -- we close the doors, and we start --"
against,"No, I'm not suggesting that."
for,"-- are going to come in and take farm jobs away. If we have minimum wages, if we have regulations, if we now require them to have -- provide health insurance, these things will not happen.  So first thing when you think about brain drain is, when people complain about it, they really are asking us to do to the people in the third world what the Soviet Union did to its own citizens. It's a scary thought. However, you could say, well, it was very good for the Soviet Union to keep their smart people in. At least they didn't get to run away. But I would say, you know, more important -- the more fundamental plight is that the -- letting smart people go to other countries actually creates benefits for not only themselves, not only the world economy, but for people back home. So Kathleen mentioned remittances. And if you just want to get an idea about how it works, take a look at Puerto Rico; started out as a third world country. do employers making job offers and then -- and people taking jobs.  We're not saying -- come here -- -- and then look for a job, I mean --"
against,"It's not a member of the European Union. I'm so glad to have a question from Moldova. I've been working there a lot in the last year. I've been there four times so I want to talk to you afterwards. The -- it's really the other way around. The United States was a model for the European Union, and in a sort of fundamental sense of trying to reach the economies of scale, the continental economies of scale, that the European Union -- that the United States had by virtue of being one country, so the European Union has gradually eliminated first, you know, its tariff barriers, and tried to integrate into its coal and steel industries at the very beginning. And finally this is the last step to integrate its labor markets. So I think they are still struggling. There have been a lot of strains particularly with the broadening to -- at -- with the more shallow preparation efforts for new entrants like Croatia and Romania and Bulgaria compared to Italy, France, and -- Italy and Greece and Spain. So it's not with a lot of strain, but I think they are becoming -- striving to have markets more like ours rather than us looking to Europe as a model. We also have the huge advantage of having one language."
for,"The migration policy -- -- of the European Union has been fantastic. My only complaint is that they keep out most poor countries. We have employer laws. We have the laws for sick leave. We have employer laws for maternity. We have laws for health care. We have a minimum wage. Let's just tweak it a little bit and now move on. It's not that -- it's not rocket science. We're talking about as many -- -- employees as employers need. And we're not talking about billions of people. We're talking about reasonable numbers of people coming here, taking jobs when they're offered jobs. I don't -- you know, there's no -- I don't see why we keep talking about billions coming in. We -- no one is saying, ""Just open the borders and let people come here, and live, and we have to give them health care.” We're saying that if there's a job here for them, let them take the job. That's -- it's as simple as that. I don't know why we even have to debate this. It's a simple argument. If an employer wants it --"
against,That is really scheming. I mean -- -- that's really complicated.
for,"With all these doomsday scenarios, to close off the borders? Come on. That's an extreme situation again. This is the same as the Tea Party --"
against,"Over the last 20, or 30, or 40 years, there's been a tremendous bifurcation of American society. The wealthier have gotten much wealthier. The rest of the people have not. We've reached the point right now where the top 1 percent of American society -- which has sometimes been in the headlines -- the top 1 percent has as much wealth as the bottom 95 percent. In the last few years, since the 2008 financial crisis, virtually all of the gains in wealth in income have gone to that wealthy elite and virtually none of it to the rest of the population. Now, that's a bad situation. To make a bad situation like that much worse would be to cause the vast majority of ordinary American workers to suddenly have to compete for their jobs against everybody in the rest of the world. It would destroy their incomes. What we're talking about, again, is something that certainly would benefit the best educated, the wealthy elite, the affluent people in society, to be honest. The proposal that we're talking about probably would benefit many -- perhaps even the majority, perhaps even the vast majority of the people sitting here in this audience. I mean, we're talking about New York City, one of the wealthiest cities in the United States. We're talking about the sort of people who attend a debate like this. Many of you might not be wealthy right now, but you're young in your careers. You certainly have a lot of prospects. Probably many of you would benefit from something that would drive down the wages and income of 60, 70, 80 percent of the rest of the people in society, but it would make the political situation much worse than it is right now. What we have to do is make changes and other proposals and other aspects of our society to alleviate the problems we've had over the last 20 or 30 years, in terms of this wealth gap. Not make them much worse. The proposal we're talking about would be devastating to the vast majority of Americans and should be voted against.John Donvan: Thank you, Ron Unz."
for,"Right through American history, we've had these same debates, that foreigners will take American jobs away. We always blamed foreigners for all the ills. And now my friend over there is blaming foreigners for the income disparity between the rich and the poor. Immigrants haven't done that. That's the evil Wall Street that's done that, my friend. That's a different problem in American society. We can have a balanced immigration policy, which allows people in that makes sense for America, that make it more competitive to come in here. It's happened with skilled immigration. Skilled immigration has made America the most fiercely competitive land in the world. We're seeing benefits from it. It's uplifting society. A lot of good has come from skilled immigration. We're moving into this knowledge economy in which we really tested what happens with open borders. The fact that we're communicating, connecting with people everywhere. Our children are now connected to children in the poorest parts of the world because of open borders, which is the internet. So closing off borders, saying that, no, you can't have people taking a job, you know, where they need to, is like closing off the internet. It doesn't make sense in this -- in this modern day era. It's good for America. It's made what is -- America what it is. Let's get beyond this protectionism. Let's get beyond this close mindedness and blaming foreigners. There's billions of Mexicans that are going to come in and take our jobs away. They're going to decimate our standard of living.  They have made this country fiercely competitive, made this country great. Let's do more of it, not less of it. We can control wages. We can have minimum wages so that we don't have them going down to zero, we don't have fierce competition for low-skilled jobs. American employers are not able. American employers are doing what's best for their employees and for themselves and for their investors. We can trust them to hire people that make sense for them. Let'snot try to overregulate the employer. Let's open up so that we bring in the people that we need in this great country."
against," I think in order to decide how to vote on this proposition of ""Let Anyone Take a Job Anywhere,"" we need to think about what the alternatives are. And the alternative, I think, is a better managed, a more thoughtful labor market policy, a more thoughtful immigration policy. As I said before, currently only 14 percent of our immigration intake, the number of permanent residency permits that are granted every year are granted to immigrants who are sponsored by an employer. So increase that. So increase our intake of skilled people, but not to the exclusion of poor -- many of the family members who come into our dominant family stream are not wealthy people. Their children do well. They become the bedrock of this society. And I couldn't agree more with Vivek's statement that immigration has been a tremendous benefit to America. But what we need is a thoughtful, measured, targeted immigration and labor market policy. And I think that that needs to be a public policy framework that is set through public debate, like this one, and where people other than only employers have a say inwho comes in to be our neighbors and who and how many people constitute and reconstitute and renew American society."
for,"As Vivek said, it is hard to believe that we're actually even debating ""let anyone take a job anywhere."" If our opponents had told you that the laws prevent women from working, or the laws prevent Jews from working, or the laws prevent blacks from working, you wouldn't just disagree. You would be appalled. You would be horrified to hear such words coming out of their mouth. You should be equally appalled when someone says the laws prevent foreigners from working. Criminalizing the employment of women, Jews, blacks or foreigners is doubly evil. It denies workers' basic human rights. And it deprives the world of the full benefit of workers' talent and ambition. Open borders should be a bipartisan and bi-ideological cause. Conservatives should oppose immigration restrictions in the name of freedom, free markets, small government, the work ethic, meritocracy and to Horatio Alger himself. Liberals should oppose immigration restrictions in the name of equality. Reducing poverty, equal opportunity, nondiscrimination, social justice and the global 99 percent. When the government forbids American farmers to hire Mexican farmworkers, how can a conservative not see the oppressive hand of big government crushing the entrepreneurial spirit? When the government forbids American restaurants to hire Haitian dishwashers, how can a liberal not see a heartless legal system, diabolically promoting poverty and discrimination? Please, let anyone take a job anywhere. It is the right way to treat your fellow human beings. It will transform the world for the better, and it will cost us less than nothing.  And that concludes closing statements. And now it is time to see which side you feel argued best. I want you to go again to the key pads at your seat and vote now the second time. Remember it's the difference between the two votes that determines our winner. And the way the vote works, if you look at this motion: Let anyone take a job anywhere, and if, after hearing the arguments, you agree with it, you're agreeing with this team, push number one. If you do not agree with this motion, you agree with this team, push number two. And if you are or became undecided, push number three. If you push the wrong key, just correct yourself. The system will register your last vote before we lock it out. All right.  It looks like everybody's done. We're about 90 seconds away from having the results. The first thing I want to do is say that it's our goal at Intelligence Squared to raise the level of public discourse by bringing real argumentation and respect and robust ideas and logic and wit. And we had that tonight. These debating -- these two teams were just terrific.  I don't want to take your job away, my friend."
