side,script
against,"-- you and I have different views on this. I think, if you have a monopoly provider, what that means is antitrust authorities should look at it very carefully to make sure it’s harming competition. I think that a lot of the baggage in net neutrality still would be a mistake.  The extent that what it’s doing -- it’s limiting the ability of content providers and website to provide or purchase higher-speed access to the customers. I think that’s a bad idea, whether it’s a monopolist or whether you have a bunch of competitors. I think variety of good. But I would be worried about things that could happen in terms of anticompetitive actions, but that’s what antitrust is for. Could I ask -- Just -- mobile carriers -- and this is something over the past few years for a variety of reasons -- there is massive competition against, you know, mobile carriers. Do you see -- is T-Mobile blocking certain content because it would compete with its own content against Verizon or AT&T? I mean, wouldn't be happening already?"
for,"So, I mean, there's two issues here, Nick. One is that there's very little traffic back and forth. There's about 1 percent a month of anybody who changes and goes over to another wireless carrier."
against,"No, no, that's not my question."
for,Because -- just because of the tying arrangements that exist.
against,"Wait, how do you know that? How do you know it's not just they're happy with their wireless?"
for,"It’s a-- because you and I know, Michael, because we've both sat with the companies as they've schemed and connived and said, “How do I get the other guy ?”"
against,But T-Mobile will pay me to --
for,The issue --
against,-- they’ll pay off my Verizon --
for,"Here's one of the problems, and we were dealing with it, you know, when we left office. So, AT&T owns DirecTV, and they also are, you know, the largest internet provider. And so, they say, “Tell you what” --"
against,"Wait, wait, largest --"
for,"I’m sorry, I’m sorry --"
against,But that’s false.
for, They’re -- You’re right.
against,"sorry, sorry."
for,You’re correct.
against,"Yeah, you just misspoke."
for,"Thank you, Michael."
against, Total liar.
for,"No, I -- you know, I would never question the facts of Michael Katz. How he applies them is something else sometimes. But the -- but AT&T has said -- AT&T Mobile has said that they will deliver DirecTV, which they own, for free to your wireless device, but if you are a Dish subscriber, no, you've got to pay the data rates. And so, what they're doing is they're using their control of the network to favor a content service that they own and disfavor a competitor. And I think you have to ask the question, is that free and fair competition?"
against,"Well, I mean, my question is, though, they're not blocking it, and it's a subscription service, so if it gets rolled into AT&T, your cost of the AT&T phone --"
for,They’re discriminating. They’re discriminating.
against,"No, but they're not blocking."
for,But -- so --
against," No, no, because, I mean, --"
for,"Are they discriminating, Are they discriminating?"
against,"So, if you buy an -- If you buy --"
for,Maybe they're discriminating a little bit?
against,"No, no, they’re -- think about it this way. If you are an AT&T customer, you get DirecTV for free. I mean, that's, like, kind of a good deal. Maybe that's why I'll buy an AT&T phone rather than a T-Mobile or a Verizon. But what I'm saying is that you're saying we have a robust market for mobile data, you know, among the different people. Everything is now unlimited data, but, you know, they're not going out of their way to screw over each other by saying, “You know what, if you have a Sprint phone, you're not getting all of this content. We're not going to let you have it.” --"
for,"The interesting thing -- the interesting thing about -- Yeah. So, I’m not -- There are a couple of different kinds of examples of whether it's discrimination or blocking. I'll take, for example, in Canada, when an ISP was having labor disputes with its workers and ended up blocking the websites that the workers used to organize, for example. So, there's the kinds of examples of discrimination or blocking, and then there's the different regulatory schemes. And so, we've seen that Europe has adopted -- is further along on the net neutrality piece, so we'll see that as an example. But certainly, with the arrival of new networks and 5G rollout, that is -- that is the occasion in which the mobile network operators are using to raise net neutrality again. And so, it's actually, you know, an example there as well. We are seeing some, from Brazil and India, you know, interest and leadership and not waiting. Not waiting to -- not waiting to see what's happening elsewhere, and not waiting for examples, so -- Yes, exactly. So, I think the reality of overseas is that in most developed countries, the cost per megabit is lower than in the United States and the throughput is higher because the government has taken a role."
against,"I -- the only thing I'll say to that is that these are the types of things where there are many interpretations of that. The geography of the United States also plays into a factor. And if you look at places like Chicago, New York, San Francisco that are densely populated, and you compare them to relevant parts of Europe, pretty much everything is similar. So, I don't -- sorry, I just have to ask a lawyer because I just don't have views -- -- on the issue of commercial free speech and whether it is impinging on the ISPs."
for,"So -- no, I'm not. That's right. No, I'm not, please. The -- you know, it's interesting. Today, I was reading, as I flew out here, a headline in Adweek that says, quote, ""As TV viewing habits change, local broadcasters turn to streaming over the net -- over the Internet."" Yeah, it's the first one. And so, the -- and so -- and so here we have this basic voice of democracy and the question is, ""Will somebody be in a position to say, 'No,' or, 'I will make choices as to this person or this party or how they -- I charge them,' or whatever."" We addressed this once before in cable television, interestingly enough, the folks who have the cable side of the broadband pipe. And the government said to them, ""You must carry the local TV station to make sure that there is a diversity of voices and economic underpinning so that there can be this kind of First Amendment expression. And the -- net neutrality says that you have to have the same kinds of protections for expression such as streaming a local newscast. Well, there are -- There area real -- I was going to say, there are real issues of what is a public space. And are there public spaces and commercial spaces? And are --"
against,"Well, no, I agree, but --"
for,"-- so, like -- to say there's no issue is probably --"
against,"So, to the extent -- -- to the extent that we're talking about that, I do think, you know, I see net neutrality as a kind of -- part of an attack on free speech, because what it is doing -- it is saying that the government will be more involved in controlling and regulating what happens. The government has a very bad record -- the FCC in particular has a very bad record of allowing free speech. The government is not interested in free speech. The government is interested in controlling speech. The Communications Decency Act from the mid-90s -- one of the great things in that, which immunized --"
for,"No, but --"
against,"-- yeah, which immunized websites and publishers online from getting in trouble for things that their commenters said or things that got posted to them -- that is being weakened. That was just weakened by a law that is supposed to stop sex trafficking. We are in a low-grade war against the First Amendment. And any time the government says, ""We need to step in in order to protect speech -- we have to protect you against hate speech, we have to protect you against sex trafficking, we have to prevent you against this, that, or the other thing -- obscenity"" -- you should be very scared. And net neutrality plays into that by giving the government in the form of the FCC more power to say, ""You can do this or this, but we get to pick."""
for,"So, Nick, my question then becomes to you -- what is a libertarian to do when -- -- what is a libertarian to do when the restraint on freedom comes from a non-government actor?"
against," It's an excellent question, and I would be -- -- among the first to say, you know, that government power or state power is not the only power. Corporations have massive power. Amazon has power. Amazon and the failing Washington Post has power, et cetera. What I see happening online -- and I say this as a journalist; Reason Magazine is in its 50th year. With the rise of the Internet, our reach, and our scope, and our visibility, our influence has grown massively, because we can get to more people at a lower cost. I am very invested in a free and open Internet that allows people to say whatever -- I was going to curse, but I was told not to -- -- because this is PBS, which goes over the air. So, it's controlled by the FCC. But you know, I'm very invested in all of this. And what you do is you speak out. And this is why ISPs, to date, have not been at the forefront of shutting down speech that they do not like. They don't block on a regular basis. They don't block sites."
for,"So, wait a minute --"
against, Absolutely not.
for,"All right. So, Comcast didn't block the speech of Okay."
against,"-- got in -- wait, wait -- And they didn't -- they didn't block the speech. They blocked the practice. But Tom, we also know -- and I say this as somebody who uses Bittorrent -- here is something; I'll admit to being a criminal -- I download unauthorized copies of movies using Bittorrent. The reason Comcast was doing that --"
for,That was not the -- no -- -- this was legal content.
against,But it's also 91 --
for,This was --
against,-- of Bittorrent content --
for,-- don't recharacterize what happened here. Legal content was slowed down by Comcast. Legal content -- because of the fact that it was competing with their legal service.
against,How was that resolved?
for,They did. And then they went --
against,"How was that resolved, Right.  -- did that -- what year was that?"
for,"2007, decided in 2010. And then Comcast went to court and said to the court, ""You cannot tell us not to discriminate."" If Comcast says to the court, ""You can't tell us not to discriminate"" -- if Verizon says to the court, ""You can't tell us not to discriminate"" -- if Comcast, AT&T, and everybody else amends their Internet practices to say, “Well, we once said we weren't going to have paid prioritization, but now we're going to start waffling on that.” What does that tell you about what the reality is?"
against,"Two quick things. One is, is paid prioritization always a terrible thing? Is there no possibility that I might want to buy paid prioritization? Secondly, if Comcast is doing that, then my other ISP will likely compete for that customer by saying, “You know what? Bit-torrent away.”"
for,"Thank you very much, John and our worthy opponents. This has been fun, but with all the respect, I don't think that you have made your case. We've talked a lot about economic theory, but the reality is that networks have big power, and consumers have little choice. You can't get around that by defining digital down. You can’t sit here and talk about the future in 5G and then talk about yesterday with 10 megabits. America demands first-rate internet service. We've had three years of success under the open internet rule, where the companies prospered, and consumers prospered.  That's it. The facts do speak for themselves. But I want to tell you, the reason we deal with policy is the policy is about people. And one of the things that I learned when I was at the Commission -- because I got to deal with a lot of people on this issue, and the innovators that would come to me and say, “We need to have open access so we can reach the market with our new ideas.” The teachers who would come to me and say, “Our students need to be able to reach the world of innovation, the world of information,” the artisans, like the ladies who make handicrafts to support their family and sell them on Etsy. They all had the same message, and that is “We could be crushed by the big dogs coming in, paying cash to get preferential treatment. We need equality of opportunity.” Equality of opportunity, which is based on equality of access, and that's why we're urge you to join the 83 percent of Americans who, in a recent poll, said they support net neutrality and oppose its repeal, and support this motion tonight. "
against,"You know, I have to say, Tom’s heart-wrenching story really changed my mind, that, you know, women, you know -- and I'm assuming that their development may be developmentally challenged, or they have Ricketts, and they’re knitting little baby booties, and the only thing keeping them alive is net neutrality, which has not existed for virtually all of the internet's life. I mean, it's a nice story, but it's ridiculous. And it's also ridiculous to say there are ISPs who are big ogres, and then there's just all of us, and we have no power; they have all the power. Because there are the people that Michael was talking about -- there's Amazon, there's Facebook, there's Twitter, there's YouTube, there's Google and Google's parent company and their parent company and their parent company. We have a very good, functioning internet, and it's getting better all of the time. It got better before there was open internet or the net neutrality rules that Tom put into place; it's getting better since then. I want to remind you that, you know, what Ajit Pai said, “Net neutrality is a solution that won't work to a problem that doesn't exist.” The solution that gets proffered by it is always to take free things away from people, so if you were on T-Mobile, and you had binge on, that was considered a violation of net neutrality. Why should you get -- why should you get data that is not counted against your monthly cap? Metro PCS, a weak carrier, a weak carrier -- yeah, a weak carrier that allowed you to watch YouTube, that was a problem. These are the things that -- let me put it this way. Supporters of net neutrality are constant -- I -- supporters of net neutrality constantly point to zero-rated plans as problematic. So again, net neutrality, a solution that won't work to a problem that doesn't exist. If you think the government is going to guarantee better quality, better service, and free speech, I think I'm moving to Canada. "
for,"I want to start by noting my partner's extreme disagreement with the statements about Ben John , to begin with. And I -- we don't have time to go into that in detail. So, you know, Mozilla and our work in Firefox would not be here without net neutrality. We first built Firefox in 2004 as a nonprofit. By definition, our goal is not maximizing revenue, not for ourselves, not for the ISPs, not for anyone else. We were building a product everyone knew was irrelevant and we were challenging the tech giant of its time, Microsoft, which was essentially Google, Apple, Amazon all rolled into one. We were open source, which was very freaky at its time. We had no money for marketing. We had no money for distribution and we were building the Internet as a public asset, something that was crazy for its time. We were not anyone's model of an attractive business partner, but we had one thing going for us along with our product. We had the open Internet. We were able to offer our product and we were able to make it fast. We were able to make our download fast, which is more important than you would ever think in trying to get a product adopted, and we were able to make our download fast without worrying about what ISPs around the world would decide, and whether their delivery practices would ruin our product. Without the open Internet, we wouldn't have had a chance, and the opportunity of the open Internet should be for all of us. Innovative business practices, innovated solutions, should be distrusted, and each of us should have the opportunity without going through the gatekeeper of our ISP. And so, we urge you, ""Support the motion.""  "
against,"So first off, I want to start by thanking Tom and Mitchell. It really has been a privilege to debate with you. It's only been disagreement, but this -- it really has been an honor. Now, this is my first time doing an Intelligence Squared Debate, and so the organizer told me, ""Look, the way you finish, the way you win is you got to ask people -- in my case, 'You got to vote against the motion.' Ask everyone to vote against it."" Well, I'm not going to ask you all to vote against it because I'm an economist and I think you should respect your preferences, okay? So, look, here's the thing. Some of you should vote for the resolution. If you believe the best way to protect freedom of speech is to give Donald Trump more power over the Internet and the media's access, then vote for the resolution, okay? If you believe -- the applause doesn't -- wait, one thing, the applause doesn't count against my time, does it? I'm going to have to take it down a level. Okay, if you believe the best way to protect competition is to make it illegal to compete by offering your customers a better product and a better deal, again, vote for the resolution. If you think that the way to level the playing field -- wait, somebody hold him back. The way to hold -- level the playing field is to make sure that the very largest, the richest companies the world has ever seen should be able to have preferential access because they can afford to build their own Internet, then again, vote for the resolution, okay? If you believe that apps and content providers should not be allowed to try to subsidize access for low income consumers, again it's clear, vote for the resolution, okay? And if you believe that a good multiplayer shooting gaming experience is as important, maybe more important, than successful tele-surgery, then again, vote for the resolution. But here's the thing. I hope there's some others in the room still.  If you believe in free speech, and you believe in competition, and you believe in consumer choice -- and if you want to bridge the digital divide by seeing lower cost Internet access out there for low-income consumers -- and in rural areas -- and most importantly, if you believe that saving a real life is more important than killing a virtual Nazi, then you should vote against the resolution.  I -- you know, one of the things that I -- was very helpful in debating tonight was the idea that there are remedies, there are legal remedies to business practices. A lot of libertarians are extremely dogmatic or doctrinarian saying that there should be no rules whatsoever. But in fact, one of the things that's interesting -- and I think, in some of the cases you brought up, of bad behavior on ISPs, the ways in which those were handled, using sometimes anti-trust or other types of -- you know, Ajit Pai has actually talked about using the Federal Trade Commission would be a better place to adjudicate a lot of claims. I think that's worth thinking about and worth taking really seriously."
for," I got to tell you that, you know, Nick is always stimulating. This is the second time that he and I have had exchanges."
against,"And I suspect it might the last, but --"
for,"And -- -- and Mike -- you know, I mean, I've known Michael for years and years. And sometimes we've been on the same side and sometimes we've been opposite sides. And I like being on the same side a lot more."
against,"But look -- one other thing I think comes out of this, though, is -- when you try to have a serious debate -- is there are areas of agreement. And it's actually, I think, one of the things that is very frustrating about the net neutrality debate is net neutrality ends up being so many -- meaning so many different things to so many different people, and that we lump all these things together, because -- for example, you know, this -- the concerns about censorship is one I have. It's just I think there are other ways to do it. But I -- that's, again, what I meant when I said it was a privilege to have --"
for," Just so these people don't go away misinformed, it is legal under open Internet to prioritize a medical application, emergency applications, public health applications. And because of, you know, their importance to overall society."
against,"Okay, so, I mean, we actually bring up something else, because -- No, the same -- no, it’s this point. I want to agree with him. -- Okay, then I want to make a point ."
for,"Well, you know, I have a feeling I need to confess, perhaps, to a moment of bad citizenship here, because I’m not sure -- I heard some things confused me, or connections that I didn’t understand, like how “All information just gets treated equal” ends up being the government making some information unequal. But I haven’t yet changed my mind."
against,It’s called Title II.
for,"But I will say that the value of humor is really excellent. That is one thing I think we could all agree on, and I certainly learned a lot about that. Which I’m trying to learn. No, I mean, that was not either."
against,"But, Mitchell, that's exactly the point. The problem is there are some things in net neutrality, but then Title II has got a lot of other stuff, and that’s where it comes. Okay, but back -- some point that Tom wanted you to make -- I’ll make it for him -- the FCC did not say that Binge On -- Tom wanted to say -- did not say it’s illegal. No, of course, I’m not bringing this up just to be nice. But I think that’s part of the problem, because net neutrality supporters, as Nick said, did say it should be illegal, and to the FCC’s credit -- -- it -- well, it’s actually not so bad -- Yeah, we do!"
