side,script
against,"I think -- I under -- I -- what -- - - was that, in his opinion, he -- I'm saying, he's just giving an opinion, because he doesn't really have an argument that he can make here . And what I tell you is the reason why we say the theory doesn't work -- it only works in practice -- is because despite them telling you that it's in all the textbooks, the theo ry is exchanging one IOU, a bushel of corn, for another IOU, a bushel of corn -- government debt . You have to go, “What's the big deal on the exchange?” And when they pretend that writing IOUs improves credit, no . What improves credit is having corn in t he silos available to be used . Not printing phony IOUs, which causes everybody to go, “Oh Oh. I need to be very careful here. I need to dial back my spending . I need to dial back investment. I need to slow down and be very careful here because there's no more cornin the silos than there was yesterday . There's just a bunch of phony IOUs out there . And I need to be concerned.” And the theory is, you'll run to the bank and pull your savings out, and spend it -- J ohn Donvan: Okay. -- because you're worried about inflation."
for,"So, as I think, Melissa, you're asking the right question . You know, what does it do for the middle class ? What does it do for middle Americans? And the answer is, “Not enough.” And you know, and we have a lot of inequality . And perhaps this policy exacerbated that. I take Ben Bernanke at his word when he said this policy was for Main Street, not for Wall Stre et. But we have an extremely skewed financial system, and you know very well how it works and who benefits the most, both on the downturn and on the upturn. But honestly, if you put the central bank in a straitjacket -- and this is the real agenda here; this is where this is going in the broader debate in this country -- you put the central bank in a straitjacket, that is not going to be good over the cycle that were faced by these crises, for exactly middle class Americans."
against,"I mean, 5 percent of Americans have gotten 95 percent of the benefits . And I would say this has exacerbated that. What really happens is it lowers interest rates . So, anybody who's saving for their child's retire -- for their child's education, or their retirement, or they're a senior living off their interest -- all those people have been hurt by zero interest rates, if you think that that really controls interest rates . And it's -- and so, it might transfer money from one group to another, but it's not creating prosperity by writing “I owe you a bushel of corn.” Corn creates --"
for,"This is wrong and it's starting to get very dangerous . 13 million jobs created, right? Where did the jobs come from? How do you create the jobs with no credit in the economy ? You don't . You wouldn't get your job. E dward Conard : There'd be plenty of credit in the economy. The -- look, there they go with distraction again . Focus on the j obs. What helps the middle class Americans ? What do middle class Americans need more than anything else ? They need a decent job at a decent wage . It's a struggle -- as it is . If you destroy the credit system, and if you don't let the central bank respond to that, and to keep supporting the credit system in the way they've tried to do -- it's not perfect, but that's how you get the jobs back."
against,"So, I mean, here's what I would say . Again, I would say the Fed in Washington stabi lized Wall Street, post 2008. We have seen -- we'd have a financial crisis where basically the average American had had stagnating wages for over 20 years, had taken on more Wall Street credit to try to maintain the same standard of living . What we saw in 2008, ultimately, was that the average American wasn't able to sustain that level of Wall Street credit . We had a big financial crisis . And after the stabilization, what the Fed has effectively tried to do is pump money through Wall Street banks in order to create prosperity, right ? And ultimately, that is like a doctor prescribing a medicine that, on some level, kind of works, but has a lot of unintended consequences . You know, it's like so much Viagra th at at some point, you start having these erections that last more than four hours . Okay ? And the reality is what you're having is -- you're having massive Wall Street subsidies and you're having -- you know, perhaps the rich are getting richer. But really, we're not seeing wealth effects trickle down to the average American . In fact, I would argue, we're seeing these wealt h effects by pumping up the the stock markets, by all these -- all this money printing . It's ultimately --"
for,"Look, I'm not a friend of the big banks . The last time I was on this stage, I was arguing to break up the big banks . That was a position of the motion that I was supporting . That's what -- that's what I lost on, okay ? This is not about Wall Street. This is not about Wall Street and helping -- No . I don't think that amounts to prosperity, and I'm not convinced indeed that it adds to prosperity . There's a strain in this debate, whereby someone says, look, there are all sorts of problem in America that haven't been solved . You know, my garage door doesn' t work. You know -- you know, go back to the gammy leg and the gammy . You know, what did QE do for me ? Yeah, yeah, yeah, yeah . We know that there are all these problems in the U.S . economy . Most of them have got nothing whateve r to do with the monetary system . That's not the question. The question is, given all that, all those awful things eating away at jobs, diminishing the middle class incomes, given all that, what should monetary policy have done ? And has monetary policy contributed toameliorating those problems in some regard ? Has it made them worse, or has it left them completely unaltered? And I think the evidence is pretty clear what monetary policy has done . It hasn't solved all those problems . It couldn't possibly do it. What it's done is helped to sustain the growth of demand and exactly, as Simon says, in the end, that amounts to jobs, the most important thing of all."
against,"So just to level set here, but the bank of -- QE was also undertaken in the UK . The Bank of England did its own report. They did about a trillion dollars of QE . I can't do an English accent . But I will tell you what they actually wrote about sort of the monetary policy and its impact in the macro economy . It says ""the benefit of wealth effects --"" which is what we're talking about "" -- will accrue to those households holding the most assets. Distributional consequences and its benefits will not be shared equally among all individuals."" And that's the problem, right? We do actually have to talk about the transmission mechanism, how these tools actually work."
for,"The Independent Community Bank of America recently voted me one of their Main Street heroes . Some applause would go over there. I t was not because I wa s supporting more inequality or more money for the big banks or even stock buybacks . It's because I was supporting a better credit system which, as you know, has many different parts that are interconnected. You're talking about one manifestation of the ease your credit policies pursuing , and you're right, that was one manifestation . But thecredit system, as you know, is much broader than that, has a lot of small banks, has a lot of small business lending, has a lot of lending to households and to individual consumers . That's part of what was supported by the Federal Reserve also . And I'm sorry your garage door is still not working, Andrew, at least what I heard."
against,"I agree . So, first of all, there has been job growth . I mean, I think I'm very heartened by that, as we all are . Again, I think you have to ask yourself, over 6 or 7 years how much of that would have happened organically at a certain point. But in terms of -- I think this is -- this is what the Fed's perspective inside is, right? These are smart, well-intentioned people . And what they think is, listen, the rest of Washington is dysfunctional, and at least we're doing something to help. And the real questio n is whether what they're doing to help, over time, is actually helping, or whether actually perhaps is creating more distortions and perhaps by -- if it is pumping up financial markets, it's actually creating some complac ency about an America in which more than half -- two -thirds of American is are living paycheck to paycheck . And I think, you know, Goldman Sachs, which is no bastion of reform, you know, had a quote basically where it said -- a couple weeks ago, it had an article ju st about this in my report . And it said, basically central bank support create opportunities for othereconomic actors to shirk their responsibilities . And I think that's a huge issue that we have to ask ourselves . By pumping so much money into Wall Street banks, are we ultimately helping or are we just kicking the can down the road in terms of more reform, and perhaps even, as Simon Johnson would lament as well, are we actually enabling the further growth and power of the U.S . financial sector to the expense of other parts of the economy? I think there is important political questions about how big the government should be, to what extent should we redistribute income, to what extent should the government stim ulate demand, and whether or not we should let politicians control the money supply . Long ago we decided it was not a good idea to let the politicians control the money supply . But I think on the other issues, you might be frustrated with what Congress h as come up with . But what you're proposing is taking the power away from Congress and giving it to the head of the Federal Reserve who is accountable to nobody . I think in the long run, if you damage democracy in that way, I think it's naive to think that that's going to create prosperity in the long run. And to have an end- around by the Fed and try to usurp the Congress' power and take it away from the people and give to it one guy who's accountable to nobody, and that somehow in the long ru n is going to increase prosperity, because maybe it had some brief short -term effect."
for,"-- for some people, but that's the right way to think about it. Ben Bernanke went to Milton Friedman's 90th birthday party . He said, with regard to the Great Depression, ""we did it . We were responsible, the Federal Reserve . We're sorry, and we won't do it again."" And he meant that the Federal Reserve had not created money in the face of that financial panic . And everything that came after it, including the collapse of real activity . And they didn't do it again. Ben Bernanke and his colleagues saved the day . Now, it was a mess. It was a disaster. Ben Bernanke talksabout that too . But it was better than it would otherwise have been . That's what Bernanke says . Bernanke's absolutely -- we're on Bernanke's side. John Donva n: Andrew Huszar."
against,"Oh, I'm sorry, I thought E d was going to go first. I think Ben Bernanke flat out says that printing money cannot create prosperity . He says it works in theory, but it doesn't work in practice . And now he says QE will onl y work if it's permanent if it actually inflicts inflation on the -- if it's guaranteed to inflict inflation on the economy in the long run. I think he's backed way off of his position that got him the name, ""Helicopter Ben."" You can read the New Yorker Magazine on A dair Turner's book, and it says, ""He no longer mentions the theories that he put forward in the past."" You can read his book, 500 pages of what he has to say about quantitative easing now, and you'll see that the things I said are true."
for,"Yeah . We heard earlier on that if this were a Woody Allen film, Ben Bernanke would suddenly appear . Well, unfortunately he can't appear, but he has taken the trouble to tell me what he really meant -- -- what he would have said had he been here, which is that he did absolutely the right thing . The policy made things an awful lot better than they would otherwise have been . And he hasn't recanted at all."
against,"So, you know, Ben Bernanke, before the financial crisis, talked about how this was the great moderation, how activist monetary policy was going to save the day and would never really allow for a financial crisis to happen again . We saw how that went. Post financial crisis, he started talking about how we see how monetary policy works in -- doesn't work in theory, but it works in practice . And basically all the statements since have been similarly confused. Two years ago this week, I wrote an op -ed in the Wall Street journal in which I apologized for my role in quantita tive easing and argued that the Fed was literally papering over the issue of a chronically underperforming U.S . economy. Ladies and gentlemen, the U.S . continues to register devastating declines in the underlying conditions for economic growth. We are now 15th in the world in infrastructure, 19th in the world in college graduation rates . The quality of our Tax Code is rated among dead last among all 34 OECD countries . The list goes on and on . After my op -ed, many friends from inside the Fed expressed confusion. Didn't I see the dysfunction in the rest of Washington? Wasn't it better that someone was doing something rather than nothing ? Again, I respect the Fed and the people inside, but what I responded to them is exactly what Ben Bernanke himself has said, that QE is not a panacea, or as Simon J ohnson’s old employer the IMF, has repeatedly warned, an overreliance on accommodative monetary policy without stepping up the pace of structural reform is un likely to lead back to normal growth . The ultimate tragedy of money printing is not that it might disproportionately benefit Jamie Dimon or Lloyd Blankfein, as unfair as that may be . It's that if it does work at all by artificially stimulating banks and financial markets, it's sowing c omplacency about the crumbling economic welfare of the average citizen . In other words, I'd submit the narrative here in America is not that the Fed did something while the rest of Washington did nothing . It's that over time, the Fed did so much that the rest of Washington could get away with doing so little . And please feel free to insertthe capital of Japan and Europe into that sentence . Ladies and gentlemen, before you vote, I ask you to think about what prosperity really means . Is it more prosperity for all? Or if money printing even works, is it more prosperity for just the most privileged, at best ? And I implore you to vote against the motion. Thank you."
for,"I sat recently before a committee of the House of R epresentatives that was considering a version of exactly this question . And the way that works is actually very similar to this room, except you down low, an audience not quite as big as this audience, is up above you, looking down on you . And the people next to me -- well, unfortunately, Roger wasn't there -- everybody sitting next to me, on both sides, actually, was expressing some version of the views that you're hearing from Ed and from Andrew . And you know, sometimes you may see these hearings, you may hear about them, and you think, “Well, that's kind of strange and it's somewhat abstract” and so on. But this is really where policy gets debated and where you see policy being made . And this hearing went on for hours . And it went on for hours becau se one side of the room -- and let me say, it was the right -hand side of the room – -- wanted to repeat and reiterate exactly these points . And they wanted to hammer me with the same ki nd of criticisms that have been thrown at us tonight -- and much worse, I have to say . Much worse. You know, I think tonight, when you vote, right now -- you will send a message. And the message will either be that even in New York, people have lost confi dence in the central bank, the Federal Reserve system, and its power should be curtailed . And you will give -- if you do that, if you vote that way, you will give great support to the people who right now -- right now -- are proposing legislation, that are goi ng to put really binding constraints on monetary policy and on the Federal Reserve's ability to act and respond to crises . I urge you to vote in favor of the motion, Central Banks Can Print Prosperity .Can, under some circumstances, print prosperity . That's what we've been arguing . That's w hat the world needs to hear from you tonight . Thank you."
against,"Liberal Berkeley economist Brad DeLong recently described each side of the motion we're debating . About our opponents' view, he said, “Even though the Fed printed much more money than economists would have thought necessary to offset the impact of the financial crisis, a fivefold increase in the monetary base, from 800 billion to 4 trillion, it wasn't enough . Bernanke balked taking the next step, more than doubling the monetary base to $9 trillion.” End quote . Roger has publicly described a far more modest U.K . Proposal as dangerous and delusional, arguing that, quote, “Sometimes the sovereign has no alternative to inflationary finance, but this always has significant costs . And it's never the place to start or end.” Our view of monetary policy -- Berkeley's DeLong said, quote, “Larry Summers and Paul Krugman argue that there is little evidence that monetary policy will ever restore full prosperity.” End q uote. DeLong admits, he doesn't know which one of these views is correct. Why doesn't DeLong know which one of these views is correct ? Because $3 trillion of printing has produced no discernible effect on the economy . And if it had, DeLong would have seen it and he would be urging more . Our opponents can't bring any more evidence to the debate that central banks can print their way to prosperity than what Summers, Krugman, and DeLong have already considered . If the evidence hasn't persuaded even those ardent advocates of stimulus, why should it persuade you? Bernanke now flat -out admits central banks cannot print their way to prosperity . Our opponents have the burden of proving the motion through a very tough burden in this case . They haven't made a convincing argument, because no one can make a convincing argument on this issue . I urge you to vote against the far -fetched motion, Central Banks Can Print Their Way to Prosperity . And I would point out that I believe that our opponents ha ve tried to corner the debate – -- okay ? But when we broaden -- but wait. When we broaden the debate to the real issue, they were able to do little more than offer their opinion that it had -- -- more positive effect --"
