side,script
against,"Am I supposed to deal with just the economic issue? I'll let Shmuel do that.  -- Shmuel has the answer. I don't know if everybody will leave Israel. I'll probably the one who turns off the lights at Ben-Gurion Airport. But I think it is absolutely ridiculous and absurd to compare a situation in which a country which has declared that it wants to exterminate the state of Israel, has nuclear weapons, as opposed to the balance which existed post Cuba between the United States and the Soviet Union, even though they both had nuclear weapons. It's -- you can make those analogies, but they have absolutely nothing to do with reality."
for,".Shmuel Bar: It's not -- it's not a real analogy. And I think that it would certainly have an effect -- by the way, an interesting poll in Israel was taken, and people were asked, will you leave the country if Iran gets a nuclear weapon? It turns out that somewhere around 30 percent of the Jews said they would think about it. 70 percent of the Israeli Arabs said they would think about it. But who is investing in a country when each -- there are 60,000 missiles aimed at? Who invests in Israel these days?"
against,I don't think you can compare conventional rockets to nuclear weapons.
for,"Of course not. I believe this -- I believe that most of the Israelis will stay in Israel even if there will be a nuclear Iran. I don't like our neighbors, but what can I do? Well --John Donvan: Jim Dobbins. First of all, I don't -- you know, Iran has been a very Islamist state for 30 years now, 40 years?   It's probably a little less virulent now than it was, but it's still a virulent Islamist state. And yet it hasn't behaved irresponsibly in the sense of doing anything that endangers its existence. The regime has done lots of outrageous things. But none of them threatened its existence. None of them threatened the continuity of the regime. Iran in fact hasn't invaded anybody for 500 years. So it's not as if they have territorial claims. They're promoting subversion. They're promoting overthrow of hostile regimes. They're engaging in terrorism. And I would anticipate that they would continue to do so. At no point has either American or Israeli nuclear weapons deterred them from that. I don't think there's any level of that that they could engage in that would result in a nuclear strike on our part. And therefore, I don't think that their having nuclear weapons would particularly affect that kind of behavior, which would -- we would continue to have to respond to forcefully at times and certainly rigorously. But I don't think it would be notably harder. And as far as Islam and the Arab world, or for that matter in the South Asian world, I don't know that it's particularly, you know, relevant to this problem. It's certainly a challenge."
against,"Well, you know, to answer the question, the saving grace -- one of the saving graces of the Cold War was that the Soviets were atheists and that they didn't -- they didn't envision this world as simply the anteroom to a superior afterlife. And so I do think youhave to take into account -- not just with Islam, but with -- as I said before, fundamentalist Jewish parties in Israel I wouldn't want to see controlling nuclear weapons. We're entering the age of political Islamism in the Middle East. The Muslim Brotherhood is in charge of Egypt today. In another year, it's going to be in charge of Syria. I'll answer this question with a question to the audience in a way, which is, would you be comfortable having the Muslim Brotherhood in Egypt be in control of nuclear weapons? Would you be comfortable having the Muslim Brotherhood in Syria be in charge of nuclear weapons? And for that matter, would you -- would you be happy if the chief rabbis of Israel had nuclear weapons?"
for,They have. They have.
against," The chief rabbis of Israel do not have nuclear weapons. They -- I don't want people who think that this world is simply a prelude to the next to help bring us there sooner. Israel is the homeland and state of the Jewish people. They want to deny the Jewish people their right to a Jewish homeland and a Jewish state. They threaten to use violence and use violence to do that. I'm sure some of Ayatollah Khamenei's best friends are Jews. And I'm sure that people walk around the streets of Tehran with kippot on. I would point out that, yes, there's a synagogue open in Tehran, when Natan Sharansky and the refuseniks were in jail in the Soviet Union, there were five synagogues open in Moscow. It's not relevant. The vast majority of Iranian Jews have fled the country. There was a population of 200,000. They're down to 25,000 now. It's not relevant. The Iranian regime is very happy to have their Jews living in protected second-class status, and that's the way that they like it. That's the Iranian regime. The Iranian people, by the way, are not anti-Semitic on the whole, but the regime most definitely is. I can cite you quote, afterquote, after quote to show you that they have -- they take almost an epidemiological -- they use epidemiological metaphors to talk about the curse of international Jewry. You know, these are not people who want compromise on the West Bank. These are people who want the Jewish people denied their right to have a homeland in at least part of their historic homeland. Yes, I don't know, it seems -- I'm in this sort of cognitive dissonance here with some of those questions because I think sometimes I feel that I am living in a parallel world. Iread what is written in Iran. I read the material coming out of the Iranian Revolutionary Guard. I have no doubt that most -- you know, Iran is probably the most pro-American country in the Middle East after Israel, but it doesn't really matter, because, you know, you may have noticed that not everywhere in the world does the public opinion of the people rule the country. There are many, many countries in the world, not only North Korea and places like that, where people may think one thing and the regime is something else. And the more dictatorial the regime is, and the easier it is to make sure that what people want isn't what they get. The Iranian poet Saadi once wrote that the sultan is evil and you must get rid of him and you must destroy him, but if you cannot kill him -- you cannot cut off his hand, kiss it. And this is basically what has happened to the revolution in Iran. So -- to the green revolution. Now, yes, it is possible that over a period of decades eventually Iran will get back to being, you know, a friend of America, a friend of everybody, and was a friend of Israel, was an ally of Israel. But what happens in between? And what does a regime do when it has a nuclear weapon and it does everything in order to enhance its position and to make sure that by enhancing its position abroad it can also put down its opposition at home, because who would dare intervene in Iran when Iran can do that sort of mischief abroad?"
for,"Good question. But, to use their phrase, it's not relevant. It's not relevant to our debate what's going on in Syria."
against,"I mean -- I mean, I --John Donvan: Hey, give the kid a break."
for,"Sorry, sorry. I mean, I don't -- Iran is already -- Iran is already helping the Assad regime. It would probably do so under those circumstances. I don't see why it would -- its help would be more efficacious because it had nuclear weapons. It's not going to threaten to use nuclear weapons against the Iranian opposition, so I don't think it's likely to have a major impact. It might have some short-term psychological impact, but it -- you know, I mean, the United States successfully waged a war that got -- that three the Soviet Union out of Afghanistan employing Pakistani and Afghan surrogates. The Soviets had nuclear weapons, they were completely useless. They got defeated in Afghanistan despite the fact that they had 24,000 nuclear weapons. It's not an analogy, it's history."
against,"No, no, the timeline --John Donvan: Shmuel Bar. The timeline is -- you know, time is out of . The Assad regime is going to fall within half a year or so anyway, and Iran is going to take over the northern part of -- Yes, but -- Because they -- you can't use a nuclear weapon in order to fight a war in Afghanistan, it wasn't relevant to that."
for,And in Why is -- why is what the United States did to the Soviet Union in Afghanistan different from what Iran is doing to Israel in Gaza? Why is it different? It's exactly the same. You're supporting an insurgent pool against them -- -- and nuclear weapons were irrelevant.
against,But why is it relevant to this?
for,It isn't relevant. That's the point. The nuclear --
against,"No, I mean --"
for,-- weapons had no effect in either case.
against,"  So the United States supported bin Laden in Afghanistan to help him kick out the Soviets, that was a very good idea, I think it was really a marvelous idea, I'm sure that you're happy with that, you know, in retrospect."
for,Seemed like a good idea at the time.
against,"Yeah, especially in this city. But what we're talking about here is the risk of Iran acquiring a nuclear weapon against a series of countries, an array of countries which are going to have nuclear weapons as well, and not -- not the issue of how do you prevent a superpower with using limited conventional weaponry to invade a neighboring state, and then you use your own proxies against their proxies. It's a completely different game. Thank you, John. I want to just tell a very brief story. In 1998, I was in Afghanistan, in Kandahar when Osama Bin Laden issued his first fatwa, the first big fatwa, the fatwa against crusaders and Jews. And I was with a bunch of people, westerners, and we heard about this. And frankly, we laughed about it because it seemed crazy, absolutely insane, the audacity of it. And, you know, I learned three years later that very often when someone who says something that seems crazy, says it over and over again, that it's worth paying attention to. And so on my visits to Iran, and I've been there a few times, I've talked to people in the regime about these subjects. I'll tell you one very brief encounter I had with a guy named Mohammed Ali Samadi who was a leader of a group called the Seekers of Martyrdom, which actually sounds like a great name for a band, actually. But their job at the time was to try to figure out how to kill Salman Rushdie. And -- but I talked to him about Israel. And he said the following, which has always stayed with me. There are always infections and diseases in man. In the world, there is an infection called international Jewry. And I listened to him, and I listened to various leaders of the regime. And I have decided to take them seriously. I think in the post 9/11 age, we have to take religious fundamentalists who say they want to kill you seriously. I think it is possible to overlearn the lessons of Jewish history, to overlearn the lessons of the holocaust. But I'm even more afraid of underlearning the lessons of Jewish history. I believe that the Iranian regime is serious about wanting to find a way to destroy the state of Israel. I believe that if they get a nuclear weapon, they will go a great distance to achieving that goal. And therefore, I ask you to vote against this resolution, vote against this motion. "
for,"Thank you, unfortunately, all the arguments that we have raised were irrelevant. So I tried. Anyway, I understand the arguments of the other side. It's very frightening to live under this shade of this hostile regime with nuclear weapons. I have no illusions. The Ayatollahs are not lovers of Zion. But they are very rational, and they want to survive, and they want to their country. And at the end, they are not going to use the weapons. We can live with nuclear Iran. I live in Tel Aviv. This is the center of the target. And I didn't ask my four daughters and my grandchildren to leave Israel, because I believe that we can live in Israel and survive more than three years. In the '50s, at the end of the '50s when there was the threat of the Soviet Union, people in the States started building atomic shelters in their back yards. And Kennedy ran for president promising that he is going to build atomic shelters for the whole population. I hope that we are not going to start building atomic shelters in Tel Aviv. A nuclear Iran is not the end of Zionism. "
against," I want to just reiterate that rationality of every single individual involved in a conflict is not a guarantee that the conflict will end or will develop in a rational manner or in a way which everybody will be happy with. In the end, history shows us that a lot of things happened which everybody's sorry about, that it's bad for everybody. Now, you know, we talk about the Cuban Missile Crisis, et cetera. Actually, during the Cuban Missile Crisis, all of these rational people were very, very close to Armageddon, which was, according to the capabilities of that period. During the Cold War, there were a number of instances where the United States and the Soviet Union, with all of their command and control capabilities, with all of their intelligence, actually came to some very, very dangerous points, which were avoided because the leaderships had a means of communication. Now, the level of hostility in the Middle East does not augur well for direct communications between -- not even -- not only Israel-Iran, but Iran-Saudi Arabia, and we're talking about a Middle East in which countries are falling apart, and that some countries may acquire the nuclear weapons that they will inherit from the countries which are disintegrating. We're talking about a region which is -- I call this the ""Humpty Dumpty stage,"" that they're falling apart and nobody would put them together again -- this is a very dangerous area to have nuclear weapons. Ultimately, the question is not, ""Well, can you do anything about it? If you can't do anything about it, live with it,"" but ""You have to do something about it. You've got to find a way."" And, believe me, there are more than one ways to skin a cat, even a Persian cat."
for,"Well, I'm old enough to remember when in elementary school we were taught to hide under our desks under nuclear attack. Duck and cover. Duck and cover. And, you know, sirens would go off, and we would hide under our desks, so, you know, some level of fear and concern is natural enough in a society thatfaces that kind of threat. And if you can avoid the threat, by all means, do so if you have a better choice. We didn't have a better choice at the time. Reuven has suggested that a nuclear Iran will not be the end of the Jewish state. And I'd have to say most Israelis agree with him. The Times of Israel published a poll last week, a poll done in the context of their election campaign, in which they asked the Israeli populace what were the issues that most -- that created most anxiety, what were they most worried about. Was Iran the number one issue?  Economic issues were their dominant concern. Was Iran the number two issue?  Actually, and perhaps rather healthily, the deterioration in relations with the Palestinians was the number two concern. Was Iran the number three concern?  The third concern was the state of their education system. Iran was the fourth in this list of six, with 12 percent of the Israeli population thinking that the Iranian threat was their principal concern."
