side,script
for,"Well, we have -- actually two responses between the two of us. I would say part of the blame does fall on Obama because of the nature of the domestic politics that he practiced. And I think part of what we've seen in this country is a kind of identity politics backlash in which, if it's okay for everybody to be segmented as an identity, well, why can't you know, working class white people say, you know, we have an identity too, and in some cases, not all, by any means, to react accordingly. So, I think the backlash was probably a while coming. I do think, you know, the Trump election is in part about Barack Obama unfortunately."
against,"Look, I think -- I think this is -- I think that is an incredibly off -- off base. The fact is -- and it afflicted conservative politicians in many democracies. But the willingness to essentially play footsie with the most extreme parts of their parties has led to those extreme parts growing stronger and stronger and then enveloping the conservative political parties in a number of democracies. Our Republican party right now is beholden not just to the Tea Party, but to the farthest right elements that empowered Donald Trump. And it's because they –"
for,"Thank you. Donald Trump ran aggressively against trade -- apologies. Barack Obama ran aggressively against trade in 2008. He ran against the Colombia FTA, he ran against NAFTA, and it helped to fuel this antitrade -- strong antitrade sentiment within his own party. When he -- when he finally -- when Republicans, after the midterms elections and the Republican win, he went back -- he went to Congress to ask for trade permission authority, but he passed overwhelmingly with Republican support, not with support from his own party. And so absolutely I think he bears strong responsibilities for this sort of antitrade, anti-globalization sentiment."
against,"I – I think that, you know, this gets back to the conundrum of Barack Obama. On the one hand, to some of his critics, he’s this weak president who's unwilling to use force and let's red lines go unenforced. But to others, he's presided over this massive expansion of the use of drones to kill terrorist leaders around the world. And I think one of the things he's been very focused on -- and this is setting the United States up for the long game and to have a policy that's sustainable. And this is what I think is a success, is to ensure that we're as transparent as we can be about the use of this very effective tool, this counterterrorism tool, the use of drones, to try to ensure that we get as much public support for it as possible by talking about it openly. And there's no doubt this will be an ongoing challenge for future presidents because this is a tool that president Trump will have at his disposal. So, we will measure his use of this effective tool by how Obama has used it, and that's the precedent that has been set for the future. And I think that's a successful one. It's a very difficult issue, though."
for,"Look, it has been the most successful large-scale campaign of assassination in human history. And I'm not opposed to it. I'll tell you where, though, I – But I'll tell you where I think he failed, and, actually, I would say the administration I was part of failed as well; that is in terms of thinking about the Jihadi threat as something that you address with this one instrument, which is targeted killing. And for the rest, you talk around the fundamental issues. So, you use violent extremists and things like that, so as if you're dealing with Lord Voldemort, or for an older generation, Sauron, rather than -- rather than, you know, what is a minority stream within Islam, but it is a stream. And it's a pity because Barack Obama is a very eloquent speaker. He could have framed that well. What is now about to happen, and it's one of the many reasons why Kristen and I have been very deeply opposed to the president-elect -- is you're now going to have the swing of the pendulum. And the swing of the pendulum is just going to be talking about Muslims as our enemies, and that's A, untrue. And B, it is nuts. So – -- I would say he failed the way the administration that I was part of failed, in being able to discuss this with the American people in a way that was true and made sense, and was actually effective in prosecuting what is going to be a very long struggle which he couldn't end, despite what he promised, and the next president can't end either. I think largely a failure. He significantly complicated the relationship early on by coming out with this extreme view on settlements. So, it's always been an irritant in the relationship when there's settlement activity beyond the security barrier. But he came out with this extreme view that says you can't have any settlement activity, even within neighborhoods in Jerusalem that are outside the green line. These are neighborhoods you can stand out and stare at the Knesset, and they basically said, ""No construction whatsoever."" It was more extreme than a position that the Palestinians had taken. And it was entirely politically untenable for Israel. And I think it set -- sort of set the relationship off on a very bad footing. I think it's just a mistake to measure this relationship in terms of dollars. It's a relationship that historically has to be measured in degree of trust, and there's very little trust between our two countries and between our two governments. One of the things the Obama administration, I think, set out to do early on was to show some distance with Israel under this theory that we needed to do that to build credibility with the Arab world. And they entirely missed the fact that the rise -- that Iran's power in the region and the rise of these terrorist groups was actually aligning Israel with the Arab world and converging around a strategy in a way that created real opportunities, which they missed."
against,"Well, I just -- I just -- I mean, I don't agree that that was -- that any of that was missed. I think the United States actually thought a lot about the fact that you had a coming together in terms of interests and willingness to work together between Israel and some of our own Arab partners. And from my time in government and in my time afterwards, working a lot -- often with Israeli friends, I know that that was something that was being discussed. There is a personal dislike between the leaders of the two countries. There is a deep and abiding commitment, however, of both of the leaders and of both governments to the -- our mutual security and our common interest."
for,"Look, the fact is that we now know that all of President Obama's senior foreign policy advisors, defense secretary, secretary of state and so on, were in favor of trying to do something about Syria and he chose not to. And that Syrian refugee crisis would not exist if this war had not gone on as long as it has. They were recommending arming the Syrian opposition much earlier on."
against,Which we did. We did six months later.
for,"Taking out Syrian airfields, so limiting the ability of the Syrian government to engage in these kind of mass air attacks, or even taking them out, waiting until he used chemical weapons and then responding as we talked about earlier, setting up safe havens and buffer zones. I mean, the fact is, you don't actually have to conclude that any of these would've been the silver bullet to realize that the options they tried failed."
against,"Again – -- we're hearing a lot about what we could've done militarily to affect the outcome in Syria. I spent a lot of time at the Pentagon thinking about those very options. But always -- the question we always confronted is, so then what? What comes next? We don't -- we lived through the Iraq war. We don't want to make those same mistakes over and over, because there's a big world out there. We have other challenges elsewhere in the world. So, of course, we want to try to address elements of the Syrian crisis and it's not a question of doing something or doing nothing, because the U.S. has been intervening in Syria quite a bit, particularly over the last two years. The question is, how do we do that with balance with our other interests around the world so we don't end up in the same situation we found ourselves in in November of 2008?"
for,"But you know, Derek, I mean – -- there you go again. It's all about Bush. We don't want to imitate Bush. We don't want to do Iraq again. This was a different problem on your watch and I do -- I really do think that part of -- we want to get into why did the Obama foreign policy fail the way it did in so many important respects. It is the obsession with Bush, and I carry no grief for the administration that I was part of."
against,"I think part of whether you're a success or failure is not making the same mistakes of the past, and that's certainly something that President Obama tried to avoid."
for,"No, you make your own new mistakes. You found an entirely new way to fail."
against,Every president makes mistakes.
for,"Just to be clear. No one was proposing massive invasion, large scale occupation of Syria. They were talking -- the options on the table which they considered and rejected were about things to limit the ability of the Syrian government to engage in a massacre of civilians. You know, the vast majority of these 13 million displaced people are fleeing the Syrian government and they didn't do anything about that fact. And, in fact, Derek published a piece not too long ago calling for a strategy to ensure that Assad goes, and that's exactly what we're arguing. He is a moral man whose actions -- or more often inaction, by sometimes his actions, have had terrible consequences. I do not blame him as a human being for that. But I think your question is absolutely the right one. And the moral issues do have to be at the center of a lot of what American foreign policy is about. And what I think is tragic -- in that I do think this is a tragic failure. Let me be very clear about that -- is that because the president and his representatives here were so obsessed with actions that they thought had brought different kinds of failures with some reason, that they -- he decided not to act, not realizing that inaction can bring equally terrible or more terrible consequences."
against,"Syria is a catastrophe in every dimension. There is no doubt in my mind that is the thing that will torment -- and it does, I'm sure, torments Barack Obama more than any other issue of his presidency. “Could I have done more? Could I have stopped it?” It will haunt the members of this administration that this much tragedy happened on their watch. There is -- there is no doubt -- there's no doubt about that. Does the fact that they could not stop the collapse of Syria, which is caused, let's not forget, by the brutality of Bashar al-Assad, not by the United States of America. You know, I don't -- I think it is somewhat unknowable. Is it a moral failing? Would it have been more of a moral failing if we had acted and Assad had fallen, and Syria descended even further into chaos and civil war and anarchy? You know, the fact is, you make calls. And you sometimes don't even get to know whether you made the right call or not because these choices are so hard. Barack Obama had to make a lot of hard calls. He probably got some wrong. He certainly got some wrong when it comes to Syria. But that does not make his entire foreign policy a failure even if we have to deal with the tragedy in Syria."
for,"Well, the resolution is, did his foreign policy fail, not, yeah, what's – His -- look, you know, to go back to the question, it's not just our argument that this was a moral responsibility. That's actually what Barack Obama said. He said preventing mass atrocities is a core national interest and a core moral responsibility. So that's the question. Did he prevent, did he take action to prevent a mass atrocity. They've said that there's a series of terrible things that would have happened if we had intervened against Assad. Well, guess what? All those terrible things happened anyway. ISIS is in control of 40,000 square miles. Syria has entirely collapsed and is taking the rest of the region down with it. So, I think it's a very hard defense that some -- that whatever other alternative is on the table, the one they chose was a success."
against,"But you have to take the totality. President Obama's statements that -- decisions to make atrocity prevention a factor in U.S. decision making, one, is a highly moral thing to do. Two, he acted on it. People forget, Benghazi was about an impending potential genocide. That was -- I mean the Libya invasion was about an impending genocide by Gaddafi. That's what precipitated that event. The Yezidis -- protecting the Yezidis in Iraq was about preventing an atrocity that was unfolding before our eyes. I think he's been balancing what he believes is in the realm of the possible and in many ways -- you know, we're not in an existential crisis, the kind that Eliot has written about so eloquently in the past, World War II, the Civil War. But in many ways, Barack Obama practices what Eliot really held up and highlighted in his 2002 book, ""Supreme Command."" He interrogates, he asks, he penetrates, he meddles with the military decision makers, and he makes the calls. In some cases, they've been very smart and bold and you probably would celebrate them. He decided there should be extra helicopters on the Bin Laden raid. And it turned out we actually needed those helicopters. That was not something the military planners were wanting to do. And Leon Panetta writes about that in his book. He decided we would rescue the Yezidis. This is not that simple. It is not black and white. And he has to be given credit for what he attempted to do. And if we did not prevent all atrocities, but we took a step towards the United States figuring out how to help stop atrocities in the future, and we learned from the mistakes as well as the successes, we'll be going a long way in the right direction."
for,"Yeah. First, thanks for the plug for the book, but it's the new book. The new book is in hard cover. That one is just in paperback. Look, I would feel a little bit differently, maybe, if the big decisions on Syria and Iraq were not made by Obama personally. And it's phrased ""Obama's foreign policy"" against the advice of his Secretary of Defense, his Secretary of State, the military high command, professional diplomats like Jim Jeffrey and Ryan Crocker. Those were his decisions. And I know they're hard. But just saying they're hard doesn't mean that you then get off the hook for whether or not they failed. It's a hard world out there."
against,"So, Kristen and Eliot, you have tried mightily to deny that Obama's part of history and that he inherited something -- that he should be judged by what he inherited and what he's leaving behind. So, I'm -- the question I have is, embedded in your critique, what are you proposing that Obama should have done that would be different than George W."
for,"So, again, you cannot get away from George W. Bush, can you? The question is, did Obama's foreign policy fail? And our argument is, judging by what he said he would do and judging by any reasonable criteria, he failed. Were there alternatives on Syria, were there alternatives on Russia? Yes. And on Iraq, yes. And they were put forward by his cabinet and by his senior military advisers. And he chose not to follow them. That's his prerogative. He's the president. He gets paid the big bucks. But it's his choice. And I really would like to see you get to Iran without Bush."
against,"He -- the president of the United States makes countless, impossible decisions on a daily basis. Some of them are almost impossible to have a right choice. You basically have your choice of less worse options. What President Obama inherited is fundamental to whether he succeeded or failed. And by any reasonable measure, he succeeded. We are not -- we do not have 200,000 troops deployed overseas. We can afford to make choices. We can make investments."
for,You're acting as if we've -- holding him to some unreasonable perfect standard. We're holding him to the standard he set for himself and that any reasonable person would expect. Did he in fact end the wars in Afghanistan and Iraq? Did he present mass atrocities? Did he succeed in resetting our relationship with Russia? Did he build our influence in Asia? And did he strengthen our credibility? And the answer so all those is –
against,Yes.
for,"-- evidently no. Thanks. Derek wrote about President Obama's effort to play the long game, to build a foreign policy foundation that could really outlast the administration. And American history is full of examples of presidents who successfully played the long game. When I worked at the State Department, I worked mostly on institutions that were established by Presidents Roosevelt and Truman. Military strategists who work in the Pentagon today are guided by deterrence and containment strategies that were developed during the Eisenhower administration. The Non-Proliferation Treaty, which we've debated here tonight, which President Obama described as a centerpiece of his foreign policy, was signed by President Johnson. Some presidencies have a very long tail. They lay a foundation for American strength decades later. Can anyone argue today that the major initiatives of the Obama administration -- the Iran deal, the Cuba agreement, the climate change accord -- will stand the test of time? Will they even survive the next round of Tweets from the president-elect? The Obama legacy is going up in smoke, one Tweet at a time. And if that isn't a failure of the long game, I don't know what it is."
against,"So – -- I want to thank Eliot and Kristen for reading the book so closely. Look, clearly the key to the long game is whether it's sustainable or not. And a president's successor, whether that president is Barack Obama taking over from Bush, or Donald Trump taking over from Obama -- has a lot of say in making some change. The question for all of us and how we should define success or failure is, ""Do we think Barack Obama has set the United States up for success,"" knowing that his successor can change things, if he chooses to do so. And he probably will. You know, I want to talk about how we should think about Obama historically, because I think, as we're nearing the end of his presidency, when we think about issues like success or failure, it's instructive to try to compare him to other presidents. And it's actually interesting to start where Barack Obama himself begins, when he asked which president's foreign policy he most emulates. He brings up two that are pretty surprising for a Democratic president. He talks about a George Bush -- not the George W. Bush we've talked a lot about tonight, but George H.W. Bush. And he's also talked about Dwight Eisenhower. What those presidents shared was a sense of U.S. leadership in the world, a sense of -- the importance of balance that the United States has to pursue in terms of the tools that we use, in terms of the regions in which we play, in terms of what we expect ourselves to do, what we think others should do. All those -- all three of those presidents -- Obama, Bush, and Eisenhower -- talked about the importance of sustainability. They ran fairly effective foreign policies. They also had the patience that's required to play the long game. And it's pretty instructive right now. There's no Republican politician that I can think of in foreign policy -- including now the president-elect -- who would like to compare themselves to Eisenhower or George H.W. Bush, but our outgoing Democratic president does. We're set up well for the long game, ladies and gentlemen. Barack Obama's foreign policy, in totality, has been a success. I urge you to vote against the resolution."
for,"And “Supreme Command.” So, it's transition time, and I think about a transition eight years ago. As the Bush administration's official, I was being interviewed by two quite senior incoming members of the new team -- people I had known for quite a while -- and who went on to very high positions. And as we talked, I could see the thought bubbles coming out of their head. And the thought bubbles were ""Fool or Knave?"" Well, we know him, so we'll just say fool. And when they left, the thought bubble coming out of my head was this -- I'm a monotheist. But if I were a pagan, I'd offer up a couple of pigeons to Nemesis -- Nemesis, the gray-eyed goddess, daughter of Zeus, who punishes hubris -- arrogance. And I thought to myself, ""These folks think they know. They have no idea what they're getting themselves in for, and they have no idea how hard it will be, in fact, how impossible it will be for their candidate, the president elect, to do the things he said he will do.” He won't end the wars. He won't finish off al-Qaeda. He won't transform our relationship with Russia. He won't start us on a path to a world without nuclear weapons. Nemesis is not going to be amused and I was right. Nemesis pursues all administrations. I have to say I think it pursued the Obama administration because of its high aspirations and excessive promises, and because of the self-confidence of President Obama himself with particular vengeance, and Nemesis doesn't care whether or not it's your fault or how hard you tried. So, if I could get Nemesis from her orbit around Trump Tower right now – -- I would get her to pay a quick visit, and I know she would vote in favor of the resolution."
against,"When next president takes office, he can choose to continue what Barack Obama has left to him. He can choose to continue a sustainable fight with a coalition of 60 nations against ISIS. He can choose to continue to try to bring stability to the Middle East in cooperation with allies and partners from all over the world, including Arab countries. He can choose to continue to advance nonproliferation. It's complicated. It's messy, but he can advance it. He can make sure the Iran deal is enforced. He can come up with innovative new ways to work with the other countries we'll have to work with to tackle the North Korea challenge. He can choose to continue to make progress on climate change for the sake of our future and for our kids. He can choose to take advantage of the progress that was provided to him by this president despite the enormous challenges he inherited. I know Derek talked about them at the beginning. I know our opponents don't like to talk about them, but that -- those are the bookends. A near catastrophe at home and abroad in 2008 and a lot of progress that the next president can choose to build on if he so desires. There are no magic bullets in foreign policy. There are generally no good choices, but the motion is: is Barack Obama's Foreign Policy a Failure. There are mistakes, missteps. There could even be failures on individual areas. We talked about one in particular, great depth, but that is not the totality of the record. The totality of the record is something that a strong U.S. president in 2017 could build on for the betterment of this country and the world. I urge you to vote against the motion."
