side,script
for,"I think I at least attempted to address that when I spoke earlier when I talked about these periods of timeout. In fact, we have had immigrants -- immigration is an important part of America. There is nothing -- there is no argument about that. It’s just that it was rational over American history to create an immigration policy that fit the time, that fit the economic situation in the country. That’s exactly what happened in the 1890s and the 1900s, massive immigration, low-skilled people. Fine, worked, it’s okay. And so you can say over a long period of time, it worked. Well, it would work again today except that we have never had this timeout. And we continue to bring in the same category, low-skilled, low-wage worker, even though we don’t have enough jobs. I mean, it makes no sense."
against,"The problem with your arguments -- with our opponents’ arguments about integration and assimilation is they’re all based on hypotheticals. There’s no timeout. There was a timeout in the past. There’s too much welfare, that we didn’t have so much welfare in the past. But you’re not looking at the empirical evidence of whether today’s immigrants are integrating, and they are. 99.9 percent of the children are learning English. Even in the first generation, the home ownership rates and the wealth accumulation rise to Americans of similar background. They’re owning homes. They’re starting businesses. They fighting our wars, and they’re integrating."
for,"Almost every single study on this -- this is one of the -- another area where there is some degree of agreement in the number of studies out there. Hispanic immigrants in America -- although Hispanics make economic and educational gains from the first to the second generation, not disputed, the progress stops there. Third-generation Hispanics still earn significantly less than whites, graduate from collegeat less than 50 percent of whites, and, by the way, in terms of language, still do not accept English as the primary language, even at the third generation."
against,That’s just not true.
for,"Well, that’s -- okay. So we have another argument about statistics."
against,"Well, but there is actually something to say about this. Can I just -- can I say something to that? It’s not about -- I’m not going to talk about -- I’m going to talk about immigration, I promise you, I promise you. John Donvan:Save it for your closing remarks. And for many industries, the choice is actually do we send the jobs abroad or do we have the immigrants come here? For, in agriculture, if immigrants don’t come here, I guarantee you, Americans are not going to go out into the fields and pick lettuce and pick fruit. We will start outsourcing --"
for,The majority of employees in those fields are Americans right now.
against,We will start outsourcing agriculture.
for,"According to the census, the majority -- 56 percent are Americans in those fields right now. Well, see, you heard the numbers, although they're somewhat disputed about the fiscal drag. I think everybody's coming to an agreement, Democratic or Republican alike that we have to get a hold of this deficit, $1.4 trillion a year. Well, if we don't create -- if we do not create, in this country, 200,000 jobs a month, that's 200,000 new jobs every month have to be created in this country by the private sector in order for us to climb out of this recession, okay? Most economists agree that that's the number. We haven't had a 200,000 monthly increase in quite some time. But we do bring in 160 some thousand a month legally, let alone the numbers that come across the border and fly in this country and stay, which is a significant number. It's not just people coming across the border who are illegal aliens in the country. And so they're part of the problem. Where do those jobs go?"
against,"So the key and the most important change -- -- is that we give the workers who we're going to need in the future a way to come legally. Right now, we don't need that many foreign workers. We need some in agriculture. And at the high end, we don't need that many. But in the future when the economy picks up, and Americans go back to their better jobs and their year-round jobs, and they start to go to restaurants, and they start to go to hotels, and we start to build houses again, we're going to need immigrant workers. And on that day, I say we want to have them come legally as opposed to illegally. If our economy needs them, have them come legally. I also think we need enforcement. Our opponents aren't wrong about enforcement. We do need better enforcement on the border and better enforcement in the workplace to make sure -- we need to create legal channels and enforce against the people who are coming illegally. And we need some answer for the 11 million people who are already here and are not going home no matter how miserable we make them with police stops and other things. You know, maybe some of them will go home -- No, no. You need -- the best answer for illegal immigration is a legal immigration system that works. If people are coming to work here, give them a legal way to come and then stop the illegals coming --"
for,"Amnesty is a horrible idea for four quick -- for four reasons. Number one, you're going to see that the fiscal impact is going to triple. The 89.3 -- $89.1 billion a year that we're losing fiscally is going to become 2.6 trillion over 10 years. That was according to the Robert Rector study in 2007. The reason is simple. Right now, illegal aliens get food stamps, Medicaid, free school lunches, K through 12 education. If they become legalized, then they get the big ones. Then they get Medicare and Social Security. Andthe price goes way, way up.  Number two, it won't just be 11.3 million. The last time we had a major amnesty in 1986, according to the INS's own records, 398,000 illegal aliens quickly came across the border to falsely claim that they were already here and grabbed the amnesty. Number three, we've been hearing about the terrorists. We mentioned that earlier about the terrorists coming in. The notion that we are going to suddenly sift through this population and know who the terrorists are and who they aren't is demonstrably false. Mahmud Abouhalima who was one of the ring leaders in the ’93 attack on the World Trade Center here in this city was given amnesty in the 1986 amnesty. And number four, it's a slap in the face to the people -- -- who did it the right way."
against,No one's talking about amnesty. We're talking about asking people to make restitution and get right with the law. Nobody's talking about amnesty.
for,"A slap on the wrist, and then you get to stay. That's called amnesty. As a lawyer who has worked in this area, you're right. It's about 30,000 who are detained. Those are people in deportation proceedings. We call them removal proceedings. But that's a small percentage of the total number of people who are being removed from the country at any given time. And the reason that 30,000 is actually too low is that if you do not detain an alien while he is in removal proceedings, and then the judge says, at the end of the immigration removal hearing, ""You are deported,"" hands him a removal letter, 93 percent will abscond. They will leave. They will disobey the letter. And it's known among the immigration attorneys as a run letter. And so if you don't detain, they don't go. And if we believe that our courts have any meaning, and are nothing more than just a laughing stock, we have got to try to detain the ones that present the highest risk of leaving --"
against,"But the point is the whole system is broken. So the point is that the market -- -- works really well to attract people -- when times are good, the market attracts people. And when times are bad, people get the signal all the way to their villages in Mexico, and they don't come. Since the downturn, half as many people have been coming every year from Mexico, half. People hear that there are no jobs, and so they don't come. They're not coming for welfare. They're not coming for unemployment. They don't get those things. They're coming to work. And that's -- we should be happy about that.  We should be happy that the market sends the signals. And the system that --John Donvan: Tom Tancredo. -- I think we should have is a way for when the market is good and attracting people, those people who are coming to work should be able to come legally. I don't think we need people working here and being --"
for,"Tamar apparently agrees that jobs are the attraction. Without the jobs, they don't come. Without the jobs, they go back. Therefore, it's an enforcement issue. Something that's called -- right now, it's a program that's voluntary. It should be mandatory. It's called E-Verify, just a requirement that every employer use a process that --"
against,I'm for E-Verify.
for,"-- actually verifies whether the person is -- has got a good social security number. Now, can it be -- can there be problems? Of course. You can steal the social security. But it's a great use of a tool that's out there that would not cost a great deal of money, it's an easy process, and it would have the effect if Tamara's right that people won't come if they hear there's no jobs, it would have the effect I think also of saying I believe if there are no jobs -- -- so many people left, by the way -- -- so many people left in Arizona -- Julián Castro:Let me just say that I agree that jobs are what drive folks over here. I disagree with the idea that if those jobs aren't there at a given time that they're necessarily just going to go back. You know, the point was made very early that these folks -- let's say that you've had a job for 12 years, 13 years, and you've had -- and you're married now and you have children who are United States citizens, you know, for the children the United States is home. Mexico or wherever they're from is not home. And in many ways, Mexico isn't even the place that feels like home anymore. So it's a much more complicated issue than just to say if you press this button then this is going to happen. That's not reality. That's not ."
against,"So I work with seasonal employers. I just did a survey of a couple hundred of -- actually probably up to 500 seasonal employers. These are like resorts in remote places and fruit picking and seasonal work. And I asked them, are more Americans showing up now in the downturn to apply for these jobs? And what they tell me is in the past, no, Americans showed up to work in a seasonal job but, yes, this year a little uptick in the numbers of Americans showing up, but then when they learn that it's only a seasonal job and that it's physically -- that it's outside and that it's not going to lead to anything, that they're going to have to leave at the end, people are not taking those jobs, staying for maybe a few weeks and then leaving. The Americans are not competing with immigrants. They're mostly doing jobs that Americans do not -- are not wanting to do. But you're leaving out the turnover also went up."
for,That’s exactly what has to happen.
against,The turnover went through the roof because people do the jobs for a little while and then they don’t want to do them anymore.
for,"Twenty years ago, the average wage in meatpacking was about $12 an hour."
against,And that's --
for,"Now it’s about eight dollars an hour, that’s not in real dollars that’s in absolute dollars. There’s no other industry --"
against,"John Donvan: I have to separate the you because that concludes round two of our debate. Oh, no."
for,"I mentioned that I first got into this whole thing because of the intellectual stimulation I believe that it provides. And I think tonight’s a good example, that it certainly does that. It is a fascinating discussion, and I sincerely respect the opinions of the people on the other side of this. I would say that there is, for America, I think all of us at this table want exactly what has been expressed, Julián, by you, certainly an opportunity for people who come here, an opportunity to do great things. I also want for people who live here, for people who are on the lowest rung of the economic ladder in this country to also have an opportunity, to have the ability to actually get a job, progress through the system, and especially the ones -- I’m talking about the ones that have done it the right way. Nothing hurts -- there’s no group of people in the United States that’s more negatively impacted by massive immigration, both legal and illegal, of low-skilled, low-wage people, than the people who are here legally, who are low-skilled, low-wage people. They are our citizens. Why is it so hard for us to think about them, to think about their needs? For the most part, you know, when we’re talking about the immigration process and these people, they came the right way. And, by the way, this has nothing to do with race, ethnicity, absolutely nothing. I assure you that if Italy was on our southern border, had as much poverty, as much population, we would have just as many problems with Italians coming across that border illegally. It’s got nothing to do with ethnicity, nothing. Although it’s always tried to be -- people try to cast it in that light because they want to move the discussion away from the real problem and to this bogeyman of racism. Is it out there? Of course. But I’ll tell you what, it does not motivate me. All I want is for this country to achieve its goals. I want it to be the place, yeah, that, still, everybody wants to come because we have a vibrant economy in which most of the people here are doing well, in fact, all of the people are doing well, and this is -- John Donvan:Tom Tancredo, your time’s up.  "
against,"Well, in conclusion, I would just like to sharpen the choice here a little bit. I think what you’ve heard is we all agree that the immigration system we have isn’t working, but we differ in a very sharp way about what the solution is. Our opponents say that the solution has one dimension. It’s enforcement and enforcement only. We say that the solution has several dimensions. Yes, it’s enforcement. Yes, it’s security. But it’s also a legal immigration system that works. The best antidote to illegal immigration is a legal immigration system that works. And I urge -- and the other place we disagree is we disagree over whether immigration and, really, the economy in America and American life is a zero-sum game or not. Our opponents are saying they have the vision of America that leaves no room for people with energy and grit and entrepreneurialism who want to come here and make better lives for their families, but also make America a better place. They have no room for -- their vision leaves no room for hope and for an expansive America. Their vision is that there’s never enough of anything and that’s it’s a zero-sum game. And our point is that that’s just not true in America. Yes, we’re in a hard time now, but that hard time is not going to last forever. Immigrants don't take jobs. They create them. Immigrants don't threaten us. They bring talent and vitality. American culture and society haven't lost their appeal. Immigrants are as drawn to them as ever, and immigrants are still integrating or assimilating every bit as fast as they did in the past. So I think the notion is exactly wrong. Shutting the gates now would be a disastrous policy. We need immigrants to create jobs and grow. And that need's only going to get stronger as the economy recovers. Just saying no isn't an answer. It's a fantasy, and it's an un-American fantasy at that.  Our motion is “Don't give us your tired, your poor, your huddled masses.” And here to argue for the motion, Kris Kobach, Secretary of State of Kansas and co-author of Arizona's S.B. 1070, the legal immigration law."
for,"I just want to address a couple of loose ends quickly. Julián just mentioned this notion that if we had an amnesty, it would be just fine. It'd be fair because the illegal aliens would go to the end of the line. Legally speaking, that's impossible. When you have an amnesty, you immediately give lawful status to the people who are here. They have been automatically given what four to five million people are waiting for who are trying to do it the right way. There is no such thing as the end of the line. As soon as you grant an amnesty, the person is automatically at the front of the line. And then we heard from them earlier that we shouldn't have a policy that fluctuates, encourages immigration some years, it discourages it depending on the needs of the U.S. economy. It should be pretty much wide open all the time.  That's exactly what we want. We want immigration policy that is legal and that meets the interests of the United States because we owe our highest duty to our own citizens. And finally, we hear about this point again and again, and they're encouraging this myth of belief that there are jobs Americans won't do. And we have to bring them in for the lower end jobs because Americans won't do those jobs. Now, remember, I told you the statistics. Americans are doing those jobs. But there's a cultural problem with that argument too. It's encouraging high school kids today, many of whom have never pulled on the starter cord of a Briggs and Stratton lawnmower engine, to believe that certain jobs are beneath them. I would say that is un-American. Our country is built on manual labor, everybody going through a period in their life when they worked a job like that, and then they moved on. Well, this attitude of, let the immigrants do those jobs is a pernicious attitude in our society. And so I'll conclude -- -- conclude with this. Don't give us your tired and your poor because our tired and our poor American citizens, who are disproportionately minority and who are out of work need those jobs. They need also the welfare state to survive. And those things are not going to happen if you have a massive amnesty or you have unbridled illegal immigration continuing, which an amnesty would further. So let's look after our own tired and our own poor and then look at immigration in terms of what services our national interests.John Donvan: Thank you, Kris Kobach. And that concludes our closing statements. And now it's time to learn which side you feel argued best. We're asking you to go again to the key pads to the right of your seat and to register your vote. We will get the readout almost immediately. So our motion is “Don't give us your tired, your poor, your huddled masses.” And if you agree with this motion, if you agree with don't give us, push number one. If you disagree, push number two. And if you are -- remain undecided or became undecided, push number three. And it'll lock in. So we're done with the excitement of the evening. And I just want to say that in an issue that was as contentious as this, I so respected how these two teams actually respected the argument and respected each other's arguments enough to hear them, and I want to congratulate them all."
