side,script
against,"I want to respond to this whole notion that it's a complete individual free market here, to talk a little bit about the way insurance works. Healthcare is very different from other kinds of services and commodities. Seventy percent of the healthcare costs in any year are concentrated in 10 percent of the people. So insurance companies have a very strong incentive to cherry pick, to go out and to look for the 50 percent of people who actually account for only three percent of the costs. And when you have this market where supposedly everybody has individual choices, you also have a market where the insurance companies are going to cherry pick and avoid the sick people. They will do everything in their -- it is the best business model for them. Rather than try to control healthcare costs, it's just to avoid sick people. The way the exchanges work is that if you want to sell insurance in the exchange, you have to agree to take anybody. That’s the bargain. And what the exchange does, so the people pay in on a community rated basis, but the insurance companies get paid according to the risk of the population they enroll. So if they enroll an older population, if they enroll a sicker population, they get paid more. That’s what goes on through the exchange that won’t go on through this market. I realize this is complicated. Insurance is a complicated business, and this law is trying to take account of the way this business characteristically malfunctions. That’s why we end up with millions of people uninsured."
for,"This criticism is often made, and the Democrat answer, the Obamacare answer is to say, “Okay, we’re going to do guaranteed issue, everybody gets insurance even if you're already sick."" The incentive of that is not to buy insurance until it’s too late or until the costs have gone up. I’d like to ask Paul, “How is it the insurance companies know who’s going to get sick before the people know, and how is it that they can cherry pick the healthy?” But let me tell you how Republicans solve this problem. I happen to know it because I wrote the last federal law that allows it.John Donvan: John, John, let me move on to some questions from the audience. And if you -- what I’d like to ask you to do, I’ll call on you, wait till a microphone reaches you, and then hold the microphone about one fist's distance from your mouth so that the television and radio can hear you very clearly. And there’s a gentleman in a black sweater. Hey, sir, before you begin, I just want to ask you something, what have you heard so far that you thought, ""Well, I hadn’t thought of that before""?"
against,"No, no absolutely not. Look, one of the reasons that there is a mandate in this law is precisely to avoid the possibility that people will refuse to buy insurance until they get sick. That’s the whole rationale for the mandate. Now I’ve actually proposed another way to accomplish the same purpose because the mandate is the single most unpopular part of the bill. People don’t understand that the mandate is directly related to the elimination of pre-existing condition exclusion. You can’t eliminate those exclusions just for the reasons you said unless you have some way to get the people into the pool. My alternative is the following. If you want to opt out, if you don’t want to be part of the system, okay, you can do that without penalty. But you have to sign a form saying “I won’t come back and I cannot come back in. For five years, I can’t use the exchanges, I can’t get the subsidies, I can’t get a policy without the pre-existing conditions.” So I understand your position completely. We need to be able to avoid the possibility that people will behave opportunistically. Oh, I am willing to make changes. Tinkering’s fine. We’re not against it. Everybody who understands this plan thinks it’s not a perfect bill. No bill is perfect. The question is is it a good foundation."
for,"-- on this broken formula that reimburses doctors under Medicare, part of the BBA that Jonathan lauded which in the end failed miserably. The bottom line is it’s not part of the bill because they left it out. It’s part of the cost they don’t want to acknowledge. If you want to know why this doesn’t reduce the deficit, they left out $300 billion worth of costs. And the CBO doesn’t have the option of saying hey, you left that out. They have the obligation to price only what is in there. And they are precluded by law from raising their hand and saying but you left out the doctors. I ran the CBO."
against,"Here’s something else. You look at the CBO report on the Affordable Care Act and you’ll discover something shocking. It doesn’t account for the cost of the war in Afghanistan. Now that’s because the war in Afghanistan is a separate piece of legislation. During the late 1990’s, as part of a much larger balanced budget bill that I recall quite correctly working and getting us balanced budgets for a while --Douglas Holtz-Eakin: You’ve given back all those savings. You’ve given them all back. They don’t work. Before the— tax cut, I remember, I was against it."
for,--has nothing to do with tax cuts.
against,Nothing to do with tax cuts? Nothing to do with tax cuts? Really.
for,The BBA health provisions have --
against,"Wait, wait, wait. You're really saying the Bush tax cuts have nothing to do with the deficits?"
for,No. It has nothing to do with healthcare.
against,I agree.
for,So this is --
against,You're making my point.
for,"This is a debate about healthcare. And the fact of the matter is the balanced budget agreement healthcare provisions passed in the late '90s failed. They did not control costs.And in the end, the Congress had to give the money back, as they will have to give it to the physicians under Medicare. That --"
against,Okay. You're hearing a very interesting version of the history of the '90s and healthcare. The doctor fix was built into our budgets for the government long before healthcare reform came on the scene. It is something that needs to be fixed separately. It would have to be fixed separately if we never had Obamacare. It is a separate cost. They are part of healthcare.
for,"Part of healthcare reform. Twenty five percent less next year unless they, once again, put the money back in."
against,"Well, it's both of those things. But the questioner used a phrase which probably went by a lot of people. He talked about physician-induced demand or provider-induced demand. So this is another aspect of how healthcare is different. Normally, when you are the customer, you make decisions about what to buy. But when you're a patient, particularly when you're very sick, you're in the hospital, other people are making decisions. They're prescribing drugs, procedures and so forth. And if you're really sick, and most of the big costs are generated for people who are very ill, it's not -- the demand isn't coming from you. It's coming from the supplier. This is a very bizarre system."
for,"Couple responses. Number one, there are no perfect markets. And to somehow compare health markets against perfection misses the point. All markets are, at some level, imperfect and have anomalies of the same type. The solution to this is to better inform -- hang on. Let me finish. Let me finish. The important thing here is to have reforms which Republicans include as well as the -- your arguments, to better inform patients so they can distinguish between valuable and invaluable treatments. And we have a system riddled with low-value care. And all of the reforms Republicans propose address that issue. An important thing to recognize, the reason I'm deeply opposed to this bill is, it is fundamentally -- there are pages attached to all the issues. But it is fundamentally a coverage bill. And if you look at half the expansions, they are in Medicaid. Sixteen million Americans we've put into Medicaid. Medicaid's a terriblesystem. Fifty percent of providers will not see Medicaid patients. Medicaid patients are twice as likely to show up at the ER for regular medical care than are the uninsured. And it is a great joke to give someone an insurance policy called Medicaid and not let them actually see a physician. I do. In a New Republic article that came out some time ago, I'm sorry, the New York Times -- New York -- -- article. New Yorker magazine was the article. It documented --"
against,You're taking out our --
for,"In a recent authoritative article which appeared in the New Yorker, they studied where healthcare costs are the highest. And interestingly, they found that the highest place for healthcare costs in America is a little town called McAllen, Texas. And they went toMcAllen, Texas, and tried to find out why are costs so high. And what they found was a couple of different factors. Number one, they found that doctors in fact do prescribe lots of procedures that are unnecessary. And they do so in McAllen, Texas. They noted that, for example, great healthcare centers do not prescribe that many procedures. And so they figured out there needed to be a way. They actually began interviewing doctors. And they said, you know what? In the current system, we are not incentivized to control costs. Why are they not incentivized to control costs? Because nobody's watching the store. The reality is -- As Paul said, if the consumer isn't paying the bill, then nobody's watching."
against,"Yeah, yeah."
for,"And in this circumstance, yeah, if you're sick, you're not making the decision. But right now, your family could be making that decision. But right now under the current system and under Obamacare, you will not be making that cost decision because you're cut out of the process."
against,So I'm having this very disoriented feeling listening to a lot of this because you're stealing some of my talking points here. Maybe --
for,I love to do that.
against,"But, no, I agree. That article was very influential. Actually President Obama was known to have read it."
for,He did.
against,"He handed it around to his staff. And I think most people who study the healthcare system agree that, you know, one of the weird things about our healthcare system is you have these bizarre regional variations. So you go to some parts of the country, and they're doing all kinds of extra procedures, and other parts of the country, they're not. And why is that? Well, the people who wrote this bill, they all read that article. They all know this. And the article actually built on years and years of studies showing that and it’s very specifically designed to help address that problem. And there're all kinds of ways it does. I mean, it would be -- I would love to be able to sit here and say, here is the silver bullet that will change it. Because that's what he thinks. “Oh, you know, if we just give everyone choice, you know, if we give everyone the consumer power it will somehow sort this all out.” Well, good luck with that. I mean, I don't know about you. But the last time my kid was sick, it took me three hours on WebMD to figure out even what the symptoms were. Very quickly on this question about physician -- and what you're -- if I understand what you're saying, your last question there is about if we're going to spend less on Medicare, if Medicare is going to pay less, then why won't doctors just leave the system? Well, we've done reductions in Medicare like this before. We've done reductions larger than the ones we've done before. And by the way, during the McCain campaign, Mr. Holtz-Eakin, I remember, very vividly, saying that they were going to pay for their healthcare plan by enacting Medicare cuts that were even larger. Now, I don't think he was trying to deprive Medicare patients of access. But the fact is we've had these cuts before. And every time it happens, you hear a lot of predictions, oh, my God, people are going to stop seeing Medicare patients. And I understand that. Look, my father is a surgeon. He's in south Florida where you see people walking around with little dollar signs because there are cataract surgeries and, you know, that's what it's like. And I understand that. The fact is, every single time that we have done this, there have been predictions that doctors are going to flee the system. And you'll always get the anecdotal, of course, this doctor is leaving that -- but theMedicare payment advisory committee looks at this. There's a government, independent, not partisan authority that looks at these statistics to monitor this, because they want to make sure that's not happening. There's a group called the Center for the Study of Healthcare System Change, which is the longest acronym ever for a think tank. But believe me, they're very reliable, totally nonpartisan. Everyone trusts -- And what they all found is it never happens. The doctors have not left the system."
for,"I want to, first, stipulate late, that the place they send old CBO directors to die is the Medicare payment advisory commission. I've been there. And prospectively, the MedPAC as well as the CMS actuary would say that the kinds of cuts and vision for Medicare will either lead to inadequate care, inability to see providers, or you can go put the money back in. So there are no real changes in the business model that would allow a physician to practice more cheaply in Medicare, and that is why we should have fixed the problem instead of written the checks that is this system. I think that is the fundamental indictment, we are not fixing the problem, and it is important to recognize that although there's all these bells and whistles that Jonathan likes to point to, there are lots of pages, they don't have any teeth. They put something in called the ""Independent Payment Advisory Board,"" that's like MedPAC on steroids, and -- but the law says they can't make beneficiaries pay more, they can't touch the hospitals and the nursing homes for 10 years, they can't mess with the way the docs get paid, so where's the big change in the way the delivery system's going to happen?"
against,"Well, there are a number of measures in the bill that promote preventive services but -- and they are very important. Medicare beneficiaries will get preventive services that have never been covered before. Those are some of the terrible mandates for private insurance that’s going to have to cover vaccinations, things like that. But, you know, I’m not counting on that for big savings. I don’t think the government really can change personal behavior in that profound a way, and I -- personally, actually, I don’t want to change that."
for,"I don’t think government can change personal behavior, but I think law can change personal behavior because right now this system does not incentivize you or I to take care of ourselves. There are companies that have looked at this. Safeway, for example, hassaid, “You know what? Having obese employees, having employees with out of control blood pressure, having employees with severe cholesterol is a severe problem,"" and so they’ve gone in and they have -- The reform plan says government’s going to do it. What I’m saying is you have to incentivize people to do it, and the way you can incentivize people to do it is to give them skin in the game. Actually, Safeway cuts the cost of its employees’ healthcare if they lower their blood pressure, or if they consistently take their cholesterol medicine. We can’t -- There you go. I take the human side of this argument very, very seriously. When we were kids growing up, our parents bought indemnity plans, and the doctors cared about us because there was a physician-patient relationship. We put the cash on their table. The system we have created now divorces us completely from our doctor. It says your doctor isn’t hired by you, your doctor is hired by a plan who was hired by your employer. And that is what has caused medicine to -- caused damage to the physician-patient relationship, it’s caused a loss of control in costs, and it has caused the kind of devastation that you’re talking about. I know people that can’t afford care because the insurance companies don’t give a damn about what it cares. It’s time to stop shoveling money to them and put the power and control in your hands, not to give it to the government so Secretary Sebelius could write a thousand new regulations. That’s not going to make it more personal, and then the plan I propose covers every single American, every one. John Donvan:I think you agree with most of that."
against,"Do I agree that I -- I think that people sometimes are at the mercy of their insurance company? Absolutely, and that is why I support this bill and don’t think we should repeal it. I mean, remember right now your insurance company says you can’t get that treatment, you’re stuck. Right now you’re moving between insurance companies -- You know, you're -- right now you're moving between insurance company and insurance company, you change plans and tomorrow you have to change doctors because they’re not in the same network. This plan allows people to stay on the same insurance plan longer and when that denial comes down, guess what? You can appeal it. What a notion. You can actually go to an impartial person and say “You know what? They’re saying I can’t get this premium because they think it’s too expensive. I think I have the medical evidence that it works,” and the board says, “You know what? You’re right.” That’s a mandate. That’s a regulation, and you know what? It helps people."
for,"I’m going to give you a bad answer and I will hand it over to Mr. Shadegg. This is what I would say to you. Healthcare is not a one thing. It’s not just the circumstances tragic and threatening as you described. Healthcare and where we spend this is an enormous range that involves elective procedures, it involves chronic conditions, it involves traumatic injury and we have a system that does not provide individuals with anything like the ability to manage their care, anything like information needed to choose from high and low value care and never gets them in a preventive way in a position to avoid being stuck with a tragic choice. That’s wrong. We need a system that they control all aspects of their life cycle up to those very moments. And I have a great faith in the ability of the American people. They do it in every other aspect of their lives some of which are enormous, they have kids. That’s a pretty life and death situation. I have great faith in the ability to do it."
against,"Well, I agree with the sympathies of the questioner that there’s something really fundamentally amiss here, this image of the patient as economic man. How really out of touch it is with the conditions of illness. How, in fact, it assumes a kind of marketplace where, for example, prices would be available. Actually, you can’t find out what the prices are for different things. And in fact a hospital has 12 different prices for the same thing depending on who it’s treating. We don’t have a system of posted prices in healthcare. Now, maybe you want to change all that. Maybe you want to transform it but you were in power for years and you didn’t do anything about it."
for,"Yeah. The decision point that you referred to, once they’ve gotten sick, is not the right one. The reality is people are economic beings and they do make economic decisions. Indeed, I proposed a bill in the United States Congress that would allow you if you live in New Jersey to buy a plan that was written and offered for sale in Arizona or Idaho or Illinois or Connecticut. No, no. Let me explain how it works. You could buy that policy -- and the reason I wrote that bill is because the people in New Jersey today pay at least four times more than the people in Pennsylvania because of those strictures of the law in New Jersey. Indeed, Americans who go to New Jersey are going to their friends that live in Pennsylvania and say, “What are you paying? And they’re saying “Well, I’m paying one-fourth of what you’re paying.” And people are actually buying health insurance by pretending they live in Pennsylvania when they really live in New Jersey because it costs one-fourth as much. Now we heard the argument that nobody would shop but people really do shop. But here’s why shopping -- ah -- if they can shop -- what makes me maddest about all of this-- The ability, for example, to buy across lines. People are not going to pay, are not going to choose to pay cheaper premiums unless they have to. What they’re going to do is pay, they’re going to spend as much as they can on healthcare and get the best product they can. They won’t choose to buy a cheap policy, some may, but most people buy the most expensive policy they can. In fact, that was a study done on my bill allowing across state line health insurance sales and indeed, no less than the Department of Health and HumanServices said if you simply allowed cross state sales of health insurance we would have eight million fewer people uninsured in America today. Now, here's the point. It's not -- the key isn't that you will be able to get a cheaper policy. The problem is the insurance companies are cheating us right now. They're charging too much because they don't have to compete. The reality is --"
against,"This law reflects a conviction that we can regulate a private system, not just private insurers, but also private hospitals, private doctors, and achieve the goals that you're interested in, a universal system. And in fact, really, if you look at other countries, they're not all government controlled. They have many private insurance funds in many European countries and achieve a universal --John Donvan: Thank you. On this side. Douglas Holtz-Eakin."
for,"There's nothing about insurance companies, per se, that anyone should like. But the alternative, a monopoly that you have to deal with, is completely inferior to having a vibrant insurance industry that has to compete for your business. I would much rather force them to give me a decent service than have a mandate that I have to use the one that's supplied by the government. The second thing is, remember, for those advocates of a single big national payer, a national payer cannot negotiate any better between one hospital in Wichita and another hospital in Wichita which is ultimately where you have to negotiate who can provide this care at the cheapest price. They can't do it any better than the guy in Wichita. So there is literally no advantage to a national plan. It's a charade. Your goal is my -- Your goal is my goal. Long ago, I embraced universal coverage. One point we haven't talked about tonight very much is how many people are going to lose the coverage they have. You said how do we get to that right healthcare system. I'll tell you how. Number one, allow the people that like their plan to keep their plan. Number two, deal with the issue of the uninsured by giving them a refundable tax credit. Give them cash -- I think we should trust them. However, in this instance, we didn't. And point of fact, when Obamacare passed, it was opposed by roughly 54 percent of the American people. Each day it's opposed by somewhere closer to 60 percent of the people. There is no poll out there yet that says that it's favored by more people than not. But more importantly than that -- and this is a key point -- when a nation that is a democracy makes a radical change in public policy, it should be reflected not by the narrowest of consensus but by a very broad consensus. When Social Security was adopted, more than 80 percent of the members of the Congress, House and Senate, voted for the creation of Social Security. When Medicare and Medicare were created, more than 70 percent of the members of Congress supported those programs. When SCHIP was adopted, again, the numbers were well over 75 percent of the members of Congress. If it were sustainable, we wouldn't be having this debate."
against,"Okay. Very quickly, the polls -- if you scratch those polls even a little bit, what you will find is that it's a country overall. Do you like the healthcare reform? Yes, no, about divided. Ask the people who don't like it, do you think it should be repealed and just we should go back to the way we were, or make it stronger? About half the people break off, say, “Oh, no, we want it to be stronger.” And if you test the individual elements, they're wildly popular-- protection against pre-existing conditions, getting kids under 25 on parents’ insurance. All of these things are wildly popular. And yes, it's true, the Republican Party did not -- this was a closed vote. You know why that is? It's because we live in a world not like the one 20, 30 years ago, where you had a responsible Republican party, where you had moderate Republicans --"
for,"Oh. I think it's offensive to say that the Republican Party is irresponsible. You know, I'm sorry. I take offense at that. I have offered healthcare reform bills every year I've been in Congress. There are many. I'm sorry the woman over there didn't hear them. Yes,Republicans passed the opportunity when they hold both majorities of Congress. But quite frankly, we did not have the demand that we have now seen. But how do you defend the fact that broad consensus is necessary to support this legislation? Have you defended it other than to say -- other than to say, well, back then, the Republican Party was responsible, and now it's not. That's really -- quite frankly, in the context of what happened last week, inappropriate."
against,"When you pass the Medicare prescription drug program -- When you pass the Medicare prescription drug program, the polls ran two to one against it among seniors and the general population. Eighty percent of people in polls said this is too complicated. You did it anyway. Thank you. Two months ago, the editor of an Austrian newspaper, a conservative, by the way, asked me how Americans could possibly oppose giving health insurance to the millions who don't have it. To Europeans across the political spectrum, it's unthinkable to withhold health insurance, just as we would regard it as unthinkable to deny an education to children. The Austrians, the French, the Germans, who have excellent medical care, don't become uninsurable when they get ill. They don't get locked into a job for fear of losing health coverage. Universal coverage makes it more secure, and it actually makes them more free. But every time the issue of universal coverage has arisen here, the opponents have used innuendo and fear to defeat health reforms that are common to every other advanced democracy. And last year, we finally broke through that drum beat of fear with moderate legislation and to creating a more just and efficient system to cover the excluded and create mechanisms to slow the growth in costs. Repealing the law would mean denying coverage to more than 30 million people. It would mean repealing the laws' protections against abusive insurance practices, some of which have already gone into effect like barring the rescission of policies just because the subscriber gets sick. It would mean giving up a whole series of cost-containment measures that show a lot of promise for reign in medical inflation. But even more importantly, repeal would be a concession of political helplessness in the face of a problem that has nagged at the national conscience for a century. It would be a confession that we simply are not capable of the elementary decency toward the sick that characterizes every other advanced democracy. There are surely changes that should be made in the law. And it can be made. But it would be an unspeakable tragedy for millions of people if we were to repeal it."
for,"The current system is broken. There is no question about it. It's broken because it costs too much, it's broken because there are too many people who don't have insurance, and it's tragically broken because some people are denied care because they have a chronic illness or preexisting condition. We need to address those problems, and there are lots of reforms that we can to address them. We can allow group pooling. We can force the insurance companies to become cost conscious and to have to compete with each other. We can give you control over your health insurance. We can move away from third party payer systems. And we can begin to redo the system. But we don't have to say that it's not universal care. Indeed, my legislation and other legislation that Republicans have offered provide universal coverage. My legislation says you give every single American a tax credit. For the poor, you give them a refundable tax credit, an amount of money. In the Coburn legislation and the Ryan legislation, you write specific dollar amounts for people to buy health insurance, and it's cash in their hands to go buy a coverage that they choose. So we achieve universal coverage, every single American. You can do universal enrollment as I described, where you're automatically enrolled in that process. We can deal with the problem of the uninsured without forcing a million Americans who like their current coverage to lose it, which is what Obamacare will do. You will force millions ofAmericans to lose the coverage they currently have and they currently like. And we can deal with the problem of preexisting conditions. I had heart bypass surgery. I have a preexisting condition. I care about this issue. I have an older sister -- my oldest sister, who has breast cancer. No one should be denied healthcare because they have a preexisting condition. But we can do that without forcing everybody out of the coverage they have now. But rather by creating high risk pools that are funded by all the other insurance companies or by government, and helping those who are in need because they have high risks. Americans will happily pay to support people who have that kind of condition because they don’t know when they will have it next. High risk pools will work for those with preexisting conditions."
against,"There was a question at some point that talked about the human side to this, and I wanted to just take this and say that’s where I started. About 15 years ago I started interviewing people all over the country, and I met people who had their own firsthand experiences with the healthcare system, and I remember very, very vividly a man in upstate New York who had a good job, a good college education, was a defense contractor, he lost that job, he got the job back, but without benefits, and because of that, two years his wife who was ill did not get any medical visits, ended up she had cancer, it went undiagnosed, she died, and the family had to declare bankruptcy. For me, hearing that story and literally hundreds like it is where this all starts for me. This is a problem we have had in this country for a long time. It is a problem that keeps getting worse. Two years ago we had a presidential election. And we debated, what are we going to do about this? One, President Obama won, the Democrats got in and this was job number one. They reached out to the Republicans. They took ideas that Republicans had for years claimed as their own and said, ""All right, we’ll meet you halfway, and we’ll try -- we will come up with a plan that builds on your ideas and our ideas and we’ll work together."" And the Republicans walked away, and they said, ""Fine. We have to go it alone, we’ll go italone."" But they kept the same ideas, they took the best from left and right, and what did they get? It’s not a perfect plan, but it is a plan that will mean 30 million people have health insurance. It will mean that the insurance people have will be good insurance that will cover what they need. It will mean that people will have financial assistance. Congressman Shadegg never tells you this part of his plan, but the credit he would offer people isn’t enough to pay for a good plan and people with pre-existing conditions, it would basically work out to second class insurance for second class people. This is the plan they're talking about. The cost control, not perfect, it could be better, fine, as Doug Holtz-Eakin, himself, said, these are the same ideas, we all agree on them, let's work together and double them down. But repeal Obamacare? Tom Harkin said, ""This is a starter house, it’s got a good foundation, and it’s got room for expansion."" I say let’s keep that foundation, let’s build onto it, and let’s not repeal Obamacare, let’s not start over, let’s go forward."
for,"I thank you for listening tonight and this is ultimately a debate about our future and I don’t think anyone should question the aspirations or good will of either side of this stage in terms of what one would like in affordable coverage for every American and access to high quality care. Those values are shared. What is at issue is what is the best way to go forward and to try to build on this foundation, one that is riddled with financial cancer and one that has only window dressing at attempting to deal with the real problems of the American healthcare system is a dangerous place to begin and it should be repealed in favor of a real future of the American healthcare system. Now, we’ve heard that somehow the Republicans got all their ideas and I believe that the vigorous debate tonight would stipulate that’s not the case. This is not something on which we can build a future. This is a dangerous beginning. It does not fix the broken programs that are threatening the financial future of the United States. Medicare and Medicaid are not touched by this program. They are important pieces of the social welfare system in the United States. They deserved the attention of the healthcare reform. They were dismissed as unimportant. Instead we got a strategy to double down on those broken failures and try to write checks to paper over a broken system and in the process we are threatening the very future of this country, threatening the freedom and prosperity of Americans on which the healthcare system and everything else will be built. And we are most tragically doing it at the expense of our youngest and most vulnerable, our kids. They didn’t get a vote. They aren’t going to be able to believe what we have done to them when they grow up. They will pay the bills now. They will pay the bills later. They won’t see higher quality care. They’ll see more expensive care. And we will, in the process, take many of them into systems that ostensibly give them “access” but where no physician can treat them, no hospital will want them in their beds and they will not get good care and they will be broke to boot. Repeal Obamacare today."
