side,script
against,"just wanted to talk a little bit about Medicare, remember when, in 1965 when Medicare and Medicaid came in, and the cost was about $3 billion, and it was projected to cost $12 billion in 1990. Well in fact it cost $107 billion, last year it cost $427 billion, it’s estimated in 2017 to cost $884 billion, the Medicare trustees way the program will be broke in 2019. There is no cost control in Medicare, it is completely out of control. I think we need to give vouchers to people on Medicare and put consumers and seniors back in charge of their health care. But the issue is, are—is everyone loving Medicare. The recent Congressional commission said, that one in three Medicare patients is having a very hard time getting a doctor, and I have talked to many seniors, who are having a hard time getting a doctor under Medicare. Because the reimbursement rates by the government for the 8000 procedures on the list are too low and docs say I’m not going to do it."
for,"It’s hard to tell. think that, well, you’ve heard the other side say you can’t trust research. So, I guess that we just have to go on gut feeling and spin, is that right? So that"
against,"No, we did not—"
for,Sally has—
against,Can we check the record—
for,"Sally has mentioned some—well, disparaging the international research, in fact, one of the people in the audience is one of the key people doing international research, maybe she can speak for herself, as to whether or not it is useless, but I feel that— —but Canada doesn’t have problems with coverage, and neither does Germany or France, and we don’t have problems with affordability. We have second-order problems because we haven’t dealt with the quality issues."
against,"Well, I mean if you look at the Canadian health care system, you know, it’s not free, as Michael Moore, Canadians pay dearly for the system through their taxes. What tax increases would we have to have here in America, to provide another $120 billion—"
for,think you could cut—
against,—for universal coverage—
for,You could cut taxes.
against,"Well, I don’t —"
for,"That’s what the Congressional Budget Office said in 1994, that adopting a single-payer system would save so much money on extra administration, and then—"
against,But—well—
for,—you could cover everybody.
against,"Well, you, you ration— —you ration care in Canada, and people— wait, and my mother is not a single example, there are thousands of examples through—in the mainstream media from the Toronto Star to the Globe and Mail, it’s all there. People—a woman stood up on Parliament Hill when Paul Martin was Prime Minister, and she stood there with her health care, Canada Health card, and she said what good is this Canada Health card, when I don’t have access to the health care system."
for,"First of all I heard some real interesting comments made from the other side earlier and I just want to say, y’all can’t make stuff up ‘cause none of you are running for President."
against,Mike and I are ineligible—
for,"Second thing. Sally, you mentioned about Medicare. You know, we’ve had a recent experiment with private health plan efficiency, private health plans have started administering Medicare. They’re getting paid an average of 12 percent more per enrollee, that’s nearly $1000 more per person than traditional Medicare administers the same program. This is going to add 8.5 billion to the cost of Medicare this year in 2008, and since 2004, those plans will have sucked an extra $33 billion out of Medicare trust fund, without improving the care to beneficiary, so, again, Michael, I think you’re right, we got a lotta people that have gotten their hands around the federal till, and have made federal government a cash cow. I think federal government needs to be a watchdog."
against,"But—I want to agree with, I want to agree with Art. I want to agree with him about the— —about the, about how Medicare Advantage costs the taxpayers more. I want to agree that--and I disagree with Sally that I don’t think that we do any better in terms of health outcomes here in the United States. But those things don’t get you where you think they do. The fact that private insurance companies are ripping off the taxpayers through Medicare is problematic, but the alternative is to let the doctors in the hospitals do that because they’re the ones who’ve been doing that for the first 40 years. And—no, I’m not done yet. So, and the fact that we don’t lead the—I don’t think we lead the world in terms of health outcomes but that just means that we’re doing poorly, other nations are doing poorly, no one is innovating in order to make those improvements in medical errors, except, you know, we got the Kaisers and the Group Healths out there that are actually doing this, and you just made an argument against having them participate in Medicare, you’re trying to keep them—those innovations out of a government program."
for,"Can I just add— Yeah, no, that’s definitely true. There is, although, it’s not clear that we’re really at the point where that’s the critical limitation, that’s—at this point, just eliminating health care that actually does no good at all would probably be enough to save a large amount, that’s what the Congressional Budget Office says, so it’s not a really a— in the very long run, what happens when we have the $30 million immortality treatment, that sort of thing, this becomes a big problem. Look, I just want to bring—one more thing, we’ve been talking a lot about quality of care but there’s one other thing that is very important which is the financial ruin that often comes from medical expenses. And that is preventable and that’s only in America, the individual who is finan—the family that’s financially ruined. Every time I look at one of the studies that says well we can’t show that providing health insurance makes that much difference in health outcomes. First of all I don’t quite believe it but secondly, there is a tremendous difference in terms of not the medical side but the economic side and this is something again, there’s a risk, a fear, a terror of medical expenses, which happens among wealthy countries only in America."
against,"I’m glad, Professor Krugman, that you’re letting some economics creep into your remarks tonight. I want to point out though that the AARP recently released a study that showed that bankruptcy rates are rising fastest, among those people who are covered by our only universal coverage program. Not only are they rising faster among that group than for other groups but for other groups, those bankruptcy rates are falling, how is that consistent with what you said about universal coverage protecting us from financial ruin—"
for,"But that’s the— No, I’m not talking about bankruptcy rates, I’m talking about all kinds of people—"
against,"Well, what—"
for,"And you know, those are—"
against,—give me another measure of financial ruin—
for,"—the elderly, right? The elderly—"
against,Give me another measure of financial ruin.
for,"No, come on, there are—"
against,"Exactly. Well the thing is that in Great—in Britain there are other examples, Tarceva, the drug for lung cancer that is available here. It—you know, if the NIHCE, the National Institute for Health and Clinical Excellence, a government bureaucracy says, Tarceva is not cost-effective and therefore you’re too old to have it, you’re denied it. You can go out and pay for it in the market, but all of your services provided then under the National Health Service, are no longer available to you. Is this what we want, this is what we’re talking about in Congress right now with the CER, the Comparative Effectiveness Research. We want to do this in the United States, this is going to destroy the innovation that John Stossel was talking about, and it’s going to destroy our ability to live longer and healthier lives, it’s not what the American people want. Well, you’re right, the insurance companies have a conflict, and, the insurance company has to balance, they want to pay for nothing, they hope none of you ever get sick and if you get sick they don’t want to pay. But, of course if they do that, word gets out, and they don’t get any new customers, so that’s how they have to balance that. You know— That’s how all businesses balance that, and— Or, or they wouldn’t if you were able to choose your insurance company… That’s the other problem, that you have to buy insurance here in New York, from a New York insurance company, and because the politicians always wanting to give you more have loaded it up with all these extra guarantees, they—you must pay for Viagra and in-vitro fertilization and acupuncture or hypnosis or pastoral counseling, I forget what’s all on the list that’s mandated—"
for,"Oh, okay, can I just—this is—"
against,You’re not allowed to buy from Wisconsin where insurance costs a fourth as much.
for,"The reason you have to buy from a New York insurance company is because New York has community rating, which means that an insurance company cannot turn you down if you have a preexisting condition. And if they throw it open, across the country, then, people who don’t have a preexisting condition, people who are healthy can go shopping, and it’s not some kind of crazy thing because they want people to have hypnosis."
against,Actually—
for,"It’s because they’re trying to protect people who would not otherwise be able to get insurance, and that gets at the irresponsibility of the arguments that are made so often— —in this case— There’ve been so many points out here that I wish we could address, one I want to talk about is waiting times, because you hear that all the time. The waiting times that matter, are the waiting times for things like, when you go to the ER and how quickly you see a doctor for a heart attack. How quickly you get stroke care. Whether or not if you’ve got acute or worrisome symptoms you can see your doctor that day or the next day or you end up having to be in an ER. We’re turning away one ambulance per minute in this country from overcrowded private as well as public hospitals in the United States. If you’ve got to limp around for two months on a bum knee until you get a new titanium knee, I’m sorry. That’s not going to kill you. You don’t get to me for 30 or 45 minutes because you’ve been diverted from three hospitals, you’re going to die. That’s the waiting times that we need to worry about in the United States and it’s not going to happen if we ignore this problem."
against,"Professor Krugman mentioned that community rating laws like you have here in New York are intended to help the sick obtain health insurance. The leading researcher in the country on insurance markets, specifically the individual market where you buy insurance directly is a man named Mark Paul, he’s at the University of Pennsylvania. And what he’s found after researching, what actually happens in insurance markets, is he’s found that those laws reduce—the community rating laws that Professor Krugman favors--reduce the number of people with health insurance, and they don’t provide health insurance to many more sick people, and the reason is that unregulated markets really do a remarkably good job of providing health insurance to people with expensive chronic conditions, provided they purchase health insurance while they’re still healthy. So these regulations—"
for,Yeah. If they—
against,"And—yeah. And it’s expensive and difficult to do, but you cannot have an insurance market unless people do that, because no one’ll buy insurance until they need it. No— you can’t have a fire—a homeowner’s insurance market if people can buy coverage after their house burns down. That is the market’s way of encouraging people to do the right thing and pay into the pool while they’re still healthy. — We already have huge competition from China and India and Europe, these countries with universal care. And by and large we’re cleaning their clocks. America’s created 20 million new jobs while Europe created two. So—two million, so, yes, GM has to pay more for health care than steel, and that’s awful, but in these other countries, they have to pay huge amounts in taxes, and that’s even more crippling."
for,"Point of fact, I think the United States created 23 million jobs when some other guy was President…and actually employment growth in Europe has been faster since 2000 than the United States, so, that’s a little bit out of date. And I would like to add that—"
against,—10 times as many jobs—
for,"—that 20-year period—that 20 million figure refers to, I think that was a number just sort of plucked out of air. Yeah, that in all this talk about health care with traditional economic models, that really, that is one of the main reasons why you folks have not been able to make progress. That is, using traditional marketplace models, focused on that as your ideology to analyze health care, which is not in any way close to being a traditional economic market. And to apply some sort of economic… language the way we’re hearing from the other side, to a system which is—where the supply side is massively regulated, for good reasons. You know, do you want to be able to—going to have to look up every single provider that you see to find out whether or not they passed their licensing exams or not? You know, I—the extension would—of this argument would be Milton Friedman’s one that, just absolutely no regulation whatsoever. But, that—"
against,Fine with me—
for,"—that doesn’t deal with health care where it by and large for key decisions, consumers can never be at the same information level as the agent who’s recommending those services—"
against,"I’m just dying to say that, we got—a lot of the mess that we’re in in this country including part of the 46 million is because, federal government gave employers a tax advantage to provide health insurance. And as a result, people in America, 60 percent of people in America get their health insurance through their employer. If you lose your job or you quit your job, we don’t have portable health insurance. If we make a few simple tax changes, such as refundable tax credits or an income tax deduction, we really need to focus on growing the individual market, so that people can buy insurance across state lines, people can get the type of insurance that fits their needs, we can grow the individual insurance market because competition will work. And when we have 1900 mandates on insurance across this country, it’s impossible for an insurer to provide a stripped-down policy which…two-thirds of the uninsured are in that 18-to-30 age bracket, and they don’t want to buy insurance with, as John said, in-vitro fertilization, alcohol rehabilitation. We can open up this market, and cover a lot of those people because of the 46 million uninsured, 17 million earn over $50,000 a year, and 10 million earn over 75,000, a lot are younger, they’re healthy, and they don’t want to pay $4,000 a year for insurance to cover things that they don’t need to care for—"
for,"Most—many of those folks have illnesses, and they cannot get insurance no matter how much money they pay—"
against,"But if we open up the market, new competitors would come into the market—"
for,"No, but—"
against,—and some would—
for,This—
against,—and they would be based on—
for,Health—
against,—on condition—
for,—health care is not a market like other markets—
against,"Well, it’s not a right—"
for,—but it’s gotta be closer—
against,—it’s not a right—
for,—to being a market like other markets—
against,"Health care presents a lot of interesting challenges, and the question is not, oh, well, it’s special so therefore markets can’t do it. The question is, well, you know, markets and governments have advantages and disadvantages and, which one works best, which set of tools works best for this particular problem. I’ve always enjoyed hearing from proponents of universal coverage that the US has this market-driven, for-profit health care sector, you know, the government controls half of the money in our health care sector. And because of government tax policy, employers control another quarter of it. So, 75 percent of the money is controlled by someone other than the consumer, how in any way, is that a free market. I’m reminded of a favorite expression, expression of my brother’s, he likes to say, you know, you’re pissing on my shoes and telling me that it’s raining. What’s driving these costs and what’s driving these quality problems are those 75 percent. So—well, I’ll stop there."
for,"The Mayo Clinic has a great philosophy. It’s very heavily focused on primary care, they’re very heavily focused on efficiency. You don’t have to be efficient to be successful in this country. I just have to talk you into getting all the tests that I want you to get, I need to talk you into getting the procedures you want. You know, we just talked about economics. Everybody these days is complaining about gas prices with good reason. But if we ran our oil industry the way we’re running our health care industry gasoline would cost $16 a gallon and one out of every six American cars couldn’t burn it. We can do better than that."
against,"Well, and I did mention, I think it does need to be changed because if your employer— Yes. I mean if your employer is paying about $15,000 for your health coverage, that might not be the kind of health coverage that fits you as an individual, you may not want that type, but if we open up the market, and give individuals the same tax incentive— Because if you go out in the individual market and buy insurance, you don’t get a tax break on that, but if you get it in decreased wages but through your employer, it’s cheaper and you—and you’re able to get it because you’re part of that pool. So we need to, as John says, actually discard that model and move away from it. You know, we can’t move away from it overnight, but we can make some changes in the tax code, that will allow the individual market to grow, and we need— we don’t get our life insurance, we don’t get our long-term care insurance, our home insurance from our employer. As I said, this was a gift during World War II, and it was a terrible gift that has distorted in my mind a great deal of the health care system—"
for,"Yeah, it’s not the system you would design if you were starting from scratch and it’s not the system we want to end up with. But it’s a system that at least did the basics of risk-pooling for a lot of people, it’s a system that did deal with the problems of preexisting conditions and people being screened and does somewhat reduce the problem of insurance companies, not to deliver care but to, who can do the best job of finding who really needs insurance so as not to give it to them. So it’s not—I have no brief with that system, but, the idea that what we need to do is scrap it and move to an individual insurance market which has never worked anywhere, it’s the most amazing thing, that what we have coming from the conservative side is the belief that, universal health care, which works all across the world, is undoable. And that an individual market, which has never worked anywhere, is the answer to our problems, extraordinary leap of faith."
against,Are you familiar with Professor Pauly’s research on the individual market?
for,"Yeah, I’ve seen some, but you know, we just, it—"
against,"Well, you—"
for,—there just isn’t enough out there—
against,"—you’ve seen some, that’s where reality enters the discussion— Oh—okay. If you think health care is expensive now, wait till you see how expensive it is when it’s free. When it’s free there are no controls. I don’t think this side is saying the American system is a good system, it’s not a market. We’re spending other people’s money, government is already involved spending about half the money, third parties pay for seven out of every eight dollars, this is an awful way to pay for things. Think how it would work for your car insurance worked that way, if they paid for your gas and your oil you wouldn’t care what gas costs and people would sell you $100 oil changes. That’s what’s going on in health care under insurance companies paying, or the government. And employment-based insurance makes no sense when four out of 10 Americans change jobs now every year. Government is not the answer, we don’t have government steel mills or government airlines anymore because they were awful, and once they had competition they went outta business. Michael says medicine’s different, but, every profession says that. The truth is it—it’s true, you don’t—you’re not an expert, you don’t know which doctor’s the best. But you don’t know which car’s the best, you’re not car engineers. But through word of mouth the good news spreads, the bad companies go out of business, the good doctors will take over, and we see this now, where there is a market, the tiny places, like cosmetic surgery, lasek eye surgery. The doctors give you their email addresses. Does your doctor do that? They give out their cell phone numbers, the waiting rooms are nice. And the prices are going down, while the quality is going up. The post office can never give us what FedEx can."
for,"In the course of this debate I actually felt…I don’t know whether the audience will agree but I actually felt that John Stossel in effect conceded, when he held up that Trabant at the end of it. Because that just shows, if all you can do is say Communism, Communism, East Germany— I don’t want us to move to East Germany. I just want us to move to France. Now, the… Look…government health care isn’t perfect. Actually, government health care isn’t the issue, government insurance isn’t perfect, so is private insurance. There are horror stories, the nature of health care, is that lots of bad things happen. You don’t generally seek health care, because you’re feeling great. But we have extensive experience, we have Medicare, which is a system that is flawed but has actually shown slower cost inflation, than private health insurance over the past 40 years. We have the Veterans Health Administration which is our little island of true socialized medicine in the United States. And it does very well. And above all, what we have is a system right now, remembering what the proposition is, the motion is that the federal government should guarantee health care. Not that the government should run everything, not that everything should be under government control, not that we should nationalize the steel industry, which keeps on being run but as you know is not on the agenda or nationalize the auto company, but whether there should be a federal guarantee of health care for everybody. And that, I think, is something that American values, that our fundamental morality says is something we should be doing."
against,"Although it would be nice if the federal government could solve all of our health care challenges, current events both at home and abroad show that it cannot. As a Canadian, I watched first-hand the promise of free health care, and I saw it devolve into the reality of a high tax bill, and long lines for advanced care. As waiting lists grew over the years to more than four months in 2007, an increasing number of Canadians have traveled to the United States for treatment and paid out of pocket, whether it’s Mayo, the Cleveland Clinic, or UCSF system. The number of illegal private clinics in Canada has grown significantly over the last few years. The government is afraid to shut them down even though private health care is illegal in Canada, for fear of an immense outcry. In June 2005, the Canadian Supreme Court ruled, in a monumental decision, that the ban on private health care in Quebec is illegal. Quebecers are entitled to life, liberty, and the security of the person. Long waiting lists do not give you that security. Madame Chief Justice Beverley McLaughlin said, access to a waiting list is not access to health care. Claude Castonguay, chair of a Quebec Royal Commission on Health Care in the 1960’s recommended that Quebec adopt government health care. The Quebec government followed his advice, and they called him the father of Quebec Medicare, just like Tommy Douglas, the father of Medicare. This year he released a report, an official government report evaluating Quebec’s ailing health care system. His conclusion, it’s in crisis. He now urges legalization of private health insurance. Americans believe in freedom and personal responsibility, not big government. They don’t want big government controlling our lives. The question is, who do you want to control your health care decisions? An HMO bureaucrat, a government bureaucrat, or you yourself? By supporting universal choice in health care, and empowering consumers, we will achieve universal coverage. Thank you."
for,"Yes, I want to mention that, that there is virtually no flow of Canadians south of the border. The Canadians getting health care south of the border are, like, ninety-nine percent of them are like my daughter who had a catfish spine through her palm—people on vacation. That there is the waiting list issue, I mentioned that it is a problem in Canada, but other countries with universal systems don’t have waiting list problems. It is not a problem of universal coverage. And in fact, in Toronto right now, because of public response to the concerns about waiting lists, if you need cataract surgery, if you need your knee replaced, if you need a hip replaced, phone one number, you can be seen in an assessment clinic within one week usually, and you can get your surgery within a month after that, and it doesn't cost you any money directly, because you pay it in your taxes, and the taxes in Canada as a share of GDP are almost as low as they are in the United States. And we’ve had surpluses for eleven years. I think what you're hearing from the other side are a whole series of anecdotes, and yet the overall research indicates that every other wealthy country in the world where you would feel comfortable visiting and living has a universal system. And I think what you really have to watch out for is what the New Yorker commented on April 20th, 1992, referring to then the first president Bush: The compulsion that drives President Bush to distort the facts about Canadian Health Care suggests that official American policy is in the process of becoming what conservatives in discussing the Soviet Union used to call a total ideology, a system blindly convinced of its absolute truth, and yet so fragile in its relationship to reality that it isn't capable of considering even the most obvious reform. Surely we should have learned by now what happens to ideological systems that begin to deny facts that their people can discover for themselves just by crossing a border. Cross the border, come to Canada, anybody in the audience, contact me, I will show you the Canadian health care system, and then America should do universal coverage in its innovative fashion. Make health care a right, and then do it right."
against,"The perception before we came in here, I was standing across from a man who was reading his program, and when he came to the part with my picture on it, he looked at the picture, he looked up at me, and he said, hey, that's you. And I said, yes, that's me. And he said, you're against universal coverage!? Because I think, and this look came over his face, the question that was forming was something like, what kind of a moral reprobate could be against universal health insurance coverage? And I know that I have a lot of family here tonight who are asking themselves the same question. My opposition stems from two beliefs. One is that people should have the right to choose their doctor, they should have the right to choose their health plan, and those things are often lost in system of universal coverage, almost uniformly. No, I think totally lost. And second, universal coverage is not going to make us healthier. We have serious problems here in the United States with rising costs, with low quality care, and we have health plans in the private sector that are trying to innovate with ways to reduce those costs, and to improve the quality of care. The only problem is, you can't choose them, because the government has said you can't. The only problem is that the government controls half of the money in our health care sector, and so the industry has, is able to block those innovations, because they want to protect their incomes. You can have a health care sector that guarantees universal coverage, or you can have a health care sector that continuously makes medical care better, cheaper, and safer, making it easier to deliver on that moral obligation that we have to help the less fortunate among us. You cannot have both."
for,"Have you all heard the expression that there are no atheists in fox holes? I can tell you, in my experience, there are no libertarians in intensive care units. It’s widely said that Americans can pick their doctor. The fact of the matter is, if you're in a non-group plan, or you're in a plan that doesn't contract with these doctors over here, but you can over here, every day I see patients whose care is disrupted because their plan has shifted doctors, they didn't get the deal they wanted. We’ve surrendered an enormous amount of freedom in this country to the private insurance industry, and to the rest of the industry. We can collectively together do better. In just a few moments you're going to vote again, and the six of us care a lot about how that vote turns out. But that’s really not the vote that matters. The vote that matters is coming up on November the 4th, and I encourage every one of you to do your homework, and do your homework on the candidate’s positions on health care, because they are strikingly different, and they, to some degree, break down along the lines of the debate tonight, and it should make a difference in the choice that you make then as well as the choice you make tonight. I want to close by going back to the bedside of that family. I didn't tell that mother the whole truth that night, but by staying silent and withholding the truth I left her with something we both needed, which is hope. Hope that her son would beat the odds. Sometimes we see young people come back from catastrophic injuries and do OK. Hope that Georgia and every other state in this country would develop efficient, effective regionalized trauma and emergency care systems so everyone can have access to life saving emergency care. And most important, hope that this great nation of ours, the United States of America, will soon finally do the right thing and cover the uninsured so no mother need ever ask again, will my son get the care he needs? Please vote for tonight’s resolution."
