side,script
for,"Well, I think the fewer rules that you have -- I think labor, employees and employers should be free to negotiate with one another over the terms of their employment without any interference whatsoever from government. The complex answer to your question is no. Yeah, I guess it would be a debate within a debate, but -- But yeah, = mean, = don’t think the solution is for America to become less free and to try to emulate what China does wrong, but to pick up on what China’s doing right. And =think China needs to do the same thing, not follow the poor example of modern America and all the things that we’ve done to wreck our capitalist economy but to turn back the clock and to try to incorporate the system and the values that were enshrined in the Constitution by the framers. I think that is real capitalism. You know, I think the United States has, over the last decade, been not exactly exemplary as an evangelist for human rights, which has stilled our voice to some degree. This is an aspect of the Chinese system which is not exemplary. And we don’t need to and wouldn’t want to imitate it. But having said that, = think we have to be honest that authoritarian capitalism has been able to do things that a freer form of capitalism sometimes fails to be able to do."
against,"= mean, God forbid you’re forced to hire disabled people, right.  But we can’t compare human rights in the United States with China, obviously. The U.S. still makes -- does a lot of things wrong. That’s like this broader debate. The U.S. does a lot of things wrong on capitalism but still vastly more effective than China. The U.S. has a lot of problems in human rights, but China isn’t in the same league, right, not on the same league sheets. Let’s be very clear. And while = think that a certain levelof human rights abuses facilitates rapacious capitalism, especially in the short term, in the long term, it will bite you in the hiney. And there are other places that you get problems, too. I did talk about transparency and the fact that places like Facebook and Google and Twitter are a problem for China because they want to own that data. They want to control it. They want to shape it. They want Chinese state Internet just like they have state capitalism. That’s a problem for them. When I think about responses in terms of general transparency, in the United States you do actually know largely what your officials are up to. Solyndra was a disaster. It was a bad thing for the United States. Peter and I will agree on that. But we found out about it. And we found -- on balance, people got egg on their faces. =n China, they don’t want to tell you about Solyndra. You don’t have media that’s getting inside the dirty laundry of serious Chinese officials. They are engineers that run the country. They are also billionaires. Let’s remember that, okay. And that’s the problem of the lack of human rights and transparency in China. =t doesn’t facilitate creative destruction. =t doesn’t facilitate allowing the Chinese people to take advantage of a free market. Maybe the Chinese people would be just as good capitalists as we are, but unfortunately, their system doesn’t allow it to be. And that’s a problem."
for,"=f you’re going to get into the argument that if a government can require or dictate to a private employer and say, “You have to hire somebody with a disability,” that doesn’t create rights, that diminishes individual rights. What you're doing is you're creating a special privilege for one particular protected class. And when you do that, you diminish freedom, and you diminish liberty in the country, but apart from that, you create all sorts of problems for the businesses because now the businesses have to spend all sorts of money to protect themselves against lawsuits. And in many cases, people that would have tried to bend over backwards to hire the disabled, now they won't touch them because they're too afraid of getting sued. Well, I mean, if you're -- are you differentiating -- no -- are you differentiating human rights from individual rights? I mean, I believe in individual freedom and I believe in rights, and it certainly is part of the discussion. And the question is where do you have more individual freedom or individual liberty? Do you have more right now in China or do you have more in the United States? And my argument earlier is that the typical person in China is going to surrender less of his economic output to his government in the form of taxation, and I don't think his day-to-day life is going to be as impacted as heavily as they are in America as far as regulations. But, we have -- as far as trial, there are political prisoners in the United States, too, it's not just in China, I mean, my father's in prison for politics I believe, in this country. Well, I already said we don't. I mean, we're not even close to having capitalism. We have -- if I was trying to figure out a word that described it, it's fascism is really what we have. And those of you who are -- don't understand what it is, it's not fascism like Hitler or Mussolini, but it's the economic system. It's a socialist system where the government takes over the means of production through taxation and regulation. And that's whatwe have. I mean, any business, I own my business but the U.S. government makes a lot more money from my business than I do. I mean, it's not even close. The amount of money I earn running my business is tiny in comparison to the taxes the government collects from my business. So the government has effectively nationalized my business and -- Peter, may I respectfully say that the subject of our discussion -- -- is really not this. What we're really discussing is which economy does marketization best."
against," Well, I'll say, to use debt as a measure of capitalism is not right because private companies can borrow 200 percent of their equity and still be private. I think the best measure of whether a country is capitalist is to look at the contribution to GDP from state-owned companies. And here the U.S. cannot even compare. In China state-owned companies contribute 40 percent to GDP. In the U.S., I don't know about GM -- the U.S. is getting out of GM, incidentally. Now, probably little less than 1 percent. So rest assured, we are still very capitalist. Peter Schiff:Well, you can't compare though government debt to corporate debt. If a corporation borrows, it does so to increase its productivity. It's acquiring income generating assets that enable it to service that debt and retire the debt, so that's productive debt. When you're talking about the federal debt, you're talking about money that has been borrowed and spent on consumption on government. No, we are --"
for,And there's no means of repaying it. You're looking at --
against,The federal government is not the consumer. It is a producer of public goods.
for,It doesn't produce. It's a giant consumer.
against,Of course.
for,What is it producing?
against,"Look, when your company goes abroad and invests, where is the security it gets? -- security services it gets from? I think the Pentagon for one thing actually does something in return for the U.S. people."
for," Here I would say the advantage is emphatically on the American side because we have immigration. China does not and China has one of the most rapidly aging populations. And the lower reaches are not being replenished with the one-child policy, so it’s going to have a huge burden of taking care of elderly people and not have younger people coming in on the bottom to support them. That’s going to be a giant problem."
against,"I agree with Orville, not surprisingly. And furthermore, it also leads China to export not just capital when they try to extract commodities for example in sub-Saharan Africa, but also labor because they need to do something with those men. That’s a problem for African countries that want to have employment in addition to Chinese cash. And eventually it leads to a backlash. Again, Chinese state capitalism is a problem not just because of domestic inefficiencies but because of the backlash it creates globally. That’s one we haven’t started to experience yet because China isn’t big enough yet. But as it gets bigger, it’s going to get squeezed."
for,"I think a lot of that is going to be taken care of liberalized immigration. I think women are going to come into China, particularly when the Chinese standard of living is allowed to rise based on a stronger RMB and when the Chinese no longer have to devote such massive resources to propping up the U.S. economy and their own economy is that much more prosperous, = think you’re going to see more immigrants coming into China. Well, I mean, capitalism to me is where the means of production are controlled completely privately. Where the factors of production, production, land, labor and capital are allocated through a market where prices for all goods and services, wages, interest rates, are set by the market. As opposed to a centrally planned or Socialisteconomy where a lot of these decisions are made by bureaucrats and where the means of production is being micro-managed from a centrally planned authority. Where they’re making decisions based on politics, this should be produced; that should be produced; this should be favored, that should be favored. And whether the government does it directly, like a Communist would, by nationalizing the means of production and actually owning them, or rather it takes a different route by controlling them through the tax code, through what it taxes and what it subsidies. And how it regulates and what businesses it favors and what it punishes. When you start doing that, you don’t have capitalism, you have something else. Well that’s what = started. = said the question should be, which question does it worse? Not which one does it better."
against,"Well, = cannot have said it better. = think that’s the best description of the Chinese economic system. The part about what capitalism is not. But I would add one more thing. I think modern capitalism also has a legal system. The rule of law. Without the rule of law, there can be no capitalism. And China does not have rule of law."
for,"This is a huge problem for China. And China is creating intellectual property, and as it does, = think it’s going to bring itself to heel. One hopes it will, and it simply must or it can’t be a world player. But China must move up the value chain, because the labor is getting more expensive. They’re just lower down than we are. America doesn’t do much manufacturing anymore, not as much as it used to. =t’s had to move up the value chain into knowledge and information technology. That’s China’s challenge too."
against,"As the World Bank’s prognosis shows that the slowdown is coming no matter what. The debate is when it’s going to happen and the speed at which the slowdown is going to happen. What the Chinese government is going to respond -- there are two paths. One is to double-down and to do the things they’ve been doing, that is a lot of investment in infrastructure that’s going to yield increasing returns and growth will continue to slow. And that will be a dead end. The other will be a very different trajectory; that is, to really become capitalist, which means to increase domestic consumption, to allocate capital much more efficiently, incidentally, in China, the capital market as we know it does not exist. Most of the savings is allocated through the state-controlled banking sector. So, they’ve got to change that. And they’ve got to privatize state-owned enterprises -- lots and lots of things that can be done to avert that kind of dramatic slowdown. But that means China will have to do capitalism."
for,"= don’t think he wanted my -- Well, I think, ultimately, and this is the bed that =’m making, the Chinese are going to make -- the biggest problem that is impeding economic growth in China is their currency peg and the misallocations of resources that are being created in that economy by their desire to prop up the dollar so that American consumers can keep buying Chinese products when, in effect, we’re too poor to buy those products because we have nothing to export to pay for them. And I do believe that the Chinese are going to see the error of their ways. And when they allow this change to happen, when they allow an appreciation in the value of their currency and they allow their citizens to more fully reap the rewards of their hard work and their savings, = think you’re going to see a much greater growth trajectory in China. And = think a lot of some of the problems that we’rediscussing here will go away as the Chinese economy is allowed to prosper and the government gets out of the way and lets it happen. Well, you know, in the original. Well, you know, in the original Wall Street bailouts, it was the stockholders that, in many cases, absorbed the losses. The bond holders got bailed out. But, to your point, in the long run, we are going to wipe out the bondholders, and we’re going to do it through either inflation or default. Most likely it will be inflation. I mean, it could be default, but the more likely outcome is that we simply print so much money that the bondholders are deprived of their purchasing power. And that is not a free market. A free market would have sound money. =t wouldn’t have the government issuing a currency by fiat and then deciding to punish savers at the expense of debtors, which is going to happen in the United States, especially when you realize that the U.S. government, being the largest debtor of us all, is going to benefit more from inflation than any other debtor."
against,"= think there’s a broad question here that is very interesting, the question of is the United States going to have become a little bit more like China in this environment as the global market becomes a little bit less free. And = think that part of the reason =’mskeptical it will happen is because the U.S. government is so badly set up to do it. I mean, = can’t even write an op-ed in the Wall Street Journal and include the words “industrial policy” because it’s just a no-man’s land. Nobody wants to talk about it. People in the State Department have said, “Oh, we can’t talk about industrial policy even though it’s kind of what we’re thinking about.” And so we say economic statecraft. U.S. corporations don’t want to coordinate with their competitors. They don’t want to talk to the U.S. government on this stuff the way that in Hapan you would if you’re in the Keidanren. Japan has many -- the ministry of economy of trade and industry. =n the United States, we’ve got Commerce, which is not exactly where we keep our best bureaucrats. And then we’ve got USTR, which is separate actually and much more capable. You’ve got Energy, which is separate. You’ve got the State Department which owns a lot of this but has very few people who have the background in the private sector, so the U.S. is very badly set up to do state capitalism, and = think that they won’t. But = do think this is going to become an issue we’re going to debate a lot more in this country."
for,"Quick comment. You know, I think what Ian said is very true. I was recently on the Vice President Xi's visit. And we went to California, and I was there with Governor Brown to meet him and meet a bunch of governors. Every one of those governors and party secretaries came with 10 guys in black suits, you know, for trade, for energy, for manufacturing. Brown had me, you know, a non-paid friend. And it was very evident to me that the state capitalism of China had this incredible sort of plug-in mechanism and we didn’t have a socket. And = think that’s going to have to change if we want to do business with China. These guys wanted to do business. They love California, and they can’t find a way to do it. We need it. Well, I have to say, I mean, this is something America does exceedingly well. This is the part of American capitalism that really works -- our innovation, our scaling -- our bringing stuff to market, scaling it up, Silicon Valley. And China does this less well, but I have to say =’ve been around this block for a number of decades. And what = see happening in China is a lot of incredibly interesting self-made entrepreneurs bubbling up from underneath. Where they go, where the private sector of the economy goes, can it become the majority sector? That remains to be seen. But this is a very vibrant place. Don't write it off for one second. There is innovation, not full spectrum. They don't have Nobel Laureates yet at this far end, but there is innovation. These guys are crafty. They are good. They are smart, and boy they're on a roll. Entrepreneurship is a -- we think about somebody starting at a high tech company, I mean, an entrepreneur could just be a guy that goes out and, you know, starts a fruit stand or a supermarket. You don't have to be innovative. But what you have to do is be able to take control of people and property and put them together and run a business in a way to generate a profit. And there are a lot of entrepreneurs making a lot of profit in China. They're not, not there. There are a lot of them, and the population of entrepreneurs is growing, and are self-made millionaires in China and more and more of them are being created, and that is going to continue. And that's a function of gaining more freedom and moving away from a centrally planned economy and grabbing more of free market principles. And as I said earlier, I think that as a young person in China wanting to start a small business, whatever it is, I think that young person in China is going to have a better chance of succeeding than his counterpart here. I think there'll be fewer obstacles placed in his path -- -- by government to that success."
against," I think that young person would be so shocked to hear this because this -- these are the facts, if you are a private entrepreneur in China you cannot go into -- you cannot open a private bank. You cannot get into telecom services. You cannot get into energy. You cannot get international resources. You cannot get into 14 other very important sectors because these are the sectors reserved for state owned companies. You cannot get bank loans. You don't have secure property rights. If you get into a dispute with another entrepreneur, with another businessman, whether you win that dispute does not depend on whether you have a good case, it depends on whether you know the communist party secretary in charge of the legal system.  My colleague partner, Minxin, just talked about all the things you couldn't do to set up in China in terms of entrepreneurship, but he didn't mention fruit stands. Those, you can, and perhaps there's a Tunisian model in the future for China. I think it's an interesting question. Look, I thought I would end with the future. You know, one of the things the United States does better than anyone else in the world is creative destruction. I like independent bookstores, but I tell you, when Amazon came along they got smashed. That may not be a society that you all want to live in. You may like independent bookstores. But it’s a society that does capitalism better. We see that all over the place. Creative destruction is what powers the American market. The single biggest game changing innovation in the world today is fracking and unconventional oil, that is changing the nature of global energy, it is overwhelmingly dominated by U.S. universities and research, U.S. entrepreneurs -- a bunch of Canadians in there, too, don't want to forget my friends to the north -- and U.S.-based multinational corporations. This matters. I know that the Chinese are doing more patents. They're small, they're engineering patents, there's a slight improvements on processes. Don't take away from them. They're very smart in China. They're being educated well. They're great. But if you want to talk about the game changing stuff that you want to bet on that's going to make the world work over the next 20 years, overwhelmingly that stuff is being driven in the United States of America. I don't know if it's Bill Gates's new battery technology that's going to work and be the next game changer, it's going to be in biotech, it's going to be in nanotech, but if you want to make that bet -- and, by the way, the Chinese central bank wants to make it, too -- you're going to make it here. I love the fact that we live in a society as well where broad ideologies can come together, work together, and make lots of money. I applaud the fact that we live in a place that a guy like Peter Schiff can make an enormous coin for himself, and I think you guys should, too. "
for," I think part of the problem having this debate at this particular point in time, it would kind of be like having a debate in 2005 over which country does real estate better, the United States or China. Because in 2005, everybody thought it was great in the U.S. with the housing market. Everybody was buying a house, even the people who couldn’t afford them. Everybody had second homes and it was great. But of course it was a bubble and it couldn’t last. And that’s the same thing with the U.S. economy. If you want to look at the U.S. economy and measure it by how much money we spend and how much we consume. You look at some of these statistics that you reference about our competitiveness, when the reality is if we’re so competitive, where are all the products and why do we have a huge trade deficit? = think what’s really happening here is we have a bubble in the entire economy and it is based on excess consumption, excess debt. The Chinese, they’re not making a big bet on the U.S. treasury market because they want to. =t’s because they think they have to. =f they can wave a wand and replace all their treasures with gold, they’d do it. The problem is they’re afraid. Because they know if they try to sell, they’ll crush the market. But we are on the verge of this collapse. And it’s because we abandoned all the principles of capitalism that we once had. And these are the principles that China is now adopting. As = said earlier, what’s really more important is the pendulum and the direction in which it’s swinging. Look at where we started from complete capitalism. And China started, they had none of it. Look at how much ground we’ve surrendered and look at how much the Chinese have gained. Is China perfect? Not at all. They still have a lot of progress to make. But they are making that progress. The problem with us is we’re still moving in the wrong direction. And we’re moving in that direction more rapidly. And when we actually have our crisis; when we have a sovereign debt crisis, when the dollar really plunges and we really have to confront the grim reality of our situation, the fact that we’ve been living beyond our means for generations and it has to come to an end, then we can have this debate again. And = think we’ll have a much different reaction in the audience as to how well America does capitalism."
against,"Does China do capitalism better than the U.S.? We have to add one adjective. China does do a certain kind of capitalism better than the U.S. That’s crony capitalism. And = don’t think Americans want to excel in that category. Because in China, under that kind of capitalism, you are not going to get clean air to breathe. You’re afraid to buy baby formula because if you have babies in the household, you’d better go to Hong Kong to buy imported baby formula because crony capitalism cannot provide food safety. And if you are part of the elite, crony capitalism serves you really well. Because =’ve read that elites in China are now installing air filtering systems in their cars, in their homes. But what about ordinary people? The vision of capitalism Peter champions is a vision of 19th century capitalism. Thank God America has come a long way and will not go back. Let’s also imagine 20 years from now, which system will be there. I can safely bet, 20 years from now, democracy, democratic capitalism will still be around in the U.S. But can you say this about the Communist Party in China? =n the next 20 years with this kind of capitalism? =’m not so sure. My bet is that it will not be there. So at the end of the day, it will be American capitalism that triumphs over crony capitalism."
for,"Well Minxin, amen. = really want to agree with you and = truly hope you’re right. =t would be nice. But who would have thought five or 10 years ago, that we would be sitting here tonight even having this debate, that there would be any kind of equilibrium even to discuss between these two great economic systems. No one. Twenty years ago, impossible. Thirty years ago when I first went to China, it was unthinkable. China is undeniably in transition. We are a more finished product trying to regain our balance. And I worry about the United States. I think we have a good model, but = think we haven’t played it very well. = think we’ve deceived ourselves. = think we’ve fallen into a lot of self deception about what has made this country great and strong. =t’s a combination between regulation and control and wisdom at the top setting an equitable and fair system and a free market with a vibrant set of entrepreneurs and innovators at the bottom. China is still trying to find its balance between these things.  = don’t know how it’s going to end up. = can’t see the future for us or them, but I can see the last five or 10 years. And I think everyone in this room should acknowledge that despite all its imperfections, despite the human rights questions, despite all of these other things, that what China has accomplished, as counterintuitive as it was, no one could have predicted it, is pretty extraordinary. Something has been working pretty well. We don’t know where it’s going to go in the future, and all we can do is sit and wait. But if we want to fix something, we’re not going to fix China. The question is are we going to fix ourselves. “Rebuilding a Bankrupt America.” I do want to try to rebuild it. Actually, it’s the real -- America is -- no, actually, that’s not even it. =t’s “The Yeah, that is it.  “America’s Coming Bankruptcy. :ow to Save Yourself and Your Country.” =’m pretty sure that’s it. “Save Yourself and Your Country.” No, it’s finished. =t’s -- “The"
