side,script
against,"There -- I mean, I think there’s a major misunderstanding here about the way that society works in regard to the things that people eat and how many calories they have. I mean, I’ve just spent the last three days on the upper west side of New York, and I’m surrounded by nothing but the most incredibly high caloric food that you can imagine, which, thanks to the neuroses of your mayor, are now made evident to me every time that I walk into a store because it says right there how many calories there are. And so I go into this place where it’s filled 100 percent by upper class white people looking at these little cupcakes that have 545 calories in them, so it’s like a nuclear bomb of calories, right. But is that going to cause obesity in that group?  Guess why? Because they’re going to, you know, buy it and then slice it into eight little pieces and then eat it in a super neurotic way and then go to the yoga studio for two hours, right. Now, the notion that that kind of a social structure can be altered through these kinds of informational government interventions is just -- again, there’s no data to back it up. Now, I understand the theory that if something hasn’t worked, you can keep doing it until it does work, right. That -- one of the classic, you know, definitions of insanity, but that seems to be the government program here. Again, do you think --"
for,"It’s amazing that the same thing was said about tobacco, the effort to get people to stop smoking, you know. Go back to the ’60s and the ‘70s. It’s not working. There’s no evidence. To date, we can point to millions and millions of peoples whose lives have been saved because of the efforts to get people to quit smoking."
against,Smoking is a behavior. Obesity is not a behavior.
for,"You’re wrong, wrong, absolutely wrong. Paul Campos:Oh, absolutely wrong? Is that why -- tell me, Pam. Tell me, Pam, why are people fat? Why are people fat? Was it magic? It was behavior."
against,Because I’m a upper-class white person who has the privilege of modifying my weight to an extent that most people don’t.
for,And you cut your cupcake into 13 pieces.
against,"Except, you know, right now, Pam, I weight about 185 pounds, which is supposed to be rather high in the overweight range. So, apparently, I might drop dead right on the stage right now because according to Dr. Walter Willett, that -- to be overweight is very, very dangerous. If that doesn’t happen, I suggest that people think about the possibilities that are actually available to people in this culture. And I would especially want to emphasize that if you think that the biggest problem that poor kids have in this country right now is that they don’t get enough information about how much calories is in the junk food they eat or they don’t have enough play spaces to play outside, you’ve got a really bad conceptualization of what actually --"
for,"You’re off-topic, Paul. It’s a great point and a great question. And I think that’s exactly what’s happening. I think government is beginning to change the way we spend our money relative to foods, with children especially. Look at the new nutrition act and the difference that it represents from what we’ve seen in the past in terms of the way children eat in school. So I think we are -- the government is responding to the studies that we’ve been talking about, showing how these foods are affecting lifestyles and therefore resulting in ill health, especially Type II diabetes, even in children. So, you’re right, we, the government, have been at fault in many ways in terms of what’s going on in this country, in terms of subsidies as you pointed out. And hopefully we are making the changes that we need to make. It is the role of government to continue to learn and to grow and to change. And that's what we're seeing now. As surgeon general, what I said was that I'm not a politician. I speak to the American people based on the best available public health science. But believe me, there were a lot of political pressures on me every time I did a report. But the fact of the matter is, the surgeon general's report is based on the best available public health science. It has to be approved by the NIH. It has to be approved by the CDC. It has to be approved by HHS. So government is imperfect. And it's up to us to continue to make it more perfect, a more perfect union. But it's up to us to continue to push the government --"
against,"I think it's really important to keep in mind that scientists are people just like everybody else and that science is a deeply politicized activity because it can't avoid being politicized given that it's about power and social policy and all the things that are political all the way down. I think when we look at the food industry, one thing that people ought to keep in mind is that the food industry loves the obsession that Americans have with weight. The food industry makes enormous profits from selling people food that is supposed to make them thinner, right? The diet foods have a significantly higher profit margin than regular foods because diet foods can be sold as a kind of magical elixir that's going to cause this weight loss if you buy something, which it doesn't have something in it that it's supposed to have in it, but which is supposedly then -- which has a substitute of something else. So for instance, a fat-free Fig Newton has more calories in it than a regular Fig Newton. Because the sugar that's substituting for the fat in the fat-free Fig Newton is more caloric. But the fat-free Fig Newton will cost more. So the food industry loves all this stuff, loves the fact that we're obsessing on these issues and trying to supposedly find a magic cure for our supposed obesity epidemic because that's one of the main sources of its profit margins. And so it encourages this kind of social hysteria."
for,"Well, the way to get the price down is to make more of it, right? Isn't that what happens with -- happened with computers and everything? So in time, we ought to be able to get the price of Fig Newtons down."
against,"I think she's suggesting it's not working, that they have a free lunch, but they spend $4 on the vending machine junk. You can't manipulate people as well as we think you can."
for,"Actually, there's a -- there is a fantastic study that just came out in the journal of sociology. And it basically showed that when you have all of this at school, and you have another option, many of these kids are going to what they're used to at home. And so what they're not going to do is, you know, come from a home where they're eating trash and drinking trash and back and forth, and then suddenly magically come to school and go, wow, asparagus, bring it on. They're just not going to do this. What you're talking about is a reward system in the brain that's been hijacked. And you're looking at consistent behaviors on the part of these children. This is one of the reasons why -- And the government -- Yeah, but what you're talking about is -- they may have the money. They haven't made the connection."
against,"Look -- Again, this has been studied. There have been intense government intervention such as, for instance, the pathway study was based on the notion we're going to educate the kids, we're going to educate the parents about healthy eating habits and better physical activity. We're going to do all these wonderful things that the government is advocating that we do. And what those things did was that they produced some improvement in terms of lifestyle modification, but they did not produce weight loss. There is no evidence that telling parents of children, of fatter children, that this kind of food is -- has more calories in it, and this has less and this is more nutrient rich, and that is less or whatever, is going to produce thinner children. And I want to get back to Sandy Schaefer's point because I think it is an absolutely crucial one. Right now, what we are creating is a machine essentially for stigmatization and bullying, right, because the government is justbroadcasting this message 24/7, that if you're a fat kid, you have something wrong with you, and you have something wrong with you that happens to be your fault because you could modify it."
for,"Paul, that's not just the government.  No, no, no, no. We're talking about the media. Bring it on through the media. You look at those magazines. You look as those shows. You look at the fantasy world everyone lives in. That was going on a hell of a lot longer before any government intervention showed up."
against, But now you're exacerbating it.
for,"I think the government is the only actor. Remember who the government is. Public health is the collective efforts of a society to create the conditions in which people can be healthy. Government calls upon all of us to work together to solve the problem. It does it through public-private partnerships. So it's not either/or. We're not saying the government does this, and nobody else. We need all hands in. But if the government does not do its job, it will not get done because government has the resources, and nobody else does, to monitor the health of the population. Government has the resources to make policies so that we can have an idea what people are eating and what they are exposed to in terms of information. So I think the government has a role that only the government can play. But it doesn't mean nobody else does."
against,"Yeah, I'd like to point out something. The health of the American population is better now than it's ever been before. I mean, all this talk of like a huge health crisis overlooks the fact that in fact not only is the life expectancy the highest it's ever been and continuing to increase at a steady rate, but all -- the rates of almost all the major diseases are significantly lower than they've been before."
for,Life expectancy may be up. Health span is down. The quality of life is decreasing significantly.
against,"Yeah, because people who are 90 are not very healthy."
for,We're keeping people alive who are grossly disabled by these diseases.
against,"So you talked about Medicare, and it's true, it's eaten us alive. That's what's going to make us go broke fastest. So you're saying that because we have socialized medicine, which everybody loves, we have to give up our freedom and invite government to come in and control more of our lives? I don't think it's any coincidence that this biggest push for more food regulation comes at a time when Congress is obsessing about paying for everybody's health care. When government pays, it's drawn into your personal life, and this is not a good thing. It's not true that only government can do these things. Free people can control their own lives. Government will propose to control you because you eat too much. Will they next try to ban skydiving and extramarital sex? How about another try at prohibition? That might save money. You’re going to have the government teach poor people to serve asparagus when we have a $3.8 trillion spending already? and transportation alternatives? I'll give you money. But you want government to build more bike paths? My local councilwoman is giving out free bike helmets to encourage bicycle use. You know, my neighborhood is where Jerry Seinfeld and Sting live. I say to her, ""Why would you spend public money?"" ""This isn't public money. It's free. It's a government grant."" It's not free. Some people say, ""Well, it's just information."" And information's good, but it's not free. These calorie counts which haven't worked, they raise the price of food a little because it costs restaurants money to post that. And they also -- all this information distracts you from other information that might be more important. This happens all the time when government intervenes. You ever look at a birth control pill label? I happen to have one here. Look at this thing. Tiny fine print, both sides, the result is nobody reads it. It doesn't make us safer. This is what government gives us."
for,"Well, let me say that I have seen government at its worst and I've seen government at its best. I know government is not perfect. I grew up in Alabama at a time of segregation and discrimination. I was a teenager when George Wallace, running for governor, came to town and said that he would deputize every white man in Alabama before he would see one black child go to the University of Alabama. I've seen government at its worst. But I've also seen government at its best. I've seen government protect children from lead. As a medical student I saw babies coming into emergency room with toxicity from lead. Many of them died. That was in the '60s. In 1978, the government regulated the lead content of house paint, and we've seen a dramatic decline in lead poisoning in children. I've seen government at its best. I've been involved in the eradication of polio, and all over the world, and recently learned that last year for the first time not one child in India suffered from polio. And only three countries in the world have polio, a total of less than 700 cases in the world. Government at its best is ""We, the people."" Government is the collective efforts of a society to create the conditions in which people can be healthy. So that's what we see as government. We believe that there is no substitute for individual responsibility. Let's make that clear. It's why I wrote the prescription. But individual responsibility can only take place in an environment where there is equal opportunity, there is equal access to the opportunity for a healthy lifestyle. It's our contention that obesity is the business of the government because it is the business of the government to create those conditions. "
against," I was watching the Super Bowl with my father who’s a retired physician and oncologist actually. And we were getting bombarded, of course, with erectile dysfunction ad drug advertisements. And they -- all of them have this tag line that’s legally required, right. “Ask your doctor if Cialis is right for you,” right. So after about, you know, six of these, my father turns to me and says, “How the hell do I know if Cialis is right for you?” Okay, and the point was, you know, significant in two ways. One, first of all, he’s an oncologist. He doesn’t know anything about the pharmacology of erectile dysfunction drugs, right, just because he’s a doctor, right. But the more profound point is that you would think that the question of whether Cialis is right for me is a little bit more socially complex and it could be answered by a doctor, right. You’d think there would be at least one other person who would have an opinion on that question besides a doctor, right. The point of that story really is that what is now called erectile dysfunction used to be called being 50 years old, right. In other words, we take a completely natural process and we pathologize it. We turn it into a disease so that it could be treated through pharmacological intervention. And what’s really going on here, and I know that our opponents are not in any way intending this, but intention, you know, we know the road to hell is paved with, right. What’s happening is that all this talk about lifestyle intervention is something that the pharmaceutical industry loves because they know that that stuff doesn’t work. And the point of all this discourse is to soften up the regulatory pipeline for the next generation of diet drugs. That’s where the real money is, and that’s why we’re hearing about obesity, obesity, obesity all the time. Oh, we’ll get kids to eat fruits and vegetables. Alice Waters will make asparagus for everybody, and we’ll make lots of bicycle paths, and then kids won’t be fat. But they will be anyways. Until then, what will we need?  And that’s what I would suggest this is really at the bottom line all about."
for,"As the Discovery health correspondent, I was filming my show in South Central L.A. at the National Body Challenge where we take families and we try to teach them everything we can as physicians about being healthier. It’s not just about dropping weight but being healthier. This was a small little house. It was 97 degrees in the middle of summer. There were no sidewalks. Or what was there was scary-looking. And we were asked to go out and take a little walk. And I looked near the front door, and there was a golf club sitting there. Now, the closest golf course was probably about 100 miles away. So I asked what was that sitting there for. And the mother looked at me and she said, “That’s to beat away the dogs, the feral dogs that are running all over the place from the drug lords who are either jailed, dead or MIA and just so we can get to our car.” And I said, “You have a dog yourself. Where do you walk it?” “We have to drive three-four miles away to a small park, and that’s what we do.” So I went out, and I took a walk with them because my producers told me to. And we went outside, and I took the fastest walk of my life. And as we were coming around and we were being filmed, of course, the producers were in a car and I was on the sidewalk or whatever was out there, I noticed the dogs coming. They were about three blocks away, totally freaked me out. And I realized, wow, let’s break into a run. You’re walking so well. Let’s run. And so we did, and I ran for my life. I suddenly realized as we sat in there, as they ran into the house, and the kids were crying by this time because they were scared, they said, “Where’s the cookies?” It feels good. And the grandmother looking at me, saying, “No, we just learned something different. Let’s just pray.” And I looked around and I said, wow, obesity is the government’s business because it’s not really obesity, really, at the end of the day. Wow, health, the fitness to be able to live and survive -- that’s really what it’s about."
