side,script
against,"So we have examples across the board. We have private payers, insurance companies driving some of this, whether it’s the Blue Cross and Blue Shield plan in Hawaii, it’s Cigna, it’s Oscar in New York, which is working towards this in its new markets in L.A. and Texas. We have public plans working towards financial payment change to drive this transformation and care to lower cost and higher quality. We have the various Medicare plans. Plus, we have now a third of Medicare patients are on Medicare advantage, all of whom who have a financial incentive because they are capitated. And then we have Medicaid plans which are also driving towards this. This is -- we’re not at the final tipping point, but we are driving to that tipping point, and doctors are responding. Let me give you one example. When the oncology bundle was announced by Medicare, it was a voluntary bundle to give doctors a set price for giving chemotherapy to patients, and they got more money to talk to patients and less money for their chemotherapy. Fifteen percent of American oncologists voluntarily signed up for this because they want to shift how they’re practicing right out of the box. So we have a lot of doctor interest, we have payment change from the various payers. This is the mix for self-reinforcing move towards payment change that’s going to lead us to adopting these transformational practices -- which by the way, everyone on this panel, their side and our side, agree are out there. We know how to do this. This is not reinventing the wheel or getting to the moon. This is putting in place, spreading what we know."
for,"So, two things. First, Zeke, the oncology change was going to be mandatory, and Congress backed away because of the resistance coming out of the national society. But I want to say the following. This is like the Game of Thrones. This is like the white --"
against,I don’t watch TV. It’s not a good analogy.
for,"I’ll tell you about the white walkers. I don’t know nothing about the Game of In the first season, everyone talks, well, maybe it exists, it’s happening, we’re going to fight it, it’s going to be there, and then finally by season seven Daenerys’ dragons comes and blows down the wall of ice and snow. That’s what we’re talking about right now. Is this going to happen because people are going to do these very small things? You don’t think they’re small, except when you actually look at the examples you’re giving, that’s changing a few things here and there, the totality of American healthcare is not changing significantly enough. And right now the legislation -- I’m going to mention in my closing comments -- the drug industry spent $150 billion -- I’m sorry, $100 million the first six months of this year on lobbying and on giving contributions to people’s campaign funds. Do you think they’re going to let a significant change happen without a major revolution in this country? The revolution has got to come. It’s not going to happen on its own."
against,"By the way, we don’t disagree about the revolution has to be propelled by people leading it. We just think there will be a revolution."
for,I think we’re in the revolution.
against,"Yes. It's exactly what your question brings up. And I'm not an expert but I think Amsterdam 10 years ago had no bikes. And the city and the people decided to make it a bike city. And there are so many people biking that it's actually safe to bike there because every driver of a car also is a biker. And so they watch out for each other. And there's three stoplights. That's communities saying let's get healthy. And if we do that, we don't have to worry about opening more cath labs and we don't have to worry about getting Da Vincis if we can get people to ride bikes. Can I -- can I just say one other thing? The reason we're cutting back in schools is healthcare cost. Let's not forget it. States have fixed budgets. It's very hard for any governor to raise taxes. And when Medicare goes up and the healthcare costs for their state employees go up they have to cut something. And where are they cutting? It's education. Collegiate education and tuition and support of the state university and primary and secondary education. That's why we're seeing those cuts that you mentioned. And if we want better services there we have to get healthcare costs under control. It's an imperative for liberals and conservatives."
for,"Yes. No. I'd like to address that question. It is -- it's absolutely imperative. Healthcare is effectively robbing state and local governments of the ability to pay for education, to pay for roads, to pay for social services. And it's -- and it's the waste in the system that's so extraordinary. So we're basically paying for proton beam machines in Washington, D.C., but we're not improving private -- we're not improving public schools in Northeast and Southeast Washington. And the question that I think we have to answer is what's the mechanism going to be for that transfer of that money? So if venture capitalists come in and do a lot of -- a number of the things that Zeke is talking about were funded by venture capitalists. Because they're smart. They see $1 trillion of waste in that system and they want to put at least some of it in their own pockets. They're not going to be giving it back to those communities. They don't want to give it back to the states and local governments. So what's the mechanism that's going to work? Is it democracy in this country? That's not working so well either. So we have to have this alliance I think between the good doctors and the good nurses and the good CEOs of hospitals, et cetera, et cetera, who want to see that change, and employers, and patients, and people in communities. And in a 15 minute doctor office visit you don't have any time to do the counseling on wellness, to move people along. We're continuing to train more specialists than primary care. There's a 10 year window between changing how we think about the needs of American healthcare system. And I don't think we're ever going to change it ."
against,All of our doctors -- All of our doctors that see patients over 65 spend 40 minutes minimum with their patients. So it's -- we can do it.
for,Is the -- is the -- I have no idea. I can't answer that question. Sorry.
against,"So I mean -- -- what are the social determinants we need to -- I'm not -- I'm not shy about -- you know, we have a pretty good idea about the kinds of things we need to do. We need to raise incomes so people aren't financially insecure. We need to give nutritious food to people. And we need early childhood intervention so kids are actually -- we know that that produces better performance in school, reduces criminal activity later on, and gets people better jobs. That is actually a pretty good formula. Can we do it? Yes. Again those are things we know how to do if our local government and our federal government made it mandatory. One of the things I've strongly advocated is that on Medicaid we should actually make nurse family partnership part of a requirement of Medicaid. Because we know 40 to 50 percent of kids are now born on Medicaid. And those families are stress and their parents need education about how to work with their children. That'll be phenomenal -- would have phenomenal financial returns. Seven to one, 10 to one."
for,"Yeah. I think where we disagree is what I see happening is we're going to see more erosion because as people in a fee for service world try to bring down prices by trying to limit the unit cost what you're going to see is higher utilization so the total system won't solve itself. And every system of coverage will deteriorate. And what you're going to start to see is people particularly at the lower ends of the economic scale having less and less access to care. You're going to watch the health deteriorate. It won't happen over the -- one or two or three years. Same thing, it takes five to 10 years, but we're going to see an ever-increasing society. Today, one in three people have diabetes or prediabetes. And I'm not seeing us change that as a nation. Geisinger might, Kaiser might, the exceptions might. The 30 million people covered by these kinds of plans that Shannon and I are talking about, but the rest of the nation has not made the progress as 90 percent of the country."
against,"You don't think it all goes to manage Medicaid? And in managed Medicaid, you have to do those things. You think if they do block grants to states, states are going to say, we're going to keep this crazy fee-for-service system? For sure, Robert. It's going to a managed system where you're going to have to address those social determinants of health because that's -- otherwise you're going to just drowned."
for,"I agree that's what would happen. What I think's really going to happen is, no, they're just going to basically ration care."
against,There's other women. There's at least two other. Two other.
for,"But I'm going to disagree with one thing. I don't think that it's -- I don't think that having the hospital do that is the right way we ought to be doing that. I mean, that's -- that is a Band-Aid on a social problem. It's simply that -- that when health care is -- is effectively robbing our state and local and federal governments of the money to be able to do -- to provide these kinds of services, to provide education, to provide housing, et cetera, et cetera, then we have to find a way to extract the money out of the system. We can't just have -- keep the money in the health care system and then have it do its little bit for, you know, giving to community services and giving a little bit to housing."
against,"Hippocrates said ""Food is medicine."" Kaiser spends 3 percent of its entire revenue on giving back to communities and social determinants and building walkways and affordable housing and making sure that there's farmers markets."
for,"Kaiser could have done a lot more. Because legally it is required to by the federal government or the tax rules, and that's what we're saying. We need major intervention to drive the system in the right direction, make it 4 percent or 5 percent, and make it affect everyone in health care and now you'll have the money that we need –"
against,Major intervention is happening. We're talking about major intervention.
for,But it's not. Kaiser made a billion dollars in profit last year.
against,Can I -- can I --
for,And they put 3 percent into -- into food? Okay.
against,"It doesn't work to follow smart money. One of the things in business, it says, ""Follow the smart money. Follow where investment is happening."" And the smart money in venture capital has shown that over the last -- since passage of the Affordable Care Act, investments in improving the American health care system, not producing more drugs or devices, but in actually improving the quality of the system and lowering costs, has gone up by 32 percent. A lot of venture capitalists, as Shannon says, see opportunity in the health care system to make it more efficient and get rid of unnecessary care. Yes, they want their cut. But one of the factors is, if you make it happen, lots of people are going to save by reducing the costs and improving the quality, not just patients, but also the federal government, private payers and others because the way we care for patients throughout the system will change. This is -- takes time. And we're at the early stages."
for,"So you're absolutely right, 32 percent is almost nothing. It's not a whole lot of money. The biggest thing right now, show me a hospital that's not expanding, that's not building, that's not buying high-cost technology. These investments are being made for the most part in Silicon Valley. I live there. And very expensive systems designed to make a lot of money. It's not being invested in the communities, in the wellness programs. It's not being invested there in the big dollars --"
against,"So, Robert, you've got to leave Silicon Valley. So I left Beverly Hills, and I went to central Pennsylvania. And in central Pennsylvania, we are converting hospitals and getting rid of cath labs and making them multi-specialty clinics that are focusing on primary and secondary care. Hospital beds are going down in America, a lot! And let me give you an example. When did we reach the peak of hospitalization in America? 1981. We had 170 hospitalizations per thousand patients. We're now down to 109 hospitalizations per a thousand American people. And the fact is, we are getting people out of the hospital. We're closing hospital beds just contrary to what Robbie said."
for,"The major -- I don't think it's necessary, but I don't think it's a bad idea. You could have your -- all your banking information on a little card. Yeah, I -- what's essential is that we have everyone's electronic information available to every physician and hospital at the point of contact. Unfortunately, we're a long way away from that. We disagree on how likely it's going to be. I think a small card with all that information won't be enough. You need to have information -- you need to know whether my dad had his vaccine or not. And that requires every physician -- interconnectivity is not going to be enough. We need to actually drive a single national IT system like we have ATMs."
against,"Come back to this conference in three years, everyone will have, on their iPhone, all their medical record, be able to share it with anyone. It'll be completely interoperableand useable. I think you can probably even be able to sell some of your information, de-identified or identified because there's value in that data. Well, it's 13 years. I think we're well on our way to doing two things: Changing how we pay, and responding to those changes with practices that we know can, if applied, consistently lead to higher quality lower care. And the real issue here is, are we going to have more payment change and can we get more adoption and transferring of those practices. And that's not impossible. Remember, 13 years from now, the people who are coming out of training will be about 45 years old. And they are going to be -- they are implementing it, and they're going to be the dominant force in the health care system. 13 years ago, we had -- we had 30 million Americans who didn't have health insurance. We have made changes that people didn't think we could make."
for,How many are uninsured today?
against,"12 million, is that the right number?"
for,"I think that's an amazingly great question. It's the trauma to heal and the trauma of the transition. Had we had health care costs parallel GDP for the last 20 years, we'd have 5 million fewer jobs in the United States. We'd probably have a dramatic reduction in hospitals. It would have been very traumatic. We didn't do that. Upton Sinclair said, ""It's very hard to get a person to understand that which will affect their income."" And I think that that's the problem that sits in place. Now, everyone agrees about the things that need to happen. But when you look at what's really happening, hospitals and physicians are finding ways to consolidate to raise prices. Drug companies are consolidating to raise prices. The kind of resistance to that pain."
against,"Excuse me, Robbie. Maybe you haven't looked at the health care cost data recently. But contrary to what you just said, since passage of the Affordable Care Act, health care costs have been flat as a percentage of GDP. Flat. 17.5 percent in 2010,17.5 percent in 2016. We have seen, actually, a flattening of the health care costs. We have not seen the continued increase. We have seen efficiencies in the system, and they are propagating. The past is not prologue to the future -- -- and we need to change."
for,"So, Zeke, you and I disagree. I think a lot of the things we saw was having to do with the recession that occurred, the downcrease that happened in cost of labor and other things. Those are one-time effect. Just read about the increase that's going to happen next year. Double digits are happening. The issue is -- soon enough. And I think what’s going to happen is, is that there’s going to be a progressive erosion far sooner than our ability to make the change. We’ll have to wait for the next recession or something else in our country, and then the crisis will happen. The crisis will look like insurance going away, the government reducing dollars so far that people can’t get the care. And I actually believe the possibility that we’ll see true disruption from offshore competitors."
against,"Look, we have had flat healthcare growth because we’ve had efficiencies. We have not had double-digit increase, and we are now eight years after the recession. It’s long past the recession. It’s because the private market is changing and creating different incentives because Medicare and Medicaid are changing and creating different incentives. And the hospitals and doctors are responding. Are they responding fast enough for Robby and myself and Shannon and David? No. We’d like them to do it faster. But the change is happening. And when you’re shifting a $3.4 trillion ship, that’s the fifth-largest economy in the world, it’s going to take 10 years. But 10 years is not never."
for,"But, Zeke, what’s happened is that Medicare and Medicaid have paid less and less because they have the ability to do that pricing. The commercial world is now paying 130 percent of the cost. They’re not going to tolerate it for very long. Something major has to happen, and I believe it will happen through the patients and through the major purhcasers."
against,"Robby, again, the data just don’t bear you out."
for,John Donvan: Let me stop it for a minute.
against,"The per-person cost on Medicare have come down and are negative. The per-person cost on Medicaid -- Yes, could you explain that, Dr. The quality ."
for,"First of all, what I said about MACRA is it’s so complex that I’m not sure that people even understand all of it, the amount of time that it’s going to take to provide the data is going to be discouraging ? And they’ll do it to get the payments, but I don’t think it will change the underlying piece that sits in place. So why are we doing it? Because it saves lives. If you move hypertension from 55 percent, where it is in the United States today, to 90 percent, where the Geisingers and the Kaisers and the Mayos are at, you lower your chance of stroke by 40 percent. It doesn’t lower total costs."
against,That doesn’t lower total costs.
for,"John Donvan: Let Shannon break in, please. So, but there’s another problem with the quality metrics. A whole heck of a lot of them don’t have anything to do with actually improving patients’ health. They are -- the metrics that we have -- and so I think quality metrics are probably not a bad idea, but let’s get the metrics that actually matter to patients’ health and let’s not have quality metrics that drive physicians to do things that are actually counterproductive, which is what’s happening to many -- with many of these metrics."
against,"Shannon, do you think the quality movement is going in the direction you just said?"
for,I don’t see it.
against,"Oh, I think we’re going way better from checklist and process to more outcome. I think it’s happening. Can I make two points to this? First of all, MACRA is not just about quality. It’s got four measures, one of which is quality, but one of which -- which is supposed to grow over time -- is about resource utilization and getting doctors to focus on resource. The second thing is, quality measures are expanding. I’m an oncologist. You’re now being required to do preferred chemotherapies, not any chemotherapy you like. You’re now being required to measure patient-reported outcomes and makes sure they’re actually getting back to work, feeling better. We are moving exactly in the direction of meaningful outcomes -- not just meaningful health outcomes but meaningful outcomes to patients, and that is a positive effect. We agree. We agree. We’ll invite you up here."
for,"So, first of all, I mean, these things don’t even actually happen till 2019, so I totally disagree that it’s had this salutary impact. It’s talked about, it’s thought about, et cetera. If it actually works, if we’re actually able to change it, it will have a very good impact upon the health of the country. I’m just still very skeptical that people will do it. They'll fill out the checkboxes and make the things happen. I don't think they're really going to change the underlying social determinants, the other wellness factors, all the other things that go on, unless every one is a checkbox and now you're going to totally swamp the primary care physicians of the United States for which we already do not have enough of them."
against,"Well you know, your question is a great one. And if everybody did the right thing we solve another problem. We have a provider shortage. And if everyone does the right thing all of a sudden we don't need as many doctors as we currently have. So I think that that's an important piece in all of this. We're -- we especially in some rural areas and in underserved areas trying to find primary care, specialty care, is almost impossible. Pediatrics have specialists. If we can get docs -- and the choosing wisely is another example of docs coming forward and saying let's do the right thing. And you can poke fun at it but it has improved care and it has come from the bottom up. Will allow us to have more providers because we eliminate that unnecessary care."
for,"David, wait a second. We don't have a shortage of physicians. We have too many specialists and not enough primary care physicians in the United States today. In Philadelphia there's what seven medical centers sitting there. We don't need all those pieces. We need to come together with enough volume to do things well. That's the change that needs to happen and I think you're absolutely right. The rural areas it's tough to get people to go there."
against,Sixty-five percent of America lives in rural areas.
for,I understand.
against,No.
for,"It's tough to get them to go there. We have a redundancy of specialists, a redundancy of hospitals, and insufficient primary care. We need twice as many primary care. We're not training them. And we're making their lives miserable right now."
against,How did he get away with -- With that assertion. Thanks. So decide.
for,senior --
against,Three minutes. You said --
for,You said three minutes. Yes. Okay.
against,"There's three minutes on the clock. I think give them three and two and it'll balance it out maybe. Two minutes. Terminal. Yeah, we do think so."
for,"senior vice president of the Lown Institute. Thanks. So I think Zeke has kind of painted me and Robby as the bad news bears. It's all doomed. Everything's terrible. Everything's lost. And in fact that's not the way I think. That's not what I believe. I believe we can have a truly great and uniquely American healthcare system. And not because Winston Churchill once said Americans eventually come to the right answer but only after trying everything else. We can have a great healthcare system because of all the examples that Zeke and David have brought up. And we can have a great healthcare system I believe because of all the physicians I know. There's three of them in this -- on this stage who -- and the nurses and the physicians assistants and the pharmacists and the regulators? There are all kinds of people in healthcare who absolutely committed to making a better system. The problem isn't a deficit of know-how and the problem isn't a lack of good intentions. It's what it's going to take to move the entire system. And many of the examples that Zeke offered are dependent on venture capital. They're -- or they're dependent on somebody investing money up front. And I want to see that money return to communities. I want to see that money return to patients. I think that money needs to be returned to state and local budgets. And that's one of the pieces that we haven't figured out. David has made the point very clearly and very eloquently that the health really is going to lie in these social determinants. That healthcare needs to be reserved for taking care of people when they are sick, but we can prevent a great deal of that by reinvesting that money. And we can't do that right now if it's being sucked up by the healthcare system. But the really big issue here is this need for a radically different system is not going to become a reality until we become honest about what's really wrong with the system. Now we all know what's wrong with the system. We all know what's wrong with the system out in the audience. But the American public doesn't get it yet. And we need to start talking to them. And I want people to get out of their clinics and out of their hospitals and out of their offices. And I want them to start talking to their friends, to their neighbors, to their -- to their relatives, even the ones who voted for the wrong candidate. I want them to start talking at their churches and their mosques and their synagogues about what's really going on in health care and what a truly great system could look like. Because if we don't do that, we dishonor the suffering that's still going on. We dishonor the people who are being hurt by the system. So the gulf between the system that they've described and the system that we have today is so wide that I think you have to vote for the premise, ""The U.S. health care system is terminally broken,"" but it can and will be fixed."
against,"Well, we just heard Shannon say the U.S. health care system can and will be fixed. I think the debate's over. She's just agreed with our side. Yes, the system underperforms. Yes, the system has got a lot of problems, monumental problems. And this side has been well -- has well documented them, not just at this debate but throughout. That we need strong medicine, we agree. But that does not mean we're terminally ill. There are lots of points of light out there. And one of the important points I wanted to make is, in the provider community, among doctors, hospitals, health systems like Geisinger and Kaiser, we have lots of innovation going on out there. And that innovation is not limited to just the big giants who can afford it because they have revenues in the billions of dollars. Small practices are doing it. Intermediate hospitals are doing it and many other groups. That's the first point. The second point is, we have a lot of investment from venture capitalists and the smart money developing lots of innovations in areas we have never seen attacked before. Primary care, lots of places like Ioraand Village M.D. and others. Mental health services, we've seen new companies to bring mental health services to people. And as I mentioned Aspire, end-of-life care and palliative care, who would have thought, 10 years ago, you'd have new companies in these spaces to transform the system? Change is happening from below, those new companies, those practices with new ideas. And it's being propelled from above by payers who are saying we need to adopt those things, and we're going to pay you differently. More and more health systems are being at risk, and they're going to change how they pay their doctors to be at risk so that they have a stake in the finances as well as the quality. That's happening in the private side. It's also happening through Medicare. Robbie says, ""Oh, MACRA's so complicated."" It is complicated, but the fact is, people have two choices. Both choices, whether they go with MIPs or they go with alternative payments, force them to now be cost conscious, to actually be efficient, to get rid of unnecessary care and to improve their quality. That's the direction of the future. Yes, Robbie says, ""It starts in 2021."" That's 10 year before 2030 last I looked. And that means we will have one of the world's best health care systems by 2030. Is that too late? We will have squandered a lot of money, all of us agree. But it does mean we can transform. Now, let me conclude with one element why I am wildly optimistic about the American health care system. It's called the judgment of Paris. In 1976, there was a battle over the best wines, California versus France in Paris France, with nine out of the 12 judges being from France. California won. California used to produce junk wine, and then it became the world's best. The American health care system's going to be exactly like California wine. We're mediocre. Soon, we're going to be the world's best."
for,"So the commonwealth fund last month put out its review of the global health care environment. United States was number one in cost for the 10th year in a row. We were last amongst the 11 industrialized nations. We are last. It's a huge gap to close. We all agree on where we need to get to, to size the gap is what we disagree around. We've got to get rid of fee-forservice and move to capitation so physicians have as much incentive to prevent a heart attack and a stroke as to treat it. We need to be sure that we have every American with electronic record so we can avoid medical error and increase the quality. We need to elevate primary care and the number of primary care physicians. Get rid of the 15-minute visit and rebalance the ratio. We need to do something effective around drugs. And that's going to have to happen at the federal level. And I'm concerned for the health plans, the hospitals, the major physician societies, the drug companies are all going to oppose this. And we've underestimated that resistance. The problems are great. Costs are growing twice as fast. Small hiatus of time they're, once again, growing twice as fast as ability to pay. Hundreds of thousands of people are dying every year from preventable problems. Primary care is becoming unsustainable and getting worse. Drug costs continue to rise. But it's not just that. At the end of my father's life, my brother and I got a phone call. He had a bleed into his brain. We hopped on a red eye. We flew to Miami. There he was strapped in his bed, intubated. Out the door was a line of doctors. The ENT doctor wanted to do the tracheostomy. The GI doctor put the feeding tube in place. The neurosurgeon take out pieces of his skull. We looked at the X-ray. He's not getting better. We said, ""Thank you for your care, but no thank you."" For the next two and a half days, we never saw another physician. There is no fee-for-service code, CPT, ICD9 code for compassion. There is no way to get paid in the American health care system today to be with a family in its time of greatest grief. The first thing is acknowledging that the system is terminally broken, then having the courage and having the leadership to make the changes to make it once again, as it should be, the best in the world. I urge you to vote for the motion so that the hard work can begin. Thank you very much."
against,"25 years ago, my wife and I had our first child. And I was pretty sleep deprived. I was a second-year fellow in psychiatry. And I was telling a father, he happened to be a used car salesman. He sold Cadillacs in Vegas. But they brought -- he had brought his son. He was a single dad. The mom had left. He brought his son to UCLA because he had his first psychotic break. And I had a very, very small office as a fellow. When you opened the door, I actually had to bend -- move the chair so that I could put the chair back after I closed the door. And I thought I was really smart. I had been trained at great places. And I talked to this dad about neurotransmitters and dopamine and re-uptake and anticholinergic and all the things that happened with the first psychotic break. And he looked at me, and he said, ""Are you telling me I need to build a room out back?"" And I started crying because I was sleep deprived. I had a new baby. And I realized that the trajectory in this family's life had changed dramatically. And from that point forward, I said, ""I'm going to talk to patients in a way that they understand. I'm going to assure -- make sure patients get compassionate care."" A few years later, I saw a third grader who had tied yarn around her neck. She actually wrote in a haiku poem that she wanted to tie yarn around her neck and commit suicide. Because the family knew somebody, they were able to get in within three weeks. Picture yourself with a third grader that writes in her haiku poem that she wants to kill yourself, and it takes three weeks to get in, and that's because you had an in. From that point forward, all I tried to do is improve access so that every patient could get in the same day. If you strip down what we do, we are simply people caring for people. It's going to take us, all of us, to change the system. I'm all in, and I hope you will come on the journey with us. Thanks. I’m a loudmouth. Thank you. Thank you very much. I really appreciate it."
