side,script
against,"I -- you know, we could go around and around arguing particular facts in the case. I think we'll -- they've wanted Apple to do a modification that would ultimately, if it got out, affected all phones. But let's put -- But we're not on trial. We don't have evidence here. So let's take the broader proposition. If Apple didn't add U2 music to your phone, I think your comment is dead right, exactly right. There is real security value to encryption. And if you -- if you require companies that have encryption without U2 updates to have a back door, you would weaken that encryption. That's what all the engineers say. And that means if somebody -- if a bad guy either discovered the vulnerability or got ahold of the exploit, they would then have the ability to compromise the safety of the people you are describing. And if you said, well, that's okay, the government can protect it, I just have one word: WannaCry . Apparently, as reported in the press, the government wasn't so good at protecting the exploit based on a generally available vulnerability, and hospitals were shut down, and there was a global impact. And that's exactly the kind of thing you don't want to do."
for,"Can I jump in? Two points. We've heard now this debate about whether it's Apple's own back door that is at risk or the magic of getting rid of the limits on how many times you can try to guess a password before the machine wipes out its data. Well, you know, if you've done any coding at all, you know that the wipeout of the data has -- there's a line in there that says, ""After X tries, wipe the data."" And if you went in and change the 10 to 1 million, you would have done what the government asked. That is not a secret. That is not hard. There is nothing that protects you against that change being made other than Apple's secret which is how to get the phone to accept the code change that it wants. There's no -- and there's no requirement to -- there was no argument by the FBI that the secret for how to do that should be given to the United States government to protect in some database that was subject to a leak. Apple could have kept that secret and just fixed the phone so that it didn't wipe out the data after 10 tries. That's all they had to do, and they chose not to do it. I think -- I'm not sure exactly what the -- how to answer the question. But what I -- I think there's a false choice here that's being presented by our worthy and handsome and attractive opponents. And that's, there's a choice between letting the government have access -- and I think you heard in the last question -- and complete vulnerability. I don't think that's true. I think it's very much as you describe. There are these programs and operating systems, and then there are flaws, and then we correct them. And sometimes we can use the flaws to the society's advantage, and then we correct them. It's not the case -- you know, some people often use this analogy of locks on doors. And I've heard it said, oh, what you're asking Apple to do is to change the locks of -- no one can have locks on their doors. I don't think that's really what's going on based on what I understand about -- I'm not a computer scientist, but I did have a TRS80 back in the early 1980s, late '70s. I bet very people here can make that same claim. They had a Radio Shack -- -- computer as a kid. But the point is like, right, that it's not a choice that if you help the government all of a sudden everybody's data is suddenly visible. Then I think we use, you know, adaption and computer scientists will fix the flaw and the locks are restored. All we're asking about is to say to the locksmith, come to this house. Please open this lock. We're not asking you to take all the locks off all the doors."
against,"Yeah, I think your point is a good one. Encryption, while it may be the best tool we have available often isn't perfect. The Apple case illustrated that. They were able to get in using a vulnerability that they purchased. There will continue to be vulnerabilities. And particularly in high-profile, high-value investigations, they may continue to be used. Well, you know, I think -- and the position we have, again, is that the companies have to comply with the law and their rules. The issue is when a company's capabilities are configured in such a way that they just don't have access to the information, that's going to frustrate law enforcement. If law enforcement can figure out its own way to get that, God bless them. But the real challenge presented here, and the argument that people in Congress, some of them have made is, you should prevent tech companies from organizing themselves in such a way that they don't have access to all the information whether they're required to turn it over. So let's pick something a little less esoteric in encryption. There are applications now, messaging applications, which ones you've read the message, it disappears. And should the government be able to say, wait a second, terrorists could be communicating on when that shipment of nuclear materials coming in and the message is going to disappear. We're never going to know what was said. So let's make every company require that all those messages, although they appear to disappear, they actually get stored. And that would apply to everybody because you don't -- congress doesn't pass a law knowing who a particular terrorist is, the law is generally applicable. I would argue two things: That it would be inappropriate to pass a law like that because, at some point, you might really need to get a message that otherwise wouldn't be saved. But I would also tell you, based on my experience, going back to a period after 9/11, the kind of data that is available now that is turned over by the tech companies and is generated by the tech companies precisely because they are business people, makes the kind of stuff we got in 2001 look like child's play. It would have been a dream to have the kind of data that's available now back 10 years ago when we were responding to 9/11. So if you look at technology development as to whether net net has been good for security, I will tell you it has dramatically tipped the balance in favor of security."
for,"Yeah, very briefly. I think that example shows that there are times when we simply will not leave the decision to the companies. It’s -- and if you believe that, if you thought there was a phone that had data about the importation of a nuclear device into the United States, no one would be saying, oh, well, it’s Apple choice about whether they’re going to use their backdoor to provide access. We would say this is a choice that ought to be made by society as a whole through our elected representatives. I -- and if you believe that, then I think the answer to the question is, yes, there are times when companies should be required to help law enforcement. Also, we would help American companies would willingly try to help in such a situation, shouldn’t need the compulsion of the law. What worries us, I think, is this growing atmosphere that it’s okay for tech companies to say no, we’re not going to help the government even in a scale of a threat as high as the one you’re proposing, Mr. Chief Justice. So I’ll answer just because my brother is in this industry, too. So it seems to me that we’ve already made a choice about the privacy of genetic data -- not an except hypothetical you have, but DNA testing to track down crimes. You could have had a regime or a world where you could have -- we could have said the government is not allowed to know your DNA sequence. It cannot do DNA testing. That’s part of your right to privacy, your individual right, and that would be very similar to your idea. And if we’re going to -- if I’m going to hire a genetic testing company to sequence my code, the government can never look at that either. I mean, companies could take that position. But we don’t have that view, right? We are actually expanding quite broadly the use of DNA testing to help us, you know, solve crimes. And, you know, it’s not just -- it’s not just the privacy -- you know, you’re losing a little bit of privacy by letting the government do that, but we are also protecting victims. We’re solving a lot of crimes. We’re also proving that some people who are convicted were actually innocent and those people are being released from jail. I would just say as a society we’ve already made the judgment you’re asking about, that it’s reasonable in certain circumstances for the government to have access to your DNA testing in order to solve a crime."
against,"Yeah, I don’t think there’s a point of disagreement here. It sounds like in your example the company itself can access the data, and in that circumstance if the company is capable of accessing the data, they need to comply with whatever lawful process the government uses to get the data. I think this debate is more focused on circumstances in which the data is protected even from the company."
for,"First, for those of you who come back, I should introduce you to a concept that I learned at a conference yesterday for the Israelis -- which is the Israeli question -- which is a speech followed by the words, ""Don't you agree?"" I was thinking about this issue and researching it, and I came across a case with a woman named Brittany Mills , who was -- who answered her door one day and was shot dead at point blank range. There are no -- the police know she knew the person she opened the door for. They know nothing else. They do know she had an iPhone, that she kept a diary on it. Her mother says that she was careful to keep those records. Apple was not prepared to provide any assistance in finding out what's on that phone. I -- that can't be right. Tim Cook has given many speeches about how companies have values because people have values and Apple has values. And they care about the environment, and they work hard -- even sacrifice profits because of their concern for the environment. I think the message I would want to send them out of this debate is they need to have a concern for the Brittany Mills of the world as well. That privacy they were providing is not doing her any good, and she never wanted this kind of privacy. And so, I would ask that you vote to say ""Yes,"" companies can be required to help law enforcement to execute search warrants. "
against,"We all want to help the Berkeley -- Brittany Millses of the world. But the question here is where is the greater good? Are we going to make everyone's communication insecure in order to create a backdoor? And I'll just tell one story -- which is that 20 years ago, the United States, in a law called Calia decided -- and most other countries decided to create a requirement that there would be a backdoor for telephone switches. About 10 years ago, someone illegally wiretapped the phones of many people in Greece using one of these backdoors. It included the prime minister. It included the mayor of Athens, and so on and so forth. So, when you create these backdoors, they are vulnerable. They can be abused. And the better choice is to try to secure everyone's data across the board."
for,"So, unlike my other panelists, I don't have a good story. I'm not Irish, I'm Korean. We're not good at stories. So, I have no witty thing that's going to sum it all up, the way that JFK or Tip O'Neill could have. I wish -- He has a Korean mom. He cannot go home of -- That is true. Please, please vote for us. My mom is asking you -- -- actually, I wanted to go back to something Jeff Rosen said when he started this whole thing. And he said he always asked himself what Brandeis would do. And I actually always ask myself, ""What would Hamilton do?"" And the reason I ask is because Hamilton is so cool and hip right now. They even make rap music about him. I'm not rich enough to have the pull to get actually in to see the show, but I hear Hamilton even talks in rap. This is amazing to me. I've been studying Hamilton for 25 years and I love the guy. And I think what Hamilton said is something we should come back to, because Hamilton was involved with drafting the constitution. He was the first Treasury Secretary. You all know this because all of you have seen the play. Hamilton said the primary mission -- the purpose of government is the protection of the community from attacks. He didn't say it trumped everything. It doesn't mean that we have to live in a world with no protections, or no security, or no privacy from -- for our data. But it means that ultimately, when it comes down to it, and this is the question, I think, that Chief Justice properly raised -- is we all have to balance the needs of the government against our privacy rights. And as a society, we can sometimes and should decide that we want to trade off some amount of privacy for security. Anyone who's telling you that that's a false choice, I think, is not being truthful. There's always a tradeoff in anything we do, any government policy that we reach. And I think, in this case, all we want to acknowledge in asking you to vote ""Yes"" for the resolution is that we're asking you to acknowledge that the government at some times has a right to protect us -- that should sometimes, in the right circumstances to protect us that should sometimes, in the right circumstances, require us to give up a small amount of privacy."
against,"Well, thanks, everybody. Very stimulating debate and great questions. Look, I know Stewart likes to talk a lot about the Apple phone case. And we're not going to resolve the engineering question about whether what would have been required would have been to create a general vulnerability. But that's not what the resolution is about. The resolution is about whether tech companies or anybody for that matter should be required to help do whatever can be done in order to make things accessible to law enforcement. There's no doubt Congress can pass a law. That's not the issue. The question is, would that be wise. And if you apply it in this circumstance, what you see the resolution says is, you should have to configure your platforms in such a way that you can always access information when there is a lawful demand to do so. The problem with that is it doesn't create security for everybody. It creates security in some circumstances. If you look at what goes on around our world, if you look at the $80 million stolen from the bank of Bangladesh, if you look at the efforts to influence elections in France, if you look at the personal value that is stolen and the 500 million Yahoo! accounts that were hacked by the Russians who got dieted, that's 500 million individuals whose personal information is out there. You realize that if you're leaking encryption or you limit the ability to protect the data, you are putting the security of the many at risk simply because the government would be benefited and in some cases to get access to the data. With all the tools the government has that the companies give them, data backed up to the cloud, meta data, locational data, sometimes the government will have to do it the hard way. But in the greater good of security for everybody, that may be the right way. And that's what I would say Congress ought to bear in mind when they look at this problem. "
for," Oh, come on!"
