side,script
for,"This is very quickly evolving into a plan for service. the high risk pool of the service people who have preexisting conditions were priced at a prior market aren't in the existing insurance pool, and those below 200 percent of federal poverty levels benefit enough from the subsidies to make these plans even partially affordable. How many people -- how many people got notice from insurance plans, that their plans were changed or canceled this year? I guess in New York City... Well, I think the penalties are irrelevant. Nobody actually believes those penalties are going to be enforced. They're just a claw back on your tax return if you're owed a refund. A clever accountant can easily structure your tax returns so that you would never have to pay a penalty. I think everyone recognizes the individual mandate, so-called tax penalty really isn't an operating feature in this anymore, and will probably be suspended this year, but they will wait till after March 31 to do it. Yeah, I would also guess that sometime in April the administration will announce that mandate is not going to be enforced for 2014, this year everything is going to be disrupted and not going according to plan and we will have people who lost insurance and didn’t get it, and the political backlash would slowly dismantling the law in order to preserve its temporary political viability.John Donvan: Would the other side like to also answer the question?"
against,"I'm not sure why they have to going to be -- that's going to be delayed, but even if it is delayed, it still doesn't go to the point that it's not going to ultimately be useful and even despite the tax dodges that people like Dr. Gottlieb have access to -- -- I'm sorry, Scott, my mistake."
for,That's all right.
against,"-- that Scott has access to, even without those, there's a bit of a moral imperative where people don't like to break the law, people don't like to do what they're not supposed to do, and that's one of the reasons, the moral imperative was put in there."
for,"Well, I'll let Megan speak for herself. I was quite clear, and I've been quite clear when I've talked about this a lot. I think the goals here were laudable. I think we have to do something to try to help people who are priced out of the insurance market or people who found themselves in between plans that didn't have -- weren't in insurance pools where they had portability. We could've addressed those issues in a far more disrupting with so many dislocations in the marketplace. I think we still can. This isn't the edifice to do it. We -- I -- Do I have the intentions of protecting families from financial damage for medical bills?  Do I think that the execution was good? I think that's a hard argument to make. But, you know, I also think that there are better structures and attempts to like preserve everything that any person in the United States had, which we already know wasn't possible manage to do it, while simultaneously layering a bunch of new stuff on top of that, was just an inherently flawed design, I don't think that I understood that it would be executed so badly, but I -- Yes. I think of it as sort of like the autobahn, which is great, but I wouldn't necessarily say that you could just build that in the United States now. We already have a highway system. And so looking at what another country has done with a really long history is helpful in the sense that you can see elements that work, but that doesn't mean that we can have Germany's health care system. We have a different set of doctors and nurses and patients and all sorts of things, and that's why I like the idea of a kind of very American -- we're going to have the government insure your financial losses after a certain point, but we're going to leave you out there as a market driven consumer, making choices of whatever health care you want when you get sick."
against,"I think that's exactly point is, is that is if you don't like a state run kind of program, then, you know, you don't like the kind of systems that are elsewhere. You can say, ""We're not the same, we're different,"" but it is interesting that every advanced economy in the west and some more in the east has these kinds of programs, and yet there is something special about us where we can't seem, apparently, figure out a way to do it here. We've got to have some special American take on it. So I think we probably can learn from it. I think we probably can learn a lot from other countries."
for,"Well, you know, we -- I mean, we have -- look, we have a market that's much more fragmented in a much larger country. We have people who want to exercise more choice in their benefits design. We have people who have higher expectations than what many people are willing to acquiesce to in other countries, and the one final point I'd make is that the structures in Obamacare that I've talked about tonight, the narrow networks, the closed drug formulators, I guarantee you they're going to be showing up in your commercial plans in the next two years. These structures will not be confined to Obamacare. They will now migrate into the commercial marketplace. But that's actually true, Jonathan."
against,"-- that was what was like floating around out there. And I think what's happened here is that all these horror stories simply migrated to the United States and now describe Obamacare. They've kind of forgotten all about the horrors of socialized medicine, and the way that they understood national health insurance in the other countries is now the way they understand national health insurance in the United States. It's a very partial anecdotal kind of slightly hysterical way. John Donvan:I'm so tempted to ask who in the audience is British and would like to smile at us right now. Our motion is, ""Obamacare is now beyond rescue,"" and I'm saying that because I've repeatedly said it's beyond repair. The motion language is beyond rescue. Here comes a question right now. And if you rise, they'll find you a mic.  Well -- -- you know, I think it's kind of self evident that this target date-- that we've heard from the other side of -- are things better by January 1 is oddly irrelevant, the first day that the law is actually in operation. The point is to make a change over a series of years. Now, the outreach campaign to the public is something that by definition just takes months and months and months and years and years and years to build up. And no one envisioned that the law would reach its coverage target even under the best circumstances the first year. And again, the website responded. So, in 2013 they lost two-thirds of the available time. So naturally you're just going to move back the target for the ramp up year, you're going to hit it more slowly, but nothing about that process changes the law's ability to fundamentally reach its goals in the coarse of time. We're also making a huge change here, there’s no question about that, and it takes time to do that. Plus lots of the law has things that are demonstrations, that are experiments, that are trying to find different ways to improve things. And we're not going to know the results of those for a year, two years, or even more. And they can,the nice thing about it Centers for Medicare and Medicaid, can then ramp things up when they find successes in demonstrations to show how we can help to incentivize patients, those kinds of things are out there in existence right now."
for," You know just one comment to follow up on what Doug said. What Doug is talking about reform, these are things we've been talking about for a decade and they're not a key feature of Obamacare, although they were in the law. We could've done a lot of that without disrupting the entire commercial insurance marketplace these were bipartisan ideas. I'm not sure that Obamacare is going to successfully implement them anyway. I'll just give you one anecdote. They have a new law that hospitals get penalized for readmission, so hospitals are admitting fewer patients. When patients show up in the ER they're being put in what's called observation status. They're sitting in the hospital for 36 hours and not being admitted and so since they're not admitted to the hospital, they're considered outpatient, so they're being hit with 20 percent co-pays on that."
against,"And, of course, other hospitals are working on programs where they have outreach workers for the first time to try to follow up with patients."
for,"This isn't Obamacare, Doug. These are ideas they could've done apart from disrupting the entire marketplace ."
against,"-- very much part of Obamacare. I mean, you're saying Obamacare is beyond rescue. We're saying lots of parts are doing good things."
for,"Obamacare is a federalization of insurance, though. That's what Obamacare is. I mean, this was a feature added into Obamacare. We could've done that in separate bills."
against,"Part of the law is working and you're saying this functional part of the law could -- might have been tapped without Obamacare, but whether or not that's true it’s in the law.John Donvan: But is it an unsuccessful federalization of health care or"
for,"It's a bait and switch, they're arguing components of Obamacare. That's not the essence of what the law set out to do. They were thinking they were attached to Obamacare. The Sunshine Act is part of Obamacare."
against,"No, the law set out to do things to reform the cost structure of benefits to control costs and by all evidence it's succeeding beyond the best expectations and --"
for,"You know, the recession lowered medical spending. Let's be honest. Even the government's actuaries say, you know, CMS economists are saying that it was the recession, not Obamacare. But look, you know, is everything in Obamacare going to go away?  Obamacare involves, for example, changes to the student loan program. Are those going to be rolled back if the insurance markets don't work out?  The question is, are the major super structures going to stay in place, and especially the things that you needed to do of a piece. You know, our -- we're going to go back to -- we're going to take kids under 26 off their parents insurance? I doubt it. But that doesn't, you know -- That's entirely fringe."
against," I mean, the law intended to do a lot of things. It intended to cover people in a lot of ways. Covering people under 26. That was the way they covered people under 26. But controlling costs -- what they decided to do was not have one big blunt force wave to hold down medical inflation they let thousand flowers bloom and change the infrastructure in a lot of ways and there's a lot of good evidence -- It's a big law with a lot -- with two major goals accomplished in a bunch of different ways. So we're -- I think where we lack the metrics is how many people had their plans with their private insurance plans cancelled? That's what we don't know. And that's the kind of negative sum in their ledger, that they're trying to say the law failed. We don't really know that no one has the -- but we do know who's signing up. We've got very good metrics on that. So, do we know how many people are going in the exchanges, how many people are going into Medicaid, what type of healthcare costs? All those things can be measured and are being measured. And they're all very positive."
for,"You -- there's absolutely metrics around this program. The problem is the administration doesn't want to release the numbers. As far as the cancellations, you've made the point a few times. It is 5 million. It might be more. All you need to do is look at the analyst reports around you at the United/Humana, which are very large insurers. And it comes to something very close to that. So we know people had their policies outright canceled. We know many millions more had them changed in substantive ways, where it's no longer affordable to them. Well, it's -- And we also -- we've seen costs go up in Massachusetts. And Massachusetts was a market that was saturated with providers. So it was easy to get leverage on them and burn them down. It's going to be a little harder to do that in Obamacare, but I think they'll get there."
against,"I would like to, actually. There's a huge amount of data. It contradicts what the others are trying to say. Let me cite one. Two Urban Institute researchers published a study finding that the number of adults reporting that they skipped care because of high costs in Massachusetts fell 17 percent to 11 percent for the first two years of the law. So Ithink of all the things it's trying to do, is -- quit -- stop people who can't get healthcare because they can't afford it. That was the main goal of the law and it succeeded Sure. Oh -- you -- there are a number of things. And one of those is getting people into care so they don't have -- All right. There were a lot of cost reforms in the way that hospitals were compensated, that happened before 2012, right? So, instead of paying people based on more care -- the more medicine you perform, the more money you get -- it changed the model where people get paid based on providing quality of care and actually in measurable ways of improving patients health. So, one way is it penalized hospitals that have high rates of infections. Because previously, hospitals -- if your patients get an infection, that's a bonus for you. They have to go back in the hospital and get treated again. And you make more money. So, instead the law changed and said, ""No, we're going to penalize you if you have a high rate of infections.” And the rate of infection has actually fallen. There's a wide series of reforms like this changed the cost structure of American medicine. And I think a lot of researchers have looked at this and concluded they're actually working on changing the cost model and making people try to provide quality instead of just more and more care for more and more money."
for,"So, there's a lot of --John Donvan: Megan McArdle. -- there's a lot of changes in the law that were supposed to control costsThere are some that take effect immediately, like hospital remission. But that was only in Medicare. And the cost reductions have been occurring across the board, not just in Medicare, a recent paper at Brookings suggests it's probably due to a combination of the recession and technological slowdown, we haven't had a lot of innovation for whatever reason in the last few years. Going forward, there are things like accountable care organizations that think they're not looking as great as they thought that they were. Other issues with electronic medical records, also not looking as great as we had hoped. And some Medicare pilot programs. And eventually, the comparative effectiveness for -- slow Medicare costs and it doesn't come down on its own. But all -- most of that stuff hasn't really -- either hasn't finished being implemented or isn't expected to return dividends or is going to be started being implemented this year. Most of the cost control provisions in this law form transfer risk to providers. That's how the law seeks to control cost. That's what accountable peer organizations bundle payment share savings. It's all forms of capitation, and that's what we're seeing in the marketplace. That's why doctors are selling them back to hospitals, so they can form larger entities and take that capitated risk. If you think that's a good idea, then you're more than welcome."
against,"That's exactly -- that's exactly what insurance is about. And so if you don't want to have a system where people contribute so that the entire population benefits, then you don't have a system like that. But as a youngish person, I can't quite see, yourself, you know, you may feel that this is a big problem.  There's a future you, and the future you is going to be much older, and it's going to be --"
for,"You know, I think that, that is a political issue. We already on net transfer a lot to older people and a lot of the set up here is transferring more and more to older people and to sicker people, which is a kind of a separate issue. It's actually kind of interesting how few people -- how little the transfers are until you get to be about 50. And I know we're all hoping to make it there, but is that politically sustainable when that's the minority of the voting base and when they're already getting most of the transfers and growing every day? And when the budget is under strain, when we have to find ways to cut, I do question that. I question whether in 20 years we're still going to be gung ho about giving money to people over the age of 50 instead of people over the age of 65."
against,"Brief correction, never been an attorney or an assistant attorney general. It's okay. No offense to the attorneys out there. Thank you very much, John, and thanks to you and the IQ2 sponsors, and to Megan and Scott for a spirited debate. I want to thank the audience as well. The motion that we're talking about is, ""Obamacare is now beyond rescue."" We've had a lot of fun throwing statistics back and forth and trying to make clever remarks, but it seems to me this really comes down to a very personal question. Given where we are, what’s come before, and likely to happen in two scenarios. We keep Obamacare or we dump it, what should we do? And like most of us, I could cite personal stories about health care coverage and access, recent ones about friends who had trouble getting coverage because of preexisting conditions, and now with the Obamacare see their insurance and drug costs decrease markedly to 75 percent, or about young people like two of our kids who've already gotten affordable insurance coverage between college and their first jobs. But I think really the most telling story that I want to mention in conclusion is about Medicaid, much maligned in this discussion today, but 35 years ago, my first job for the Public Health Service was working as a GP in the National Service Board, the Community Health Center in an urban underserved part of town, but because that city was in this state, that is, in New York State, the state that had and still has a generous Medicaid program, most of our patients had insurance. Most of our patients had access to care. They were poor. They were working or disabled. But they had health care, they had a medical home, and they had prescription drug benefits. And they benefitted from this, despite what you've heard here today. A lot of good care is delivered to Medicaid patients. When I later moved to Washington, D.C. and looked for a job in Virginia, I asked about Medicaid -- Okay."
for,"If I were to -- if I were asked to distill downObamacare's essential flaw, it would simply be this, the law tries to exert so much control over aspects of medicine and health care that it's subject to so much heterogeneity and individualism that nobody should ever have thought that they could be micromanaged from a remote bureaucracy in Washington in a big piece of legislation. The result is what you're seeing, an over-engineering that may have started out elegant on someone's flowcharts but became undone when it was subjected to political realities and the marketplace. And it has -- and the marketplace had to conform to its rules. And the result is a massive exercise in unintended consequences and a health insurance product that clearly people don't want. People are saying this is just a rough start, but I will tell you this will get worse as this scheme unfolds. There’ already evidence plans aren’t entering the market in 2015, premiums certainly will rise next year, probably not as much as we thought because of the reinsurance pools, but those pools eventually go away. Small businesses will dump people once their grandfathering is up at the end of this year, and you're going to see small businesses' cancellation notifications. Networks and drug formulators will have to be narrowed further next year as this whole market gets repriced off the second cheapest plan in every state. And these structures in Obamacare that are so unappealing will start to evolve into the commercial marketplace just like the Part D structures involved in tier commercial drug plans. 2014 was the high water mark for this scheme. The insurance part will only get worse from here. And this is hardly the ambition that is that its architects had in mind. Obamacare surely will help some people. Those below 200 percent of the federal poverty level will be helped by this I think, but a lot more will be hurt as they find themselves spending more money than they previously did to buy their way out of this scheme. We didn't have to hurt some people to help some people in this country, but that's precisely what we did."
against,"Let me let you in on a secret. When we set up this debate back in the fall, it was a while ago, it looked like Obamacare might really collapse. The website was broken. We didn't know when it would be fixed. We didn't know if it would be fixed. Some people thought it would never be fixed. It looks like it's possible the law would actually not come into effect. But now it has come into effect. Now we're actually living the experience of this law. So the position that was an outlandish and somewhat exaggerated fear three months ago, is now kind of silly. And I think if you look back into the history of libertarian anti-statism in America, there's a long tradition of these kinds of fear mongering predictions, senators who were opposed to child labor laws a few years ago saying that children would refuse to do chores in their household, Ronald Reagan saying, ""If we pass Medicare the government will tell doctors they can't live here, they can't live there, and one day we'll look back at a day when we had freedom in America and wonder what happened to it."" So this is a constant recurring pattern, Social Security, all kinds of civil rights laws, labor laws. The American far right lives in terror of government, and it's ideologically understandable that they would oppose these laws, but they translate this ideological terror into a series of verifiable predictions about what will happen if these laws come into effect. And one day we're going to look back at the kinds of predictions they've been making about Obamacare, and those will go in the time capsule, and they'll look just as silly as the predictions that were made by all these other reforms, which is not to say that it works perfectly. It's not to say those other things that work perfectly. Believe me, child laborwas a big part of the economy a hundred years ago and when we banned it it actually imposed a lot of disruption and pain on people. Right now it seems obvious and back then it was really hard. Families lost an income. But these changes did fundamentally work. The market responded. People responded and I think when we look back time we'll see that the people who were saying the law must fail were really just people who didn't agree with its goals in the first place."
for,"So, I don't want to go into an anecdote; we can talk about people who just got coverage and there are people who have and couldn’t get it before and I’m happy for them, or I could talk about the people who have written me and said now I can't afford coverage and I had it before what do I do, and I don't have anything to tell them. That's not really the assessment of the law. They're just individual stories. It doesn’t tell us how it’s going. And the question isn't whether the status quo was bad, or anyone on this stage is a bad person. I think we all didn’t want the status quo. We're all good people. We all want to help the other Americans to be as healthy as possible. The question is whether the law is undermining its own goals. And to think about going forward, we, you know, Mr. Chait says it’s now here. In fact, we still have a long way to go with a bunch of unpopular stuff that is going to happen. Small businesses are starting to get a wave of cancellations that are going to come through the year, and they're being asked for a lot more money. A lot of that is due to Obamacare. The Cadillac tax, 40 percent surcharge on generous health insurance is especially hard on companies with old sick people, but a lot of benefits managers are saying basically everyone is going to have to go to light plans and scale down rather than get hit by that tax. We’ve got comparative effectiveness research which is going to start determining what sorts of things Medicare will reimburse at what rates. We've got the individual mandate. People aren't going to pay it this year. They pay it in 2015. As each of those things comes due, there will be an outcry from people who are affected. And the administration has so far shown no willingness to stand up. Yes, you may have to break an omelet to make eggs, but the administration is not going to tell the eggs that, and the Republicans certainly aren't going to make the eggs crack itself. So, if we are not willing to impose the pain, and so far we haven't, this law cannot survive. It is set up as a giant piece of interlocking machinery. You can't just rip the carburetor out and hope that it’s still working. That is why Obamacare is beyond rescue, because we are not willing to face the hard choices the law made necessary. I just wanted to see how I was doing."
