side,script
for,"But, again, I'm a frog person, so I'm just going to ."
against,I'm a bird person.
for,"But I want to go back to this, you know, definition of clean energy and the cost issue because there's something that we have not really been able to focus on tonight and that is the actual reason we're here, to talk about growing the economy and if clean energy can actually get us out of this economic challenging environment that we're in. So first of all we talked about our view of what defines clean energy, it's about more efficient, cleaner energy in terms of less emissions, it's about not just talking about wind and solar here, but innovations that go beyond wind and solar. It's about cleaner fossil fuels. It's about innovations we haven't seen yet. It's about energy storage and all the ancillary investments and innovations that need to go on to building and creating a new energy economy. And then, going back to the cost issue, I think we've made some very big points tonight, about how the costs are coming down the curve. And we need to be spending our time, and money, and efforts right now building an innovation economy. Because not only do we need to do that domestically, but we need to, we need an investment strategy for how we're going to be building our export economy.John Donvan: Kassia, where are the jobs in what you're talking about? The jobs are all over the place. They're everywhere, from investment houses, research firms, there are engineering jobs. So, I used to work at Bechtel and BP, you know what Bechtel and BP's biggest problem is? It's about getting young people into that business, into their businesses. Because people don't want to be drilling engineers. They want to be solar entrepreneurs and energy engineers."
against,"Well, I wrote down something Kassia said earlier about “oil won't help us with our economic predicament.” Well, tell that to the people of North Dakota, which currently has a 3.5 percent unemployment rate because they're having an oil boom. And, by the way, it's the state where they budget surplus, which Governor Ritter might find it a nice thing to have. I am tempted, by the way, to ask Governor Ritter, maybe I will, how many jobs might you get in Colorado if we opened up the oil shale, 800 billion barrels worth that the Department of Energy says could be produced at about $50 a barrel. That might produce some jobs for something we actually need, which is more oil supply. You know, I testified on the green exports idea to a congressional committee a few months ago, and I looked up the latest figures. We currently have a $20 billion trade deficit in green energy components, wind, and solar, and things of that kind, because, and that's why the company in Massachusetts moved to China. Like our computer manufacturers, Robert mentioned, they can make it cheaper than we do. They also have the raw materials that we don't have, by the way. We only have one lithium mine in this country, by the way, we can talk about lithium batteries later, if wewant. And so, you know, I agree to some extent that we will do a lot of innovating here, but the manufacturing is going to be done overseas, folks, for all the traditional reasons, sorry about that."
for,"Well that's not true about wind-- -- that's not true at all about wind, we've got Vestas wind turbines, that's 2,600 jobs. You can't make small of 2,600 jobs in a state like Colorado, it's five million people. And a variety of other parts of the wind manufacturing sector. And, quite frankly, you have it in Pennsylvania, you have it, I think, in Ohio, you have it in Iowa. Where there is wind manufacturing, you cannot do those jobs in Canada, or China, and that's part of the reason Vestas located there. But even as it relates to solar. I wonder if there's a debate in China tonight, where they're saying, “you know, SunTech moved to Arizona, and they're making things in Arizona, and so, this is a bad thing for us to do in China, to invest in an innovation economy.” They're not doing that. And there are solar companies that are coming here, manufacturing here, from China. There's exports we have to China. And the solar industry itself is a net exporter outside of the United States. It exports more than it brings in."
against,"Well, fair enough, I mean-- I'm much more bullish on solar than I am on wind, and if you look at the data from John Byrne at the University of Delaware, he talks about the learning rate in the solar industry and solar PV, and has talked a lot about the price on solar PV coming down. I'm very encouraged by that. I have PV panels on the roof of my house; I wish I was able to buy them now instead of eight, nine years ago, as I did. But what is happening globally? And then, when we talk about what's happening in the U.S. In Europe, Holland, Spain, Germany, all across the EU, we're seeing huge cuts in these renewable solar, renewable energy subsidies. In your own home state, Governor, Xcel is cutting their solar subsidies by half. Why? Because they're too expensive. Now, let me address the issue of cost here. Because as I pointed out, the EIA numbers show that renewable energy from solar and wind is significantly more expensive than is conventional electricity. Forty-three million Americans are today on food stamps. They've set records, now. Twenty-six consecutive months, the food stamp roles in this country have increased. The food stamp roles today are 40 percent higher than they were just three or four years ago. Do you think that these people are living on the edge of hunger, care whether their electricity is green or not? I don't think they do. Now the odd thing to me is that it’s still allowed to be burned in New York City or any urban area. The odd thing about New York’s air quality -- I did a whole book on air pollution a few years ago, conventional air pollution -- is air pollution levels are actually higher in the suburbs in downtown Manhattan for some really odd and quirky reasons. Look, I won’t quote with your figures. The EPA’s got a thing out last week about conventional energy. I’m not sure that it nets out to saying that this is going to be an engine that’s going to drive our economy the way housing has done in previous sectors, the way high technology has done. And that’s the promise of the resolution tonight. You see, this is going to lead us to a boom, right. And I’m just saying that it seems to me it looks like any other sector that will produce only modest results. Fair enough, but did you arrive here by car tonight? That one hurt by the way, it really did."
for,"Okay, so, I’ll answer in two parts. Number one, the spike issue -- I think that we’re vulnerable to price spikes in any environment over the next five to seven years. Currently we’re experiencing a price spike. We could see that again in two years. We could see that in five years. We could see that in another month. I think that one other point I would make, and this is based on my experience at BP, which is that, we’re not going to see oil at $10 or $20 a barrel anymore. And part of that is because the above-ground and below-ground risks have changed for the oil industry. So, number one, we have to drill further and in more difficult places to get the oil out of the ground. Clearly, we’ve seen that in the Gulf of Mexico incident. And then, secondly, the above-ground risks. So most of the oil in the future is going to be developed in non-OECD countries, and we’re already seeing that happen. So what does that mean? It means that the natural oil companies have more control over their resources and that it is certainly raising the cost of getting a barrel of oil out of the ground for the IOCs, for the independent oil companies. John Donvan:And is the point of your question then that as the price of oil goes higher, it makes alternatives more viable economically?"
against,"Yeah, it’s -- this is an interesting question, and I’m almost reluctant to take it on because it’s going to help out the other side slightly perhaps if they have the wit to pick up on it. We actually already got off oil once. In the late 1970s, oil was the number two source of electricity generation in this country, and now it’s less than one percent. And how do we do it? Well, coal and nuclear power. And the interesting thing is that in the first oil shocks in the ‘70s, about half of our energy -- total energy consumption was from oil. Today it’s now about 35 percent. We’ve gradually electrified more. And so, some of the things we’ve briefly mentioned tonight like electric cars, better battery storage and so forth, that would give us some option over time to accelerate a transition away from oil. I’ll just say about the first part of the question, predicting oil prices out five years has made fools out of more people than I’m able to keep count of, and so I don’t do it anymore. And there aren’t any simple solutions to that. To sort of address that, I’d recommend reading John Tierney’s column in The New York Times today that talks about one of the problems in energy efficiency is that we end up consuming more energy down the road. So, one of my favorite examples is jet aircraft engines, 70 percent more energy efficient than they were 30 years ago. Do we use more jet fuel or less jet fuel today than 30 years ago? Well, more because we fly more because it brought the price down. So everybody’s got these things, right. These things have the electricity footprint of a refrigerator, not the device itself. That’s absurd obviously, but when you think about the network of cell towers and the electricity that goes into all the servers that we plug into and we download data and make calls, that gives each one of these smart phones that we all have the electricity footprint of a refrigerator. So we get a lot more energy efficient appliances through mandates and standards and also the marketplace driving it that way, but we find more things to spend energy on, which is why even though we get more efficient year by year -- actually better than European countries in the last 10 years -- our energy consumption continues to go up. We keep buying gadgets like that."
for,"If Dan Reicher were here and not stuck behind an avalanche in Utah, he would now tell a joke about a fridge to the future because he talks about refrigerators as this way to think about energy efficiency and, you know, the energy use of those refrigerators has come down, there’s greater volume, and 75 percent less energy use since the early 1970s because of a commitment to innovation. You’re right. You know, as it relates to the PDA, they’re very -- they go to data centers. Those data centers consume a lot of energy. That makes our point, right. We can’t keep the demand for energy growing. You said at one point in time that it’s less, but then you just said it’s more. And I think, you know, you look at IBM. IBM understands they use data centers very heavily, and you know what IBM’s made a commitment to? Green energy. And they’ve made a commitment to clean energy because they understand that there are costs maybe apart from just the economic costs of continuing to have this industry that uses so much energy rely on fossil fuels or rely heavily on coal. So IBM inColorado has the greenest data center I think, maybe, in America, and they did it specifically because of their energy demand growing and not wanting to be viewed as a polluter."
against,"Well, okay, being in favor of efficiency is like saying you’re in favor of air or breathing. I mean, at a certain point, it makes no -- it doesn’t set you apart at all. The economy is becoming more efficient because, as Steve’s example with the iPhone. You mentioned flat screen televisions. As flat screen televisions become cheaper, people buy more of them. I don’t know how many -- I have seven computers in my house now. I used to just have one. Now part of it -- I have teenagers, but the reality is that as we become more efficient, we use more because we have more excess money to then buy more, to do more. So this is not a new area of study. The Jevons Paradox, William Stanley Jevons, 1865, wrote a book called, “The Coal Question”, laid this out very clearly, and so the idea -- and he said it very clearly. He said that, in fact, as you become more efficient you use more fuel. It is paradoxical. Now, in the U.S. and the developed countries we may be plateau-ing in terms of our energy use, but look at the three billion other people who live in the five most populous countries in the world, China, India, Brazil, Pakistan, and Indonesia, they use on a per capita basis one-tenth as much energy as we do. So, the fact is, as we become more efficient, we are. All around the world people are becoming more efficient, but they’re using more energy because it’s our nature to do so. I think you already do."
for,"I think we see them as all of the above. I certainly would say that when I think about where I want to be putting my dollars to work I think about, “Where are my export markets? Where are my customers?” I mentioned a statistic earlier tonight that 90 percent of the real energy growth that’s going to be happening over the next two decades is in non-OECD countries -- developing countries. So we have to be partnering, we have to be developing our customer base; we have to be developing the appropriate trade policies. You know, one of the points that was made earlier tonight was that Apple was viewed as a great company, and Apple has innovated here in the United States, the value is created, the IP is here, some of the manufacturing'sabroad. We’re going to have to have some, not all, certainly for the large cap-ex projects where it makes sense to have local industry develop those products like wind, that needs to be domestic, but for certainly for a lot of other products we will need to partner with place -- with countries like China."
against,"Just quickly in terms of one of the issues -- in terms -- your question is a complicated one. I think we’re partners, we're competitors, it depends. But one of the best pieces of news that I’ve read in the last three months was in West Bengal in India, ONGC, the Indian energy giant announced the first shale gas production from a shale gas well in West Bengal. We’re seeing now shale gas production potential in Poland, in Australia, in China. The potential for natural gas is to set a new paradigm globally, for a low carbon, clean burning, energy source that is cheap, ultra abundant, and reliable to produce electricity to use for transportation is incredibly good news. Where did it come from? It came from the United States. With regard to innovation in -- yes, look -- well, innovation is -- Innovation is innovation, and it is going to spread no matter whether it’s in the oil field or in flat screens TVs or whatever. We’re agreeing with them if we agree with their very elastic definition of clean. You’ll notice this in the old fossil fuel industry. I think the question is an interesting one, I think there’s two parts to it. One is the traditional question about competition for resources which is, you know, a big knotty question. The second one is closer to our resolutions about tonight which is competition for a technological edge in energy. So we hear that China’s going to spend 850 billion the next 10 years on renewable -- or, yeah, renewable energy, yeah, wind, and solar, and so forth. Let’s just round up and call it an even trillion, you know, a lot more than we’re going to spend on it. Partly, by the way, I think they’re creating an export industry to us saps, but that’s my opinion, but the other part of it is they’re going to spend five to $10 trillion on old fashioned coal and natural gas. India, the ratio will look similar because they need so much more energy and I think as Robert says, I have a hunch that our export numbers in traditional coal, oil, and natural gas drilling is going to be a lot larger than our exports even in the best IP we have in the -- you know, batteries and other purely clean technology."
for,"I’m going to respond to this a little bit differently. I lived in Zambia for three years as a Catholic missionary and I’m telling you we could do all sorts of things in innovating products that we could export to very, very poor countries where their ability to use energy differently could help them expand their economies in a ways that we don't now think of. In the university that I'm now at, Colorado State University, we developed a two-cycle engine at that university that really can reduce emissions in a tremendous way. If you think about India and the use the two cycle engine, so. We have, actually, this other thing that's, apart from just the economic driver, we have this other thing that happens with innovation, that can be very positive for some of the poorest places in the world."
against,"If you look at any of the projections, Deutsche Bank did a report on this in December, the Energy Information Administration, the vast majority of new electric generation capacity in the United States will be, over the next 20 years, natural gas-fired. And I'm fully in favor of fuel cells, they are still far too expensive to be commercially viable throughout most of the U.S., unless you're in California, where you get those big subsidies. What are they going to run on? Natural gas.Steven Hayward: There's also the question about the grid there, which is a long subject --"
for,Yeah.
against,"--that I think we shouldn't actually try. But if you really insist, we could do that."
for,"I'm going to make a quick point on this, because I think it's a very important one. And you're right, we did not really address it tonight. I work with utilities quite a bit, and those that are very exposed with their coal fleets-- --they are very concerned, and very interested in figuring out energy, again, the future of energy innovation, and how they can strategize the future portfolio for the next five, 10, 20 years. And yes, natural gas is definitely going to be part of that solution. But guess what, we've had experiences where we've had a big build-up in natural gas power generation, I experienced it in California when I was working for Bechtel, we were building and investing in natural gas power plants, one a week, almost. And guess what, the net price of natural gas spiked 10, $13 a kilowatt hour. So, guess what. We need to be thinking a bit broadly about how we're going to be developing our future generation plate, because you're absolutely right. We've got a big challenge ahead of us, and we need to be thinking very broadly about a big portfolio --"
against,"No, I -- No. Robert Bryce:We're moving more toward natural gas, not just in the U.S., but globally. Why? Because we're de-carbonizing the global economy. The de-carbonization trend has been underway for 200 years. It's going to continue for the next 200. It will include solar panels, it will include fuel cells, it will include a lot of things. But we're moving toward cleaner fuels. Why? Because it's what we want as consumers. Okay."
for,"So that sounds like that could drive the economic recovery in America, to do that, right?"
against,"It will, because natural gas is cheap."
for,"Natural gas is only one part of it, though. We're getting, I mean, and I agree, it is a part of it. We actually are promoting the use of natural gas. But to focus it solely on that fossil fuel is still --"
against,"Let me just ask one question, then, Governor. So you're pro-natural gas, I am too. So a lot of our natural gas is produced alongside oil. So you're bringing oil and gas out of the same well bore. So the natural gas is clean, but the oil is dirty."
for,"No, I wasn't saying that at all. But I do think, I didn't say that oil was dirty. What I said is, we have a supply of natural gas, it is cleaner burning, we have the technology and government sponsored the natural gas turbine to get to a place where it became more efficient, and increased its efficiency by 30 percent. Interesting that it was a government subsidy that actually made that happen, but the fact of the matter is that natural gas or oil should not be the only part of our portfolio. If we really look at this from an emissions perspective, you get a 50 percent reduction in emissions at best from natural gas when you transfer it from coal. But with a portfolio that includes all these other things, we can get to this 80 percent reduction by 2050. We can’t get to there from a natural gas --"
against,"It won’t happen, no way. Not a chance. I can’t believe that nobody ever seems to do the math on this, except by the way for some researchers at the University of Colorado in the governor’s home state. That 80 percent reduction takes us back to, as I mentioned earlier, about a billion tons of CO2. The last time we emitted a billion tons of CO2 from fossil fuel sources in this country was over 100 years ago when we only had 92 million people living in the country. One factoid for you: if the share of just our households, so our houses and apartments and condos that we all live in, if the share of CO2 emissions from the household sector is proportionally the same in 2050 as it is today, the emissions of CO2 will have to be no more than 206 million tons. Today, carbon dioxide emissions from current household natural gas use: 236 million tons. We cannot use more natural gas and make that target, Governor. The math does not add up. Quick point, John. To hit that 80 percent reduction by 2050 would take U.S. CO2 emissions to current level of emissions in North Korea, Syria, or Cuba. It is not going to happen. It is a pipe dream, and I think it’s irresponsible for the government to even be repeating those numbers, and the president has said them and I think it’s just --"
for,"No, I don’t think it’s irresponsible at all. This is totally achievable. This is totally achievable through a variety of strategies that include investment in clean energy, that includes renewables, that includes nuclear, that we can look, and we’ve said clean coal -- people are like, what’s clean coal? Well there is also --"
against,Can you give me an emissions inventory?
for,"What’s that? Steven Hayward:Can you give me an emissions inventory for 2050, of specific sources that will add up to more than a billion tons? Well, no, I’m not able to sitting right here, but what I’m telling you is that it’s absolutely achievable and the reason it’s achievable. So, I don’t know --"
against,"If it’s absolutely achievable, you ought to be able to tell us how."
for,"Can I finish one thing? Steven Chu’s a -- he’s a Nobel laureate, right. He’s the secretary of Energy, and what he’ll tell you is that 40 percent of those emissions reductions you get from retrofitting the built environment, so it’s not about growing the portfolio. It’s about finding ways to do energy efficiency."
against,"That’s statistically misstated, by the way. It’s from our building sector, you get 40 percent. That’s not 40 percent of total emissions. It’s only about 10 percent total emissions. Well, I’m agnostic on the question of climate change. I’ve read both sides on the CO2 that some say it’s catastrophic, others say that it’s not a problem. To me, it’s, okay, if you believe CO2 is bad, then what? What is the solution? And I say it clearly has to be natural gas and nuclear, and nuclear in particular because of the power density numbers because you get such incredible amounts of energy from a very small amount of real estate and relatively small amounts of steel and concrete. And those resource inputs are going to be incredibly important going forward. So, you know, were I the king, if I were the energy czar, I’d say let’s go nuclear in a big way because of the obvious benefits. And I think that the people who are, in my view -- if you are anti-carbon dioxide and anti-nuclear, you’re pro-blackout."
for,"Well, the one thing, and I was just going to make one point here which is I actually agree with our opponents here. I do think nuclear and natural gas are part of the solution. What we haven’t spoken about tonight is actually the importance of having efficient, appropriate long-term transparent government policies to get us there. So if we are going to have an economic recovery that’s going to be fueled by clean energy, we’ve got to have the appropriate government policies in place to get us there in the most efficient and the cheapest manner."
against,"Yeah, the question I was trying to address in my opening remarks -- that it’s one thing to be told that it’s necessary to do this; it’s another thing to be told, as the motion does tonight, that it will make us richer to do so. Here is the blunt problem though. TheInternational Energy Agency a couple years ago put out an assessment and they caught hell for it because what it said was the United States and European countries could disappear off the face of the earth tomorrow, which means their emissions would go to zero, and the growth in emissions of fossil fuel use of the developing world will make up for all of our emissions in about 15 years, which means if you can’t solve the problem globally, it doesn’t matter what we do. That’s why I like to say the problem is so much bigger, whatever your view on the climate question is, you can accept the catastrophic view and, in fact, that makes it so much bigger than all the piddly things we’ve been talking about with Waxman-Markey or even incremental improvements and efficiency in this country. That’s a sobering answer for you."
for,"So there are three things that the government policy can include: a public strategy that helps invest in the innovation -- that can be a part of it. And government policy can certainly be helping think about ways that there are financial instruments. And there are instruments apart from subsides that also lead to investment. There’re a variety of things municipal governments can do, state governments can do that are financial mechanisms. And so, if you have the technology and you have the finance in place, then you look at sort of the other policies that might spur the kind of innovation, and that was our experience in Colorado, that our renewable energy standard absolutely made a significant difference in jobs coming to the state because there was a market certainty. Well, we went to 30, and we went to 30 with a two percent rate cap."
against,"Well, why not 50?"
for,"Well, because we couldn’t get the coalition of people that I believe were necessary for us to do it to make a wise policy --"
against,And cause was not a consideration at all?
for,"We got to 30 with a two percent rate cap, that’s a pretty good thing to be, the second most aggressive renewable energy standard and to do that with people at the table agreeing that it was possible and achievable."
against,"But your utilities are agreeing why? Because there was a pass-through cost to their rate payers. That’s the interesting thing about all the subsidies that are being discussed now is that -- I take the questioners point is directly on point here. I’m all for renewable, but why can’t they exist on their own. Why do they need my tax dollars? Why do they need everyone else’s tax dollars? Well, with the rate cap -- I mean, our history of price controls is real successful. Okay, well, fair enough. Would you agree then to --Bill Ritter: Well, that wasn’t mentioned in your -- that’s fair enough, but you didn’t mention it. Okay, so would you agree then, fair field, eliminate all subsidies? Fair field, no favor? The oil and gas tax preferences amount to $4.4 billion per year. Ethanol alone gets $16 billion."
for,I’m not a fan of ethanol.
against,"Okay, fair enough, but would you support fair field, no favor --"
for,"Actually, I’ve got a point here I’d like to make. And this is a very important question. I think that what we haven’t seen enough of in this country is enough policies that actually pool technologies into the marketplace. We’ve seen a lot push. Well you need some of the push because you actually need to be developing the end market so that you have the development of the turbines and the solar panels who actually sell into a big market, but I absolutely think that the pool of technologies is the most important thing that we need to be focusing on. That could be through a carbon price, a tax or just some sort of price on carbon. I think the clean energy standard, and certainly a federal one is certainly a good way to go rather than the patchwork of state policies that make investors, I think, very concerned because we don’t -- we’d like to see a big federal approach so that we have an easier time in putting our money to work."
against,"Thank you, John. Remember that the motion tonight is directed not at whether we think clean energy however defined is a good thing, or a necessary thing, but whether clean energy can be the sector that will lead this country out of what we’re still calling the great recession. Now I wish we could talk more about this. If you mandate or subsidize something of course you’ll create jobs and if the government spends lots of money on something, you will create jobs. That’s why we do defense spending because it’s necessary and if you have a defense plant in your area of course you create lots of jobs. But of course if we thought just the government spending money on things was the answer to prosperity we would never cut the defense budget after a war. The reason we build prisons, because it’s necessary. And there’s lots more demand for prisons unfortunately in this country, but no one thinks that, that is the path to prosperity, even though it creates jobs. The question does it create net new jobs across the economy, does it add value where value doesn’t currently exist.The light bulbs up here really don’t discriminate what kind of electron it comes from. Electrons are all the same, these lights don’t care whether it’s from a coal fire powered plant or natural gas or a windmill except when the windmill is not turning. A problem we haven’t talked about a lot is the reliability of many forms of clean energy. I cannot think ever of a sector of the economy that led us out of a recession because the government mandated that we buy the product. And I could spend a lot of time talking about some of the important things that have been pointed to like the Internet, jet turbine engines which were the result of government research, but not mandates that the public buy them. I think for all these reasons the sign behind us says think twice, I think you should think twice about letting sentimental slogans do our thinking for us rather than the hard headed reality of the energy world. Thank you."
for,"Tana. Well I’d like to summarize tonight by saying first of all our opposing side has done us a great benefit tonight. They’ve said that they’re bullish on solar, that natural gas is clean, that Apple is a great example of a company that has innovated here but manufactures their products abroad in China. And all of those points help us because essentially they’re saying that they agree with us, that the clean energy economy will help to grow our economy and get us into a state of recovery. I’d also like to bring it back to why I’m here tonight. I’m not an environmentalist; I don’t like bats and birds. I like making money and I wouldn’t be heretalking about the importance of clean energy if I didn’t think that there was an opportunity for investors and consumers to improve our state by either making money or reducing our costs of consuming energy. We’ve talked about subsidies; we've talked about how subsidies in the United States help dirty and clean energy. We've been in agreement that we're seeing costs come down the cost curve for many clean energy technologies, whether it be batteries for electric vehicles, or solar energy. And we've also agreed here that, you know, oil price spikes aren't great. And therefore, we need to be expanding our energy options into a variety of different fuels, clean and dirty, and make them cleaner. So, I would just finalize here, my points, by saying, I think that we need to be focusing on what's actually going to be getting us into this next stage of growing our economy. And we're already doing that. We're already seeing energy technology move to a place where, we saw IT and Biotech 10, 20, 30 years ago. And it's about focusing on the technology, focusing on the smart policies that actually promote energy innovation, and promote pooling technologies and having them compete with one another. And finally, it's about policies that actually bring finance into the, into this industry. And leverage -- Thank you."
against,"Recall the motion. “Clean energy can drive America's economic recovery.” The key word there is “drive,” that this is going to be the catalyst for the economic recovery. Energy transitions, like it or not, happen over decades, or even centuries, not years. And that economic recovery, the implied timeline here is maybe a half-decade? Steve and I have repeatedly shown that this “clean energy” term is so vague as to be meaningless. That's one reason why you should vote against this motion. In 1974, Richard Nixon promised that we would be energy independent in six years. Today, we import a lot of foreign oil. We've been an importer of foreign oil since 1908, a net crude oil importer since 1908. Now, we hear President Obama saying 80 percent of our electricity will be clean energy by the year 2035. We didn't get energy independence, and we won't meet this goal of 80 percent of our electricity from clean energy by 2035 either. Because it is such a nebulous idea. If everything is clean energy, then nothing is. Look at the latest numbers from the EIA. Today we produce about 50 percent of our electricity from coal. Their latest projections are that, by 2035, coal will still be providing about 40 percent of our electricity. Why? Because of cost. The latest EIA projections also show that by 2035, coal, oil, and natural gas will be providing 78 percent of our primary energy. That's only slightly down from 83 percent today. Clean energy won't fuel America's economic recovery, because we don't know exactly what it means. Unfortunately, Steve and I can't talk about power density, and cost, and scale, in ways that will drive these points home. It takes physics, it takes math. This issue that we're hearing, this beating of the drum for clean energy, unfortunately, is just a further cheapening of our political discussion in this country. Rather than having real discussions about energy and energy policy, we're stuck with yet another slogan, and that will not help our economic recovery at all. Thank you."
for,"Thank you. Thank you very much for your time and your attention tonight. This is a debate that's far more important than any kind of political slogan, or any kind of politicking. This is a debate that I think has everything to do with the economic future of this state, this country, and quite frankly, the future for our kids and our grandkids. And people who think that Americans don't care what kind of power source delivers electricity through a light bulb are wrong about that. Everything that I've seen, in terms of public opinion polling, says that Americans absolutely do care that we make investments in clean energy.Why do they care about it? They care about it because they believe that, in this place, America, that we are inventors, that we are creators. You can look at costs and say, “Costs of this, and that's why coal will be, going forward, 40 percent of our energy.” That's a static view of the world. It doesn't take into account the tremendous cost curve reductions that we've seen in a variety of places that are absolutely non-carbon sources of energy, solar, wind, and things of that nature. And, quite frankly, Americans believe in the star of innovation and creation, and say, “Yeah, we can do it.” We can do it with the right set of policies. And we're not here defending every subsidy and saying it has to happen this way, in a subsidized way. What we're saying is, if you put the right set of policies in place to support taxing -- sorry -- financing, technology, and those things that help bring technologies forward and move them forward, then you get to a place where you can see a vision for a clean energy economy that can be part of this economic recovery. States across the country have seen job growth because they committed investments and innovation. They committed policy to this, and they’ve seen job growth in this sector and no other sector. And that’s just one laboratory. If we did it at the federal level and we did it as a nation, we would see economic recovery in this sector even in the place where we’re slow to recover in a variety of other sectors because it’s a global market and a global demand. Thank you."
