side,script
against,"Yeah. My argument has never been an argument from tradition. If you read my books, you’ll find that there’s no appeal to tradition or anything like that. It’s not an argument from fear. We have to face the question -- even my dear friend David has to face the question -- what is marriage? We can’t get around that question. We can’t have an assumption that marriage is just a form of sexual romantic companionship or domestic partnership and is not what I’ve described it as being. We actually have to have a substantive argument about that. If you -- if you presuppose the conclusion, if you build it into your premises, sure enough you’re going to get that conclusion. But it’s the premises that are what -- what is in debate, what actually is marriage. On the sexual revolution more generally, on what’s going on now, now maybe people think you can exonerate the sexual revolution. You may think that Hugh Hefner or Alfred Kinsey and their so-called work had nothing to do with what we have witnessed today. But if so, I’d ask you to keep an open mind"
for,"Oh, I don’t think so. No, not that one. Snowflake! Yes, of course. You damn snowflakes!"
against,"Oh, you bet I do. You bet. The heroes on either side are rare. The people who have exhibited cowardice. Oh, they’ll eventually when the politics is forcing them into the right -- doing the right thing, they’ll do it. But on both sides there are very few people of courage. There are very few people of honesty, very few people of integrity. I mentioned in my opening remarks a couple. Jim McGovern on the progressive side from Massachusetts. Marco Rubio with whom I worked along with Representative McGovern trying to help victims of persecution abroad, prisoners of conscience. I could mention Ben Sasse, someone I have great respect for on the conservative side. But there’s a lot of corruption seeping into both parties. And that corruption is integrated into the kind of ideological partisanship that now marks the parties. I would like to add one thing -- -- which is that, you know, both Robby and I are extremely critical of Donald Trump, extremely critical, we probably are, of Judge Moore. And what -- so this issue is complicated by the fact that over the past 18 months a Republican party has been hijacked by a reactionary party. And reactionary is not conservative. And that the people I grew up with -- -- who read National Review, read the Weekly Standard commentary, William F. Buckley, Edmund Burke were appalled -- were appalled. And so, it’s complicated by that fact. And if you want me to be harshly critical of the people who are voting for Roy Moore, I think they’re betraying their faith in order to try to save it. And they’re trying to use means justify the ends philosophy. So, it’s appalling. But I just say that doesn’t -- that doesn’t vitiate against the basic concept of conservative human beings or conservative philosophy."
for,"I both appreciate and believe that you are appalled by what is happening. I also think that the party is culpable. And that there cannot be simultaneously decades of argument that government is so evil and ought to be drowned in a bathtub and cannot -- should not be professionalized, that only outsiders should be elected to Washington, that we cannot trust media, that we -- and then when the outcome of it exists, that folks wash their hands of it. These are -- the drawing of the districts so that they are small, and folks are -- this party is captured in part because of choices that were made by folks who I think, looking down the road, could have seen -- I’m not saying the two of you . You were not personally responsible, but if folks who are good people do not take responsibility for the ways in which this happened, then -- it’s not acceptable to just say, “Oh, man, that’s not us,” any more than it is for liberals to do that when really horrifying things happen in the Democratic Party. And so, I’m sorry, Republicans don’t get to wash their hands of this Republican Party."
against,"I just don’t think it can be handled in that kind of a simplistic way. I -- he didn’t get my vote. I warned that he was morally unfit to be president. I refused to meet with him when he was courting conservatives, and the -- let’s face the fact that he carried counties and regions and states that Barack Obama carried. This wasn’t Trump running as some sort of anti-government libertarian. He was running with a whole new idea, claiming that he represented forgotten people who really did -- in Michigan and in Ohio and in Pennsylvania and in West Virginia and all through Appalachia and elsewhere -- feel as though they had been left behind. They had been forgotten by progressives -- some of them voted for Obama, remember -- by progressives, as well as by conservatives. It was the establishment of both parties that Trump ran against, and if there is responsibility and liability, it rests with both parties and with both ideological movements. Rock star status."
for,"That is a fascinating and very difficult question. In fact -- -- neo-Nazis exist, and they were -- organized the riot in Charlotte that caused a death. So, the question is, how do you stand up against that? Are there people who get shouted down who shouldn’t? Yes. Are there people who get shouted down who should? Yes. If you are Milo Yiannopoulos, or you are Ann Coulter, and your only reason for going on campus is to insult people, identify every undocumented person so they get kicked out of school, there is no academic value for that whatsoever. I do not think that the First Amendment requires Berkeley to spend $1 million in security so a provocateur can come and say whatever they want. And this was handled very well, but the first time, Middlebury handled it terribly. Charles Murray should not have been shouted down. The second time, James O’Keefe came; the university wouldn’t permit him to come; he lied about how he was going to get there. He rented a hall, a few people came, and there was no incident. Because who wants to listen to a felon talk about nonsense and provoke people? So, this is a -- it’s really a tough argument. Of course, we support the First Amendment, but a lot of the -- there’s a fair amount of posturing going on around free speech and illiberalism. It’s a tough row to hoe. We need the First Amendment, but it is not absolute. I think that’s true sometimes. It’s certainly true when I was in college in the ‘60s. That’s for damn sure. Worse then than it is now."
against,"Well, I’d just say the conservative case -- we have a sense of history, a sense of gratitude toward the inheritance of history. And there’s a great conservative philosopher Michael Oakeshott who said that we’re in the -- we are the lucky inheritors of a grand conversation. And all the books that we read in college were part of that conversation. And some of those people were pretty wacky. Nietzsche -- would Nietzsche be able to speak on campus? I really doubt it. But he’s genius. Karl Marx, I don’t agree with him. He is a genius. And so, preserving that grand conversation and protecting and passing it along to this next generation is essential conservative value because we’re aware of -- I’ll tell you what the danger is for those of us on the conservative side. It’s what goes by the label, the “alt-right,” a movement that seeks to replace -- at least in its more extreme manifestations -- seeks to replace the old-fashioned American conservatism which was really a form of liberalism. It was an old-fashioned Madisonian, Tocquevillian liberalism that cared about limited government, civil society, E. Pluribus Unum, to replace that with ethno-nationalism, with the blood and soil conservatism of old Europe. And people like David and myself are fighting as hard as we possibly can about that. I think the challenge for those on the Governor and Melissa’s side is that where progressives have control of institutions as in academia, where there are very few people like David and myself, it is not going well for the cause of old-fashioned liberalism, the cause that the governor, I’m sure, and Melissa shares with David and me. They -- speech is being shut down. People are being frozen out. There is a lack of viewpoint diversity that cannot simply be the fruit of the explanations that are often offered: conservatives are too dumb to be professors, conservatives don’t go into academia because they love money, so they go into banking instead. That can’t account for it. There’s a historic prejudice there. There is a -- there are problems that have to be overcome. And now they’re manifesting themselves in an unwillingness to let people be heard. There’s a kind of dogmatism. It was exactly that ideological partisanship that dogmatism, that refusal to listen -- Well, yeah, I mean, the institutions that are controlled --"
for,"Well, no, no. –He did."
against,I thought I had.
for,"He said, “the alt-right.” Well, so Professor George, I am literally talking --"
against,That was -- the challenge for us is the alt right.
for,-- ask? We’re --
against,"The challenge for the other side is, in institutions that the other side controls, illiberalism is flourishing."
for,"Oh -- Yeah, because -- Yeah, well, professors like talked about this -- I mean, we -- the question that you leveled was the thing that we were speaking about before we walked out, which is, don’t you hate that it’s capital L as opposed to little l so that we could just spend all night talking about liberalism with a little l. In October, I hosted a conference with the Eudaimonia Institute at Wake Forest University called Rethinking Community, in which we had invited Professor George, who just wasn’t available. But on precisely this question. It is a Koch brothers funded institute, the institute where I am the director is not Koch brothers funded. On precisely this question, because the alt-right problem on the right is the illiberal and the concern -- and I’m not sure that it’s illiberal, but I worry when my students are concerned about their capacity to deal with what they call safe-base problem. For me, as I say to my students, I want their soul and their spirit to be safe, but not their brains. I want the brains to be never safe. I want their brains to be very unsafe. I want their brains to melt and run out their ears -- -- because they’ve been challenged by ideas that are uncomfortable to them. And as long as we are keeping their souls and spirits safe, no need to keep your brain safe because your brain should be very unsafe in democracy, right? That’s part of the --"
against,Okay.
for,-- values
against,"Amen. Well, apart from -- Apart from the final sentence that’s the governor had, I only disagree with what he said right there on the question of school choice. I’m for it, and I’m for it precisely because I think it would be a great advantage to the least well-off people, including many minority people who are deprived opportunities that people who have more money have to send their children to truly excellent schools. So, I would want to see school choice expanded. But Ishan, in response to your broader question, I think it’s very important for conservatives -- and I detect a kind of hint of conservatism in your question -- I think it’s very important for us --"
for,"Well, you’re going to Princeton now, kid."
against,Yeah. I like that! My card.
for,"Good job, sir."
against,"I think it’s -- it’s very important to remember my point about not being dogmatic, not being dogmatic. The social safety net really is necessary. There are some things that civil society cannot do, and government needs to be there, especially when there are emergencies, especially where people are going to fall through the cracks, and there aren’t institutions of civil society there to rescue them. But, wherever we can do, by private initiative, what needs to be done, we shouldn’t resort to the public sector for that. We shouldn’t grow the government, because that will freeze out freedom, and that will enervate that will -- that will damage the institutions of civil society that really are, as I said earlier, the primordial Department of Health, Education, and Welfare. So, yeah, let’s promote civil society, let’s promote private initiative. But also remember that there has to be a safety net."
for,"Can I just say -- So in many ways I agree with you that targeted programs that have an association with poverty in and of themselves tend to be really problematic in our country in part because we also tend to associate poverty with race. And there is a great deal of racism in our country. So, here is one of the ways to get around that. One, one of the things that liberals tend to do that raises all boats that isn’t about programming is do things like, for example, raise the minimum wage. When you raise the minimum wage people work and they earn more and in earning a living wage and having healthcare for example then it’s not a program. It’s the capacity for people to earn a living wage and provide healthcare for their families and their communities that doesn’t require a program, for example. It also -- Democrats and liberals tend to do things like step in and ensure that banks are not redlining and failing to loan in appropriate ways to women and to families with children and to folks who are African-American or to people who don’t have certain kinds of documentation. And all of those things ensure that in fact people can actually buy homes. And in those communities where they buy homes also for example providing tax incentives so that in those communities where people are buying homes that there are now tax incentives to also have a grocery store and a gas station. So, sometimes we think of like liberalism as just being about programs. And I would think that that is far too limiting. Part of what we’re talking about when we’re talking about liberalism is also fairness for all communities that isn’t just about letting the market operate. Because what we know is that the market tends to operate in ways that benefits folks, right, who also have these historic privileges."
against,"Can I just -- since everyone else got a thing? This is one minute. Just this is why the moral high ground language is so pernicious. The minimum wage is not a moral high ground issue. A $30 minimum wage would be too high. $5 is too low. Finding the right balance there, that’s not a moral issue. That’s a programmatic issue. School choice. I was really in favor of school choice ‘tilI saw the studies. I’m a little less impressed by it now. That’s not a moral issue. If you make that a moral issue, then I lock in. I’m more in favor of charter schools because I think the results there are much better. We over-moralize our politics. And if you use that moral high ground language then you reduce the rationality of the whole system."
for,"For the most part yes, but. I do a lot of work in foreign policy. We worked very well with our Republican counterparts, probably the last place in Washington where Democrats and Republicans do see eye to eye most of the time. The big difference is this, in general -- and, boy, have Democrats screwed up. The Vietnam War was on us for the most part. Iraq, the second Iraq war, was on the Republicans for the most part. So, I agree. We’re all -- I think there is a substantive difference. I think Democrats tend to require better records on human rights from those people we help than the Republicans do. I think the Republicans in general are less interested in human rights and more interested in practical -- willing to leave that out of the equation. I think America always has to stand up for human rights. We are not perfect, but if you don’t aspire to a higher level of achievement and humanity you never get there."
against,"No. I -- you know, I was a so-called neoconservative. That’s what we cared about. We wanted to defeat the Soviet Union to preserve the human rights of the Soviet Union. We went into Iraq because we thought it would help for democracy around the world. And we overstepped in that case. But it was all -- it was a human rights-based democracy and freedom-based foreign policy that Ronald Reagan stood for. The case for Soviet Jews was really led by conservatives. There were Democratic conservatives like Scoop Jackson as well as Republican ones. Now, the question of persecution of persecution of Christians abroad and what we’re going to do about persecution of Christians in the Middle East tends to be led by conservatives. Now, there are liberals, and I’m really glad that there are as well, but I don’t think we can go with Governor Dean on this one. I think that conservatives and liberals both have pluses and minuses on this one."
for,"No, I gave that one to Howard Dean. So, this has been a great debate, and I think the most important part of the debate actually is -- has been made by my opponents, even though I think they lose, which is -- they happened to make it first -- which is, in fact, we are all human beings, and we are both human beings that care about each other, that can talk to each other as we have tonight, that actually listen to each other. The core question is, which values are important? I’m going to argue as I have before, that the core difference between liberals and conservatives is that we look forward, we have hope, we are not clinging to the past, and we are not fearful. We are sometimes inadequate. We sometimes make mistakes, as the opposition has pointed out, and we have made big mistakes. And we’re not -- we don’t always have the moral high ground. But I think, certainly at this time in our history, it’s what you do, not what you say, and politicians say anything, whatever is convenient. But the fact is, on the record, what is going on in the Republican Party is not the high ground. It is not. Some day -- hey, I was born as a Republican. I came over to the dark side, as these guys could say, because I wanted a party that wanted something better for the future. I wanted a party where we could allow into the mainstream of American life those who had been denied it, and it wasn’t just people of color when I was growing up. It was people who were gay, people who couldn’t succeed in the economic -- it was a very clubby little society. We’ve gotten much better. We have gotten much better as a nation. I went to school with two African-Americans. I had never been to school with an African-American before in college; they had never been to school with a white person before. That was the year that Bobby Kennedy was killed; Martin Luther King was killed; the Chicago convention blew up; and 99 cities were burned down. If you had told us that we were going to have a black president 40 years later, we’d have told you you were crazy. Forty years later, the United States of America elected Barack Obama president. That is the great thing about America, that people do have opportunity that nobody ever thought they would have. That’s what we believe on our side of the table."
against,"I, too, have enjoyed the night. I’m reminded of the moment I was watching Governor Dean run for president, and he was at the highwater mark in New Hampshire, and I was sitting with Al Franken that day. And he got into a fistfight in the back of the rally. I don’t know why I mention that, but it’s harmonic conversion. So, they’ve made the case that they’re better -- that liberal outcomes are better. That’s fine. We believe conservative outcomes are better. But I’m stuck on the resolution. The resolution is not about who has better outcomes. The resolution is about liberals, a group, hold the moral high ground, and that’s been the big difference in this debate. Robby and I don’t think we have the moral high ground. We think we’re equal. And further, I think -- or at least I think the idea of claiming the moral high ground is a pernicious and dangerous act that hurts the country. So, if a guy -- -- -- if there was ever a guy who could have held the moral high ground, it was Abraham Lincoln. 1865, he’s just finished the Civil War to end slavery against people who wanted to preserve it. He gave a second inaugural. He could have said, “Woo-hoo! I won.” He didn’t do that, because he knew how pernicious that claim of moral high ground would be. He said, “American slavery was not a Southern problem, it was an American problem.” He said, “The scourge of the war fell on all of us equally.” He said, “We are all --” he gave us that we’re all equal, we all sinned, and we’re all coming together. The key words in that speech were “all,” “we,” “won.” Nobody expected this. So, my final plea to you is reject the idea that one party or another has a moral high ground. And the second is, vote for equality, that conservatives and liberals are equal, that we have liberal -- equal intentions, equal dreams, equal hopes, maybe some equal fears. But basically we are equal. And if we start off from equality, then we can just have a better country."
for,"Thank you for bringing us to Lincoln. Whenever I am in Washington, D.C., I run; and I run to the -- to Lincoln Memorial because I do find it a place of humility to be reminded that we can, at any point, be rend apart, that we do have to do the work of holding together this extraordinary nation. Let me suggest that it does not fall on all of us equally. And the question is not about the South or the North. It is about my great-great-grandmother who was sold on a street corner in Richmond. When I think about myself as an empirical social scientist, that the work that I always do is, “But the data say, but the data say, but the data say.” But I actually went to seminary. I was raised Unitarian Universalist because I am the daughter of a white woman of Mormon pioneer stock and an African-American man who was raised in the Jim Crow South. So I couldn’t be anything but a Unitarian Universalist. So I went to seminary because I needed an answer that empirics could not show me, and that is how my great-great-grandmother could have experienced only intergenerational chattel bondage for herself, expect that only intergenerational chattel bondage for her children, and yet somehow known that she was human and that at the end of enslavement, my people ran for office. It did not fall on all of us equally. And so, there is a moral high ground, and it was occupied by the people who were on the bottom. And there is a group in this country who gives those people the most voice. Vote for the motion because there is a space that says, “Nothing about us without us.” And that exists in this country on the left. Thank you."
against,"Both great political movements, both major political parties have had their glory moments, and they’ve had their moments of shame. The Civil Rights movement was a glory movement. Glory day for the progressives. The eugenics movement was a shame moment for the progressives. Even the Republicans and Democrats, Republicans have a great history on the issue of race, one that they would do well to reclaim. It’s good that Democrats have repudiated their history on race, including great progressive leaders. Perhaps the greatest, most famous progressive at all, Woodrow Wilson, who re-segregated the work force, the federal work force in Washington, D.C. So, I think that should teach us the lesson of humility. We should not be too quick to claim the moral high ground, especially in circumstances where both movements and both parties are descending into dogmatism and ideological partisanship and tribalism. I’m in my 33rd wonderful year of teaching at Princeton University, and I’ve had many wonderful experiences. But the very best thing that I’ve done, the most fulfilling thing for me, the thing I am most grateful for is the work I do teaching, together with my friend and ideological opponent, Cornel West. Cornel and I teach courses together; we lecture together, both on campus and off campus, because we have different points of view, not despite the fact we have different points of view. We do it because we learn from each other, and we’ve learned so much from each other about how important it is to engage each other, and not to adopt an air of moral superiority, that we want to share that, and we want to model that for our students and for people around the country. As David said at the beginning, if you claim the moral high ground that’s a pretty good indication that you don’t do it -- you don’t have it. And one of the things Cornel and I avoid, because we know it’s not true, is to claim that one or the other of us has the moral high ground. The same is true for liberals and conservatives."
for,"Well, you should ."
