side,script
for,"Yeah, but potentially—and there’s also potentially an internal divide and fissures within the regime that’s divided between those who are motivated by national interests and those that are radical theocrats, as President Obama has described them, that aren’t terribly rational, and trying to figure out and game them out and hope that we can win over and resolve those fissures in the short period of time before they actually have a nuclear bomb, to me, is a pretty big gamble. Yeah, I mean I think it’s, you know, terrific to sort of sit here and say here is the ideal set of circumstances, we gotta have these tough sanctions and, Liz and Dan, how are you gonna get those tough sanctions, you know, without doing diplomacy. And I would say the history of the relationship shows, we aren’t gonna get tough sanctions with diplomacy, the current diplomacy that we’ve got, at the end of the day, what Dan is—the argument Dan’s making is absolutely right that, the Ira— There are not inducements at this point, there are not inducements that make the Iranians better off than having the bomb. What does cause the Iranians to alter their behavior and what we have seen historically is if they believe that there is a credible threat of military force if they don’t alter their behavior. This is also true of our European allies. And as you’re talking about this diplomacy I think we need to think about the motives of all of the people, all the partners involved here. You know, the Europeans, as we’ve seen throughout, they like their commercial relationships with Iran, and they don’t like the notion that the United States is gonna use military force against Iran. If they believe the threat of military force is on the table, that’s frankly the only thing I’ve seen that convinces them they better get serious about sanctions. We have not seen them serious about sanctions, and I think the idea that we’re gonna call this current diplomacy strong or tough diplomacy, it simply doesn’t bear out if you look at the facts. This is diplomacy with no teeth, this is, you know, an open hand, direct and unconditional. And—"
against,"Thank you very much. Thank you for your question. I just fundamentally disagree with Liz and Dan, that there’s been diplomacy, over the last 30 years, I am a professional diplomat, I now teach diplomacy, at a university. It hasn’t been diplomacy. We have not had sustained engagement with the Iranians. And the problem I have and what I find slightly irresponsible about the other side’s position, they wanna strangle this current diplomatic initiative of President Barack Obama, in its infancy. It’s about 30 days old. President Obama rolled out most of what he thinks should happen about 30 days ago. I think what you can expect, is that after the June 12th Presidential elections in Iran, you’re gonna see Iran accept negotiations, you’re gonna see Iran at the negotiating table. My best judgment would be that first round of talks will likely fail. I’m trying to strengthen us, in arguing for this policy, for the sanctions that come, and trying to strengthen us to find a way to deny Iran a nuclear weapons capability. If you start from the presumption that diplomacy is soft, and weak and un-American, and there are some people who believe that, then I can’t help you. Because that—that you’re just left with a military option. I think we’ve gotta stage this, we’ve gotta think 15 or 16 moves down the chess board. I think that’s what President Obama is trying to do, give him a chance, and let’s show a little patience for diplomacy to play out."
for,"Neither Dan nor I are trying to strangle these efforts, in fact we are very hopeful that these efforts will succeed, I think everybody on this panel wants diplomacy to succeed in stopping Iranians’ nuclear weapons program. But I think that you have got to be realistic about what it will take to have that success. And when I hear Nick talk about 15 or 16 moves down the table and the first round is gonna fail, people need to look at how the Iranians in the past have described these discussions with us. In August of 2005, the chief Iranian nuclear negotiator gave an interview on Iranian television in which he explained in great detail and with great pride, that he was using the negotiations in order to gain the time that they needed to get the nuclear program up and running. He admitted it, he was open about it. The notion that, we’ve got 15 or 16 moves and we’ve got all kinds of time, I mean, I’d like to hear Nick explain how he can feel comfortable that we’ve got the time to undertake the kind of slow and cautious, toothless diplomacy, that we’re currently engaged in."
against,just wanna correct the record in one—
for,"No, I said—"
against,"want to correct the record in one aspect, when Ahmadinejad was elected and sworn in in August of 2005 and when the Iranian negotiator made those remarks, he was not referring to negotiations with the United States, we were not in negotiations. The British and French and Germans were. The Russians and Chinese were in it. The diplomacy has evolved, so to suggest somehow, that because of the European negotiations failed in 2005, the United States should therefore not enter negotiations, is just not historically right. In the way that, in the way that Liz put it—"
for,No. What I’m suggest—
against,"And I think that anyone who—I’m just gonna finish my thought if I could. I think that anybody— I think that anybody who understands diplomacy and tries to learn from it understands that it doesn’t occur over a 30, or 40-day time period and here’s the weakness, in Liz and Dan’s argument. They’re arguing against something that has just begun. And we’ve gotta have the patience and determination to see this first phase concluded, or else, or else we leave ourselves with no appreciable option to resolve this peacefully if that’s possible."
for,"We’re not—wait, I just need— —to my partner here— To say diplomacy has not begun ignores the 30 years of history. And the point that I was making about the Iranian nuclear negotiator was, the Iranians used negotiations to stall, they used negotiations to buy time. So, Nick, are you saying you don’t believe that they’ll use negotiations to buy time if we’re at the table?"
against,"No, I assumed you listened respectfully when I was speaking as I did when you were. I said— I said, we should be tough-minded. We should impose a time limit on the discussions. We should work out the sanctions regime with the Russians and Chinese before we sit down with the Iranians, and we should leave force on the table. That’s tough-minded diplomacy, it’s certainly not toothless—"
for,That’s not the current— —that’s not the current diplomacy—
against,"That’s an excellent question and I think the tough allies that we need are not the Europeans. The Europeans have actually cut their trade with Iran by two thirds since 2005, they’re moving in the right direction. What has happened to us. The Chinese have fundamentally watered down and violated the UN sanctions, they’re the number-one trade partner with Iran. The Russians sell arms to Iran. The Arabs, who profess to be very concerned about the rise of Iran, trade with Iran every day. Specifically Saudi Arabia and the United Arab Emirates, the Japanese and the South Koreans trade. So what President Obama has to do, and what we tried very hard to do in our time in office, was to get all those countries to agree, that if the United States tries diplomacy it’s not gonna be feckless and toothless, that they will join us, they will commit to us. We did not have that agreement, in 2006, specifically, we should try to get it now."
for,"Well, I think the reason that you start in 1979 is because it’s the same government, it’s the government that took over after the revolution in 1979, and the people that we’re dealing with today are the heirs of the people that we were dealing with in 1979. Now, there has been in many instances and we talked about it, you know, sort of this elusive attempt to find reformers, and I think a lot of what Ken did for example, during the Clinton administration was, attempt to reach out to those reformers. You know, people talk about who’s up and who’s down, but at the end of the day I think what you’ve got is clearly a situation where, the government we’re dealing with today, in terms of its ideology, its objectives, its desires and its approach to the rest of the world and its approach to us, are in fact, you know, they—they’re the Islamic government of Iran, they’re the inheritors of those that we were dealing with in ’79, which is why, I began in ’79, I mean you could go back thousands of years presumably as well. Can I just— Yeah, I would just like to clarify one point ‘cause there’s clearly…and— It’s connected— It’s connected— Yeah— Nick and Ken keep setting up this false choice. Either diplomacy, or military action. And what Liz and I are arguing, is we are all for diplomacy. We are for diplomacy that actually results in a diplomatic process beginning. The process has not begun. We are—and we believe that that diplomatic process will only get going, if it is backed up by credible threat of military action, we are not arguing for military action. But we are—we do believe that the Obama administration has to persuade our allies— But, — Right— —but hold on— But, can Exactly, President Obama— President Obama’s strategy does not involve that, so if Nick and Ken wanna come to our side and acknowledge that that is the problem. President Obama has not made clear that military action is serious and credible—"
against,Okay— for you.
for,You know? Change is coming to America. Sorry.
against,"think that Dan has not given President Obama sufficient credit. I heard him say during the campaign on multiple occasions, that he believed that we should leave the use of force on the table. We haven’t seen the full articulation of the policy. I have every reason to believe it’s gonna be very hard-headed and very tough-minded, it’ll include all the things that all of us are talking about. So to suggest that somehow this is feckless, toothless, soft, ineffective diplomacy, when it’s likely to include all the elements that Liz and Dan have suggested, I think is a little bit premature. There is this notion, in some parts of the political spectrum that we should not talk to governments with which we disagree. I don’t think that is in our self-interest. And I think we oughta have the self-confidence to understand that whoever represents the United States of America at the negotiating table is going to be tough-minded. Is going to try to achieve— Not today. But certainly I think one of the weaknesses of the Clinton approach and frankly, the approach in which I was involved, was that we didn’t have enough self-confidence to get to the table and trust ourselves, I think we weakened the diplomatic effort in 2006, by not attempting to talk to the Iranians, so I think the United States needs to engage those governments with, with which we disagree, Zimbabwe, — And Iran, and Burma, governments like that."
for,"How much time do you give the Iranians. How much time would you give the Iranians. So we’ve gotta have this tough-minded diplomacy that you promise is coming, although I have to say the resolution says it’s going nowhere now, just to remind people in the audience. But how much time. I mean I understand what you’re saying… It says “is going nowhere,” it’s present tense. But at any rate, um… But it’s, it’s a serious question—"
against,You could read the future tense into that—
for,It’s a—no you can’t actually—
against,"Of course you can. Liz, if you can—"
for,It’s a serious question—
against,"—if you’re in favor of diplomacy too let us throw it back to you, how much time would you give it."
for,would give it very little time.
against,How much— How much?
for,"And I would say— I would give it basically enough time that we could actually sort of test out, the extent to which we’re serious about using force, I mean I, you know, my own view is the window is closing pretty fast here. I would say, you know, we’re very close to the point where, the Iranians themselves may in fact be near the point where any action that we take is insufficient to prevent them from actually gaining the value and the benefit of having at least the threat of a nuclear program—"
against,So is that six months or 12 or 18?
for,"You know, I’d say I’m— I’m closer—"
against,"—she’s in favor too— Maybe— John, maybe the problem is just three months, maybe Liz believes six and we believe nine."
for,"No, no, but it’s not just time, it—time as you heard me say at the beginning, time is key. Now I— my patience has, as you know, been tested and I think probably is closer to the breaking point than Nick’s is. And I think that’s a responsible position. Because I think to take the position that you guys are taking which is, yes, it’s definitely going somewhere, although it hasn’t really started yet, and once it starts, it’s gonna take us a long time because, you know, to do this professionally—"
against,"That’s not our position at all, Liz, our position is that—"
for,You’ve said all of those things—
against,"Our—no, no, no, that’s absolutely untrue, and you go back and look at the transcript—"
for,"All right, but Nick said—"
against,"What we said was— —what, what, that— —we need to pull this out to get the allies onboard— —for the tough sanctions—"
for,What makes you think— But what makes you think—
against,"Okay, you’ve asked a critical question, and this is part of what has to happen with the diplomacy. We don’t know the answers to those questions. But frankly, if we can make some of those deals, if we can do some old-fashioned horse trading, and different people may have different views on what deals we should cut, but if we can do that to get them onboard, maybe we will. I think we probably ought to. But we’re never going to know until we suss them out. Until we go to them and ask them what’s it gonna take."
for,"situation, we have to remember this, we’re in a situation where we have offered, not just to talk. You know, we offered to remove our objection to their WTO accession, we gave ‘em spare parts, we lifted pieces of our sanctions. You know, we’ve offered a whole range of things to them. And so for us to now be in a position where we’re going again to the Iranians and you know, to say to them, okay, well that didn’t work but how about if we do this for you, how about if we do this for you— Each time, the Iranians refuse to take the steps that the international community has said they should take. Nick and Ken seem to think we oughta go back to them again and say okay, well that wasn’t enough for you, what about this. And I just think that’s a dangerous situation to be in when they are getting closer every day to having a nuclear weapon."
against,the question. The question was what do we do with the Russians and Chinese. So we’re not talking about constantly going back to the Iranians. What we’re talking is going for the first time to the Russians and the Chinese.
for,"But it is a key point, it—you know, if in response to the Iranian intransigence, we decide that we are no longer gonna support the missile defense system, that in fact has helped to protect and will help to protect some of our most important allies in the world against the eventuality, the potential of an Iranian nuclear weapon, that to me is a concession to the Iranians. Now maybe, you know, it’s a concession we’re making to the Russians, but it’s a concession to the Iranians."
against,"would not make those concessions right now either, I agree with Liz on this, I mean you’ve asked a great question. The Russians and Chinese should be interested in stopping an Iranian nuclear-weapons development program, because of their own interests. I think what’s happened is they haven’t quite believed that we’re ready to give diplomacy a chance, therefore, if we can show a little faith in diplomacy for a little bit of time, I think we’re more likely to get them onboard than otherwise, but I wouldn’t trade the missile defense systems in eastern Europe with the Russians. I’m glad you raised the issue, because we do have to talk about Israel here, I think one of the basic problems that the United States should have with Iran, is the threats that Ahmadinejad has made against the Israeli state and the existence of the Israeli people. And it should be a vital national priority, and it is, for the United States to safeguard Israel, and protect it. And that’s one of our key strategic interests here, how do we best do that. I fear that if we, if the Israelis launched airstrikes, or if we did, in the next couple of months, we wouldn’t have ever tested the proposition that maybe diplomacy and sanctions backed up by the use of force could work. And we get ourselves into a position where, we’d have the unintended consequences of war, we found out about that in Iraq. We’d have the ability of Iran to use Hezbollah and Hammas asymmetrically to attack Israel, to attack the moderate Palestinians and American interests. And, I’m not aware of a convincing scenario where the use of force actually works. And so, I would just say very respectfully to Prime Minister Netanyahu and he has a right to raise this issue--he should raise this issue--that the United States should make a commitment to Israel that we will safeguard its security. They should allow President Obama, in my judgment, working very closely with Israel, to take the lead, for as long as we think that this diplomatic path can be successful. There may come a time, when we wanna end diplomacy— —and go to a tougher option."
for,"think we actually, probably all four agree that successful diplomacy cannot be bilateral. Now, I don’t…I probably shouldn’t speak for my opponents here but successful diplomacy has got to include countries like Russia and China who actually have relationships with Iran that they could use, they’ve got leverage with Iran that they could use were they to choose to use it. I think the difference between us, there are two differences between us, one is, I would say, you know, all right, let’s accept for the sake of argument that we can work with Russia and China to try to put tough sanctions in place against the Iranians. There’s no evidence right now that there’s any intent on the part of either Russia or China, to put tough sanctions in place against the Iranians, that piece of this diplomacy is going nowhere. And, I think the second difference is, you know, this question of how much hope do you hold out, after years and years and years, and, you know, Lavrov said to us, you know, within the last six weeks, I don’t wanna have tougher sanctions on the Iranians, I mean we ran into this problem consistently. At the end of the day, the only thing that will get the Russians and the Chinese and some of the other, some of the Europeans onboard with this is if they believe, if they don’t sign up for crippling sanctions the United States will use force. And right now they don’t believe that."
against,"You may have all noticed, we’re kind of competitive people, all of us, up here on this panel. And we’re actually all friends too. Please don’t let the competitiveness drown that out. And I wanna ask this question, not to score debating points, ‘cause I think that there is something really interesting going on here and I’ve just been kind of reflecting on it. And this question really kind of brought it to the fore for me and it goes back to the question I raised before but— I wanna put it in a neutral fashion, I don’t want it to be a debating point. But I do wanna ask this question, because you know, although I am the only Democrat on the panel, I am not speaking for the Obama administration. And as Dan and Liz and I know, I am very glad to disagree with my own party, very publicly, whenever I think it’s necessary. But the question I would like to ask is, what is it that you feel we’re not doing that we should be doing. That would make—‘cause again, I think I’d probably sign up for it, and I just—I wanna hear it."
for,"20 seconds— —okay, I’ll be real quick, but I do wanna commend Ken for taking on his own party from time to time which he’s done on some pretty big issues so Second—I know. With my— with the balance of my 16, I will say, if you believe there is a discussion going on right now within the Iranian government between confrontationalists, those who believe that we just need to plow—or the Iranians need to plow ahead and build their nuclear bomb and be quite confrontational, and those that are reformers that believe that, we can cut a deal, the Iranians can cut a deal with the west…we clearly wanna strengthen their hand. And what better way to strengthen their hand than when they’re going into those discussions with the hard-liners than to say, if we don’t act now, while employment is 25 to 30 percent, while our economy’s falling apart, 70 percent of the population is under 30 years old, we could have a revolt here… If the Americans move forward with truly crippling economic sanctions, or potentially military force, this regime will collapse and we will have a total mess on our hands. That is the kind of leverage we wanna give the reformers in their internal debates with the hard-liners. To say the Americans are lea—left this thing open-ended, they’re having a discussion, we haven’t even returned their phone calls, this is great, the hard-liners aren’t gonna be terribly persuaded that they should, they should be responsive."
against,"Thank you, this has been a terrific debate, and I’ve enjoyed it very much, I like where Dan left off. The way to get serious draconian sanctions, the only way in my experience and my judgment, is to continue this diplomatic process. Is not to give up on it. Is to bring the Russians and Chinese and Japanese and Arab countries in, the major trading partners, and to convince them to go along with us. I think we face a real threat in Iran. And we should be very tough-minded and very serious in facing it as Americans. And we should not leave military force out of this. We should leave that on the table. We should have a threat of sanctions hanging over the Iranians’ heads. But if we give up now, I’m afraid we’ll never know the answer to the question, was peace possible. Did we have the patience and ingenuity and the courage to believe in ourselves, to believe in our ability to be successful at the—at the diplomatic table. I think we should lead with diplomacy, with the military in reverse. I’m afraid that if we agree with Liz and Dan’s position, we’re really leading with the military, and we’re forsaking diplomacy. President Obama has just begun his administration. He’s just begun this diplomatic process, which is gonna be quite complex, it’s not gonna go on forever. He needs to be given time, and we need to have the patience as citizens, to let diplomacy play itself out, not forever. But for—and I think everybody can agree on this. For several months’ time, to test the proposition, that we might find peace, and not find war, I think frankly, that if we just tried war now, and gave up on diplomacy, and either emboldened the Israelis to strike, or struck ourselves, which is the logical conclusion of this position of our opponents, I think it would be unconscionable of us, to go to war, to start a third war, without having given diplomacy a chance. That’s our position, I hope you’ll agree with it."
for,"would venture a guess that I’m somewhere to the right of many people in the audience tonight with one or two notable exceptions. But you don’t have to be as hawkish as I am on this issue to realize that our current diplomatic track with Iran is in fact going nowhere. You really only have to agree with the testimony that Nick gave before the Senate Foreign Relations Committee last week. In his testimony Nick very helpfully laid out steps that the Obama administration must take in order for diplomacy to go somewhere. He said, force must be on the table, President Obama needs to prevail upon Iran to freeze its nuclear research as the talks proceed so Iran does not steam ahead unimpeded. President Obama should set a timetable, and finally Nick said, excuse me, that it’ll be crucial that the President agree on the automaticity of sanctions with the P-5 countries, especially Russia and China in advance of the talks. Now I think we probably disagree on whether these steps alone are tough enough to convince the Iranians to give up their weapons. But it is indisputable, that any of these steps are part of our current diplomacy. Therefore, as we debate the issue tonight and as you cast you vote, I would say don’t be swayed by Nick’s division of, you know, vote for them and you’re voting for war and vote for us and you’re voting for peace. What we’re arguing is that the current diplomacy is ineffective, is going nowhere, because, by Nick’s own definition, it does not include the steps that it needs to include to make diplomacy effective. Thank you. dip— diplomatic process is fine, as long as we are clear and we can make clear to the Iranians, where it ends, and how strongly we back up the alternative course in our negotiations."
