side,script
against,"It was a different phase in the technology revolution. We have to accept that it's not discontinuum. You know, the industrial revolution changed how the economy works. The technology revolution is doing the same thing and we're going to have to change how politics in society -- Well, it's like a school bus full of children heading for a cliff and America is the driver. In other words, you know, America is so much better off than the rest of the bus. The school bus driver is so much more mature than the kids in the back, but if you're going over the cliff you won't -- I don't dispute that when the dollar collapses the other countries will be right behind it, but this is about American leadership, which was Chrystia's earlier point, which is that the rest of the world, you know -- the USA is missing in action in Minsk today. We're missing in action in Brussels where the Greek EU negotiation was going on. There is no leadership from the United States. We are the largest economy in the world. We are the leader. We control the global financial system through the federal reserve. We're the ones driving the bus over the cliff."
for,"Let me again try to bring this back to the issue of the debate. You can't prove the point about decline versus non-decline by anecdotes. Now let's take the so-called withdrawal of the United States from the global arena, which by the way, is not exactly a liberal kind of critique, but more from the right, but it's true that under Obama this country has withdrawn, whether it's Minsk or Brussels or Pinsk or whatever. Do you guys know where Pinsk is? No. I do."
against,I’ve been there --
for,"So -- wait, wait, wait, wait. Now the problem is here with these arguments is that we can or you can vote Obama out of power in two years and this may change. The kind of long-term forces we keep talking about that Europe suffers under, China suffers under, Japan, you name it, cannot be decided or changed by vote and that's why I plead with you to keep anecdotes and trends apart. No . No, it's not. It's not because -- I'm talking about friends and forces."
against,"Joe, I -- I took pains. I took pains to avoid anecdote. I used science. If hypersynchronous ising model is complexity theory. I was putting in the scientific space. We probably don't have time for the equations, but I was not using anecdotal evidence. I was telling you how collapses happen."
for,"Well, if I may say. If I'm allowed to repeat myself, some of the points I made have nothing to do with economic might. The power of immigration I'm talking about has nothing to do with it. The fact, what does it mean for somebody like Sergey Bryn to start Google? It means the freedom to dream, invent, and invest. It means rule of law. It means property rights. It means no barriers to competition. That's why this Russianborn kid did Google here and not in St. Petersburg. No. No. The anecdote made a very important point. When I talk about the rule of law, that's not an anecdote."
against,"That's an excellent question, and it gives me a chance to make a point that I really wanted to make around the immigration and demographics argument. I agree -- those are tremendous strengths. And I think the 21st Century is going to be won by countries that are open to immigration and are feminist, and therefore are able to have demographic growth. What I'm worried about with the U.S. on -- and they're related, is when it comes to immigration, you guys are divided, and you're fighting about it. You know, would Sergey Brin get into the United States today? There is a huge immigration crisis in the U.S. with millions of undocumented immigrants. And your country can't decide whether to keep them and give them status or to kick them out. That, to me, is not a country which is united around what I believe Joe correctly points out to be the virtues of immigration. But I think you're incredibly divided and torn on precisely this issue. So, I see the American debate, and you know, frankly the American paralysis -- gridlock, if you will, around immigration as a measure of decline."
for,"Thank you. On the immigration debate, we are divided. But if you look around the wider world, you're right. There isn't that division, because most of them say, ""No."" And the ones that don't say ""Hell no"" -- the United States has the third largest foreign-born in the world -- Canada, of course, is Number 1. The United Kingdom is Number 2. You know, there are some commonalities here. But I want to talk about something a little bit more structural that I think might help with that argument. Moving stuff from A to B is really hard, but if you move it on water, it's 1/12th the cost. The United States has more miles of interconnected, navigable waterways than the rest of the planet put together."
against,"The reason that I cited the Brookings Survey is to show -- it's easy to argue it's actually not different this time. And the reason I cited that Brookings study is I think it's qualitatively different if you can argue that compared to 65 years ago, it's twice as hard to get legislation passed. This is not a sort of healthy divided government, where the parties are coming together and making deals. This is a government where you're actually voting to stop funding the government. Is that how an adult country runs itself?"
for,"Well, we're not an adult country. We're a young country. Are we making mistakes? Yeah. Do we make the most of our gifts? Of course not. But how much better than everybody else do you have to be?"
against,"I left the moral part of it out of the argument because I was trying to do some less obvious things. A country that celebrates the degradation of ""Fifty Shades of Gray"" is way past the point of declinance ."
for,Have you seen -- Have you seen the hit this movie has made in
against,"That's relative decline, Joe."
for,"Look, you want disgrace, you can have disgrace. But you can have the disgrace. I mean, the -- some of the numbers that you mentioned are right. The homicide -- by the way, homicide in this country has gone done enormously since the '90s, but that won't convince -- the infant mortality, high, we can explain it, but that's not the point. The point is what kind of standards are you setting here? No, I don't -- I -- You're taking sides. I'm sorry you're taking sides. I was going to talk about it, but you interrupted me. And you keep interrupting us. Anyway -- -- I can set any kind of standard which no country, no person can live up to. Does the United States have flaws? Of course it has flaws. It had tons of flaws. But it has nothing to do -- this is not an issue -- this is a moral issue which this country must fight and wrestle with but has nothing to do with the issue of decline or not decline. This is moral failure but not a power failure and we are talking about decline -- is about power and not about going to church."
against,"There's -- I'd say there's nothing left -- there are no markets left. What you have is theater. You have the appearance of markets. Prices and things move around, but the Fed is manipulating the price of money. Money is the common denominator for every market. So when you suppress it and keep it at zero -- by the way, what's the impact of that? When you keep interest rates at zero, so let’s say some of your saving accounts or, you know, my mom has some money in the bank, they get zero. They get zero. The other side of that trade is if you're JPMorgan and you're Jamie Dimon, you're paying zero for your cost of funds. You can go out and buy some ten year notes 10 to one and make 20 percent returns on equity. That is a $400 billion per year wealth transfer from everyday Americans to the power elite to the richest bankers. That's America today. So we have no markets left."
for,"The founding fathers developed the political system for a largely agrarian coastal community. The fact that we have evolved so much from that and still have the oldest constitution in the world I think is a sign of incredible flexibility and strength on our part, and, God forbid me for saying this, even on the part of our political leadership. The space that we have is a big part of that on both sides. It also speaks to the question on standards. We're the least urbanized of the industrialized countries. So everything that we do for a city that we then have to do it for a constellation of a thousand small towns that still have autonomy, that is a degree of political self-determination that doesn't exist in any other political system on the planet, and I think that's admirable. Can we -- -- can we compare the United States with the United States? I mean, when we talk about moral turpitude or failure, what -- how would we rate what followed the crime of slavery in the '60s when I was in college when we took over city hall for civil rights issues and stuff like that? Hasn't this country done a hell of a good job in -- with the Civil Rights Act, the Voting Rights Act, bringing previously downtrodden and discriminated people up to turn them into real citizens? Is that not the kind of moral achievement or what is this? If we think in terms of inequality, which is to obtain in this country when there was a Anglo WASP overclass ruling over others, and now one group after another being emancipated and made full citizens, is that moral failure or what is that?"
against,"So, I think we're all going to agree that ending slavery is a good thing. I think we'll probably all agree -- -- no, no, but I'm going to continue. I think we're all going to agree also that making women citizens and giving us the right to vote and participate fully is a good thing. And I would add -- because I do think there has been a rights revolution, not just in the United States, but around at least the Western world. And I think the fact that lesbian and gay people have increasingly full rights, although they did have the right to marry in Canada in 2005, is a really important and great thing. But we can't ignore Ferguson and the protests and ""Hands up, don't shoot."" There is still an American underclass, and that underclass today is feeling deeply oppressed partly by the economic circumstances that I was talking about. And the American moral obligation to constantly advance this rights revolution is one reason why I am so agitated about dwindling economic opportunity in the middle and the bottom. The proposition is, ""Is America in decline?"" And Joe's recitation of some of the great achievements of American history, and there's no disputing them, shows, where are the accomplishments, that the '60s were great, that -- you know, that many, many great things happened in American history. Where are they today? That's precisely the point. Those best days, those highest aspirations, America is a city on a hill. That's what's behind this. That's why we're in decline. We don't have anything to compare to that."
for,"Okay, a lot of our debate reminds me of the story about Socrates being asked, ""Socrates, how is your wife?"" And he says, ""Compared to what?"" And let me repeat this again. Remember, you talk about decline? We are talking about comparison. And we are talking also, if you wish, about progress, how we compare America then with America now. And -- but the most important thing is, ""Is there somebody --"" as we have argued in this country from decline 1.0 to decline -- ""Is there somebody who was better, more agile, more virile, more ambitious, more skillful? And will that nation overtake the United States?"" And as I tried to make the point I was trying to make is that these challenges, we thought, we're growing faster, we're doing better, have all fallen by the wayside, which, therefore, then, made me look at the inherent and not the anecdotal sources of strength of this country. And if you look at the economy, the way this economy has rebounded while no other economy after the crash has rebounded, you must kind of say, there must be something here, or, we can explain it. Why the country does better in those respects, if you look at the relative decline of Japan, Europe, the United States in terms of global GDP, that gives you a sense that, again, transcends individual stories and tells you something about trends. And that's why I think the decline is a good pedagogical device. And if you'll notice, half the time we spoke about how America should get better, which is a very good thing to talk about, but the issue is whether this country is declining vis a vis others and there you have no data whatsoever that makes the point. In fact, the opposite is true."
against,"I'm not sure how many people in the audience walked to the theater tonight. It's a New York venue, so I dare say some of you walked. New York is a great walking city. And I dare say that your walk to the theater tonight was completely undisturbed, unperturbed, and that's a great thing about New York. But if this event were being held in Brooklyn, where my daughter happens to live, and if some of you lived in Bed-Stuy, I dare say you might not have made it quite so comfortably as the people here on the upper west side. You might've had your face smashed into a granite wall. You might've had handcuffs put on you. You might've been thrown in a van, taken away, taken to a precinct and strip-searched for nothing. No probable cause. Completely unconstitutional. Now, we call this stop and frisk. That's a nice euphemism. It sounds good, doesn't it? You know, you stop. You frisk the person. If there's a gun or there's drugs, you know, they got a problem. If there's no gun you know, just let them go on their way. You know, it may be unconstitutional, but we're sort of okay with that because, after all, we don't like guns. But that's not what happens. That's not what most people experience. They actually have this, I think, smash and strip would be a better description than stop and frisk. That's what's going on in the city of New York. Now, also in the city of New York a few miles away you have the most corrupt enterprise in history called J.P. Morgan and its fellow banks, Citibank, Goldman-Sachs, Morgan Stanley. These companies have paid over $30 billion in fines, penalties, restitution, and compliance costs in the last four years and new cases are coming out every day. There was a new case in ""The New York Times"" yesterday about foreign exchange manipulation. Another one I saw today. Not one single executive of any of these banks has gone to jail. Not one has even been indicted. There hasn't been a trial. As long as America is a country where innocent bystanders are getting smashed and stripped and bankers are being left alone, America is a country in decline."
for,"Never underestimate the ability of the Americans to panic, learn the wrong lessons, and wreck everything. Sputnik. Beeping aluminum grapefruit. We were ahead in metallurgy, electronics, even rocketry. Sputnik fell from the sky. Three weeks later Vanguard. Our first satellite, still up there. As a result of our panic attack we re-fabricated everything about our educational and scientific system. We coasted on that for three -- I'm sorry, for two generations. Vietnam. We lost a post-colonial war to a rice producer. It wasn't our colony. We didn't lose a single ally and we were the world's largest rice exporter at the time. As part of our overreaction to Vietnam we have crossed what was then information technology with weapons so we would never have to fight at arm's length again. We got everything from cruise missiles to cell phones out of that. Japanophobia. We became convinced in the 1980s that we had lost our position as the super power. Not would. Had. To a country with less usable land than Massachusetts who we were occupying at the time. Wall Street forced the corporate reckoning that generated the biggest burst of capital that we have ever seen. We are reliably our own worst enemy, but we are also reliably our own best motivators. You want to talk about the next crisis that we're likely to cause? Look at the aftermath of 9-11. We now have pre-positioned military forces on either side of every significant trade and energy artery on the planet. We are one waking up on the wrong side of bed away from perhaps precipitating the worst economic and military catastrophe this world has ever known and it's one that we would be largely immune to. So, Declinists Be Damned. Bet against America if you will, but do so at your own risk. The record just doesn't hold. I urge you to support the motion."
against,"My mother was born in a displaced person's camp, which you would probably call a refugee camp in Germany. Her family was fleeing the Soviet invasion of Ukraine during the Second World War. And so, it was a particular personal pleasure for me to start my career as a reporter in 1991, in the Soviet Union, as it fell apart. I was in Ukraine when it voted for independence. I was in Belarus when Yeltsin, Kravchuk, and Shushkevich signed the document that dissolved the USSR. And I thought then, as I think many people did, that that was going to be the beginning of an era when even more people around the world could enjoy capitalist democracy, this thing created by many countries, but particularly represented and led by the United States. Instead, where are we today? Today, as we speak, an irredentist Russia has actually annexed, made part of Russia part of Ukraine. And instead of opposing this, some of these great rising democracies -- Brazil, India -- are actually on Russia's side because they don't want the U.S. to be a bully in the world. So, the world needs an America which is strong enough to assume moral and political leadership, whose middle class feels it has so many opportunities at home. It has the strength and the will to share those with the world. If we can't hang together like that, surely we will hang singly. Now, we've heard from Peter and Joe that America sometimes screws up, but then it comes to its senses, changes course, and gets it right. I'm arguing this side, because I think, in a lot of ways, America needs to change course. Denial is not a strategy. So, please vote for us. And then go out and vote in 2016, and start changing your country's course. It's really important for all of us --"
for,George is okay. George is okay.
