side,script
against,"Yeah, it’s, there are other acquirers, such as AOL, but I think the most important thing to learn from this is that companies that get into trouble usually are not murdered by Google or anybody else, they commit suicide."
for,"Oh, I think, yes, I think that Google’s international reputation would have soared had they stood firmly against the Chinese censorship. It would have been in their long term interests, as many of the other measures that Google has made had."
against,"As a shareholder question, this is very much like the question of people who complain about Google but don’t do anything about it. Shareholders are free to sell, and they would if Google was evil, if they were violating their motto. Unfortunately, they wouldn't actually— Shareholders hold. Yeah, I know. I don’t, unfortunately, I don’t think the shareholders would have sold if they thought Google was evil. They're free to. They're free to. I also don’t think they would have applauded had Google stayed out of China. They probably would not have noticed, to be candid."
for,Someone’s been selling Google’s shares—
against,They’ve been selling everybody’s—
for,"Well, exactly. But people have been selling Google shares for reasons they don't disclose.  It’s a simple signal they send to the market. Nonetheless, remember that a publicly traded company that’s doing very well can afford to hold out a motto like “Don’t be evil.” When things get tough, and as Harry’s brought up, they have to make a decision between revenue and egalitarianism, they're going to pick revenue, as they have every time."
against,"On the aspirational point, I think that your standard, then, is perfection. It is, in fact, God-like. Because what you're saying is that if you fail at anything beyond this pledge of being evil, you’ve somehow failed. And I don’t think anyone here in reasonable mind would hold any of us here, or Google, or anyone short of God, to that. And so, I also think that it’s important that, that your other issue is that, is this God-Google omniscient, does it know everything about us, and can that be tapped by someone else? I think it’s a mistake to say, similarly, the opposite of the aspirational question, if that could happen, it, ergo, is true. If Google could do bad, ergo it is bad. Or Google is big, and big is often bad, ergo Google is bad. None of that follows. JOHN DONVAN OK, and just for our radio audience, I just want to say, Jeff Jarvis answering that question.  Yeah, just briefly I want to respond to one thing you said, and point out the real danger here is not Google, it’s the government. And governments have power which can easily be abused. Google is constrained. It’s constrained by law, it’s constrained by competition, it’s constrained by its users, and it responds to those constraints, and that’s one reason it’s not able. But I think the other reason is, it doesn't want to be."
for,"Very brief. I actually want to echo what Esther said, and again, just because there are more evil institutions in the world than Google does not mean that our case, that they violated their motto, is not true.  The fact that the federal government is much more evil does not absolve Google of responsibility of maintaining information that can be easily, secretly gathered.  If the FBI comes with a national security letter to Google and says, we want to know everything about Randy Picker, Randy Picker will never know that that happens, and no one at Google can talk about the fact that it happens.  That’s the black box we’re dealing with. Google is a black box, the federal government is a black box. The interaction of two black boxes are, is a serious danger. That doesn't mean Google has done anything specifically, actively evil, but it certainly has enabled the potential of real evil. was waiting for this Clintonian, or Clinton-esque moment where the debate turned to the question of what the meaning of “be” is. No, I was, was, my answer is really done— Well—"
against,"If being evil means being evil in your heart, and they—"
for,"Ah, well… Esther, if that’s what they meant, they could have said it. They didn't say it. They didn't say… They set the standard for the—"
against,"They're brief, they're brief."
for,They set the standard.
against,"Unlike lawyers, they're brief. Unlike lawyers, they're brief and succinct."
for,"No, no, they, there isn't a parallel between the United States Voice of America and Google. Google is a business, and that, the issue for Google only came up because they wanted to set up shop inside China, have employees there, run their servers there, and do business with, inside China, and there are rules inside China for how businesses have to operate. And if I can just respond to Professor Lessig’s statement, I agree that businesses doing business in a country have to obey the laws of the country they're doing business in. And my contention is that Google made the wrong decision in deciding to do business in a country whose demands were so inconsistent with their fundamental mission in life."
against,"So there’s more evidence to how freedom breaks out in a country that I think people should consider. In Czechoslovakia, Vaclav Havel was a playwright, and he wrote very obscure plays that the authorities didn't understand well. But the fact that people went to the plays, they talked about them, they were talking about revolution, they were talking about freedom. Similar things are happening now with Google’s help in China. They're using cultural references that the authorities don’t understand, and that Google and nobody else can control. They're using language, they're talking to each other, they're communicating with each other, and they're finding each other through Google. I'm not concerned about the—"
for,"Well, if I can just add— Just to be clear, Google is not actually the major search engine that’s actually used in China, so there are other avenues."
against,"Sure, it can, if a user wants this information, it can be extremely valuable for the user. The user may want to share that information with other people. People keep talking as if users’ information was most, ought to be secret. People are now going on line voluntarily sharing it. They love comparing themselves. They like to compare their music tastes, they like to know whether they're hot or not. I like to compare… …my genome with other people’s genomes. And the ability to know more about yourself, to share it with other people, that’s what mirrors are for, and they're best sellers."
for,"The issue behind privacy and the regulation of personal information is not that people should or should not, or do or do not want to share. The issue is a matter of personal autonomy. Having the easy to access controls over who sees what in what context. And it’s a much more fluid complicated and multi-faceted question that simply the idea that we are putting our favorite music up on Facebook in large, in torrents. That's true, but it’s not relevant. The fact is, Chrome and Gmail offer us no way to manage our personal information. Google service—"
against,You don't need—
for,"…harvest their, that information, and people use Chrome and Gmail without any real knowledge or recognition or simple acknowledgement of the transaction. Most people who use Google do not understand the transaction in which they are engaging. And that is a problem. Oh, we each have the capacity of judging whether any particular action is evil. I, of course, am appealing to authority, one of the classic fallacies, the authority being Dante and Pope Gregory. But, I didn't mean to do so quite so facetiously. I do mean to say that all of the things that big, successful corporations should do tend to trample on the cannon of good and evil that we have been swimming in. And in fact, it’s hypocritical for a company to say that it will hold itself to a high standard. It’s perfectly reasonable for Google to do almost everything it has done as a profit making venture, uh, and I applaud most of what it’s done. But the real question is, is this standard itself being undermined by its very actions? Is the fact that it set this high standard for itself ultimately foolish?"
against,"Well, first I want to congratulate and thank our opponents in this debate, they have a very, very difficult chore ahead of them. They did the best they could, and I congratulate them on what meager success they had in, in their arguments. Important point, Google invited this conversation. Google deserves your credit for having this conversation. And as Jeff pointed out, inviting this conversation internally as well. There is a culture there that is essentially good. There are decisions they have made that I have openly criticized. I disagree with some of the things Google does. The totality of what Google does, and the totality of what Google is, is not evil. It is good. And I think you should support opposing the motion… You should oppose the motion… Because Google is, at its heart, a good company that provides extraordinary services to the public, and makes extraordinary amounts of information available to the public, and is working around the world to make information available. And the slights that have been heaped upon it by our opponents do not overcome their burden, we think, and we hope you think, that Google is a good company. Please oppose the motion."
for,"Well, I'm both a lawyer and an economist. And as an economist I think the issue before us is what I’ll call marginal evil, incremental evil. I think that’s where we are with regard to Google. That’s the question. When are they creating evil that they don't need to create? When are they making a choice that we should understand to be one that benefits Google and hurts the market, hurts other participants in that market. Where I started was something that went to the heart of their business model. This isn't a side show, this is not an experiment, this is at the heart of the way Google does business. And what they are doing there is doing exactly what we see monopolists doing. Since the Sherman Act was passed in 1890, they exercise market power. That’s what Google is doing. We heard a lot of discussion, I haven't heard, actually, anything about that. I think that’s because it’s not possible to refute that, and I don’t think it’s actually transparent to most people how they're doing it. And when someone asks Google whether they're doing that, Google says, we’re running auctions, we don’t have power, notwithstanding our market share is sixty-five percent in the United States. That is acting in a way that is being evil."
against," The thing doesn't say don’t be incrementally evil. I, you know, when you have to sort of get down to these fine distinctions I think it’s clear you're losing. So, I would encourage you guys… …to join the winning side, and vote against this unsupportable proposition. Google is not violating its don’t be evil motto. They are doing good. They are opening up the world, they are giving people more choices, they're giving people awareness of their choices, they're increasing transparency and people’s personal autonomy. Mostly what they are doing, and the thing for which I give them most credit is, they're eroding the power and limiting the ability of those in power to abuse that power by shining light, and by encouraging people to change their expectations, to start asking for answers. They're giving everybody the ability to watch the watchers in this increasingly transparent world. So, please join us, the winning side, and vote no."
for,"Well, not everyone, Esther, they’re not giving that power to everyone. “Evil” was Google’s term, we didn’t set the terms of this debate, the Intelligence Squared people didn’t set the terms of this debate. Google set the terms of this debate, by putting that grand proposition out there. “Don’t be evil.” Some of the things they’re doing, they themselves know aren’t right. They themselves would prefer not to be censoring search results in China, and they have allied themselves with other corporations into a new consortium that is— And they’ve pledged themselves to try to lift this restriction, over the coming years. Now, they’re to be respected for that, as they are to be respected for all of the other enlightening things that the other side keeps pointing out they are doing. But it’s not a proposition about on aggregate, are they 10 percent more good than they are evil. The question is, do they violate—“violate” is an active verb, that’s a—we won’t—okay, let’s not parse. Do they violate their “Don’t be evil” motto and I just repeat that the construction of censorship tools is an act of evil. "
against,"This debate, I believe, is not about Google, it is about us. And it is perhaps a bit of an indictment of us. You know, the problem we have in America is that we love and nurture success until you become too successful. And when you become too successful we become suspicious of you, we even wonder whether you couldn’t do this any other way besides being…evil. Perhaps you do it by being smart, by being good, by being generous. By being innovative. I think that’s what Google has done here, those are all virtues, and our risk, as a nation, by looking the gift geek in the mouth… not a pleasant visual I’ll admit— …is that we lose this lesson and we lose this value and we lose this tremendous gift, that Google gives us. Finally, because I am a fan of Google, I am a fan of the wisdom of the crowd. I believe, you are wise. So I am confident, that you will vote against the motion."
for,"Lucifer did not fall because he wanted to be bad. Like Jessica Rabbit he was drawn that way. in fact he fell… He fell because he was trying to be great. Now, I firmly believe that companies should be companies. That governments should be governments. That saints should be saints, that sinners should be sinners, that gods should be gods, and devils should be devils. The claims of corporate responsibility are basically, cyclical marketing ploys, disguised, disguised as something great and good. The fact is Google grew as big and successful as it has, not only because it is great, and it is…but because it claimed to be good. Google never bought a Super Bowl ad, to my knowledge, Google never bought an ad.  Google got big because in the early days, a whole lot of us who were very active on the web were disgusted by the status quo and we gravitated to Google not only because it seemed to satisfy our needs, but because it satisfied our need to avoid evil and the evil in those days was number one, Microsoft, and number two, Yahoo. And in both cases, Google was able to get—gain our loyalty. It was a cynical marketing ploy, one that in the long run, it will not and in fact has not lived up to. People really believed it was not evil, many people still believe it does not do evil. The fact is companies should make money, and the rest of us should beware. So please vote for the proposition."
