side,script
against," P eter Singer : That's really not right. In Belgium, they've extended it, so now you have somebody who had euthanasia because he had a botched sex change operation. There's been approval for a prisoner who wants to have euthanasia because he doesn't want to carry on living in prison, and so on. So, it's not a slippery slope down, but it's an incremental extension that we're seeing, where the law can change.  Again, l et me first say, in response to the first part of your question, that the excruciating pain that you're talking about is nothing that Ilora or I would support that patients have to go through. What we're -- we are totally in support of treating patients' pain, even to the point that it might hasten their death. And so, there's no need -- if people think they need assisted suicide in order to avoid pain, that's not the issue here. That's not even why people in Oregon say they're taking the pills, right? It's not because of pain, because we can take care of that, even to the point of rendering somebody to be unconscious. What we're talking about is the kind of world we want to live in, one in which we can say that -- to a person that the fact that you think that you are a burden is sufficient to be able to end your own life, and that we would have an atmosphere in which that kind of judgment could be made by people -- I think is a problematic world to live in.  Thank you for that question. You -- all the patients I look after have got an incurable illness. They all have progressive illness. And they all have illness that is -- working towards their death and they're likely to die from. What I'm saying is that yo u can't be certain. And I am supporting them while they go through that phase of their lives, helping them reframe their experience, and doing everything I can to improve quality of life. Let me tell you one story. A woman who was desperate to be taken off her ventilator, but wanted a lethal overdose -- her husband was very angry that we weren't giving her a lethal overdose. One morning, I persuaded him t o go out to t he pub for a drink , let me have half an hour in with her, which I did. In that tim e, I asked her, ""What's the worst thing for you at the moment?"" And she said it was the whiskers on her chin. And I said to her, ""Would you like me to give you a quick facial?"" Now, I've never been trained to do it, but we found some tweezers and one of the nurses came and helped me. And she did indeed have some quite long whiskers on her chin, and we plucked them out. And the nurse said, ""Do you want to be made up again?"" And she said, ""Yes."" We made her up. And her comment was, when we showed her in the mirror, she said, ""I feel like a woman again."" And from that point on, she never asked for lethal overdoses, but she asked to be made up every day.  Because she realized that she could be a woman again and have personal worth. But m y argument is that this motion comes from despair, from seeing that there is no worth left in a human being once they're ill and once they appear to be dying. But you just can't tell. And I want doctors to have to strive to improve quality of life. And that is why I oppose this motion."
for,"I find it a very sad story, actually, that that was so important to that woman, that sense of being a woman. "
against,You've got whiskers on your chin all the time. I'm afraid I would like mine plucked.
for," But -- and I think in a way it's trivializing the reasons why people ask for physician assistance i n dying. It's things like being nauseous, feeling breathless, being -- just being able to lie there and not being able to do anything. I mean, it may be that pain can generally be controlled, or I've certainly read palliative care specialists who acknowledge that it can in every case, except as Daniel Sulmasy just said, by making the patient unconscious. But, you know, that then is getting, I think, very close to what we're talking about. I've seen surveys that say that the majority of American intensive care specialists have u sed terminal sedation, that is they sedate the patient to the point of unconsciousness. The patient, of course, then does not eat, and they don't tube feed the person, so the patient then dies. I mean, what's the difference between giving the patient so many drugs that they're unconscious and then they're not fed and they die, or allowing them to take a drug which, at their choice and at their time, will end their life? And I would just add that -- I will quickly. First to say that I t hink we're all agreed that compassionate medical care is to the good and that anyone who can find meaning in life or can be helped to find meaning in life should be encouraged to do so and receive every possible support. But I -- A ndrew Solomon: But I think, in keeping with what Peter has just said, that there are a great many people exploring a great many means to bring these ends to their lives. There are people who are shooting themselves in houses by themselves because this is unavailable. There are people who take this medication, someone I interviewed recently was the wife of someone who had managed to get medication and took it and vomited and knew he couldn't get another prescription and had to eat his vomit in order to ens ure that he came to an end. There is back alley euthanasia going on in various ways, and it is uncontrolled and unregulated. And if it were legalized, it could be brought more into control."
against,"Actually, even under legalized assisted suicide, much of what you have described still happens. Patients often vomit. In fact, if you read ""Final Exit"" from Derek Humphrey,he su gge sts putting a plastic bag over your head to make sure that the vomitous doesn't get onto the bed and that you actually suffocate afterwards if the drugs haven't worked. And there are suicide s that don't work even under those --"
for,"No, I don't think we're asking them to risk their integrity -- -- we're asking them to act with integrity, to consider carefully whether the circumstances are the ones that are prescribed in the law, as we said, could be -- have various kinds of safeguards and reviews, and will minimize those kinds of mistakes. It is true that physicians, like everyone else, are fallible, and it is true that occasionally there may be a mistake, and it may be that somebody could have lived longer and even found their life worthwhile. We're not saying that that can never happen, because we know that in all human things, things could askew occasionally. But we don't think these rare possible cases are sufficient t o say that nobody else can have these choice, nobody else can make this decision that ""I've had enough,"" and that because of these very occasional mistakes, everybody else has to suffer through to the end whether they want to do that or not."
against," Again, first of all, I'm not a vitalist. I don't think that life itself is the value here. And secondly, that I've suggested several times here that the person who is in the kind of excruciating pain you're talking about, under my care or Dr. Finlay's care, would be able to get increasing doses o f morphine until the point that their pain was relieved, whether that hastened their death or not. My aim there is not to eliminate the patient, but to eliminate the patient's pain. And I foresee the possibility that this could happen, but that's not my aim. What I want to do is reverence people, right, and not act with the specific intention of making them dead, of turning a somebody into a nobody. I want to eliminate pain where I can. And if it takes making them unconscious in order to do that, I'm willing to do it.  Can I answer? Because you've asked a practical question. I've seen patients whose pain score was 11 out of 10, not just 10 out of 10. I have sat there with a syringe full of Diamorphine and injected slowly, milligram by milligram, minute by minute until the ir pain score is down and it is bearable, until we get it under control and redouble the efforts. And sometimes the person has seemed a bit sleepy for a time and we've had side effects and we've had to get over them. But my role as a doctor is to relieve that suffering. Those patients may say, ""I can't bear this, I ought to be dead,"" but that does not continue, that request does not continue when you get on top of their symptoms. I've had conversations with hundreds of patients about how they feel, about what's happening to them, many people are devastated when they first realize that they have a life threatening illness. The world is not as they thought it was going to be. But actually when you work with them, and it is hard work, they come through an d they often have a fulfillment that they never imagined they could have before. I've had people who've wanted theoretically to have assisted suicide or euthanasia, but they've abandoned that when they themselves are ill."
for,That's not the question. You both evaded the question. The question asked you to accept -- -- the hypothesis that you can't relieve the excruciating pain. It's an attempt to understand your underlying philosophical or ethical position. And neither of you -- you've both just evaded that question.
against,"No, because I don't accept -- -- no, there's a fundamental premise here and a misunderstanding. Those of us that actually are the ones with the drugs and the techniques to relieve the pain keep on trying and going back and back and back again, so you're painting a hypothetical question, I'm saying I faced it practically and I still oppose physician assisted suicide."
for," It's easier. We want you to support this motion because, firstly, we believe that people should be the ones to decide for themselves whether they think that continued life is worthwhile for them or not. We don't think that it should be up to anybody else to say, ""We think your life is worthwhile."" And, secondly, we think that there is a lot of unnecessarysuffering, whether it's excruciating pain or not, there is suffering and distress of various sorts which continues and is going to continue for the foreseeable future in this system and it could be re lieved by a relatively simple legi slative reform that exists already and has been shown to work. Now, in fact, this region today took a little step closer to that. You may not know that the New Jersey State Assembly today voted to pass the Aid in Dying for the Terminally Ill Act which is similar to the other legislation that we've been discussing. It voted 41 to 31, so a fairly clear majority. It still, of course, has to go to the Senate, and then it would need the assent of a candidate -- a governor who wishes to be the Republican candidate for the presidency -- -- so it still has some way to go. But I just want to quote one of the supporters of that whose name is Janet Colbert. She's a retired oncolo gy nurse, so she knows a lot about cancer and about people dying from cancer. She now herself has terminal liver cancer, but she supports this because she said, ""As I battle my illness I would like the choice and comfort that comes with the option of aid in dying."" That's all we're asking for. "
against,"You know, I get questions frequently from patients who ask how I can be opposed to assisted suicide when they're getting sick from their chemotherapy, suffering complications from the big IV they've got stuck in their neck, are depressed and in pain, and spending more time in the hospital than outside it. So, I ask them, ""Why are you still getting chemotherapy? Why have you got that big IV stuck in your neck? Why not ask for hospice to help treat your pain and your depression? Why go to the hospital? Supporters of assisted suicide want -- our opponents want respect for their dignity and attention to their individual needs. But we're al l human. We're fragile, interdependent,connected in bonds of mutual respect and support. Suicide is always interpersonal. It's an act of communication. Many persons who raise the question of assisted suicide are doing so because they're really testing the waters. They are asking us if we care enough to try to stop them. And when we don't stop them, we confirm their deepest fears and make it difficult for them to see an alternative. And if the suicide happens, their physicians and families must w restle with it the rest of their lives. We shouldn't be about constructing a society that makes assisted suicide routine. Rather, we should redirect our energies towards making sure that all patients get the kind of care that I think we all want, helping a ll of us to live to the fullness -- to the fullest, even as we're dying. So, I want you to vote for that kind of high- quality compassionate care at the end of life, and for the sort of ethical world that really makes that possible by voting no on assisted suicide."
for,"I take exception to the idea that all pain is treatable. It's not true to clinical data and it's not true to personal experience. And I also take exception to the idea that we value life by insisting that somebody -- to borrow your phrase ""not become a nobody."" That can be care, but it can also be oppressive. Rilke wrote, ""We need, in love, to practice only this: letting each other go, for holding on comes naturally. We do not need to learn it. ” Death is not only the start of nothing, but also the end of everything. And it's important that it keeps faith with the way that someone has lived. Nothing so resembles a person in his biography, as the manner of his or her death. The finale is wh at makes sense of the symphony. Simone de Beauvoir's mother begged her for help when she was sick, and Simone de Beauvoir instead took the word of her doctors. And afterwards, she wrote, ""Beaten by the ethics of society, I had abjured my own. ” One is caught up in the wheels and dragged along, powerless in the face of specialist diagnoses that forecast their decisions. A race had begun between death andtorture. I asked myself how one manages to go on living when someone you love has called out to you in vain? Let us not treat those we love with that pusillanimous disregard. Let us not institutionalize and enshrine in law prohibitions that force us to suffer contrary to our beliefs and force us to watch those we love suffer c ontrary to their expressed wishes."
against,"It's all too easy to be swayed by emotion and fear. But human beings are uniquely interconnected. If I accede to the request to provide lethal drugs, I actually give the message, ""Yeah, I think yo u're right. You'd be better off dead."" I don't give the message that you are of worth. I've been there myself. My own mum was in hospice dying, angry, terribly angry that I was opposing the assisted suicide that she wanted. She thought it was the answer. T his fiercely independent lady dreaded dependence. It broke my heart, and I was torn apart by it. An argument about philosophy with a member of staff let her see that her mind still worked, and she still had something to offer. So, she battled with us, all of us, and then went home, to everyone's surprise. She didn't die. She lived four more years. And in those four years, she saw her two great grandsons born. And she said they were the richest years of her life. They were i mportant to her. They were important to us all, everyone, in the family. I beg you, it's not like in the movie. Assisted suicide isn't straightforward and clean and quick. Some people awake. Six did in Oregon. Some people take a long time to die, up to 104 hours. That's not dignified. Don't vote for this dangerous, dangerous law that actually deprives people of the possibility of having their dignity and having doctors who have to work to improve their quality of life. This law allows them to throw the towel in."
