side,script
against,"Second, you’ve been talking about the harm then you said that you don't need studies. There's one point tha t you made earlier on that is particularly difficult for me to swallow, and that is that somehow race conscious admissions programs lower the academic standards and the drive for high achievement for students of color. I don't think there's evidence that there are students of color sitting around saying “ I don't need to work hard because affirmative action is going to get me into college, ” but there is evidence of students of color –"
for,"John Well, there is nothing wrong with the state being aggressive in fighting discrimination . I'm in all favor of that . And in fact, it's because I'm so passionate about fighting racial discrimination that I'm on this side of the debate . I'm also all in favor of affording equal opportunity to people who are disadvantaged or who come from poverty, or who face any kind -- any number of hardships . But I say all that without using skin color as a proxy for who's disadvantaged, and who's in poverty, and who's facing hardships . You know, there are poor people of every color . And there are also rich and middle class people of every color. And in fact, the way that racial preference systems in select college admissions work is that 86 percent of the African Americans who are admitted to more selective schools come from middle class and upper class backgrounds . Only 14 percent come from lower SE S (social economic status) backgrounds . So, this is not a very good way to achieve equal opportunity. You look pretty young to me . There may be an example here or there. I see Dean Chemerinsky waving his arm, so I don't want to say anything too absolute . But by and large, the vast majority of selective American schools have been shamefully neglectful of any responsibility they might have to socioeconomica lly disadvantaged people . They want to fill their racial numbers . They're happy to fill them with immigrants, they're happy to fill them with children of millionaires. They don't care by and large about people who drive trucks or taxicabs and their kids ."
against,"That's just wrong. I've been on admissions committees at three different law schools. We certainly do look to students who are the first in their family to go to college, as I was. Now, let me answer your question directly. There have been many attempts to try to create race neutral ways of achieving diversity. The University of Texas showed that everything else that it tried failed, which is why the United States Court of Appeals for the Fif th Circuit, with a conservative Judge Patrick Higginbotham writing that Texas is proving no alternative. We'll take UCLA as anexample. They've tried all sorts of alternatives, and they still have fewer African -Americans today than before in 1996. The reason just looking at just socioeconomic status doesn't work is as I said briefly earlier, the percentage of African -Americans and Latinos that are disadvantaged is higher than the percentage of whites, but the sheer number of whites who are disadvantaged is greater. So focus on that socioeconomics, which is important, won't yield racial diversity."
for,"Well, certainly, you know, if what you're trying to do is meet a racial quota, there is no better way to meet that racial quota than by considering race. No, I am serious. Yeah. Well, I think that if schools are saying that, ""Well, in order to hit our racial numbers, we really have to take race into account,"" you know, I think that's plausible. But, first of all, I think that Erwin is wrong in saying that the University of Texas has not been extremely successful in using the top 10 perce nt plan. There is actually, you know, more diversity under the top 10 percent plan than there had been when the University of Texas was using quotas. Now they want to re -impose racial preferences on top of the top 10 percent plan because -- and they want to insure that the African -Americans who are admitted come from well- to-do families rather than those poor African -American students who are being admitted under the top 10 percent plan . That's part of the issue that's before the Supreme Court."
against,"Just a quick point about top 10 percent plans generally and the one in Texas. They work because there is racial segregation in our communities in our public schools. You're able to get diversity through top 10 percent plans because black people in Texas have -- attend predominantly black schools, and white people in Texas attend predominantly white schools. And so the top 10 percent of any class is going to demonstrate that kind of racial isolation. There's something really perverse about telling a university that in order to achi eve the benefits of a racially diverse class , you have to rely on racial segregation in K -12 education. Also Texas -- the top 10 percent plan -- and other top 10 percent plans , don't allow you to achieve the full diversity. They're asking us not to rely just on race, but that's what those plans do. They're saying, ""You got enough black people by going – by getting the top 10 percent plan, and that's enough."" What Texas wants to do is take it a step further and say, ""We want a lot of div ersity. We don't just want black or Latino students who attended racially segregated schools. We want a variety of black and Latino students."" And I think that that's a -- that, that means that, that race neutral alternative is no t a workable race neutral alternative or even race neutral."
for,"I don't think there's anything perverse about the Texas 10 percent plan. They not only get racial diversity, th ey get class diversity. Getting class diversity is good. And so now the idea is that they need overt racial preferences so they can get some wealthy black kids in there because they've got plenty of relatively poor black kids and Hispanic kids."
against,But that's a bad thing.
for,That begins to sound a little strange – Deborah Archer:You don't want to have all of your class – -- but –
against,-- diversity be the same as your racial diversity so that all you have are poor black students and all you have are poor Latino students. That only reinforces stereotypes. It doesn't help to break down stereotypes.
for,"That's a very good question, and it gets me back to the difference between small racial preferences and large racial preferences. It may not be dispositive on the constitutional issue, but your question raises it. We wrote in our ""Mismatch"" book that bringing in people who are a little bit less well -prepared academically, a balance tipping thing, than their classmates, may actually be good for everyone because they can catch up. They can work a little harder. It's not that big a gap. But the gaps as I've been emphasizing in colleges today, the racial preference gaps between black students especially and Asian and white students, are so enormous that no mat ter how hard the black and Hispanic students work, most of them, they can't compete. They can't catch up. It's like taking me and putting in a -- putting me in a nuclear physics graduate course at MIT. I'd be lost on the first day. I'd get more lost ev ery day from then on.John Donvan: Okay. Down front. I think the complete rebuttal to that -- -- and I respect the question -- is that the whole idea of the SAT and scores of the usual grading -- usual criteria for admissions is that they predict how well people will do. So if there was a racial bias against blacks in SAT, they would do better in college, one would expect, than their SAT scores predict. In fact, they do worse in college than their SAT scores predict. They do worse in law school than LSAT scores predict, and I think that takes care of that particular point."
against,"What you say is right. Many studies have demonstrated that there is a cultural and racial bias to standardized tests. It's why you can't measure qualifications just based on standardized tests. And in terms of – -- again, having looked at the studies about the LSAT, there is only a very weak correlation between the LSAT in first -year law school grades, no correlation to LSAT in second and third -year grades, and no proven correlation to the LSAT on what somebody's going to be is a lawyer. So let's not assume that these tests really measure qualifications. I would also just want to add a response to what you said."
for,The entire educational system has voted against what you just said.
against,I just want to add something to respond to --
for,But I think it's also important to note that the schools you're talking about like Harvard graduate almost 100 percent of their students. And the ones –
against,"Yes, but you claim that when you admit black and Latino students –"
for,"-- farther down don't, and I think –Deborah Archer: -- it somehow undermines the – -- that accounts for what Bowen and Bok found."
against,-- academic qualities .
for,I'm happy to take it. The answer is that we do not treat people differently because of the color of their skin or what country their ancestors came from.
against,I think the history and the purpose of the Equal Protection Clause shows that equal doesn't mean colorblind.
for,"I agree with Roger, and I would also add that once you star t saying some people are more equal than others, to borrow from Orwell, with a multi- racial society like we have you get into an impossible racial spoil system where everybody's struggling for their little racial slice of the pie."
against,"One thing we're doing is discussing this out of the context of American history. We're not talking about the long history of separate and unequal schools. We're not talking about the long history o f discrimination against African Americans. The purpose of the Equal Protection Clause was especially to prohibit subordination of minorities, try to get a more equal society based on race. That's why the same Congress that ratified the 14th Amendment al so adopted programs that today we call affirmative action ."
for,"Try again. To look at a little recent history, very recent, consider the anguish of Amani Marshall. She's a senior at pre -med student at Amherst, which is a private university, but the racial preference system works the same there as in the state universities. She started to cry at a recent gathering when another student said she went to sleep every night wishing she would not wake up. Now both of these students are African Americans and that was sort of the context. Ms. Marshall said she felt unprepared academically and socially for Amherst. Remember, she was identifying with a woman who was suicidal so she was pretty -- feeling pretty bad about this. She was reluctant, she said, t o ask for help for fear of undermining the standing of herself and her race. She added, ""I feel like an imposter. I feel like I need to prove myself to people to believe -- to prove that I belong here."" Her anguish is understandable. It's touching, but she mentioned no experience of racism. Instead she may be a victim of large racial preferences and her school's failure to warn her about their academic consequences. Of course, they also harm better-prepared Asians and whites who get turned away, as we've discussed. This destructive system violates the Equal Protection Clause. Also, let's recall the Supreme Court's statement in 2003 that equal p rotection forbids permanent racial preferences. That's not -- in other words, diversity doesn't mean anything goes. Forbids permanent racial preferences. A question I have for Professor Archer and Dean Chemerinsky , should racial preferences end by 2028 as the Supreme Court said in 2003? Or 2050? Or 2100? Or 2200? Or is this system of racial discrimination forever? Please listen for the answer and please vote for the proposition The Equal Protection Clause Forbids Racial Preferences in State University Admissions."
against,"When I stood at the lectern , I issued a challenge t o my opponents. I said you could only vote affirmative if you find one of two things. I don't have to convince you that diversity in the classroom is unimportant or they must convince you there's another way to achieve diversity. I think they failed at both of those questions. As to the former, diversity is compelling. The Supreme Court has said it time and again. It's like every college and university I know of engages in affirmative action . Some form of what we’re, tonight, calling racial preferenc e. Diversity matters in preparing all of our students for the society that they're going to deal with. The second question is , is there any other way to achieve diversity? The reason college universities engage in affirmative action is none has found an alternative. We talked in generalities, but I've got statistics. The University of California Davis Medical School found that without some form of affirmative action they would average less than one African American or Latino student a year in an entering class of a hundred. When Proposition 209 was passed in California, five years after -- University of California Law School, a private school, 11.4 percent of the students are African American. At Stanford Law School 9.6 percent of the students were African American, but the University of California Berkeley only 3.2 percent of the students are African American, and UCLA Law School only 2.4 percent of the students were African America n. Without affirmative action -- because our legacy discr imination and continuing discrimination -- we will not have diversity in higher education . How do you feel about the idea of elite college universities with almost no African American or Latino students? That's what the affirmative asking you to vote here . We are not here tonight to argue whether there should be large racial preferences . We're not here, Stuart, to argue there should be permanent racial preferences . No one favors that. To vote affirmative, you must conclude that no racial preferences ev er are constitutional. You must overrule decades of Supreme Court jurisprudence . Don't do it. Vote negative. John Donvan:Thank you, Erwin Chemerinsky . And the motion is: The Equal Protection Clause Forbids Racial Preferences in State University Admissions . And here summarizing his position in support of the motion, Roger Clegg, President and G eneral Counsel of the Center for Equal Opportunity."
for,"Let me make one point at the outset. You've heard a lot about dispute social science evidence. And I would say that yes, this social science evidence is, to some extent, disputed. I think that we have the better argument. But if the evidence is disputed, then I think the other side loses, because there cannot be a compelling interest in something if it's not clear if that interest exists at all . Now, what you have to decide tonight is which of two very different visions of the role the Constitution allows rac e to play in state university admissions is . O ur opponents think that it is fine if state education officials, for the foreseeable future -- and probably forever -- look at the skin color and national origin of the students who apply to help d etermine who gets in . I don't think that this is the vision of the people who wrote the words of the 14th Amendment or the people who ratified it right after the Civil War had been fought . I think that when they said that , “N o state shall deny to any person the equal protection of the laws, ” they said “No” to that kind of discrimination . The institutionalization of racial discrimination that our opponents support will become harder and harder to dismantle with every tick of the clock . It is not consi stent with the vision that we should have for our increasingly multiracial and multiethnic society . In that society, by the way, blacks and whites are now the slowest growing groups . The fastest growing group is Asian Americans, and then Latinos, and then people who are themselves multiracial. For a society like that to work, there has to be mutual respect . And for mutual respect, we must all be judged by the same standards . And we must know that other people are being judged by the same standards too . Please vote for the motion ."
against,"I very quickly just want to respond to something that was said, that because there is some dispute -- very little dispute -- about whether or not mismatch exists, that it can't be the basis to say that diversity is a compelling interest . It's important to note the Supreme Court, in the first Fischer case, received all the information and data about mismatch and still ruled tha t diversity is a compelling state interest . The 14th Amendment isn't about color -blindness . It is about equal citizenship. Indeed, the purpose of the 14th Amendment was to constitutionalize race -conscious admissions -- to constitutionalize r ace-conscious programs . The framers of the 14th Amendment understood that considering race is sometimes necessary to achieve equality . It is perverse to argue that the constitutional amendment created to help turn America away from its legacy of racial oppression requires us to limit the opportunities available to students of color . Racial diversity in education is important and it is compelling . It is not about discriminating against anyone . It's not about denying opportunities to anyone because of t heir race. Race is not the only factor and it's not the deciding factor . I am certainly personally been a beneficiary of affirmative action programs, but I didn't get into college or into law school because of my race . Did the law school consider the fact that I'm a black woman, the child of immigrants, or the first person in my family to graduate from college when they accepted me? Did it consider the fact that I was raised in a racially -segregated neighborhood, then moved to a white suburb , where I experienced racial discrimination? I hope so, because without it, they have no idea who I really am . And they have no idea what it took for me to get to where I am . My SAT scores, my LSAT scores, my GPA certainly did not tell my whole story . The Constitution promises equality to all people regardless of race . Today, race matters . Not because it should, but because it does . And there's nothing in the Equal Protection Clause that says we have to ignore that reality. I urge you to vote agains t the motion. Thank you."
