side,script
for,"Right, okay. The number of crises in the gold market during that period were phenomenal. The number of times the U.S. goes into the Civil War, we’re off the gold standard. The Franco-Prussian War takes place, we’re -- they’re off the gold standard. Everybody, when there’s a crisis, they step away from the gold standard."
against,Because there’s no way for them to wage war. Inflation is associated with peace and other regimes of monetary organization.
for,"That’s all very nice-- It’s not practical Jim. It’s not practical. We really need the money when you have a war, when you have something or other. So why didn't George Bush, II, go off of the --"
against,George It's a political decision made as it was in the Franco-Prussian War.
for,"I'm a little shocked here, which is we are talking as if we're in a period which we were in where we had super high inflation, and this was a huge problem, that's not the period we're in right now. We've had actually very stable inflation in the last 15 years."
against,"As Jim just pointed out, when you trash your money, the symptoms aren't always the same. We had a huge housing bubble, disastrous housing bubble."
for,But let me .
against,We had a commodity bubble. Oil went from 20 to $100 a barrel. That's not a good thing to absorb a lot of money that should have gone to finding cures for cancer.
for,"One of the things we’ve learned-- One of the things that we've learned is that actually getting price stability doesn't solve the problem of financial instability, doesn't solve the problem that we sometimes have these bubbles. That's in fact something that we do have to deal with. Indeed, one of the views in terms of research is that actually having a stable period may actually encourage a bubble because people don’t think there's enough risk, and in fact there is a lot of risk. So I can't see how we're going to solve the problems here ofbubbles by actually being in a situation where we actually tied to some kind of commodity."
against,"But you have to -- seems to me you have to distinguish between banking arrangements and monetary arrangements. We ought not to be surprised when in a system in which the capitalists get the up side in the banking business, and we the people suffer the down side when their bets go wrong, we ought not to be surprised that these bankers take exceptional risks. We are living in what the military people call an asymmetric world. To the up side goes Greenwich, Connecticut, to the down side goes Dayton."
for,"Yeah, I mean, one of the best economists who did not win the Nobel Prize, and I would argue the only reason he didn't win it was because he died first, was Hyman Minsky. And one of the --"
against,They've all win a Nobel Prize.
for,One of the -- what?
against,"They've all won a Nobel Prize, every single economist has won the a Nobel Prize it seems."
for,"Minsky should have won the Nobel Prize. He died too early, but his -- one of the easy ways to remember him is stability breeds instability. And the more stable the situation is, the more you feel free at taking risk, the more risk you take, the more likely you are to get hit in the head."
against,Could you please tell us why you -- -- why you feel we have too little inflation? Could you please tell us why you feel we have too little inflation?
for,"Yes, because the way to think about this is that inflation is a -- it's what you think is the right rate of inflation is a means to an end. What we really want to have is high growth in the economy and stability in the economy, that's what we're really after. And if you have an inflation rate which is too low, then you're actually in a situation where you get deep deflation, something that you think is not a problem, but I can tell you, when you look at history and ask when we've had the worst crises, and the worst recessions, and the worst depressions, they were always associated with deflation. So this is not something that I see as a particular positive. So you actually want to protect against not having too high inflation and not having too low. The second thing that's very important in this regard is that when you have an inflation rate which is too low, you actually get into a situation where sometimes, because of a very negative shock as we've had recently, you would actually like to drive nominal interest rates below zero. You'd like to drive the federal funds rate negative, and you can't do it, and, therefore, you can't stimulate the economy enough. So this is actually a problem that we worry about tremendously in terms of the policy circles. And what it tells you is you want to have a deflation rate which is, one, not so high that you spend a lot of time actually making decisions about where the price level's going to be, but instead produce, which produces a good economy, but secondly not so low that you end up in a situation where you get deflations, where you get this situation where you can't doexpansionary policy when you need it, and as a result you have to pick a number in between. Most central banks have chosen around . So the issue that I would raise here is when we look at history -- Okay. So do you feel that, in fact -- that the economy was much more stable during the gold standard period than it has been in other periods?"
against,"During the gold standard period the United States had the highest growth rate in history, 4 percent real a year. That's why we became the greatest nation in the world. Thank you, George Washington, who understood what the fed doesn't understand today."
for,"I would actually respond to that, which is when you actually ask what happens in terms of growth rates, most of this has nothing to do with monetary policy, with gold, or anything else --"
against,What it has to do with is --
for,It has to do with technology and so forth --
against,"Technology is created by people when you have a stable currency and people can invest in the future and not have to hedge in gold. Why would you want to buy a block of gold? People ask me, ""Why do you invest -- should I invest in gold?"" That tells you, why wouldn't they be investing in stocks and things like that? When you have a period of unstable currency, people hedge, people buy hard assets. And we've seen this time and time again. So we got the technology precisely because we had a stable money and people could invest the money, not have to worry about the value of the money. -- considered at one point -- It's entirely desirable to have a stable currency and high growth rates, absolutely. I would -- May I add -- add to my partner's remarks -- I would submit that it's not so desirable, because we are given the irresistible invitation to consume more than we produce. Not since 1975, I believe, have we ran a surplus on account of trades and services. We ship these dollars abroad, they come back to us as investments, and we are given the -- as I say, this ever so sweet path to fiscal ruin. We have accumulated more than $3 trillion and the feds own balance sheet custody holdings of U.S. Treasuries that foreign governments and central banks hold against us. So the reserve currency is the invitation to, first the U.K. after 1914, and then us, to consume more than we produce, and it's not the swiftest way to prosperity. John Donvan:Other side, side arguing that America does not need a stronger dollar policy."
for,"Why did the -- why did the dollar become the world reserve currency? It was the only currency left standing in 1945, period. There was nothing else, we gave our money to everybody. We were also, really, the only country left standing. At that point we had over 50 percent of the manufacturing capacity in the world.  And the net effect of that is the dollar went out there and went out all around the world, and financed international trade, financed international growth, and more and more -- it does so today. And the world is path-dependent, i.e., history makes the future. And because the dollar is so dominant in the world, it's just there. And I agree -- It's a hard spot.  I don't think -- I mean, it would have to completely collapse. I mean, the fact of the matter is is that everybody is investing in these 2 percent dollars even though Jim says we're forced to invest and the U.S. government is . Nobody forces theChinese to buy U.S. debt at 2 percent. They do, though."
against,"A stable dollar is one that’s fixed to gold, call it $1,500 an ounce. That’s stability. Well if you’re going to go to a gold standard, you would have a period of adjustment. You don’t know today if that 15, 1600 price is factoring in a lot of future inflation. If people don’t expect it anymore, the price may come down. So you have a period of adjustment. But the fact of the matter is, what you see happening today is slow motion what happened in the early 1930s when countries thought that the way out was to devalue their currencies, starting with Germany, then Britain in 1931. Thirty countries followed afterwards, begger than neighbor policies, which is why Britain and others agreed to go back on gold in 1944. They saw what happened during the Depression. Well first of all, if you had a stable dollar, then the ability to make money in terms of violent currency trading goes away. When you have a stable currency, even when you have unstable currency, most countries like to fix, or have at least an attachment to another currency to facilitate trade. So you’d see what you had under the Bretton Woods system, pretty good stability. When you have a stable dollar, since commodities are denominated in dollars, the violence you see in commodities goes down, so the ability to play games with that goes down. And you also have, you can now then makepositive investments again, no need for exotic instruments to play games with the housing mortgages and the like. And I think you would see a smaller banking sector. One of the things that’s happened since we’ve gone off gold is that finance as a percentage of our GDP at one point had doubled. And it should have gone in the opposite direction. Finance should have gone in the way of agriculture and other parts, where technology takes over and other parts of the economy grow. So, bankers, don’t worry, you’ll have jobs tomorrow."
for,"Not actually on that question, but I want to do a fact check, because Steve Forbes said something that I have some data in front me, actually by somebody they know very well. This is a paper that Anna Schwartz who I think you would consider to be the leading monetary historian of this generation along with Milton Friedman. And in fact, she looked at different periods, and the period of the classical gold standard, when the U.S. was continuing in the gold standard, was not a period of high growth. So the numbers right here is that the U.S. grew at 1.8 percent per year at that time. James Grant:What period? From 1881 to 1913. This is as paper that Anna wrote Mike Bordo called Monetary Policy Regimes and The first period is from 1881 to 1913. And also they wore bow ties then too. Well first of all, I think it’s unfair bringing an electronic device to one of these debates. I use chalk and blackboard when I teach, which again, just shows what kind of person I am."
against,"With respect to the late Anna Schwartz who was merely terrific, I don't believe those numbers. I've seen different numbers and I think -- but -- -- bigger numbers, describing growth. It, to me, defies common sense that the period 1880 to 1913 which saw the introduction of so much world beating and transformational technique, and production, and innovation, and invention would have yielded a growth rate so meager as 1.8 percent real over the course of that time. I don't credit it."
for,"I'm sorry, but -- -- I can tell you that this is research done with the best data that was available by somebody whose integrity is impeccable. And in fact she's not the only one to come up with these kind of numbers. Now, you may not believe them, but you have different numbers, but unfortunately I have to go with what I think is good scholarship."
against,"Well, I think there are other scholars who have produced better evidence that show a much rosier picture of growth in that era. And then real, real wages went up in that era as well, which is again why we have millions of people coming to this country, more than any other country in the world. Saw it as a place of opportunity.John Donvan: We are in the question and answer section of this Intelligence Squared U.S.  I'm John Donvan. We have four debaters, two teams of two, debating this motion, ""America doesn't need a strong dollar policy."" More questions from the audience. Sir, gray sweater. Do you mind standing up?  Well, the gold standard to me is the least imperfect monetary regime, that has actually existed in human monetary history. The others have existed on blackboards at Cambridge and MIT, but the gold standard existed in practice for 100 years, the classical gold standard did. Now, one must distinguish between the definition of money under the gold standard and the banking systems in play -- in place during that period. Now, as Steve mentioned, human beings will err, and sometimes they'll err en masse, and there will be crashes and bubbles. What to me characterizes the gold standard period is the absence of growth throttling long dated depressions, owing to -- owing to uncertainty about the future value of money. Such depressions as existed in that period were typically the result of uncertainty about monetary fears, such as the one that started in 1893, such as the depression of 1890, when there was a great hew and cry over William Jennings Bryant. But banking bubbles it seems to me were much less severe for the simple reason that bankers at the time were personally accountable in some degree, certainly bank stockholders were personally accountable for the solvency of the institutions in which they invested. There was a double liability ."
for,But how can you say that the gold standard prevents this? The Great Depression was aperiod where we were actually on the gold standard.
against,It was not on the gold standard. That was the third rate variant on the gold exchange standard that happened after 1922 at Genoa. There's not the gold standard.
for,"How do you define that? The gold standard --that's third rate, I'm sorry, what's second rate?"
against,"Second rate is Bretton Woods, third rate is 1920s and '30s, but the gold exchange standard was characterized by the buildup of reserve currency balances in other nations such as the British buildup in France and elsewhere."
for,"So I think volatility is key, and we can look at historical periods and say, ""How much volatility has there been?"" So volatility of the business cycle, of employment, volatility of the growth of GDP, which was much higher during the period 1881 to 1913 and which is the period of the classical gold standard, the first great gold standard according to Jim, than it was in later periods. That fact is very clear, I don't know of any serious scholar -- you may have people that you think have other numbers, but I can tell you that when I've seen the research that has been done in this area by people who have tremendous integrity and are incredibly respected, Anna Schwartz being one of those people, they come up with exactly that answer. And also there was actually much more volatility of the inflation rate during that period. That's the facts.  Let me answer that in a different way -- Because I think there's another way that's not anywhere near as technical as Rick's way. That's right, I'm a Ph.D., remember. Right, and I'm a political scientist, so I would mention this in social welfare. How well -- how much social welfare is there? I look at the gold standard and, I'm sorry, I don't think Dickens is an outlier; there were plenty of American Dickens and the equivalent, and a lot of our families lived those lives, right? I think that the point is is that is the future, which is what we're living now, more successful than the past, than what the gold standard was? And I can't -- unfortunately this is not -- I'd like to be a great socialscientists and say I'm going to run a -- run a test here, but I can't run the test with the gold standard."
against,"You know, there is, implicit in our opponent's line of argument, the idea that monetary thought runs in a line of progress from ancient times to the present, and we're now at the pinnacle of monetary technique and knowledge with and with . That's the implicit argument. Monetary thought does not run in a line of constant improvement, nor does human thought. Hugh Trevor-Roper wrote about a wonderful essay about the reappearance of witchcraft in the high renaissance, and during this period in which enlightenment supposedly prevailed around the earth, the leading lights of western thought were actually captive in this most cruel hoax of witchcraft. I submit to you that posterity looking back on this moment in monetary affairs will look upon the doings of the world central banks that have, as I say, alighted into a kind of a makeshift central planning from what is meant to be a very simple act. A central bank may look upon this as a period of kind of the dark ages of monetary application and thought. This -- Money simply enables you to buy and sell with each other, and that's why it has a fixed value, so if you sell a loaf -- a bottle of wine and you want to get four loaves of bread in return, you suddenly don't find because the currencies change you only get three and a half or you get four and a half. It just makes exchange easier. Now, if you don't get fiscal policy right, you don't get regulation right, and things like that, you won't grow. But all it means is you have a fixed measure, just like 12 inches in a foot, for crying out loud, just a fixed measure. And if people realize that tonight, then a lot of mischief will be undone. Remember, median incomes in this country have fallen in the last 10 years because of this funny money. When you have stability --"
for,"That's nothing to do with it.Steve Forbes: -- a chance to get ahead. So -- listen, your point is a fixed measure in terms of gold, but there are lot of other elements of what we buy during the day. In fact, the CPI has very little gold in it. A smidgeon, but very little. We need stability in terms of the bask of goods and -- Oh, I'm sorry, CPI is the consumer price index. So we actually -- we do need confidence in terms of -- in terms of not having inflation move around a lot. In fact, when we've had a problem is when we pursued extremely inflationary policies. In fact, this is why we went off Bretton Woods, because we actually had a situation of very bad monetary policy and also bad fiscal policy as a result of fighting the Vietnam War and some serious mistakes that were made. So stability -- John Taylor:And by the way, we came -- I would argue we came very close to that under the second Bush administration fighting the Iraq War. We spent too much money and we had -- we've had some issues since then. So I think stability is very key, that people do have to know that the dollar will actually purchase a similar amount of goods and services over time. That, we’re in agreement of. I don’t think there’s really disagreement among us. The question is, what’s the best way to get that to happen? Fixing the dollar to gold is not the best way to get that to happen. We got a moral person.  Let’s keep -- A situation where, when you go out and buy something, it, it costs about the same thing over time, so that you can plan, very simple."
against," I would, yes, agree, well done Rick. Well you don’t get a long term good economic growth with an unstable currency. A weak dollar’s always meant a weak recovery. And what nation has become great with a weak currency?"
for,I hope it’s not immoral. Let’s get it right here.
against,"Most countries would prefer stable currencies, because it makes trade that much easier. And capital flows that much easier. Which is why in Africa, you have 14 nations that are attached to the Euro, 13 nations that have currency boards where they attach to a currency. So among our trading partners, they find it very disruptive when the dollar goes all over the place and their currencies wobble up and down. So in terms of stability, yes, it would be good for developing countries, because it would facilitate trade and facilitate the trade of capital. You never get ahead in a sustained way, productive way, by fooling around with your money, any more than you would changing, what now, feet in a mile. Yes, because it undermines social trust. We depend on trust. When you go to the restaurant, you trust -- to pay the bill. When you go on an airplane, you trust that these people know what they're doing, and when you do transactions, you trust that you get in return what you've been promised, and you'll give what you promised. And with an unstable currency, what it does is undermine hard work and productive effort and give undue rewards to speculation, undue rewards to commodities. That's why oil has gone from 21 to 90 or $100 a barrel. That's why you saw this speculation mad, speculation in housing instead of productive facilities or finding cures to diseases. So it misdirects investment. We saw that in the '70s, huge investment in farmland and commodities. They crashed in the '80s. Those investments had to be liquidated. A lot of wasted capital. Stability, again, it's just a measure of value."
for,"I also want the dollar to be a good measure of value, but this is an issue about having low and stable inflation. It's not tying to gold."
against,Inflation means you're debasing the value of the money.
for,"the value of the dollar, it has to do with inflation, and I don't think there's anybody in this panel that is advocating any kind of inflation. Or deflation for that matter. Well maybe you because you said you like it at one period."
against,to two and a half percent inflation which means higher prices. How does that enrich people when you raise their prices?
for,"No, the people sitting around this room spend 99.-something or other percent of their dollars in the U.S. economy. It doesn't really matter whether the euro goes up or down 1 percent in one day or the next. What it matters is that the inflation that impacts everything that we consume on a daily basis, impacts our pay, is stable and is understandable to us.  The social trust in not having situation of having very high inflation, and we agree on that. The question is what is the best -- I use the word ""technology,"" but the best way of getting that to happen, and my view on this is that in fact we do not get the stability that Steve would like to see us have --"
against,"Rick, you are proposing -- you're proposing that the current regime of literally unprecedented central bank activism is one for the ages. This -- you must -- we muststep back a second and realize what's going on in the world. Central banks are conjuring 100s of billions of dollars a year, trillions, from nowhere on the theory, mind you, on the theory that by so doing, they will enhance what is universally a lousy state of trade. This is unprecedented. You know, Laura Ingalls Wilder wrote a wonderful series of books entitled, ""Little House on the Prairie."" And one of these books was the biography of her future husband called ""Farmer Boy."" It was about the life of a hardscrabble dairy farmer and his family in upstate New York. This was during the 1880s when, contrary to Anna Schwartz,America was on fire -- -- but from a very low base. People were not wealthy. And one day, the farmer took his son to the fair, summertime, and lemonade was on sale. And the kid screwed up his courage and asked for a nickel to buy a round of lemonade for his friends, and the father astonishingly produced from his jeans a 50 cent piece. The child was speechless, and the father asked him, not wanting to let a moment go by without instruction, asked if he knew what that was, this coin. And the kid, of course, said nothing, how could we say anything? He was literally struck numb. And the father said, ""It's money,"" so he asked the son, ""Son, do you know what money is?"" Again, silence. And the boy said, ""I --"" and the father said, ""Money is work."" And money is the stored value of work; this is the moral of the question. So you work all day and you earn something for it and that something is called money, and you save some of that because there are only so many heartbeats and a lifetime is precious, you save some of it for later. Now, what our opponents would like you to -- would like you to believe is that through the most dexterous use of advanced mathematics they can calibrate the rate of depreciation in that money so that you will -- won't even notice it. But Steve and I are here to tell you that you will notice it, and we are also here to tell you that the ways of higher mathematics are not the ways towards price stability. What is attempted today is unique and it will not work. Vote against this proposition."
for,"I'm against a strong dollar policy, just to make sure that you know what I'm arguingagainst here. If stability is the goal of government and of government policy, then it must lean against the wind, whichever way that wind is blowing. If the economy is growing too fast, it must act to slow the economy; and if the economy is growing too slowly, it must act to speed it up. That is the policy that the government has been following for at least since World War II. That policy, at least according to Jan Tinbergen, who did win a Nobel Prize in economics, the first one, given in 1953, said that there were four independent variables that drove the government's ability to control the economy and the economic outputs that are important to the people who live there. And so that's why I'm worried about the social welfare of the people. Those policies were money growth, interest rate levels, fiscal policy, i.e., the level of taxing and the level of spending, and the currency value. Currency value was one of the four instruments that was chosen to manage the government output. That was in 19 -- actually, earlier than 1953. The Nobel Prize is never given to somebody who's done the work right then. But was involved with the Bretton Woods situation, and it was even--by one of the leading economists of the world recognized that even under that time -- that currency movement was critical to keeping the world moving forward. So my argument is that we should have a flexible policy that allows us to lean into the wind, or lean, -against it, depending on which way we need the government to act. And so, therefore, we need that flexibility and we are against a strong dollar policy."
against," Keynes was right about over time when you weaken a currency you do undermine the social order. Ask yourselves, why is it that two incomes in the family can't seem to do what one income could do 40 years ago? It's been gradual, but it's been acidic, very real. What the federal reserve is doing is the equivalent of what you might call the federal reserve diet. How much raising the number of ounces in a pound from 16 to 20? Your weight goes down 20 percent; if you weigh 200 pounds, suddenly you're 160 pounds; you weigh 150, suddenly you weigh 120. The fed could do the same thing with a mirror that makes you look svelte and thin. This way obesity goes away, this way you can eat more, weigh less, and look thinner. Well, put that way, it is absolutely ridiculous thinking if you change a measure of something that, therefore, you can achieve a desired result. Inflation is the equivalent of changing the number of ounces in a pound or changing how a mirror makes you look, it is distortive, ridiculous, and destructive. Inflation is legalized counterfeiting, whether it’s two percent a year or 20 percent. Dollar should be a fixed measure of value. It’s simply a yardstick, to make transactions easier. Otherwise, it’s like a virus in a computer. It corrupts the information; you can’t trust prices. You get a decline in personal incomes, weakening social trust, distortion and misdirection of investment into things that, hard assets instead of things of the future. And also as a transfer of wealth, to nations that are not very friendly to the United States. Whatever angle you look at, again, you’re not going to make yourself wealthy by fooling around with the integrity of the U.S. dollar. There are other ways you do it, hard work, risk taking, and the like. "
for,"So I’m not going to use higher mathematics. In fact, that’s never been really part of this discussion. But I do want to talk about history. And in fact, there’s a very wonderful example about what happens when you pursue a strong currency policy. It happened to deal with a great man who was great in helping save the world against Hitler, but was not a very good economist. He was not a very good chancellor of the exchequer, which is the equivalent of the finance minister, or Secretary of the Treasury, and this is Winston Churchill. But what the U.K. decided to do after World War I, was to pursue a strong pound policy. They went back on the dollar -- on the pound -- excuse me, they went back on the gold standard in 1925. They started taking measures to do this starting right after the war. What was the result of this? Well, in order to do this they actually had very tight monetary policy, very high interest rates. Were they successful? Absolutely, in 1925,they went back on gold. What was the outcome? The outcome was, that we had, the British had very high unemployment, they went to over 11 percent employment in 1921. They then had extremely high unemployment all through the roaring 20s when everybody else was doing wonderfully. Then of course it got worse. But then even more important to the current situation, they actually were trying to be virtuous. They had 130 percent of debt, sovereign debt, of their government debt relative to GDP after World War I, because it was so costly to fight it, they actually pursued very, very large, a budget surpluses, excluding interest payments. What happened to them? Well, they went 140 percent of GDP in 1919, by the time you got to 1929, they were 170 percent of GDP. So indeed, in this current juncture, where in fact we have to worry about fiscal consolidation, this ended up doing several things. It meant it killed the economy. They actually had deflation. You talked -- Jim Grant talked about deflation as being a good thing during a period of American history. It certainly was not a good thing for the British. And what did you end up with? You ended up with a much more dire fiscal situation, even when there was virtue. A strong dollar policy would be something that would be very damaging to the economy and we do not need a strong dollar policy."
