side,script
for,"Well, I'm going to say a non-emphatic no. First of all, let me say I can hardly improve on what you said, Simon. I agreed with virtually every word you said except the stuff about rubbish and Trump. Ha. But other than that, no, look, I think you put it very well. You invest in the stock market because you're investing in America. You have optimism about this great country. And I think Simon put it so well as an immigrant. So, I have no idea what's going to happen with the stock market next week, next month, or even a year from now. I don't have a clue. But I do know that the long-term rate of return on the stock market for the last 120 years is 7 percent real. How many of you in this room are under the age of 40 in my -- the single piece of most important advice I can give -- how many of you are under 30? The most important advice I can give you is start investing in the U.S. stock market right now, right now. If you want to become a millionaire, a pension millionaire, invest 10 or 15 percent of every paycheck you earn in the stock market, and you will get rich. The stock market -- it fluctuates, it's a rollercoaster, but its long-term trend is up, and that trend will continue. But the only -- the final point I want to make about this is it's a point that Simon made earlier, which I think is true. Donald Trump ultimately will not be judged by voters in terms of what happened to the stock market. He will be judged as to whether he can improve the real economy for people in those states like Pennsylvania and Ohio and Wisconsin and West Virginia and Kentucky, people that, frankly, didn't feel recovery under Obama. And if Trump is to be a success, he's got to bring hope and economic development to those areas. Absolutely. About half of the country is not invested in the stock market at all, directly or indirectly. I agree with Steve's financial advice. I'd make it a globally diversified portfolio. And I don't just say that for the points I made earlier. I would have said that a year ago as well. What people care about are jobs and wages. And wage growth right now is -- real wage growth's about 0.4. That's slowed from the real wage growth that we had had in the last four years of the Obama administration. Unless that real wage growth picks up it's, you know, not going to be very pretty for a lot of people in this economy."
against,"So, we're already seeing inflation in some places. The UK has already seen an impact -- an uptick in inflation. There is a reason the market is pricing in potentially three rate hikes this year. People are concerned about a reduction in supply of labor, supply of other inputs into manufacturing and into businesses. So, I do think we are going to see inflation. There's a lot of reports swirling around, certainly in my email box, of where the inflation has been hiding, and where -- where we actually might see an uptick in that. I mean, the truth of the matter is I believe we are on borrowed time. If you look historically at booms and busts, certainly through the 20th century, on average -- and I'm sure my colleagues here will correct me -- the sort of trough to growth is -- was around a six-year cycle. We're now, as far as I'm concerned, eight years into this. You know, the stock market has in the past been supported by the baby boomers who are doing exactly what Stephen suggested. They were invested. Those are now in retirement. They're now taking their money out of the stock market. There's lots of evidence of that, moving it into bonds. But more fundamentally, I think that the inflation picture and the risk of inflation does mean that we have a series of rate hikes, not just in the United States, but I think the prospects of interest rate hikes and inflation around the world will mean that there is -- there's sort of a setup for a more challenging economic picture. Well, I would agree with what Dambisa says. To my mind, you know, if you want to believe that inflation is going to be low forever, and rates are going to be low forever, you have to basically believe that this time is different. And that technology and computers and this magical little device here called an iPhone or smartphone has somehow ushered in a world of enormous mediation, where all the prices will keep falling online, and that will have an impact in the real world. And maybe that's true. Maybe we're all going to have the “Uberization” of our economy. Maybe we're all going to end up, you know, competing in the labor force with everyone else across the planet because of internet. Maybe we'll all find ways to go shopping very cleverly and price-compare for everything online, and that will keep suppressing prices forever. But if you believe that, it's very hard to keep, you know, painting a picture of a permanently booming economy where everyone feels that their job’s secure and they have a lot of confidence as well. So, there’s a kind of intellectual contradiction in what's going on. And I come back to this core point: Somehow, very stealthily, very quietly, central banks have slipped an extra $10 trillion into the global financial system, and almost no one's noticed. They’ve done it so slowly and so gently over so many years that we've kind of got used to this kind of a new normal. And they’ve essentially taken a patient who was addicted to heroin -- i.e., private sector credit, all those subprime mortgages -- and weaned them off that by giving it morphine instead, and eventually that is going to have to come to an end, and withdrawal is never nice."
for,"I thought that was much, much, much more upbeat."
against,Tell it to --
for,"-- in the library and so on. Look, the central banks saved the day. Please, I understand that forgetting history is an American pastime. I get that. But, please, it's not that long ago when we were seated at like this, discussing and debating how the world was about to end in the fall of 2008 because of the financial crisis. Because of the ways in which big banks and a lot of other people had got over-leveraged, and the whole house of cards was coming crashing down. Central banks saved the day. Now, did they provide enormous amount of ? Yes. Did they break every single record multiple times? Of course. Do we now have many questions about how we withdraw this? Yes. Have the central banks behaved with extraordinary responsibility to this point and with a great deal of caution? These are very serious people. And, full disclosure, most of them got their PhD's at MIT, so, you know, we need to diversify that. But they've been extremely careful. They've done a good job. There are many risks ahead. Prices go up; prices go down. You know, Stephen and I are absolutely agreeing on that. There are risks, and I don't think anyone at the back should take from this discussion any idea that stock prices would ever under any circumstances go up in some linear fashion at any particular rate. We have volatilities. We have risks. You should read the Financial Times."
against,Thank you.
for,"Yeah, I mean, I think Gillian is exactly right, that if you want to answer this question of if the stock market is overvalued or not, what you want to know is where interest rates are going to be five years from now. If the 10-year Treasury is five or six percent five years from now I'm going to be wrong, and I think that's a distinct possibility. If they're more like three or four, I’ll probably be right, and I think that's a little bit more likely. To decide between the two of those you have to ask, “Do you think central banks are all powerful, creating reality, or do you think they're being handed a reality and accepting it?” I think the model for interest rates is a little bit more the second than the first. If you look, interest rates were falling from the early 1980s steadily through 2007. This isn't some new function of monetary stimulus. This is an underlying decline in the equilibrium interest rate worldwide, a combination of people saving more, partly because of inequality, investing less, partly because of lack of competition, driving down the rate of return. I think the central banks, for the most part, have just been accepting that reality, and there's quite a good chance that that'll be persistent. Part of why I think that is economists don't have a very good track record at predicting. On interest rates, have always, always, always predicted too large an increase. They've always come in below what was expected for 40 years now, and I think it's more likely that will happen than the opposite. I'm not positive, though, and so Gillian could be right -- So, you all probably think I'm a know-it-all, so I'll tell you that I’ve been wrong on the inflation and the interest rate story for the last six or seven years. When you guys came into office I predicted there would be inflation, a result of this monetary action, and it didn't happen. So, I was completely wrong on that story. And you know, I've told -- I talk to financial groups all the time. I've always -- we have said for the last six or seven years, you know, the one prediction I can make with certainty is that interest rates are going up; they're not going down. But I've been wrong every year, because they just keep going down lower and lower. Don't be too hard on yourself. It's a common mistake. . Well right. So, just a couple quick points on this. I -- it gets to your point about, do you believe that technology can keep, you know, lowering prices? And I do believe the two powerful forces in the universe right now, economically, are international trade and technology. And those are the factors that have really led to stable prices, which is a very good thing. The other point I would make is here we're fretting about, ""Gee, do you think the, you know, inflation rate will go from 2 percent to 2.5 percent or 2.5 percent to 2.75 percent?"" I mean, how many of you are old enough to remember, you know, 14 percent inflation under, you know, Carter and 20 percent mortgaged interest rates? We're not in that kind environment anymore. I don't think it's coming back. The two areas where I care a lot and worry most about inflation are education and healthcare, the two industries that have had runaway inflation and the two industries that are run by government."
against,"I'm going to risk it, especially since I'm an immigrant. I'm -- -- risking getting carried out here. So, I feel like some of my colleagues are actually being a little bit schizophrenic, because in the earlier conversation, they expressed a lot of concern about long-term economic growth in this country. And if you think about the three key ingredients for economic growth -- capital, how much money you have -- labor, which we alluded to earlier, the quality and the quantity of the labor force -- as well as productivity, it would seem to me that there's a lot of scope and reason for concern. In terms of capital, we've talked about debts and deficits. In terms of the labor market, we've talked about not only the reduction in terms of the work force, but we -- I mentioned to you earlier the OECD PISA statistics around the quality, especially in a world where immigration is becoming much tighter. And by world, I mean U.S. And then finally, this question of productivity, which I again mentioned earlier, is really -- if you look at many economic reports, this is the largest contributor to economic growth of the three. We don't know why, but productivity has been declining quite considerably. Even though we've seen significant advances with the advent of technology. So, to me, I'm not here to say this is the end of America and it's never going to ever recover. But I think it's a little bit naive to be so optimistic that the stock market will continue to go up -- and I'm not saying that there's -- you know, I understand that there is volatility as we move from one place to another. But I do think that it requires a lot of caveats, because I do think that America is in a very precarious and different position than it has been in the last several decades."
for,"John, thank you for letting me clarify this, because you -- it's very easy to get misquoted on this. My view is that discussions of short-term or immediate prospects for stock prices are absolutely fascinating. I can sit and listen to them all day. They are totally meaningless. Prices go up, prices go down. We don't know. We don't know what's going to happen anymore than you do. Good luck out there, okay? But -- but there is a very serious issue, which Dambisa was starting to get at, and I hope we can explore in the remaining section, which is the long-term. And the long-term is about the country, and the long-term is about people. Now, it's a bit -- or even importantly -- about the distribution between people and across people. That's the point that Jason made. And you know, Jason, Stephen, and I may have different views on that. Fine. But do you believe in America, as a place for people, to have families, to get educated, to be innovative, to build companies, to pass money onto -- and wealth, and ideas onto their children? If you believe in that, then you're believing in the of America. By the way, not all of them, unfortunately, are the stock market. We get too fixated on the ones we already listed. We should fixate much more on the new businesses that are being created and have not yet been created, or don't get created because something gets in the way. But, does enterprise prosper in a way that that's prosperity's shared with everyone across America, including, as Stephen said, people who are forgotten, people who are in places or types of places that have been forgotten of late, that that's the agenda. And I hear that as the shared agenda tonight across this panel. And with your applause, you can make it shared across the room. So now can we take the gloves off? You know, I think that's a tough question, but I'm going to go with, I'm very worried that we're making the same kinds of mistake in the housing market that we made in 2006 and 2007 and 2008. Fannie Mae and Freddie Mac, which I think were at the center of the crisis providing a hundred percent guarantees on mortgages with 1, 2, 3 percent down payments was a catastrophe. And guess what, ladies and gentlemen, we learned nothing. We learned nothing from the financial crisis. Fannie and Freddie and other, you know, units like Federal Housing Administration are doing the same thing. And I worry that we could see another housing panic. And I fervently hope that I'm wrong about that. But, you know, my housing policy should be -- I'm old-fashioned. You know, if we just had a policy 10 percent down payment, there would -- there would never be another housing crisis again."
against,"Say it again. Yes, absolutely. So, I've been very fortunate. I've traveled to over 80 countries around the world. I think even places like China, a lot of people talk about China. China is the second largest economy in the world in GDP terms. But in per capita income terms, you know, some rankings put it at number 100, you know, worse than many countries in South America and Africa and places in Asia. They've got enormous issues that we have -- they're grappling with. And we need guidance. We need guidance in environment. We need R and D. We need innovation. Those things cannot come from places where people are just trying to eke out a living. They come from places where there's ability to flex your mental muscles and to have the opportunities to -- to, you know, collaborate and to debate. And unfortunately, I think that I liked this idea of distraction that Gillian touched on. I think that we are too distracted right now with trivialities. And what is at stake is enormous. I think it's actually human progress."
for,"I'm not sure the last time you had the opportunity to visit the perhaps greatest icon of American democracy. I'm speaking, of course, about the Statue of Liberty in New York Harbor. The last time I was there not too long ago, it did not say on the inscription, ""Send us your well-to-do people who are already well-educated and from nicely run democracies."" You know what this country is about because you either came to this country or your parents came to this country or your grandparents came to this country or someone who you remember and reference and speak about came to this country. And you know what? It wasn't easy for them. It was hard work, and they were not necessarily always welcome, although there have been moments when immigrants were more welcome. But there have also been moments when it was more difficult or as difficult for Irish people or Italian people or Jewish people to come to the United States. The greatest danger or my greatest fear for next year, John, and going forward, is that we will go massively into an anti-immigrant phase. Immigrants help move this country forward. Immigrants -- more immigration will help -- and done in a responsible way, will help get you to the growth targets that Stephen rightly dangles before you. If you turn against immigrants -- and there is a proposal on the table, supported by President Trump from two Republican senators, to cut legal immigration from a million to half a million. If you do that, your growth targets, Stephen, are going to disappear -- You're right. -- like sand through your fingers. The best line -- the best line, John, naturally, comes from that other icon of American culture, the musical ""Hamilton."" I think I've got this right. ""Immigrants, we get the job done."""
against,That's right.
for,"That reminds me of a panel I was on with a German CEO that creates a lot of jobs in America, has a lot of plants in America. He said he was having a really hard time dealing with regulation in America, had to hire several more people to navigate all of the way we're applying our immigration rules now. And because of that, he was creating less jobs in America. So, if you can still vote on the regulation one, factor that one into your vote. I have -- my concerns, like Dambisa and Simon's are about the long term. I'm less concerned about 2018 than just about any year in the last decade. In part, that's because if something bad happens, it won't be my fault. But it's also because we're going to have hundreds of billions of dollars moving into the economy. We have a certain amount of momentum. We have a certain amount of global momentum. But if you ask me to actually answer the question of what I'm worried about in 2018, it's the lack of fear that I have and so many others have. The price of risk right now is very low. Expectations are very high. If those get disappointed, there's some chance of a Wile E. Coyote moment where you look down and there's nothing beneath you, and you keep going down. That's not my prediction for the year. But if it happens, you can say I put a 30 percent chance on it and told you here tonight. And if it does, I think it'll happen in Gillian's way. It'll happen not with three or four rate hikes from the Fed, which is fine, and we can handle. It would happen with a much more dramatic revaluation of interest rates across the board, something that governments, businesses, and private investors aren't fully prepared to handle."
against,"Well, I would echo much of what Jason and Simon and the others have all said. But I'd like to basically finish by going back to where I started, which is with Pyongyang because we now know that President Trump knows where Pyongyang is on a map. He might even be able to spell it. But Pyongyang stands for this incredible geopolitical risk which is rising right now. I was very struck because I was reading a book about a year ago about the preparations the U.S. had made for nuclear war back in the 1950s or ‘60s called Red Mountain. It's a fabulous book, if any of you want to read it. I remember reading it and thinking, “Well, this isn't a very well-timed book, is it?” And now you look at that, and you think about how the discussion has changed in just a year in terms of the threats to the geopolitical order. You look at the magnitude and the number of threats. If you start thinking about the type of cybersecurity threats, and think for just a minute what would happen if suddenly the internet was switched off for a week, if you think about the fact, well, we all live at the moment assuming the internet’s going to be connected as a single global whole, and, in fact, if you look at what's happening in the weeds, it’s going into the splinter-net, where different regions are increasingly taking different approaches towards it, and try and imagine what that will mean in the future. If you look at things like the fact that Bridgewater -- big hedge fund -- calculates that proportion of the vote in the West that's going to populous candidates has jumped up from about 7 percent in 2010 to 35 percent in 2017. And the only time that swing has ever been seen before was just before World War II. When you look at all of those different issues it's very clear to me right now that hopefully none of them will come to bite this year, but I suspect that if anything's going to derail the sunny economic picture over the next year, it's not going to be about economics, and it's not going to be something that anyone's going to predict with an economic model. So, read the FT. I had to say that."
