,Speaker,Script
62,Robert Reich,Don't me. We don't have to .
63,Mark Zandi,"This is very important. You know, you argue lower tax rates improve economic growth, all else being equal. And, you know, I have some sympathy to that argument when we're lowering tax rates from 90 percent, which is what they were when Kennedy took office and we lowered them to 70. And Ronald Reagan took them from 70 to 28. You know, the academic literature on this, frankly, is not clear. There's no proof academically, but, okay, I'm sympathetic to the idea. But what I think is prudent -- if I were a prudent planner, and if I was sitting at the ONB or the CBO, I'd say, ""You know what? We better -- if we raise taxes or lower tax rates, if we move tax rates, if we move tax rates -- we better think about this in an accounting sense, not in, we can generate some economic growth and that's going to generate revenue, and, by the way, the kids are going to be dancing in the streets and eating chocolate bars. You know, that's not what we should be doing. We should be thinking about this in a purely accounting -- well, and if it all works out and you're right, that's gravy, we're fine."
64,Arthur Laffer,And it will and I am.John Donvan: Glenn Hubbard.
65,Glenn Hubbard,"I think it's important to know that there is actually a lot of work in economics, and pretty conclusive about the positive effects of tax reform. It's one of the few not --"
66,Mark Zandi,"No one’s arguing tax reform, Glenn. No one's arguing."
67,Glenn Hubbard,"Lowering rates, broadening the base, that's one of the most fundamental results in economics. And I think the beauty has been -- or the difficultly, the politicians are normally scared. But, frankly, as an economic matter, I don't think it's controversial. If you had the size of government that we had before the financial crisis, the normally functioning tax system would, roughly, fund that size of government. If you'd like, in your description of more for education and more for infrastructure, if what you mean is, you'd like a bigger government --"
68,Mark Zandi,No.
69,Glenn Hubbard,"I'll come back to the point I made before, you can't fund that on taxing the rich. That's just math."
70,Glenn Hubbard,"Because the -- if you look at all of the tax increases that are currently being proposed, and I haven’t heard any politician on the left say they'd like even more, that's about 1 percent of GDP. The present budget has an elevated spending level of more than 3 percent of GDP, and that's before the entitlement programs --"
71,Glenn Hubbard,"I think there's a lot of pushback, both from economists, and probably more important, from politicians, on the tax increases that are being proposed now."
72,Robert Reich,"Why is there pushback from politicians on increasing the taxes on the rich or closing loopholes that the rich take advantage of, it's because of the increasing political power of many of those same rich. That is the closed system we are dealing with. That is one of the reasons that you've got to start addressing this issue of inequality."
73,Arthur Laffer,"These are exactly the problems we had in '86, and that's exactly what we did. We took all of these loopholes and dumped them all, and we got a broader base. Reagan said he would not -- he would veto the bill if it were either tax-raising or tax-lowering. It was a tax reform bill that went across. We lowered the highest rate from 50 percent to 28 percent. And, in the Senate, we got 97 votes, three against us, and all these others voted with us. It was obvious for all those politicians. And they did it. It's quite obvious right now as well."
74,Mark Zandi,"John, can I just --"
75,Mark Zandi,-- I just want to present some numbers. These are just accounting. It comes from Simpson-Bowles.
76,Mark Zandi,"Now, under Simpson-Bowles, to achieve something -- what you might call fiscal sustainability, that is deficits in the future that are small enough that our debt-to-GDP ratio stabilizes, but the -- -- a little bit of arithmetic, we need $3 trillion of deficit reduction over 10 years. You know, we can debate the number, but let's go with it. Simpson-Bowles would say, Dominici-Rivlin would say let's do $2 trillion in government spending, let's get $1 trillion in tax revenue, right? And they would say, ""Let's do the tax revenue by broadening the base, but if we can't broaden the base, we got to get the revenue from somewhere, right?"" And if you do those things then, then -- Glenn -- then the expenditure-to-GDP ratio goes to 21 percent -- that's the average since 1980 -- and the revenue-to-GDP goes to 19 percent. That's the average to 1980."
77,Glenn Hubbard,That's actually -- let me just correct the numbers. Bowles-Simpson actually would raise --
78,Glenn Hubbard,This is when economists really get down and dirty.
79,Mark Zandi,It's $1 trillion in revenue --
80,Mark Zandi,"Yeah. I mean, I don't think that -- first of all, I think the best way of approaching this is broadening the tax base. That's -- I'm on board with that. But if we have to go down -- if we can't raise the revenue, the trillion in revenue through tax broadening, I'm all for raising marginal rates. But, when I talk about raising marginal rates, I'm talking about putting them back to the era when this fellow was labor secretary and generating 22 million jobs. I'm talking about 35 percent today to 39.6 percent on personal income. And you can -- we can talk about cap gains and dividend income and so forth and Obamacare and health care tax, all those kinds of things --those kinds of things will generate a trillion in revenue. And I don't think -- and, again, this is my view, experience -- I don't thinkthe American wealthy are going to move offshore and not pay their taxes."
81,Robert Reich,"We know that they aren't. We know that they aren't because there have been a number of experiments. One experiment is an experiment that we ran in this country between 1946 and 1981 when tax rates, as I said before -- officially, marginal tax rates were at least 70 percent, and the effective rate after deductions and tax credits was about 54, 55, 56 percent. Maybe it was slightly more difficult then to move abroad or shift your money abroad, that's true, but also legally we could have then, as we can now, make it very difficult to do that. The real issue here -- and, Glenn, what you keep on wanting to do, and Art, you do too -- is you are saying in effect we ought to broaden the base and not raise marginal rates."
82,Robert Reich,"And what you -- yeah, and what you're hearing from us is we're happy to do whatever you want to do to raise revenues, that is close the loopholes or raise the rates -- as long as most of those revenues come from the people who are best situated to bear the burden, and that is the rich who are richer now than they've ever been as a proportion of total income. Now, if you agree with us, then this proposition --"
83,Robert Reich,-- you have to vote against--
84,Glenn Hubbard,"Yeah, well, what Art and I are arguing is to the extent that revenues come from faster growth from a reform system, we're fine for that. You keep moving the goalposts, but you're talking about marginal rates and not that. Second, there are significant real effects of raising taxes on business owners. There's a huge body of research out there. You might not like it, but it is there. And the third -- the question to you about your aspirations, again, Social Security and Medicare, these two programs are on track to rise 10 percentage points of GDP. Now, if you want to tax, finance that, you mentioned that a healthy --"
85,Mark Zandi,I don't.
86,Glenn Hubbard,"-- healthy revenue share in GDP is 19 percent, you'd have to raise every tax --"
87,Mark Zandi,It's a red herring. It's a red herring. I don't.
88,Glenn Hubbard,You can't get there from here.
89,Mark Zandi,I agree with you. We need entitlement reform and we need spending cuts. I'm on board with that.
90,Mark Zandi,"Hey, hey, hey, is this fair?"
91,Glenn Hubbard,We're everywhere.
92,Glenn Hubbard,Warren is a Columbia Business School graduate. That’s how you answer this question.
93,Arthur Laffer,"But let me answer two things, there are two ways of raising revenues. One is to broaden the base and one is to lower rates, not raise them. And that is the way to get your prosperity. As you looked at every time, you go back to the Kennedy period where rates were much higher and all that, when Kennedy lowered those rates, guess what happened to revenues? They went up as a share of GDP, not down from the top 1percent of income earners. Not only did those revenues go up, but there were secondary and tertiary rate -- revenues going in, for the jobs that they created the output, the employment, the production, all of that. They're huge revenue raisers. That is not true of any other income group. It's not. You raise tax rates on the poor or the middle income and you collect more revenues, but not on the rich. You want more revenues from the rich, which I do, what you do is you broaden the base and you lower the rates, and both of those will bring you more revenue, period."
94,Mark Zandi,How low would you lower them? How low would you go?
95,Arthur Laffer,"Well, it doesn't go to zero, let's put it there."
96,Mark Zandi,to zero?
97,Arthur Laffer,I will stipulate today --
98,Mark Zandi,Bowles-Simpson seems that 28 percent --
99,Arthur Laffer,Yeah.
100,Mark Zandi,-- seems like a good place.
101,Arthur Laffer,"And, you know, we did an '86 down to 28 percent. That's a good number, or leave it where it is."
102,Mark Zandi,"Why not lower, though?"
103,Arthur Laffer,How about --
104,Mark Zandi,Why not?
105,Arthur Laffer,You could maybe go lower.
106,Mark Zandi,I’m asking you Art. Why not 15 percent?
107,Arthur Laffer,If you broaden the base enough --
108,Mark Zandi,Why not 10? Why not 5?
109,Arthur Laffer,"-- if you were -- I mean, I will -- none of you guys will agree with me here, but if you taxes unrealized capital gains and raise the bases, you could get it really low. If you wouldn't allow all the 501c3s and have football tickets at Oklahoma, be tax exempt, I think you'd get it really low. There's a huge amount of income out there that is not taxed at all, that. And then you lower the rate like I did with Gerry Brown --"
110,Robert Reich,"The question before the House is not, ""Do you broaden the base? And do you raise or lower marginal rates?"" The question is, should the rich pay more or are the rich taxed enough? Now, let's take an example. Take the mortgage interest deduction, which is the most sacred of sacred cows. Now, here is what we know about the mortgage interest deduction. Mortgage interest deduction is essentially a subsidy for housing, but who gets the lion's share of the benefit of the mortgage interest deduction? Well, here's what we know, that four times more of that subsidy goes to the top 20 percent of Americans, than the total amount of public housing assistance that goes to the bottom 20 percent of Americans. So why not limit the total mortgage interest deduction per year, to something like, let's say, $10,000 per year. Why not limit other deductions to, say, a total of $10,000 or $12,000 a year. You -- if you do that, you are increasing revenues from the rich. If you do that, you are actually voting against the proposition."
111,Robert Reich,"I love small businesses. My father was a small businessman. He was small and he was a small businessman. But, look, if we, for example, as a nation decide that next year we are going to continue the Bush tax cuts for people earning under $250,000, but the income over $250,000 is going to go back to the Clinton kind of rates, is that going to be such a huge burden for small businesses? Well, only about 2 to 3 percent of the small businesses earn over $250,000. And we're only talking about that amount of income over $250,000, so a small businessperson who earns $251,000 that year is only going to be paying the Clinton rate on $1,000 of income. And, by the way, that Clinton rate was not soonerous; small businesses did much better under Bill Clinton than they've doing recently over the last 10 years."
112,Glenn Hubbard,"The reference to small numbers, small businesses being at the top misses the fact that about half of the people in the top 1 percent are business owners. And, if you look at the calculation that I made for you, if you compare what's going to happen to investment and hiring by those individuals as they're paying taxes at individual rates, you're looking at changes on the order of 50 percent in investment, 14 percent in hiring, in an era when the economy is struggling. You know, there's a reason the president took a pass on raising marginal rates the last time."
113,Mark Zandi,"John, can"
114,Mark Zandi,"Just to reinforce the point, this is why I told you my story about being the egghead entrepreneur, because I was an S chapter corporation, I was one of those of folks in the top 3 percent. And my experience says, no, it doesn't matter. I'm driven by lots of other things and raising marginal rates from 35 to 40 or 45, it's not going to make a difference in terms of my thinking. So, no. My experience -- and I don't think the data suggests that this is going to have a significant impact. One other thing about small business that I just think it's very important to point out, that most small businesses are proprietorships, they're professionals like doctors and dentists, plumbers, electricians, they're not making $250,000, they're not going to be affected by this. The folks that are going to be affected by this are, you know, they're hedge fund owners, they're different kinds of small businesses that, they're motivated by different things. So when people talk aboutsmall business, they have some -- they're thinking about something totally different than the folks that will be affected by the higher marginal rates that we're talking about here."
115,Glenn Hubbard,"Actually, he gets dividends, but that’s okay--"
116,Glenn Hubbard,"There's no question from a tax fairness or social justice point of view that we need a progressive tax system. The wealthy in our society should pay a disproportionate share of the tax burden, and I don't think any serious -- at least economist -- has suggested otherwise. But, to me, there's a strong element of social justice that's forgotten in that conversation, and this goes back to the conversation Mark and I were having earlier. We really need a society that helps put people back on the ladder, and that's not a discussion of whose marginal tax rate is X or Y, but a discussion of how as a country we're going to help those people succeed. That's the social justice."
117,Robert Reich,"But I think that -- I think Glenn-- -- here I want to use the opportunity I have, we have, to agree. You're exactly right, Glenn. We want an economy and a society that enables everybody to have an opportunity to make the most of themselves and to go up that ladder. But, as the gap grows, what we are finding is that upward mobility in America is slowing. In fact, relative to places like Canada, we have a much slower degree of upward mobility. The chances that a poor kid is going to be a poor adult is greater in the United States than it is -- not only in Canada, but greater than in Germany, greater than in most of Europe, greater than in every place in rich nations other than Britain and Italy."
118,Robert Reich,"It is tax-related, of course it's tax-related, because if we didn't have the problem of upward mobility, that is, if people could easily move upward, than the issue of inequality and the moral essence of what we are talking about would not be as difficult."
119,Robert Reich,The reason that this proposition is ludicrous and why everybody should vote against it is because we have a system right now where the dice are loaded. They're loaded in favor of people who --
120,Robert Reich,"Well, two ways. Now, Mark said before -- and I think it's a very important point -- that if we are going to have enough revenues to ensure that every child in America has an adequate education, not only K through 12, but hopefully early childhood education, hopefully access to a good public university or even private university -- if education is going to be back to where it was in the 1950s, '60s, and '70s in terms of quality for every young child, that is going to take, whether we want it or not, that's going to take somemoney to do. And if the rich are not going to pitch in, we are not going to be able to do it."
121,Glenn Hubbard,"First of all, it's useful to know that the tax system in the U.S. does actually lean against in a very powerful way some of the forces that Bob and Mark have mentioned. I've already mentioned that in the context of the OECD. It's also the case, though, that there's a pretty poor link between changing marginal tax rates at the top and accomplishing much of any of this. It's really a question of setting priorities in government. Do we want to be a country that has a few entitlement programs that have all of our spending dollars, or do we want to invest in the future? That's a very legitimate discussion, but it has nothing to do with taxing the rich."
122,Mark Zandi,"Yeah, I -- I want to get to a point that Glenn has been making, and it's a reasonable one. The tax code does help reduce the skewing of the distribution of income and wealth. If you look at the so-called Gini Coefficient -- another -- I'm sorry, but this is very easy. So, Gini Coefficient, best way to measure the income distribution. If it's zero, you've got everyone getting the same income. If it's 1, that's bad. One person's getting all the income. So, the Gini Coefficient pre-tax is -- back in 1980 was .38. Today it's .48. So that means the distribution of income is getting wider. Take the tax code, run it through, calculate the Gini Coefficient, we now go from .34 to .44. So, yeah, it did, in fact, reduce the skewing of the distribution of income and wealth, but the point is the skewing is still very significant and getting wider by the day. And this is a very significant problem. Our Tax Code really hasn't helped with that issue. Glenn Hubbard:But put differently, the skewing is a pretax phenomenon. It relates to real phenomena out there in the world, and we can address those phenomena –"
123,Mark Zandi,"This is my point, this is the key point -- we have a fiscal problem, we have to address the fiscal problem, we have to do that by looking -- addressing the fiscal problem through the prism of what it means for the distribution of income and wealth. We cannot ignore that. When we think about government spending, and government spending cutbacks, and tax revenue, we have to think about it in the context of tax revenue."
124,Arthur Laffer,"But you got to think of it in dynamic terms. That's what you've got to do is what it does to the growth path, what it does to the poverty, unemployment. Never before have so many people been so unemployed as they are amongst the poor, amongst the minorities. You know, it's just shocking, what's happening today because of the growth being lost. We've got to achieve the income distribution we want and the prosperity -- -- through growth."
125,Arthur Laffer,"Well, my view is it should be flat rate across the board, just the way it was -- we raised capital gains tax rate in 1986 from 20 to 28 percent. We made it the same as every other. I think that's the way you should go. I think you should get it so that all forms of income are the same."
126,Glenn Hubbard,"Okay, that's not the view of the rest of the table, just so there's no misconception."
127,Arthur Laffer,"But that's true. I am truly for a flat tax across the board, and get the hell out of the way, and let people produce --"
128,Glenn Hubbard,The optimal tax on savings is zero.
129,Glenn Hubbard,"Well, if I understand the question--"
130,Glenn Hubbard,"--then I can give a pretty simple answer to it. There's a recent study that Harvey Rosen, who's a professor at Princeton, has done, it is possible to lower marginal tax rates substantially, broaden the base, get down to a 28 percent rate, with the growth, still have the high income people pay exactly the same tax share, that is, the money is coming from them, if that was your question, that's the answer."
131,Robert Reich,Wait a minute. Wait a minute.
132,Robert Reich,It's getting close to the core of the issue.
133,Arthur Laffer,Let me just say --
134,Glenn Hubbard,"You've moved the goalpost several times tonight, but it is the case that --"
135,Mark Zandi,I'm not sure about Art on that one.
136,Mark Zandi,"Well, to be clear and just to repeat myself, I'm all for raising tax revenue from broadening the tax base. I would prefer not to raise tax rates on anybody, I'd like to even cut them. And, in fact, if we broaden the base enough, Art's right, we can lower the tax rates and generate revenue, and that has to come from higher income households. So let's just make that very clear. Now, if we're debating the impacts of taxes and spending, it's just the opposite. I mean, my view is, the spending multipliers are larger than the tax multipliers, in general, on average. You know, it depends on the situation, the tax, and the spending, so forth and so on. But, you know, on average that's the case. Spending multipliers are larger. Now -- but you've heard me before say, I think most of the onus of deficit reduction and achieving fiscal sustainability has to be on the spending cuts, because if you look, again, at current spending and current revenue, it's mostly the spending that's out of line, relative to our historical norms. And we have to get the spending down. And --"
137,Mark Zandi,"And Glenn is right, in the longer run, 10, 20, 30 years, we have to address our entitlement programs. That's what's going to kill us. But we could also -- and I'll end here -- we also should do that through the prism of what it means for the distribution of income and wealth."
138,Glenn Hubbard,"I like your question a lot, because sometimes we slip into the use of a word like deficit, which is an accounting term, when what we really mean is taxes and spending. Now, your question gets to the core of why it's important to separate those two parts. There's a big difference between changing the path of fiscal policy by raising taxes and cutting spending. And I think the bulk of the evidence would suggest, yes, that the tax increase way would be more costly on the multipliers. I'll tout my intermediate macro textbook, you can turn to the table of multipliers and you'll see that point pretty much from the literature."
139,Robert Reich,"That's a great question. That's exactly -- That's exactly what we have been debating, and you can broaden --John Donvan: It's Art Laffer's turn to talk."
140,Arthur Laffer,My turn?
141,Arthur Laffer,"I did Jerry Brown's flat tax when he ran for president in 1992, we got rid of all federal taxes. You should look at every tax, not just income taxes. We got rid of the income taxes, corporate taxes, payroll taxes, employer and employee; we got rid of excise taxes, capital gains, estate taxes, tariffs. And the only ones we left were sin taxes, which are really small. And, in there, said we had two flat rates, one of business net sales, value added, and one on personal unadjusted gross income. If you did that at full employment, you could have a flat tax rate of 11.8 percent and have it statically revenue-neutral, that's it. You end up --"
142,Arthur Laffer,-- --
143,Arthur Laffer,"Everyone's in the base. They're all forms, where you tax Warren Buffett on his $12 billion income that year, not on $40 million, which is what he had in his AGI after all the legal tax deductions."
144,Arthur Laffer,"What?John Donvan: The mom living on $20,000 with four kids who wants to buy cigarettes --"
145,Arthur Laffer,"Yeah, but she'd have a job. That's the whole point. Come on."
146,Arthur Laffer,I don't mind her paying for her cigarettes.
147,Robert Reich,"I want to talk to your question, because much of this debate has been about exactly that. What do we mean when we talk about broadening the base? And the reality is that average Americans, most people -- when they fill out their income taxes, they don't itemize their deductions. The wealthy have a lot of itemized deductions. They take -- I have a lot of tax credits. They use a lot of -- accountants and tax planners who are taking advantage of every single possibility. So, if you are broadening the base in such a way that you are closing some of those opportunities for tax avoidance or tax mitigation, and the net effect is that the wealthy end up paying more than they were paying before, then you are increasing their taxes, and they are, in a sense, generating more revenues. And, if you support that, you don't support tonight's proposition."
148,Glenn Hubbard,"Yeah, basically, just to try to really answer your question. There are two things that are on the table being discussed, I think, by tax reformers. One would be some sort of cap on deductions -- that could be a dollar, that could be a percentage of your income. Another would be an approach Bowles-Simpson took, which really cut back a lot on the deductions of affluent people, but left the more in place for moderate income people. Either one of those would get you there."
149,Mark Zandi,Can I say just --
150,Mark Zandi,"Yeah, really important question, because you have to really think about what we're talking about here. Mortgage interest deduction, charitable giving, state and local income taxes, property taxes, you get deductions for education --"
151,Mark Zandi,"-- medical care, all kinds of --"
152,Mark Zandi,And that's why it's so difficult to do it.
153,Robert Reich,"Well, this has been a great debate, and Glenn -- I've enjoyed enormously listening to you and trying to respond to you and besting your arguments. And Arthur Laffer, you are a dear, old friend, and you are as wrong as you always have been. And Mark Zandi, you are brilliant. But let me just say, I think that if you look at the proposition here that we are debating tonight, the proposition is simply that the rich are taxed enough, and what Mark and I have been saying, whether you couch it in terms of closing loopholes, broadening the base, increasing marginal income taxes, doesn't matter how you cook it, the still of the question is given that we have a huge budget deficit, somebody has got to pay a little bit more, even if you do a huge amount of cutting of the budget and cutting spending, you still are going to have to raise some revenues. No matter what your ideology is, you're still going to have to raise some revenues. And if you believe, as I do and as Mark does, that the rich should bear the lion's share of that revenue raising, then you've got to, please, for the good of your children and your grandchildren -- For the good of America, as solid patriots, you have got to vote against this proposition, because it is, in its entirety, given where we are in this country right now, given the challenges we face, this proposition is simply and unalterably ludicrous."
154,Robert Reich,Thank you.
155,Glenn Hubbard,"Thank you. You know, just as Oliver Wendell Holmes famously observed, that paying taxes is actually the price we pay for living in a civilized society. And a civilized society defends itself, it educates its citizens, it cares for those in need, but it's also got to be a society of opportunity and growth, a society of entrepreneurs and businesses, of seeing the fruits of one's own investment in time and in talents, of encouraging investment for tomorrow and not just consumption for today. Tonight Art and I have argued that confiscatory success taxes are wrongheaded, but they're also wrong. I'd ask two questions of our partners tonight. First, what evidence suggests that the economic consequences of higher tax rates on the successful could improve the employment or the income prospects of the rest? And, second, is the nation better off by raising tax rates on high income people or by balancing fairness and prosperity, asking sacrifice from the affluent through the growth consequences of tax reform, and reforming our spending programs to be a safety net? The question at hand tonight is a broad one and an important one. This country has long identified with equality of opportunity. And I worry a lot right now in our country about economic opportunity. I'm fond of an example that illustrates my worry with an image of the nation as a tall building with the bottom flooded out, the penthouse doing fine, and the elevator broken. We could throw rocks at the top or we could fix the elevator. I think most Americans make the latter choice viscerally. And to the points Art and I have made tonight, throwing rocks doesn't fix the elevator, and to torture the analogy, can't pay for it. We need to think about growth and fairness. The case for the proposition tonight is very strong. Tax rates should not rise. The rich are taxed enough."
156,Mark Zandi,"Well, John, I think -- -- thank you. John, I want to thank you for moderating a great debate. And I really do want to thank Glenn and Art for being good counterweights here. And, Bob, thanks for that great comment. Thank you. I appreciate that. Take that with me. And you're a great guy, too, by the way. Hey, you know, I actually am cheered by our conversation. It sounds like we were hitting each other over the head. To some degree we were mostly about hitting Art over the head. But I think there's a lot of commonality here. I think there's a lot of agreement. I think we agree that our fiscal problems need to be addressed, that these are key to our long term economic success. I think we agree that the distribution of income and wealth is a problem, you know, we're debating a little bit about how we should approach that. ButI think we view that as a problem. I think we agree that to address these problems that we do need to cut back on future government spending, that the entitlement programs do need reform, and we do need to think about it in the context of who's going to pay for that reform. The burden of that should probably fall on higher income households. And we agree that we need to generate -- we have to think about the tax side of this. We have to focus on this. But here's where we disagree and that is that we -- Bob and I believe that we need to raise tax revenue, that this has to be a balanced approach to getting us back to something that we would consider appropriate and normal. And I would love to do it through closing deductions and loopholes in the tax code. I think that would be the best way to do it, but we need to be clear eyed about this. And if we can't do it in the way you would like and I would like, we still need to raise the revenue, and we need to raise the revenue by taxing the rich. So you have to vote against this proposition. The rich are not taxed enough."
157,Arthur Laffer,"Thank you. First of all, I'd like to congratulate Bob and Mark for trying to change the proposition to get a different one. The question is tax rates and, frankly, what Glenn have been arguing are, why would you ever want to raise tax rates on the rich if you know it's going to give you less revenue and a less prosperous economy? It's as simple as that and the evidence out there documents that time and time again. One of the ways I would do is lowering tax rates, but doing it by broadening the tax base to keep revenue neutral but creating the growth, prosperity, which would give higher revenues, but with lower rates. If you believe in lower rates and a broader base, you must vote for the proposition that the rich are taxed enough. Thank you."
