,Speaker,Script
36,GEORGE AYITTEY,"Yeah, um, I um. I think, in the beginning paragraph, statement, she made a very interesting, uh, observation, and that is the complexity of this issue. You know, the way the question itself is framed doesn’t really allow us to address that. And the fact of the matter is, look, I personally believe that Africa doesn’t need aid, and I have stated this. That Africa’s begging bowl leaks horribly. I mean, you pour in aid, it just leaks out. Number one, corruption. Take the amount of aid which goes into Africa every year. The total, from all sources, twenty-five billion dollars. Compare that to the leakages. One hundred and forty-eight billion in corruption lost. Eighty billion in capital flight out of Africa every year. OK? How much money does that, do African governments spend on the military and to purchase weapons? OK? Fifteen billion. How much does Africa spend a year to import food? Twenty billion. Back in the 1960’s, Africa not only fed itself, it exported food. OK? If we are able to plug all these leakages, we’ll find more than enough money than, than double the aid that Tony Blair, Tony Blair and Bono are going to give to Africa. OK? That’s my position. But aid has become an industry replete with its own lobbies. OK? They want that to continue because aid, if you, if you ask George Soros he will tell you that aid benefits the donors more than the recipients. They, they would like to have this thing continue. OK? What to do? All right, this is where I say that if you want to ask the Africans, ask them what type of help they need. And this is where I believe that the mechanism that we have today, it’s not working. It has to be reformed so it benefits those that it is intended to do."
37,DAVID RIEFF,"Yeah, I’d like, I think, I hope I'm right that it was John, that you said this, that, that you’re here to debate the present, not the past of aid. And I worry, just as a historical reading, and would ask you at least to consider the possibility that the argument you're making is the argument that the justifiers of aid have made pretty much every ten years since basically the fifties, since the, the era of de-colonization. And I, I mean, this is actually not a polemical question, I’d like to know why you think this time it’s not simply a, as George says, a question of interest, but that one can actually legitimately say that the present of aid is, is different from all experience past? JOHN McARTHUR It’s a great question, I'm glad you raised it, David. I think, uh, the point I was trying to make is that it’s probably not a good use of our time to talk about something that happened in 1975, when our premise, our question is, is aid doing more harm than good. So that’s my basic point. We can sit here and play armchair quarterback over 1980, 1984, any year, 1962, there’s all sorts of stories, and when we turn on the news every night we’ll hear about the latest car crash. I mean, that’s the way these story tellings work. The reason I wanted to focus on the numbers is because I think the numbers tell a very different story. Professor Ayittey asked the question, well, what do Africans want? Well, in my conversations, quite sincerely, with Africans in rural areas where, of course, you have to keep in mind just how poor rural Africa is, these are places where they're lucky to see fifty dollars of cash in a year in a family, they're living, you know, the imputed value of the economy is, uh, estimated as many two hundred dollars per capita, in the poorest countries, they want, when I talk to them, fertilizer, bed nets, clean water, functioning clinics. They want very practical things. And actually, George Soros is supporting work to provide that, quite specifically. So, I think it’s important that we keep in mind what the amount of resources is that’s put into this. The US, or all time US foreign aid, because we’ve talked a little bit about the US, is about forty-eight billion dollars to Africa all time since 1961. If you take out the food aid, of course, which is paying American farmers and shipping companies. You know, that’s about two dollars and fifty cents per African per year, it’s a very small amount of money, and I don’t know what you expect to buy from that. And just for, for context, forty-eight billion is, of course, about half of what is spend in one year in Afghanistan and Iraq. Politics aside, to me that’s the comparison of a priority and not a priority in broad political terms. So, I’d be all too elated if we were sitting here talking about fertilizer, bed nets, anti-retrovirals, which programs worked, which ones didn't. I think we’re seeing that for thirty bucks per person, from all the rich countries all around the world, to Africa, we’re getting about what we pay for."
38,GEORGE AYITTEY,"Let me speak briefly to John, and that is, it’s true, you pointed out these success stories, but to me these success stories are really cleaning up the mess that past aid programs created. JOHN McARTHUR So they're doing good where there was harm."
39,GEORGE AYITTEY,"have been to the villages myself, we are setting up malaria-free zones in villages. I have visited villages in Benin, Ghana, Nigeria, Kenya, we will establish, uh, we give, uh, villages malaria, I'm sorry, anti-malaria drugs, bed nets and so forth. Everywhere that I got the villages tell me one thing, one thing that they tell me is this, look, governments have failed them. The government says, come around, around election time, to campaign, canvas for their votes. As soon as the vote, elections are over, they don’t see them again. So they're asking you for bed nets, they're asking you for anti-malarial drugs because their governments have failed them."
40,GAYLE SMITH,"Uh, and I did write the line and testified before the Senate Formulations Committee that our foreign aid system is broken. And it is absolutely broken. But that’s not what we’re here to debate. If we were, if the question before us is, is the US government foreign aid system broken, you would have unanimous agreement, this would be a very short debate, and we would be now drinking. What we’re debating is whether the aid that comes out of that system is doing more harm than good to Africa. I don’t believe that it is. I think it could do a lot more good. I think it could do better, I think it could be more efficient, both in the eyes of American taxpayers, and importantly, as I think all of us agree, the Africans whose lives it is intended to change. But on the question of the aid system, absolutely it’s broken—"
41,GAYLE SMITH,As the aid itself—
42,GAYLE SMITH,Yes.
43,GAYLE SMITH,"Yes, because if you look at what has been achieved, and I refer not only to the kinds of things that John talked about, but if you look at things like micro-finance, like a commodity exchange, like the provision of wireless services, those things matter in people’s lives, and I believe that that is doing good. Could it do better? Absolutely."
44,C. PAYNE LUCAS,"Well, I’d like to ask my friend George, all these corrupt governments in Africa, first I’d like to know, is there any government in Africa that’s not corrupt? Second I would like to ask, if we end the aid, what should we, the US should do? Should we not just give them anything, just let them fend for themselves, and just restrict our, our whole effort to trade? So what is your answer to the problem? By the way, I am surprised that the number of villages that you, when do you work, you travel to these villages all the time on a continent that got eight hundred billion people in it, and you tell stories that after eight years of working in the peace corps and seeing peace corps volunteers in the bush talk about what they’ve been able to accomplish in working with Africa is phenomenal. So my question is, what would you do if we end all this aid, so that corrupt politicians can't steal our money anymore? What would you put in its place? And especially in those countries that don’t have any natural resources, don’t have any infrastructure, and who are barely living on a hundred dollars a year."
45,GEORGE AYITTEY,"Well um, first of all, corruption is not an issue that the US should fight, it’s Africans who have to fight that battle themselves. OK? And uh, number one… If you want to fight corruption, , there are three basic institutions that you need. The first one, you need to have a free and independent media to expose it. That’s how you solve the problem. That’s the first thing that you do, expose the problem. The second is to have an aggressive Attorney General to prosecute the corrupt. The third institution that you need is an independent judiciary to enforce the rule of law. We don’t have many of these institutions in Africa, and that’s why I told you, I said that there’s six basic institutions that you need, an independent judiciary, and an independent media, free, free, an independent free media. Uh, some of the institutions that we need to fight these battles ourselves. Now, I'm not saying that, you know, corruption, that all African governments are corrupt, there are some which are honest, OK, the government of Botswana, for example, uh, it’s a very transparent government which is doing very well, there are also some African countries which have made progress, uh, in stemming the tide of corruption. But that’s not the issue, look, sometimes, American experts focus on the small success stories and ignore the larger picture. Okay, the World Bank was, you know, sort of, uh, been, uh, adept at this, you know, pointing out to economic success stories in Africa, ignoring the larger pictures like, you know, the Congo, Somalia, Ethiopia, Zimbabwe and Nigeria, countries which have collapsed. Now, let me also— You asked me a question what should I—uh, what would I do, instead of, uh, foreign aid. I have indicated that the aid resources Africa desperately needs can be found in Africa, I coined the expression, “African solutions for African problems.” We’re not going to go to America, we’re not going to go to China, we’re not going to go to France, we’re not going to go to Britain and beg and beg, because this devalues our pride and dignity. And this is why I said that the solutions to Africa’s problems, lie in Africa itself."
46,GEORGE AYITTEY,"All right, um— The question that I’d like to, um…uh, ask, is this. And, and to the other side is this. We have heard about a lot of, um, humanitarian talk, now let me put this directly to you, um, and Mr. C. Payne Lucas, since you have been involved in Africa. Whom exactly do you want to help in Africa. The African governments or the African people. Now there’s a distinction between these two. Most Americans think that, the best way of helping the African people is by handing money over to their corrupt and incompetent governments, where do you stand on this."
47,C. PAYNE LUCAS,"Well I think we—I think we ought to help the African people. That’s why we have hundreds and hundreds of NGO’s who are doing programs all over Africa which, the government never touches one dime of the money. That’s who we want to help, we wanna help the people. And those governments who want some help about how to create, uh, good governance and, and, and a free press and the rule of law, we stand ready to help them too. But you gotta remember, a lot of aid to Africa never goes near the government bureaucracy. You gotta remember that, that’s an important piece of the work."
48,GEORGE AYITTEY,"Well, I think your question supplies its own answer. And that is…if corrupt governments…are making poverty worse, and I think the object of aid is try to remove those corrupt governments, and not to hand money over to them and sort of, uh, strengthen them. Because, we know in the past, foreign aid simply propped up these bad governments."
49,GAYLE SMITH,"Um, that— JOHN McARTHUR I just would wanna make a couple of quick points, uh, what—"
50,DAVID RIEFF,"Yeah. Um, let me do it, if I may—"
51,DAVID RIEFF,"The, um—I, I, I think the Marshall Plan is precisely interesting because it, it…comes back to the point that George Ayittey keeps making and, and I think is the essential point which is the point of the state. The problem with the Marshall Plan, John, is not that it was $85 to a small number of states rather than $30. It was that there were functioning states there to administer it. The Marshall Plan would have had no hope whatsoever, of working historically, had the Allied powers in the aftermath of World War II not reestablished the German state…for one thing, it was the first thing they did when they arrived. So you cannot get around this question, that as I say George Ayittey keeps raising, which is, your are talking— And it gets very fluid here, the answer was, well, societies, countries— Well, what do we mean. What’s gonna happen, you’re gonna shoot your way in if you don’t like the state? Uh, I mean societies, countries, we talk all this—I mean civil society is a… descriptive term that keeps being min— misused in the, in the NGO world as a, as a—sorry, descriptive term, misused as a prescriptive term all the time. It’s not as if civil society can stand up to the power of the state like that. So that, you know, these, these models seem to me to avoid…the problem, because precisely people don’t wanna talk about politics, precisely because I think, with all due respect, the mistake that both particularly US NGO’s and the UN system make, over and over again, is the idea that as I believe one, either Gayle or John put it, you can ring-fence it from politics. You can’t."
52,GAYLE SMITH,"Let me… May I? ‘Cause, ‘cause"
53,GAYLE SMITH,The last—the last—
54,GAYLE SMITH,"Okay, just very quickly—"
55,GAYLE SMITH,"Yes, I think private aid is much, much more flexible. At—at one level you’re right, David, I mean government aid is always going to have, to some extent politics but also taxpayer accountability, oh, but assuming that that’s something we can achieve again in the near term."
56,DAVID RIEFF,There were 18-year-old women in Stalin’s Russia—
57,DAVID RIEFF,—who had the same ambition—
58,GAYLE SMITH,But—
59,GAYLE SMITH,The point of that—
60,DAVID RIEFF,"I—it used to be said in the '90s when George Soros had more money, that he did what the United States didn’t have the money to do. I think this is quite, uh, an interlocking net of institutions. Aid is a system, it’s an international system. The idea that somehow you can say, well, governments, that’s not good but somehow Gates or Soros— The truth is, this is one system, and again, it’s a system that doesn’t work."
61,GEORGE AYITTEY,"No, uh, I will also echo that, uh, I think, uh, generally when, when, when you talk about foreign aid, now of course there are several types of aid, there is humanitarian aid, uh, assistance, relief, like, you know, those that, uh, uh, the rich, uh, countries send out to victims of earthquakes and flooding, I mean that’s another thing, humanitarian aid. And then there’s military aid, and then there is official development assistance, ODA. Uh, that is what, uh, technically is called development aid and I think this question is about that type of, uh, assistance."
62,GAYLE SMITH,"Uh— Thank you. Excuse me. I think it’s important to note that this debate is in the present tense. It’s not in the past tense, the question is, is aid to Africa…doing more harm than good. No, I don’t think it is, I think it’s more—doing more good than harm. Can it do more good? Absolutely. But I think if we hold aid accountable for all of Africa’s ills we’re going to lose sight of what aid can do. Aid is changing people’s lives, it is investing in transformation, it is imperfect but it has improved exponentially. And I think if you asked a majority of people, whether they be people whose children are alive today because they’ve got ARV’s, or whether they be people who now have access to wireless Internet and whether that aid came from a private foundation, from a government, from an individual through an NGO, I think they would say it’s doing a lot of good and I hope you will vote accordingly."
63,GAYLE SMITH,I’m—I’m done.
64,DAVID RIEFF,"Well, I—I think the first thing you have to do is distinguish between aid and help. The reason that this side of the…table has kept arguing and insisting that aid does more harm than good is not because we’re against help, but because aid is a system, and that system is corrupt, inefficient, and wrongheaded, in the main. That you can have a zillion anecdotes, that anyone would rather have, as I put it about humanitarianism, a bed for the night than no bed for the night, doesn’t make it a good system. And the thing is, yes. If a—if the only relief you get is someone bringing you a bed net, or some fertilizer, obvious—and the choice is formulated as, would you prefer a bed net, or would you prefer nothing, well, then sure, then you get a, you get a nice kind of Enver Hoxha style majority for aid. But those aren’t the choices."
65,DAVID RIEFF,"The choices are…talking about things that would have—if implemented, fair trade being in my view the most important, would have infinitely more positive effects, and that in effect by concentrating on aid, we’re ignoring in fact, the things that actually would make people’s lives better, that they would say, I’ll still take aid if my choices are aid and nothing. Yeah, but, that’s really not the issue here."
66,WILLIAM EASTERLY,"Well, I wasn’t the one who invented the objective of the end of poverty being the objective of aid, that’s the title of Jeff Sach’s book, uh, the boss of John McArthur. Uh, that’s the goal of the United Nations millennium development goals to end poverty. And what I’m arguing, and all of us on this side are arguing is that’s an unrealistic and unobtainable goal, that aid cannot achieve the end of poverty. And in fact an aid system that is designed as it now to be mainly about ending poverty, cannot even be held accountable for anyone doing even these modest, tangible things, that all of us agree are good things to do. Because money does not unfortunately automatically translate into results. The fact that you can say, for example, that, uh, a 10-cent oral rehydration therapy kit will save a baby’s life from dying from dehydration due to diarrhea. That doesn’t mean that the 10 cents will—of course there’s enough money there to pay for these 10-cent kits. And yet still, two million babies died last year, from dehydration—"
67,WILLIAM EASTERLY,"—for lack of these 10-cent kits. And what I cannot support is an aid system that aims at these utopian objec—unobtainable objectives, of achieving the end of poverty, which is up to the Africans themselves, not to, uh, patronizing Western donors. And I would support a system that does focus on modest, tangible goals for the—that aid sys—that aid agencies will be held accountable for, that they will be blamed, when someone is supposed to get oral rehydration kits, and doesn’t get them and a baby dies. That is an aid system that would work but that is not the aid system that we have now. The aid system that we have now does more harm than good by propping up the corrupt autocrats, under the utopian objective that they are un—the illusion of creating development. Which aid has failed to make any progress on throughout its history."
68,C. PAYNE LUCAS,"Well, you know, this, this motion is, uh… they’re ignoring the, uh, motion, it is not about the aid system. It’s not about ending poverty. It is about whether aid does good or harm. One of the things that we have this evening, we have to remember that aid is always changing. For the last 22 months, we have been meeting on the—a Congressional mandate on how to make aid more effective. We created a Millennium Challenge account, which in one country like Ghana we made $500 million available to the private sector, that the government had nothing to do with. In order to get that money they had to have, uh, rule of law, they had to have freedom of speech, they had to be accountable to the bookkeeping that we imposed, and it was run entirely by Ghanaians. The question is, the new, the new paradigm for us in aid is, it must be locally owned, it’s the ownership has to be locally owned, it has to be sustainable, it has to be accountable, and it has to be evaluated all along the trail. So, we are now in a partnership with the religious and faith-based organizations, we’re in a partnership with our allies, we’re in a partnership with NGO’s, we’re in a partnership with Doctors Without Borders, coming together to find the right solution to make it work. We do know one thing. It has to be African-led, and African-owned."
69,GEORGE AYITTEY,"Well, thank you very much, I think, you know—I certainly understand, um, how— you know, Americans are very generous people, and they certainly would like to help Africa. But quite often, very often, they, they have been sort of encumbered by political correctness. The unwillingness to criticize…uh…bad polices in Africa for fear that if you’re a white person and criticize a black African leader you’ll be labeled racist. That has silenced a lot of people. The nonsense in Africa must stop. Bad leadership is one of our many problems in Africa. And the foreign aid donors compound this problem. Let me give you an example, in 1979 a Norwegian agen—aid agency went to Kenya to help the Turkana tribespeople. And the Norwegian agen— agency decided, uh, the best way of helping the Takana tribespeople is to build them a fish-freezing plant. After the plant was built at the cost of $25 , all the media people were invited, even the—"
70,GEORGE AYITTEY,"—village brass band was invited. And, but there was a small problem. They discovered that the Turkana people don’t fish. They raise goats. Now, we have seen blunders upon blunders of such foreign aid programs in Africa. Now we are asking you to vote for the motion, not because we want to cut up aid—cut off aid, but, to send a strong message, that the system needs to be reformed, so that better aid, smart aid is sent to Africa. Thank you."
