,Speaker,Script,Round
95,Mike McConnell,"Bruce made the statement that the problem is secrecy, to which Marc agreed. And that's a very interesting point, but it has nothing to do with this debate. This debate is not about self-serving interests. It's not about large government programs. It's not about privacy and civil liberties. This debate is about recognizing the significant vulnerabilities resulting from our cyber interconnectedness which results in interdependence. The vulnerability is our interdependence. When the framers wrote the Constitution, we were pretty self-sufficient. Most of us were farmers, probably in excess of 80, 85 percent. Today in this country, 1 percent of the population is engaged in farming. The 1 percent feed the other 99 percent. There is huge vulnerability in the fact that you are dependent on electric power, digital money, a supermarket full of groceries. All of those things are interdependent and interconnected. And that's what we're talking about, those vulnerabilities. So if there is a war, if there is a war, cyber attack would be mounted. Now, based on the positions I've occupied inside and outside of government, I can assure you that nation states are preparing for cyber war. Marc said they may be preparing, but they would be unwilling to use it. You could describe that as deterrence. I support deterrence. That's what this debate is all about. What is it we have to do to be able to deter other nation states from engaging in war or engaging in cyber war? I urge you to support our position on this debate and vote against -- against the proposition.",3
96,Jonathan Zittrain,"Marc, let me thank you for your kind and genuine offer of asylum over on your side of the room.",3
97,Jonathan Zittrain,"Let me tell you why I think instead, both of you guys should be coming over here where the air is clear, and the thinking is equally clear --",3
98,Jonathan Zittrain,"-- and where your fears can still be realized over here. You don't have to give up what you're afraid of to come over to this side because I was surprised, too, because what surprised me tonight was that if there's going to be scare mongering on some side you would think it would be on the people saying no, no, the threat isn't exaggerated, here's why you need to be afraid, be very afraid. But the fear machine I felt was generated over here because what they were talking about were the worries about the remedy, if we come in and take something that they think isn't all that broke and try to fix it we're going to end up with surveillance we don't want, with a police state, with a military state, et cetera, et cetera. Now, in some respects I share that fear of overreaction should we get a watershed event, and that's why I think we need to be so gimlet-eyed about plausible possibilities that make things different than they are right now. I know the chicken wakes up every day, the free-range chicken, and says, oh, the farmer has come along to feed me again. Life is good.",3
99,Jonathan Zittrain,But sometimes induction doesn't work just from the fact that the farmer's been friendly every day.,3
100,Jonathan Zittrain,"So I worry that we'll get an event of some kind and then Bruce and Marc's nightmares will come true because we will end up in a Cold War mentality, a conventional war mentality, about how to deal with it, and that is the wrong mentality, and that's why I stand by my previous writings, Marc, and that's why when you asked for concrete suggestions they're suggestions that rely on openness, on transparency, on goodwill and cooperation among people metaphorically passing the microphone from one to another like an ad hoc mesh network. Creatively we can do this.",3
101,Jonathan Zittrain,And I thank you all.,3
102,Bruce Schneier,"So we spent a lot of time on semantics here. I'm going to again read this from the Washington Post, Mike McConnell said, ""The United States is fighting a cyber war today and we are losing."" This is a position that exaggerates the threat. It's a valuable one, $300 million in contracts of Booz Allen this year, and --",3
103,Bruce Schneier,"-- it's one we see again and again. This is not a few things, cyber war, cyber 9/11, cyber Pearl Harbor, cyber Katrina, cyber Armageddon -- every one of these words gets to be the millions or 100,000s of hits on Google. This is not just a few headline writers making a big deal. I mean, yes, the word ""war"" has flipped. We don't want to use it when we're actually at war, and we use it all the time when we're at rhetorical war. And this might seem like a petty semantic argument, but actually this matters a lot. All right, words matter a lot. Words have power. Words frame debate. Words suggest solutions. And words cause policy to be implemented. We are not just discussing whether the threat of cyber war has been grossly exaggerated, we are discussing how we are going to deal with Internet threats. This debate has ranged all around. We've heard about espionage. We've heard about terrorism. We've heard about crime. We've heard about kids playing politics, and it's all here on a panel on cyber war. So when you think about this I urge you to vote that the threat of cyber war has been grossly exaggerated, it's been grossly exaggerated by government and industry intent on grabbing power and money.",3
104,Bruce Schneier,Can we be on those panels?,3
105,Bruce Schneier,If you have to stall I think Mike and I can switch sides for 10 minutes.,3
