,Speaker,Script,Round
29,PHILIP STOTT,"But I think that raises a really interesting issue because of course adaptation to change is always the way that humans have coped with it, in fact of course bad planning and bad building doesn’t excuse and is not proof of global warming.",3
30,RICHARD C.J. SOMERVILLE,"You know, that’s an—that’s the scientific equivalent of an urban legend and I’m shocked, that not—",3
31,RICHARD C.J. SOMERVILLE,"That not—not only, uh, did we hear it from Michael Crichton and Philip Stott but we heard it from the fourth member of the pro team, Mr. Rosenkranz, at the beginning. The—there wasn’t a scientific consensus in the ‘70s about global cooling. There was hype in the news media. Quoting Newsweek is not the right way to evaluate, uh, scientific thought, you can look it up.",3
32,RICHARD S. LINDZEN,"But, can I—can I answer that?",3
33,RICHARD S. LINDZEN,"Yeah. But, you know, the claim of consensus right now is also not based on a vote…or anything else, and in fact it was invoked by Newsweek in 1988…when they stated all scientists agree.",3
34,RICHARD S. LINDZEN,"Actually, I do not disagree with Richard on that.",3
35,RICHARD C.J. SOMERVILLE,Thank you—,3
36,RICHARD S. LINDZEN,"think it is true that the media amplified what was going on considerably, and that the field itself was in a much healthier state at that time and the open discussions were greater.",3
37,PHILIP STOTT,"Yeah, what’s very amusing was, one scientist came out in 1970, a Swedish scientist, and actually said we should pump out carbon dioxide to ensure that we didn’t go into global cooling.",3
38,RICHARD C.J. SOMERVILLE,"You know, you—you can always find, uh, people on the fringes—",3
39,RICHARD C.J. SOMERVILLE,"You can always find people, uh, on the fringes, consensus doesn’t mean unanimity and science isn’t a democracy anyway but it’s not good to misrepresent, the situation when an overwhelming majority of genuine experts have come to conclusions opposed to some of those who’ve heard, uh, from the other side.",3
40,MICHAEL CRICHTON,"It—it’s…this is always to me a very fascinating point. If, if we were to say, um, does the moon revolve around the earth, uh, we would say yes, and no one would ever, would ever preface that by saying, well, the consensus of scientists says this. You know, the, the notion of consensus is only a vote for very particular kinds of things, and to me it’s a serious warning signal. For example, ordinarily if I were to say the moon is full of green cheese, no one would, no one would vilify me or— they would take me out and prove to me that that wasn’t the case. It’s, it’s when there isn’t a very good and powerful counter-argument, that’s the first answer, the second answer is, is one I really like very much and it’s one Einstein made. He, um…there was a—the Nazis decided that they would, uh, do something to demonstrate that German science was bad and they got 200, uh, German scientists to say that Einstein was wrong and then somebody asked Einstein, how does it feel to have 200 scientists against you. And he said, it takes only one to prove me wrong.",3
41,GAVIN SCHMIDT,"Okay. You’ve frequently stated that consensus is not science. And you know what, I agree with you. Consensus is what’s left over, after the science has been done. Consensus is what goes into the textbooks. The science is happening at the frontiers. It’s the filling in of the interesting pieces of the jigsaw puzzle. It’s the, not—it’s not the overall picture, the big picture, is the stuff that everybody knows and everybody understands. Your, your assessment of— You’re—you’re arguing that, because something is—people agree on it, you can’t possibly agree with it. It’s like saying, well if you disagree, then I’ll agree.",3
42,MICHAEL CRICHTON,"No, I was—",3
43,GAVIN SCHMIDT,You’re saying you’ll never agree which means that you’re not listening to what the people are saying—,3
44,MICHAEL CRICHTON,—what am I saying again—,3
45,MICHAEL CRICHTON,"I’m not saying that the consensus is necessarily wrong, I’m only saying that consensus is not a—a clear proof that it’s right.",3
46,RICHARD S. LINDZEN,"And moreover, Michael—",3
47,PHILIP STOTT,"Of course not, no—",3
48,RICHARD S. LINDZEN,—has made the point—,3
49,RICHARD S. LINDZEN,"Lamont made the same statement, you don’t use consensus if you have a proof.",3
50,PHILIP STOTT,What’s very important—,3
51,PHILIP STOTT,"Yeah, quite, Gavin right, you said, we should always be at the edge, the edge of science on climate change has nothing to do with CO2, it’s to do with what we call cosmic rays, the relationship to the sun, and water vapor.",3
52,RICHARD C.J. SOMERVILLE,I—it is—,3
53,RICHARD C.J. SOMERVILLE,"It is mind-boggling, to say that cosmic rays are the cause of, of climate change is to en—endorse one of the least proven, most tentative—",3
54,PHILIP STOTT,didn’t say that.,3
55,RICHARD C.J. SOMERVILLE,"Oh, good, I’m glad—",3
56,GAVIN SCHMIDT,But then why—why did you bring it up.,3
57,RICHARD C.J. SOMERVILLE,"Why did you bring it up, yeah—",3
58,PHILIP STOTT,Simply because there are a whole range of scientists who are working on this particular topic and they say it’s one of the big unknowns and a great deal of research has just been done on it. At the edge—,3
59,GAVIN SCHMIDT,"But we’re—we’re talking about global warming, we’re talking about the trend in temperature that—",3
60,GAVIN SCHMIDT,"—we’ve seen over the last 30 years. There has been no trend in cosmic rays. So any change that there might have been because of cosmic ray impacts on climate, can’t possibly have an impact on what’s been going on—",3
61,PHILIP STOTT,The most famous—,3
62,GAVIN SCHMIDT,—in the last changes.,3
63,PHILIP STOTT,But the most famous astrophysicist working on it say that it has.,3
64,GAVIN SCHMIDT,"Uh, he is wrong.",3
65,GAVIN SCHMIDT,I’m sorry.,3
66,PHILIP STOTT,That’s a serious accusation against some very serious sci—some are infinitely better than any of us on this platform today.,3
67,GAVIN SCHMIDT,I’d like to meet the person—,3
68,RICHARD S. LINDZEN,Explain that—,3
69,PHILIP STOTT,"There are some very eminent scientists, Professor Jan Veizer for example, uh, uh, Nir Sh—Professor Nir Shaviv who won the Young Scientist of the Year in Israel two years ago, who are in fact arguing that 70% of, of climate change is primarily driven by cosmic rays working through water vapor and clouds. I’m not saying they’re right or wrong, they’re pointing however at the edge, to new research. You cannot dismiss that, because it’s a consensus for",3
70,GAVIN SCHMIDT,"Okay, this is exactly what I was talking about. You see? Now, it looks like we’re having a scientific argument, but, this is completely bogus. You don’t know that it’s bogus, but I know that it’s bogus, he knows that it’s bogus. You’re being led astray.",3
71,RICHARD S. LINDZEN,"You’ll forgive me, Gavin… If—if you seriously wish to maintain that, then you’d better explain why—",3
72,RICHARD S. LINDZEN,"—between you and Richard, you’ve made statements that are overtly untrue. And I’ll give you some. You say, the earth has been warmer—is warmer now than it has been for 1300 years. The national academy evaluating this said, the methodology was no use beyond 400 years. Why do you make this statement. You keep on quoting these groups, and when they disagree with them, you make up the quote.",3
73,GAVIN SCHMIDT,"I—I’ve gotta say that one, one thing at a time—",3
74,GAVIN SCHMIDT,"—let’s deal with that. The National Academy of Science report said that we have good evidence that we’re warmer from 400 years ago, we have credible evidence that we’re warmer from 900—",3
75,RICHARD S. LINDZEN,"No, they did not—",3
76,GAVIN SCHMIDT,"Yes they did, Richard, please—",3
77,RICHARD S. LINDZEN,"No, the—",3
78,GAVIN SCHMIDT,Read the reports before—,3
79,RICHARD S. LINDZEN,—front end—the front end said—,3
80,GAVIN SCHMIDT,"Read the—read more than the front page, Richard—",3
81,RICHARD S. LINDZEN,"No, I’m saying the text, said it was not credible beyond 400 years—",3
82,GAVIN SCHMIDT,That’s not what it—that’s not what it said—,3
83,RICHARD C.J. SOMERVILLE,"Moreover, moreover—",3
84,GAVIN SCHMIDT,can tell you why it’s not—,3
85,GAVIN SCHMIDT,"That’s a very difficult question. I think—I— no, I, I do think that they’re sincere—",3
86,GAVIN SCHMIDT,"don’t think that they are completely…doing this on a level playing field that the people here will understand. And, there are…",3
87,GAVIN SCHMIDT,"No, let me—let me explain, explain that—",3
88,GAVIN SCHMIDT,"No, um, I have no idea what their political or cultural agendas are, and to be frank I’m not very interested.",3
89,PHILIP STOTT,I’m left-wing and have no money whatsoever from any oil company—,3
90,GAVIN SCHMIDT,"Okay, and—",3
91,PHILIP STOTT,—and I wouldn’t.,3
92,GAVIN SCHMIDT,"That’s fine. That’s fine. But I’m, I’m—",3
93,GAVIN SCHMIDT,—I’m not interested in your motivations—,3
94,PHILIP STOTT,But I know—,3
95,PHILIP STOTT,— has interests.,3
96,RICHARD C.J. SOMERVILLE,"The, the direct heating from sources like power plants is negligible, uh, compared to these, these other factors, solar radiation, greenhouse effect. And the greenhouse effect is due to water vapor, primarily carbon dioxide and other gas is secondary, we can’t control water vapors. It’s controlled by the atmosphere itself, largely by temperature, so when you add CO2, you humidify the atmosphere and the water adds to the warming. That’s one reason why Richard Lindzen’s talking about CO2 only giving you a degree or so is disingenuous because that feedback is expected theoretically and has been observed.",3
97,PHILIP STOTT,"could not agree more. Yes, it’s governed by the atmosphere. Absolutely, and is not under our control.",3
98,RICHARD C.J. SOMERVILLE,But it’s—,3
99,PHILIP STOTT,"It is therefore one of the big factors, that we have no control over.",3
100,RICHARD C.J. SOMERVILLE,It’s—,3
101,PHILIP STOTT,In a non-linear couple system.,3
102,RICHARD C.J. SOMERVILLE,"I’m, I’m, I’m stunned by, by your amazement that non-linear coupled chaotic systems are things that we can’t understand even in part, that—",3
103,RICHARD S. LINDZEN,He didn’t say that—,3
104,PHILIP STOTT,said—I said control.,3
105,RICHARD C.J. SOMERVILLE,"Very—very good. You can control how much CO2 you put in the atmosphere and that will have a big effect on how much water vapor is in the atmosphere, that’s not controversial.",3
106,PHILIP STOTT,Well you can’t predict—,3
107,RICHARD S. LINDZEN,That is controversial—,3
108,PHILIP STOTT,Yeah.,3
109,RICHARD S. LINDZEN,—and it’s controversial because it is not a homogeneous distribution of water vapor.,3
110,PHILIP STOTT,"Yeah, exactly.",3
111,RICHARD S. LINDZEN,"And, you know, to pretend this is settled, is bizarre. Moreover with clouds, which are comparably important, you know full well, that that is not settled.",3
112,RICHARD S. LINDZEN,By a long shot.,3
113,PHILIP STOTT,don’t disagree with it.,3
114,MICHAEL CRICHTON,No—,3
115,MICHAEL CRICHTON,"—no, I don’t think anybody objects, uh, the, the, the question is whether or not you’re gonna spend what Bjorn Lomberg thinks which is $558 trillion and I think, if in fact it’s going to prove to be that kind of enormous construction project, then that should not be the first priority right this minute. But no, I don’t—",3
116,BRENDA EKWURZEL,As soon as possible because—,3
117,BRENDA EKWURZEL,"Everything, everything that we can throw at solving this climate crisis—well, this climate problem, is important because, every day that we emit carbon dioxide means that it will last for many, many centuries, and so we have to start weaning ourselves off of ways of emitting more methane, more nitrous oxide, all the heat-trapping gases, not just carbon dioxide, it’s the ones that have long life, nitrous oxide, carbon dioxide, that are very, very important, in the short term methane is very important ‘cause it has such heat-trapping potential.",3
118,BRENDA EKWURZEL,"And so, landfills—",3
119,BRENDA EKWURZEL,"—everything, uh—",3
120,PHILIP STOTT,Well—,3
121,BRENDA EKWURZEL,"Well, what—",3
122,PHILIP STOTT,The real problem is—,3
123,PHILIP STOTT,"—there’s no social discounting in this, let’s get a bit of economics in. So in fact, if you—if you have an increase now, and you take inflation into account, what you’re doing is an average world, um, income at the moment of $7,500. Predicted by a—a distance ahead, that will rise to about $88,000, you knock off what in fact the Stern Report in Britain estimated, as in fact the cost of global warming, 13.27 or so percent, it comes down to something like, uh, 70-something thousand dollars but even taking inflation account , that is still a massive increase in wealth so what you’re actually asking in economic terms, is what is strange but a poorer generation to sacrifice a great deal for what will in any case, even with global warming cares, be a wealthier generation.",3
124,BRENDA EKWURZEL,"The thing is that companies right now when they reduce heat-trapping emissions they find profits that keep giving back to them because, right now we’re so wealthy in many nations of the world that we are wasting energy because we can afford to. And the reality is many companies are saving lots of money when they make small investments to reduce their emissions, DuPont did 50 million to invest, they’re getting 2 billion on return on that investment, and it keeps on giving, so, it’s not an economic…argument.",3
125,GAVIN SCHMIDT,Right. Energy conservation—,3
126,GAVIN SCHMIDT,"Everybody is gonna agree that energy conservation is a good thing and it should be encouraged. Um, right.",3
127,RICHARD S. LINDZEN,Yeah.,3
128,GAVIN SCHMIDT,You’re gonna argue with energy conservation—,3
129,RICHARD C.J. SOMERVILLE,"You know, a lot of things could be done, once you free up the creativity of, uh, of technical people, of business people by making this a priority nationally and internationally, the problem isn’t that there’s nothing that can be done, the problem is that, the people who are asking for your vote haven’t heard loudly enough that this is an important issue to the electorate, so it’s way down on people’s priorities, that’s the reason for the lip service that Michael Crichton talked about, people are a lot like, like Mark Twain, they’re all for progress but are opposed to change.",3
130,BRENDA EKWURZEL,"When there was a natural ice age before and when we were coming out of that ice age there weren’t millions of people, 80% of our population living on the coasts with their high-dollar homes or, maybe fragile homes, not such high-dollar homes. There are many people living in Bangladesh that are squeezed between sea-level rise and the melting of the, the Himalayas and flooding from the land side. And so, we are talking about the fragility of humans adapting to this rapid change, as well as, when— In the past, sea-level rise, you could have, for example, wetlands marching up onto land, and moving inland and adapting and dunes moving inland, right now we have all our infrastructure in its place, and you can see, Miami is stranded out there, Atlantic City is stranded out there, we spend many of— millions of dollars dredging, and, and keeping these unsustainable systems that are not able to adapt naturally anymore because we’re in the way. And we also are gonna suffer, if we don’t, uh, make action.",3
131,PHILIP STOTT,"Yeah, it was a, I think a brilliant question that, because the earth is as tough as an old boot. If there is any fragility it’s in us and that’s what we’re concerned about, the earth will survive whether we’re here or not or whether there’s global warming or not—",3
132,PHILIP STOTT,"Very briefly, but it’s a very important point, the point is very simple, that humans are not just doing CO2, we do many factors, and the way we have altered the albedo as we call it, the surface reflectivity of the earth, uh, particularly I may add since the Neolithic revolution in agriculture has had probably quite a significant effect. However, we can’t model it very well. And the problem is it’s one of those big gaps like many others things in the models that we’re talking—and that is a human factor. So in other words I agree with that, exactly how we cope with it though is another issue, because we know so little about it. And can I remind everybody that IPCC that we keep talking about, very honestly admits that we know very little about 80% of the factors behind climate change.",3
133,GAVIN SCHMIDT,"Uh, what is 80%—",3
134,GAVIN SCHMIDT,"—of the counter-factors even mean. If you look at, if you look at the radiative forcing from carbon dioxide, from methane, from nitrous oxide, from CFC’s, from tropospheric ozone, from stratospheric ozone, from land-use change, from aerosols, from black soo—from black soot’s pa—um, impacts on, um, snow albedo, you know…all of those, all of those things, we know some of them very well, we know some of them less well. But to, to, to claim that we don’t know anything about 80% of them, is, it’s, it’s a meaningless statistic—",3
135,RICHARD C.J. SOMERVILLE,"Yeah, I’d like to—could I chime in there just for a moment, Brian—",3
136,RICHARD C.J. SOMERVILLE,"Listen, it’s, it’s fun to hear other people practicing meteorology without a license, so, and you know— This, this field is like all fields of science, you know, medical science is incomplete and has uncertainties too. But it’s good enough to be useful. You don’t dismiss your doctor’s advice, because she hasn’t solved all the diseases. And I think the same is true of climate science today.",3
137,PHILIP STOTT,Don’t dismiss it—,3
138,PHILIP STOTT,"Well let’s use an engineer, I don’t think I’d want to cross Brooklyn Bridge if it were built by an engineer who only understood 80% of the forces on that bridge.",3
139,RICHARD C.J. SOMERVILLE,"You know, I—I cannot imagine why Philip Stott and Michael Crichton seem to think that doing something about these terrible crises is impossible if you do something about climate change, or even made more difficult, climate change need not be in competition with or be an alternative to doing something about the terrible toll that poverty and preventable disease take. We can do both of those and many other worthy things as well, in fact, it’s exactly the poorest and most vulnerable people on the planet who will suffer the most from the consequences of, of global warming which goes on unabated.",3
140,MICHAEL CRICHTON,"You know, uh, I’m really fascinated at the number of newspaper headlines and articles that I see about global poverty and the, and the difficulties of people in Africa as compared to the headlines about, about global warming, and, um, uh, of course Richard it’s very true that we can do two things at the same time, it—the, the reality is that we don’t. And the reality is, that, we are failing and have continuously failed to address the issues of the third world even though, everyone knows that if you were to, to look at it for bangs for the buck, if you were to look at it from a humanitarian standpoint, if you were to look at it from the easiest way to do the most for environmental degradation as it’s created around the world, you would address global poverty. But we’re not. We’re talking as we’re talking tonight, we’re all getting very heated about something that may or may not happen 100 years from now. And while we’re doing, 3,000, 5,000, 10,000 people are dead.",3
141,RICHARD C.J. SOMERVILLE,"You know, the, the fossil fuel age will surely end, sooner rather than later I hope if we’re wise. Sheikh Yamani, the Saudi oil minister was fond of saying “The Stone Age did not end because we ran out of stones.” And continuing to generate 80% of the world’s energy from fossil fuel and using the atmosphere as a free dump for waste products, will ultimately produce a damaged planet. We’ve heard a lot of chatter about decarbonization this evening, the fact is that carbon dioxide emissions in the US and globally are going up, not down. Sherwood Rowland, later a Nobel laureate, was a frustrated person in 1984, because humanity was so slow in dealing with the issue of ozone depletion. He said, quote, “After all, what’s the use of having developed a science well enough to make predictions, if in the end, all we’re willing to do is stand around and wait for them to come true.” Roland’s remark is apt for our topic tonight. As in the case of ozone loss, so with global warming, once again, powerful technology, in this case abundant cheap fossil—",3
142,RICHARD C.J. SOMERVILLE,"—fuel energy, with unanticipated side effects, has brought us a Faustian bargain. Once again, the world finds itself at a point where difficult decisions must be made. That’s the definition of a crisis. Nothing to do with alarmism or catastrophe. Once again doing nothing or too little will lead to dire consequences. Belittling the science, attacking the scientists, impugning their integrity and, and competence and motivations, refusing to recognize what we have learned about climate change in the vain and naïve hope that the problem will somehow solve itself is irresponsible. Action is needed, meaningful action, soon. Global warming is a crisis. Thank you. I hope you voted against.",3
143,PHILIP STOTT,"May I say that the last thing I want to do is to demean any scientist. The whole point about science is that it is a constant debate. And actually, what has worried me deeply about this is not the demeaning of scientists but the attempt to close down the debate, and actually take it away from science. If I may use a musical analogy, my other great interest, trying to reconstruct the climates of the moment as we’re talking about is a bit like trying to play Mozart’s wonderful Symphonia Concertante 364, when you’ve no viola part and only a quarter of the violin part. In other words we know remarkably little about so much of the climate that, that we are facing. And, what I would like to stress is, it—it’s a debate on the crisis. We’ve mentioned the crisis of poverty, and I think the crisis of hypocrisy. Actually where I think we probably agree entirely as a panel, what there really is in the world, there’s not a crisis of climate, a crisis of energy. That is certainly true in my country. And I’ll tell you what worries me particularly about attaching it to climate.",3
144,PHILIP STOTT,"In the world, there are groups, including some very reputable groups in Denmark and in Russia and in other countries, which are predicting actually that we will enter a global cooling phase between 2012 and 2015. Now, I no more necessarily believe that than I do about the global warming. But just supposing that happens, and just supposing what the public reaction is to the hype that there has been about global warming, I actually think that we have to face up to a genuine energy issue in the world, and that most of our politicians are not doing that, in fact they’re dressing it up in this idea of global warming and saving the world, and what we desperately need are very practical decisions about energy, on the ground. And I think the idea of using the climate to do this is potentially a very dangerous one. So, what I am worried about is that everybody is now using the global con—global warming construction for their own agendas. From capitalist carbon trading, right the way to making you wear hemp underpants. I distrust that because in the end—",3
145,PHILIP STOTT,—it’s an ism—,3
146,PHILIP STOTT,—and I distrust isms.,3
147,GAVIN SCHMIDT,"Hemp underpants, ugh. Climate change is not a new issue. Even human-cause climate change is not new. Richard Lindzen was arguing these same points 15 years ago, Michael Crichton is recycling talking points that are decades old. Philip Stott is grasping at extremely flimsy straws. Serious scientists in the 1960s made predictions for what would be found if human emissions of greenhouse gases were to continue. They said the planet would warm. It has. They said the water vapor measurements would show rises. They do. They said that hos—ocean heat content would rise. It has. They said the stratosphere would cool. It did. If I had time I could go on listing the number of challenges this basic idea has faced and come through. But you only need to know that it is still standing, and that there are no coherent theories that fit the observations better. Given that understanding, and the ever-increasing emissions that we are putting into the air, to deny this is a crisis on a planetary scale is truly to fiddle while home burns.",3
148,GAVIN SCHMIDT,I’m done.,3
149,RICHARD S. LINDZEN,"Yes. I think it’s a little bit difficult to know how to respond, to be told that, uh, one shouldn’t attack scientists while you’re attacking scientists, to go and say you have to control methane without explaining that methane has stopped growing. You don’t explain why there’s global warming on Mars, Jupiter, Triton and Pluto. You don’t look at the ocean data and see, that whereas your boss Jim Hansen was saying that the heating of the ocean proved the flux that he needed for high sensitivity, that in the last year there’ve been two papers in the same journal, that point out that the original Levitus data’s wrong, that the ocean is cool, and that the new numbers would call for one-tenth the sensitivity that Hansen mentioned. If all this is so certain, why is the data changing, or is it a case when the data changes you ignore it, and—",3
150,RICHARD S. LINDZEN,—stick to the point.,3
151,BRENDA EKWURZEL,"Global warming is here today and is accelerating. Many business leaders are already realizing that it makes economic sense to start fighting global warming. Wal-Mart, DuPont, BP, General Electric, they all are asking for action. And, businesses need a clear signal from the national level. Because they want to have a level playing field, and, they want to plan for the future. And that’s what makes good business sense. We need a national policy because people, cities and states cannot reduce global warming enough to make a significant dent in this issue. Ultimately the atmosphere is gonna register all of our choices from today onward. We must act now because if we leave it to our children, the risk will be too great and it will be too late. Fortunately there already exist solutions, all we—we need now is the will to implement them rapidly. Thank you.",3
152,MICHAEL CRICHTON,"There was a time when I worked in a clinic and, uh, one day a young woman came in, she was in her early twenties for a routine checkup and, I said what’s going on with you and she said I’ve just become blind. And, I said, oh my gosh, really, when did it happen, she said, well just, uh, coming into the clinic, walking up the steps of the clinic I became blind. And I said, oh, and I’m—by now I’m looking through the chart and I said, well, has this happened before, she said yes, it’s happened before. I’ve become blind in the past, and, what she had of course was hysterical blindness. And the characteristic of that, is that, the severity of the symptom is not matched by the emotional response that’s, that’s being presented. Most people would be screaming about that but she was very calm, oh yes, I’m blind again. And I’m reminded of that whenever I hear, that we’re facing, whether we wanna call it a crisis or not, a significant global event, of, of, of importance where we’re gonna have species lost and so on and so forth—",3
153,MICHAEL CRICHTON,"—that we can really address this by changing our light bulbs. Or that we can really make an impact by unplugging our appliances when we’re not using them. It’s very much out of whack. And so if…if it were only gonna do symbolic actions, I would like to suggest a few symbolic actions that right—might really mean something. One of them, which is very simple, 99% of the American population doesn’t care, is ban private jets. Nobody needs to fly in them, ban them now. And, and in addition, let’s have the NRDC, the, the Sierra Club and Greenpeace make it a rule that all of their, all of their members, cannot fly on private jets, they must get their houses off the grid, they must live in the way that they’re telling everyone else to live. And if they won’t do that, why should we. And why should we take them seriously.",3
