,Speaker,Script,Round
53,Dr. Ross MacPhee,"This is not the subject of the debate. It isn't. This is about bringing back -- read the motion. It's about bringing back extinct species. Both of you have talked about woolly mammoths and to a lesser degree, passenger pigeons. What you're talking about is something that we, all four of us, fundamentally agree about, that the value of synthetic biology for conservation is doing exactly what you're talking about. But that is not bringing back completely extinct species.",2
54,Stewart Brand,"Well, it -- -- but it is. There is no other white Rhino. They're gone, they're dead.",2
55,Dr. Lynn J. Rothschild,"Could I just add one other point? You're talking about adding an eighth creature there, which is certainly better in terms of its population dynamics than seven. But when you're talking about something like a dog, you're not even a viable population until you have a diversity of at least 100 individuals. And so, imagine how much more difficult it would be. And I think you said earlier, well, we could engineer in that diversity. I'm sure that people like George have enough trouble coming up with one mammoth without having to have 100 different genetically diverse mammoths that then could interbreed.",2
56,Dr. George Church,"I just personally dissected six the last time I was in Siberia. There are hundreds that are, unfortunately, being exposed at a rapid rate now because of the melting -- the rapid melting of the permafrost. So, unfortunately -- and the Russian government's quite excited about helping people come in and characterize them. So I don't think there'll be a loss.",2
57,Dr. Lynn J. Rothschild,But even if you -- but think of the challenge of a hundred different ones at the same time that can then start interbreeding.,2
58,Stewart Brand,I don't think that's challenging enough to say that it can’t be done.,2
59,Dr. Lynn J. Rothschild,"My understanding, and certainly, you know, others like George can correct me, but that the Supreme Court case ruling with BRCA is that if it's a natural genome, there's no ownership. Only if there's been some human intervention, for example. You've -- it's a result of CDNA or something. So I don't think that there is an ownership issue. But --",2
60,Dr. Lynn J. Rothschild,"No, no. Ownership issue owning extinct genomes. Is that -- that was the question I think.",2
61,Dr. Ross MacPhee,"Well, I take your point, but it appears to me that, you know, if you've got nuclear bombs, and you've got nuclear power plants. One is, by design, a weapon. The other isn't, although bad things can happen. What I don't get from this kind of argument, that it's good and bad, is that it's always framed in terms of what's good and bad for people and people's interests, so that the inquiry over here about whose property is it, this is us. This is all we think of. If we invent it, then it's ours. It doesn't exist apart from us. And if it's not ours personally, then it's the state's or something like that. So these animals being brought back that we're talking about, I don't know whether George would patent them. Maybe he would. But somebody somewhere is certainly going to do precisely that. But by virtue of becoming property, they can be sold, bought, auctioned, and what have you. Is that what we want? Is that really the way to bring back ecosystems, to have business interests, capitalism unleashed, in order to recover them in the way that's being talked about? I don't think so. I think that's a misappropriation of the idea for, in this case, facilitated adaptation. You want to bring species back to the degree that you can by intervening very carefully in their lives with some sort of genetic repair mechanism.",2
62,Dr. Ross MacPhee,And then you leave them alone.,2
63,Stewart Brand,"Well, that was a great issue with ""Jurassic Park,"" which was a commercial operation. And the reason it became crazy is they were trying to protect their intellectual property, and then it got stolen, and various bad things happened. There is exactly nothing going on with the extinction or genetic rescue that I know has any commercial aspects at all. That's one of the reasons it's hard to raise money for it because nobody's going to get any feedback. It's pure philanthropy. Conservation has that quality. Nobody gets rich in conservation, so there's not any private issues involved here. Furthermore --",2
64,Dr. Ross MacPhee,You don't think there's a future in having sabre tooth lookey-likeys that you can use for hunting purposes?,2
65,Stewart Brand,"If you want to do it, go for it. Nobody I know is lining up to do that sort of thing. What they are doing is what they're doing in conservation generally, which is begging for money to make a good thing happen for the common wheel of species and the common wheel of humans. And it is totally transparent. It's the opposite of what was the problem with ""Jurassic Park."" There's no secret IP involved here. Even CRISPR, they're fighting over the patents, everybody's using CRISPR while they fight off the patents. So, it's not -- it's a non-problem I think.",2
66,Dr. Ross MacPhee,"I have to say, Stewart, that I'm very pleased that I am not the most naive person on the panel tonight.",2
67,Dr. George Church,"Yes. I think that, you know, Ross brought this up at the very beginning, that there could be consequences for the ecosystem, in fact, for the elephant mammoths, that's the whole point, is to have consequences on the ecosystem. Now, whether we could calculate that in advance, probably not. But can we, by trial and error, get there? That's a “can” question, not a “should.”",2
68,Dr. George Church,"Oh, was it? Yeah.",2
69,Dr. Lynn J. Rothschild,"No, and I get back to the point that it's going to create a lot of individual suffering on the way, and is that right for our ultimate goal? Is that goal worth enough to be forcing these creatures to suffer the way they're going to, and all the trials and so on?",2
70,Dr. George Church,"Well, I would say that there's a pretty steep gradient between humans and other animals, whether we think there should be or not. Chimpanzees get a lot of rights. It's very hard to do experiments on them, at this point. I think Neanderthals are humans. They're modern -- they're just like modern humans. You know, like I said, my ancestors got along, and I think they would be respected as such. You can patent human cells. You can engineer human cells, but that doesn't mean you own the human being.",2
71,Stewart Brand,"I would make the point this is not a slippery slope. This is a very high-friction, shallow slope with arguments and --",2
72,Stewart Brand,"And there's argument every step of the way, as there should be. Science is argument. That's what it's made of, and it's, you know, organized skepticism. And so, the thing that we’re waiting for -- and both of you were right about this. This is all conjecture, at this point. We're just talking fantasy. Until there is actual beginnings of the process that we're trying to send a notion, we don't have data to argue with. All we have is sort of dueling conjectures, and that's fine for now. And I don't think it's going to stop the people who are trying to do the experiments that will actually prove -- they'll get us some data and start to get these things in the field, building what we already know from conservation biology with various kinds of reintroductions and so on. That part is pretty predictive. Even though ecosystems are not totally predictive, there's a lot of experience to draw on, on how to bring species in, and that's what we're going to be working with. And we can argue every step of the way, I think.",2
73,Dr. Lynn J. Rothschild,"I'm sorry, I'd like to get back to Neanderthals, because I thought this would come up, so I made a point of looking at the exhibits at the museum yesterday, and staring these exhibits in the eye. And I believe people have talked about de-extincting Neanderthals, and possibly some people on the other side of the stage, and I just want to say that I believe equivocally that is absolutely wrong. It is morally repugnant. We have enough trouble with humanity recognizing that we have roughly equal intellects across the races. And to purposefully recreate a species that we know is going to be inferior in some way is just asking for enormous trouble. And so I'd just like to be on the record in saying that I find that whole idea morally off the table.",2
74,Stewart Brand,"So back in the day when -- -- the homo sapiens was interbreeding with Neanderthals, you would have discouraged that?",2
75,Dr. Lynn J. Rothschild,I cannot help what my ancestors did.,2
76,Dr. Ross MacPhee,"I'd like to respond to this, too.",2
77,Dr. Ross MacPhee,"Because these are ethical questions, right? And the thing about ethical philosophy is that it's always framed, the good and the bad, as it affects humans. There isn't really an ethical philosophy for animals, although there should be. And the trouble with that is that we inevitably end up with an anthropogenic perspective -- or anthropocentric perspective. So, we can say on the one hand, as Lynn just did, that it's absolutely repugnant to consider the idea of bringing back Neanderthals. But it is perhaps not so repugnant to think about bringing back woolly mammoths. Now, why should that be? One has personhood and the other doesn't, as a matter of law. But for ethics, for thinking about what is proper for the planet, I put it to you that we shouldn't be thinking like there's a divide between them and us, that we're somehow different from everything else. We're not. And the same kinds of ethical questions that arise in thinking about bringing back human ancestors that are no longer with us should apply in the same way to bringing back completely extinct species.",2
78,Dr. Lynn J. Rothschild,Can I --,2
79,Dr. Lynn J. Rothschild,I actually --,2
80,Dr. Lynn J. Rothschild,"-- often answer sort of a variation of it when I'm talking about astrobiology, that if you took DNA to another planet, and then you brought something back to life, is that still the same? And the -- my answer is that we have this idea that there has to be an evolutionary continuity, but we've broken that using molecular biology. So, my students -- George's students -- if someone sits behinds computers, they come up with DNA sequences; they push send; it goes to a company. And those zeros and ones become actual DNA that's sent back. We no longer need to have that physical continuity. So, I believe that they still would be the same species. I don't know the vast majority of people in this room, and I don't know if you were made in the basement this morning, if they were worried that no one would come out in the cold, and so, they make you in the back room -- You sure all look like humans to me.",2
81,Dr. George Church,Yeah. I'd agree.,2
82,Dr. Ross MacPhee,"Oh, there's -- you know, there's a lot of difficult questions about this. This is very clear. The thing about natural selection is the word ""natural,” the idea that all species, including ours, is the product of eons of selection by natural forces that shaped us. We wouldn't be around unless we were successful in that. Nature doesn't like weak throw-offs. You would have gone extinct, is the problem. So, when it becomes artificial selection, which is what humans do in particular with other species, it's a different situation, isn't it? It's no longer just allowing nature to take its course, so to speak. It's our intervening and, who breeds with whom, who gets selected for whatever desirable set of traits, who survives, and who doesn't? And I see that as a dramatic difference. So, to bring it back to the point of the debate here, we're not talking -- when we are talking, in fact, about bringing back extinct species -- we're not talking any longer about natural selection. That's out of the picture. We're talking about something we as humans can do; perhaps should do, under circumstances. But in any case, we just want to do, and that's the difference.",2
83,Stewart Brand,"Those extinct alleles were arrived at by natural selection. There's, you know, on the order of 4 billion years of evolution behind their equality, and that they got eliminated is a loss to, in a sense, the global gene pool. And getting those genes back in place seems like a perfectly natural thing to do.",2
84,Dr. Ross MacPhee,"Thank you, John. So we've spent a lot of time tonight on what we might call taxonomic trivia, quibbling over whether an Asian elephant infused with a certain number of mammoth genes can be regarded as a pretty good replica, real enough to pass, or just a poseur. That's for you to decide. For me, the issue isn't what you call these creatures; it's why you do what you do in the first place. What's the objective? And let's get very real. Synthetic biology is the thing that could help to solve huge ecological problems; there's no doubt about that -- real ones, life changing ones. For example, we raise billions of meat and dairy animals across the planet every year on millions of grassland, feedlots, factory farms. They contribute hugely to methane production, a far more potent greenhouse gas than carbon dioxide. So could we even fractionally reduce that particular problem and free up all that land for other purposes? And I say, ""Yes, we can."" Consider slaughter-less meat? What is slaughter-less meat? This is meat tissue that is derived from cattle stem cells. There's no harm to the animal that provides the cells, and there's no significant thereafter production of greenhouse gas emission. So, why would we bother with this? What's the objective? Because everything is interrelated. This is what ecosystem biology is all about, reducing the number of meat animals and the land needed to grow them may allow, eventually, for forests to come back in Amazonia, stop destructive burning in Madagascar, end the dumping of huge quantities of agricultural chemicals, hormones, and other forms of chemical pollution into our water systems and, ultimately, the ocean. This would be truly transformative and very different from misdirected efforts to try to recreate the past in the present. If you agree that science, ethically and imaginatively applied, is the only long-term fix for trying to conserve nature, not bringing back the dead, please vote for the motion. Thank you.",3
85,Dr. George Church,"I really love the arguments that Ross and Lynn have made. I agree that there could be harm along the way, and we should avoid it as much as possible. In fact, we should reduce the total amount of harm that occurs in the wild right now. That is something, if we can do it, we should do it. That should not -- we should not be limited in what we can do. If it involves bringing back one or two extinct genes, I think we have -- we're converging on, that might be okay. If we can do one or two, why not do 100, 1,000, all 20,000 genes? It -- some of them may not have as big an effect, but we shouldn't be limited that we can't have that as part of our components that we want to do. I agree that we should try to be more animal centric in addition to being human centric on our ethics, and I think that this -- that allowing such technologies to take -- to bloom might be part of that argument or part of that discussion. I am a vegan, and I actually have -- I am an advisor for companies that make slaughter-less meat. So I totally agree with that, but we should not be limited in the technology that we can bring to bear on returning the Amazon to its status, and so forth. I think we should be able to use anything that brings about humane treatment and better ecosystems. Thank you.",3
86,Dr. Lynn J. Rothschild,"Thank you. I promised, when I started, that if my opponents convinced us that we were wrong, I would heartily encourage you to vote for them. Unfortunately, they haven't. And George, there is some kind of line in this slippery slope. As I told you before, I don't consider myself a de-extinction Neanderthal, and I suspect neither do you. As I said at the beginning, I really think that there are a whole bunch of reasons -- there are seven Es, as I call them -- that are both environmental and ethical reasons why you don't do this: that the reasons for extinction may not have gone away, that there are evolutionary reasons, ecologically, ethology, behavior, economics, And not the economics of gene synthesis, or even somatic cell nuclear transfer or whatever, but of keeping these creatures. It's the 70,000 for a perfectly healthy elephant. If you need 100 of them, and then they age eventually, and so on, the costs add up. History is littered with exotic zoos that the benefactor eventually decided he was no longer going to support. What happens to these poor creatures? You have a second extinction on your hands. The emotional arguments and the ethical arguments. But really, in the end, we've been dancing around this idea of, what is natural? Is it natural to have a woolly mammoth on the Siberian steppe, or is it more natural to have a sky filled with pterodactyls? Or maybe a sea filled with trilobites. Or actually an anaerobic earth, which is what it was like through much of evolution; or actually, if you want to take it back that far, the natural earth didn't have life here at all. So, you can't just pick and choose, like a Chinese menu, and decide what's natural and what you're going to plug in and out of ecosystems. That's not the way it works. So, in sum, I would say these seven Es don't add up to EEE; they add up to ""Uh-oh. Don't do it."" So, no matter how cool this seems, or how our imaginations love the idea of time travel, we should not de-extinct creatures. ""Jurassic Park"" was a bad idea. Pleistocene Park is no better. Certainly, the Precambrian Park was a hellish place to live. It's not the time to de-extinct these creatures, but rather to focus on conservation of the amazing creatures that evolution has wrought. So, therapeutic de-extinction, fine. De-extincting creatures -- no.",3
87,Stewart Brand,"Back in the 1970s, the big biotech issue was in-vitro fertilization, IVF. It was clearly going to be hubris; it was going to be playing God, that you're going to mess with human fertility in some strange and obviously against religion, way. It was obvious that the babies were probably going to be -- there was going to be something wrong with them. They would be impaired, and for sure, there was something wrong with the parents, that they would even want such a thing. In 1978, the first IVF baby, Luanne Brown, came along and people fell in love with that little girl. She was healthy. Her parents were ecstatic. There's probably IVF babies here in this audience. It became the norm. The controversy went away as soon as you saw what they've been shooting for all along. This is called the victory condition. What has -- what drove the doctors then and is driving us now is the potential victory condition of getting some species back. Just here in New York State -- you will be having the chestnut trees coming back, raining down sweet nuts for wildlife and for humans for the rest of the century and for the next several million years. You will have passenger pigeons back, helping make the eastern forest -- which has grown back since they went extinct 100 years ago -- to be more of a mosaic, to get vast quantities of dung being laid down by these birds, enriching the whole system. You'll get heath hens back, which are these wonderful animals that were the greatest game bird, and that's why they were hunted to extinction. And you won't have to rely on extinct -- on an alien pheasants anymore; you can go out and get heath hens to feed. And in the ocean, just offshore here, great auks will be swimming around, taking up their old habitat, which is perfectly intact and waiting for them. And what you will see is greater biodiversity here and everywhere. So, a vote against the resolution is a vote for biodiversity, is a vote for more life.",3
88,Stewart Brand,Thank you.,3
89,Stewart Brand,"So there is a possibility. In effect, we're pursuing it, which is to get rid of the plasmodium and not the mosquito. Now, that's totally feasible, and I think desirable. There are some people who don't like getting bitten. That's another story. That's an inconvenience rather than 600,000 deaths per year. There were -- we are -- we have extinct smallpox. We're on our way to polio, and the guinea worm is on its way out as well.",3
90,Dr. George Church,"There is a project in Hawaii going ahead called, ""Mosquito-Free Hawaii,"" and it's being driven by trying to protect the native birds there from avian malaria, but it would also protect the humans from, you know, all the issues that go with mosquitos. They're an invasive species there. Gene drive or whatever, the Wolbachia's the first approach they're taking, which is a sort of less objectionable like the gene drive effect. If they can get rid of mosquitos on the island, they really, really want to.",3
91,Dr. Lynn J. Rothschild,"With all due respect, I just want to point out again that viruses are the one thing that you can de-extinct, actually. So extinction is not forever with a virus, sadly.",3
92,Dr. Ross MacPhee,And they're not really alive.,3
93,Dr. Lynn J. Rothschild,"Well, that's another debate, John.",3
