,Speaker,Script
79,John Kael Weston,"Well, yeah, I should have defined ally. I'm talking about the people that I dealt with on the ground. So whether they were in Khost or in Helmund or even in Fallujah, although the drones weren't armed then, I'll let Ahmed take the bigger issue of the Pakistanimaybe duplicity. And I'm sure there's a lot of double winks that go on every day of the week over there. But my concern is the allies that actually are the future leaders of Afghanistan, the university students, the Madrasa students, the tribal elders, the Mullahs, the whole host of people that get killed in these drone strikes when they go wrong. Because I don't think the Taliban hold up a red flag. I know they don't, and say, ""I'm Taliban. What happens is there's a bad guy in the family or a bad guy in the village, and we identify maybe he's a bad guy, and we drop a hellfire, and then you turn three villages against us. It goes to the ratio and the equal sign. I'll come back to it. Yes to the woman I thought who asked a very good question, elaborated on by you, our moderator, is the number of enemies we're making and the number of targets we're making. And I'll defer to you, Ahmed, on the question about his point on as far as the Pakistan government or the Pakistan --"
80,Ahmed Rashid,"Can I just say one thing first? And that is that most allies of the U.S. in Europe, are against drones. As far as I know, only the British have openly -- support the U.S. policy of drones. Most of the Europeans, European governments and European parliaments, are against it. And they've been --"
81,Ahmed Rashid,Sorry?
82,Ahmed Rashid,Yes. I mean --
83,Ahmed Rashid,"They do. Or they want greater transparency, or they want greater information as to, -- but in other words, nobody in the world basically is backing the U.S. use of drones. And I think that's very -- that's a point that is often completely forgotten in -- the American media and --"
84,Admiral Dennis Blair,"Well, I mean, what's your evidence, Mr. Rashid? No one in the world --"
85,Admiral Dennis Blair,-- use of drones. I mean can you be a little more specific?
86,Ahmed Rashid,"Well, you look at the --"
87,Admiral Dennis Blair,Can you give me resolutions by legislatures in other countries? Can you give me --
88,John Kael Weston,"Well, with all due respect, I haven't heard a lot of, ""rah, rah, drones."" And I've been in the State Department for 12 years. So I'll help my friend out here; that whether NATO raises their arm and says, we approve the drone program, I know General Dunford and his political adviser, Carter Malkasian have their hands full all the time on these issues. But is it a popular thing? I highly doubt that. I don't know any --"
89,Admiral Dennis Blair,"And it's not a popular thing in the United States. We don't like killing people, but we only do it when we have to. John Kael Weston:Well, I'm not sure we only go when we have to. I think it's actually, I think, easier for the American people to think it's joystick warfare and send in seal team 6. And that's also another issue that we could get into."
90,Admiral Dennis Blair,"Well, I would simply -- I would simply say that the drones are handled with the same care, concern, discrimination that the armed forces, the United States and other American agencies handle all other weapons, which they know can kill the innocent as well as the enemy. And drones are used with the same set of procedures. And I think their inherent characteristics allow them to be more on the side of killing those who they intend to kill with fewer others."
91,Admiral Dennis Blair,"I'll -- I mean, General Schwartz was involved in it much more closely than I was. But I was pretty close to it. There is a novelty factor. Anything that's new and long range and all is -- seems inherently more fascinating, sinister and interesting. We've seen that with new weapons over the generations as they come along. Certainly, the sort of media discussion centers on drones. I mean, we're not having an Intelligence Squared debate about overall U.S. policy against Al-Qaeda. We're talking about drones. Why? Because it's sexy, and it's new, and it has a lot of ."
92,Admiral Dennis Blair,"But, no, I think the media effect is important in this, John. John Donvan:Yep, okay."
93,Admiral Dennis Blair,"I think novelty, media, it tends to give it that overwhelming force that Mr. Rashid has talked about. I think we have to get beyond that to what are the actual facts about what's going on on the battlefield. Are we achieving our objectives? Are we -- are we not? Narrative, shhmarative. You know, it's are you getting to your objectives, which are to be able to defeat the Taliban --"
94,General Norton Schwartz,And protect Americans.
95,Admiral Dennis Blair,"And protect Americans, yeah."
96,General Norton Schwartz,"It's a question of who's more credible. Seriously, though, I take your point. Based on the available numbers, again, I would go back to that, you can question Long War Journal, you can question the UN studies and -- and so on, the New America Foundation is another organization that monitors this. But the number -- from 2006 to the present time in Afghanistan, the estimate is that drones have engaged and killed some 2600 al-Qaeda and Taliban combatants. Out -- the same organization estimates 330 civilian casualties. Now, once again, please don't take the -- that my view is that it doesn't matter. It matters a hell of a lot, and I think Kael is -- and Mr. Rashid have made this point. It matters a lot, but you have to keep this in perspective, and the numbers are pretty clear, one to seven, one to five, you know, you can say that that's anecdotal, but it's the best we have. And my point is, is that I know what the kids do. And I would ask all the parents in here if your youngster as we were talking out in the reception earlier was on the ground, what would you prefer to have in the air, something that passes over in 30 seconds and goes away or something that is overhead constantly and provides surveillance and an ability to engage the enemy that might well keep that soldier, sailor, airman, Marine safe? I know what my answer as a commander is."
97,John Kael Weston,"Well, again --"
98,John Kael Weston,"-- General, I get that point to an extent. I had lived five out of my seven years in these wars with Marine grunts. Surveillance overhead is a part of war. The issue is when the drones strike, what the net effect is. In Province on the border with Pakistan I can tell you when those one to five, one to seven -- I think numbers to me is not an issue I like to get into because it's that equals sign. Which is how many family members, tribal members, community members are affected by one loss of life? The IED strikes are where most of our guys are losing their legs. So do the IEDs go up when an operation like that goes wrong, and you've got a cousin in Miranshah, you've got brothers in Miranshah, and you live in Khost? I would argue with all due respect that the odds of getting a Marine or a soldier's legs blown off go up because of this program, not go down. General Norton Schwartz:Okay, that's your view. My view --"
99,John Kael Weston,Yes.
100,General Norton Schwartz,-- is killing bomb makers makes the numbers go down.
101,John Kael Weston,"Fair enough, it's two sides of a --"
102,Admiral Dennis Blair,It’s intended to kill Taliban so that they don't keep the nation builders from going and doing their job.
103,General Norton Schwartz,"It -- look, I mean, this is --"
104,General Norton Schwartz,"-- this is the fundamental question. Remember, that is not a military call. That is a call for civilian leadership, where we go and what we do. And there is an argument that fewer American casualties might encourage political leadership to be more aggressive or more reckless. There is that potential, but that's what best military advice is all about. Remember, we have a chairman of the Joint Chiefs of Staff who is the president's principal military advisor. And if you've watched Mike Mullen, or Marty Dempsey, or in his day Denny Blair, offer military advice, it's not to encourage political leadership to be reckless. Ultimately, we salute, but the key thing here is that, that is a legitimate concern, but it is one that the military, the uniforms feel personally."
105,Admiral Dennis Blair,"And I'd say, if you see a political candidate who thinks a few American casualties are okay, but a lot or not, I wouldn't vote for him."
106,Ahmed Rashid,"Yes. I think so -- I think that's very true. And I fear very much that given the turmoil going on now in the Middle East and other parts of the world, the reluctance of the Americans and the Europeans to want to get involved in by putting troops, orpeacekeepers, or anything on the ground -- we're going to get more and more of this, that we throw technology at the problem. We throw drones at the problem. And that, I think, is going to be a very, very dangerous world to live in, frankly."
107,General Norton Schwartz,"Hi. Denny wishes I was an admiral. Maybe some people in the Air Force would’ve, too. I don't know. Let me just say that I think that our partners here in the debate tonight have expressed absolutely legitimate concerns. And while we've jousted a bit, it's been done with respect and an appreciation for their passion and their conviction on this issue. I'd just like to relate a quick vignette. In earlier days, when I was flying airplanes, I flew a gunship -- a C1 -- it's a C-130 with guns on it. And there was one occasion when I remember the following call came from the ground. And it was this -- “troops in contact need help now.” When an airman hears -- no matter what service -- Navy, Army, Marine Corps, Air Force -- hears ""Troops in contact need help now,"" there is an immediate response. And it is visceral, but not necessarily as accurate or as coherent as you might like it to be if you were -- if you could have been there for hours prior, and will remain there for hours after, which is the case with the remote aircraft or the drone technology today. I would just conclude by saying that use of drones is neither sport nor a failed tactic. And you must vote against the proposition and the adverb ""fatally."" Thank you."
108,John Kael Weston,"Thank you. And I would echo what the general just said. I -- this is raising the level of debate and we should all be grateful for that. I've got two minutes and I'm going to run through these pretty quickly. I opened with a quiz about what words or nouns, adjectives you think they associate with the United States of America after 12 years of constant warfare. I don't have time to ask you what those words are, but occasionally I would hear words like Apple -- they had the Apple phone -- Obama, money. But unfortunately, toward the top of that list was D for drones. It wasn't D for democracy. It actually, to be frank, wasn't the nation-building. It was the CT. It was the counter-terrorist platform. And I think we should think about that. Do we want that to be kind of at the top of the list of what they think about us after 12 years, billions of dollars, thousands of Americans killed, over 100,000 Iraqis, et cetera, et cetera? The second point I'm going to now just cite to the question of what happened on May 1st, 2010? I think it was Admiral Blair who referenced this. And I'll add a little detail. Itwas Faisal Shahzad, who just a few blocks from here tried to blow up the blue 1993 Nissan Pathfinder. In that Pathfinder was three 20-gallon propane tanks, a big green metal gun locker that contained a metal pressure cooker pot, 250 pounds of urea based fertilizer, and eight plastic bags with 120 M88s. The New York City police commissioner, Ray Kelly, said the bomb would have killed many. The police later on said it would have had shrapnel and probably killed mostly tourists but a number of people. What did Faisal Shahzad say? New Yorkers get that. What did -- I used to ride my mountain bike through there, but I didn't go very often -- Faisal Shahad was asked by a judge what motivated him to try and blow up that Nissan. Here's what he said, ""Well, the drone hits in Afghanistan and Iraq,"" he said finally, ""They don't see children. They don't see anybody. They kill women, children. They kill everybody. It's a war. And in war they kill people."" One final point, Boston Marathon bombing, April 15, 2013, I don't have time to read what Dzhokahar Tsarnaev said, but basically he said the same thing, ""We Muslims are one body. You hurt one, you hurt us all. The U.S. government is killing our innocents."""
109,Admiral Dennis Blair,"I've listened closely to our debaters on the other side. And there are an awful lot of anecdote and generalization there. Let me tell a quick story from November 2011, a U.S. patrol that was on the eastern border of Afghanistan, on Pakistan, thought it was being fired on in the night, called for close support fire. A U.S. manned armed helicopter came up, under direction of these ground units fired at the units they thought were threatening them, and ended up killing 24 Pakistani soldiers. Things happen that are bad in war whether you have manned systems or unmanned systems. Things happen that affect U.S.-Pakistani relationswhether you have manned systems or unmanned systems. This is the nature of combat and you have to make a balanced judgment about it. I do find it ironic to be on this side of the motion because as Mr. Weston said I was one of the first people who came out in public against some ways in which the drones were being used in Pakistan well over two years ago. However, I was not against the technology itself. I was against the way it was being used at that time. I think we've adjusted since that time. I think that's the nature of this dynamic campaign against a group that's shown it's wanted to kill us, and has killed us in the past, and wants to kill us in the future. So I believe you have to vote against this motion. That doesn't mean that you like all of the drone program, doesn't mean you think it needs to be adjusted, changed, and the narrative needs to be improved, but I don't think we should take it out of the hands of those who are trying to defend the United States. Thank you."
110,Ahmed Rashid,"I would just hope that you would consider the long term implications of what drones mean -- will mean in the future for the United States, the day that your enemies get hold of drones and use drones against Americans. The day that even your allies, that drones become a kind of free for all in this world. After all, the whole crisis that we are facing today over Syria is that the danger of chemical weapons becoming a free for all. Because so many rogue states hold chemical weapons, and if you allow this one to get away then others can follow suit quite easily. And the other thing I'd really like to mention here is that the use of drones has immensely complicated America's relations with its allies. You look at the situation in three countries where drone bases have been set up secretly, Pakistan, Saudi Arabia, and Yemen. The U.S. set up drone bases with the help of the local regime, which were invariably dictatorships of one kind or another. They lied to their own people, these governments. They lied and said, ""No, no, there's no such thing as U.S. bases here. There're no drone bases here at all. These are -- people are being killed by artillery shells, or by bombing, or something else. And what happened was that the public became more and more anti-regime and anti-American, which led to political crises in certainly two of these three countries. And it could well still lead to a political crisis in Saudi Arabia. So, you have now such a complicated scenario operating, where drones are creating -- I mean, one weapon, one weapon, and the use of this weapon is delegitimizing regimes in the region and also creating immense hatred for the United States. Now, this is just one aspect of what I see as a future fraught with immense problems related to drones, which we are not even beginning to think about and I --"
111,Ahmed Rashid,Thank you very much.
