,Speaker,Script,Round
126,Barbara Slavin,You can’t put it all on the JCPOA. It’s ridiculous.,
127,Michael Doran,I remind you --,
128,Michael Doran,I remind you --,
129,Michael Doran,"I just -- yeah, I was just going to say --",
130,Michael Doran,I was just going to remind you --,
131,Barbara Slavin,In,
132,Barbara Slavin,"Yeah, well, there was at the hands of the Iranian .",
133,Barbara Slavin,"There was something called the Arab Spring, which had nothing to do with the JCPOA, and Assad is a brutal bastard, and there is no doubt that he has had support from Iran, and there is no doubt --",
134,Michael Doran,Support? Iran –,
135,Barbara Slavin,-- he has had --,
136,Michael Doran,-- runs the --,
137,Barbara Slavin,-- support from Russia.,
138,Michael Doran,Iran runs the military forces on the ground in Syria. There’s no Syrian army. It’s Iran --,
139,Barbara Slavin,Tell me how Iran with a nuclear weapon is going to make --,
140,Barbara Slavin,Sorry about that.,
141,Bernard Haykel,"I'm a yes. Absolutely. I mean, Turkey is a hugely important country. It's one of the most important countries in the Middle East, as was mentioned earlier -- the others being Israel and Saudi Arabia. Turkey has an absolutely massive population, a very strong military, has been a stalwart ally of the West for many, many decades, and it is tragic to see it move away -- as it has done -- from the Western alliance. And you have to keep in mind that this is also a period when the Russians are coming into -- back into the Middle East, and there are relations between the Turks and the Russians which are detrimental to Western interests -- purchasing of the S-400 missiles and all kinds of other deals.",
142,Bernard Haykel,That's a very high-end Russian missile system that's ground-to-air. It can shoot down virtually any plane that flies in the air and --,
143,Michael Doran,"Yes. Emphatically, yes. I agree with everything that my colleague Bernard said. And I want to tell you that there's a story that hasn't been told in the United States, which is about the way that we abandoned our ally, Turkey. I mean, I think people are very familiar with the -- with all the story about how Erdogan has turned away from the West. But one of the problems with Erdogan is -- and I would say, actually, Turkey in general -- this is a nation that does not have a public relations gene, because they have a very good story to tell in the United States and they haven't told it. We went into Syria through the YPG, which is the Syrian arm of the PKK -- those are the separatist Kurds in Turkey who want to carve out a Kurdistan from Turkey. They are an extremist terrorist organization, recognized by the United States as a terrorist organization. This is the equivalent of the United States going into, say, Jordan, and building up Hamas. And when the Israelis say, you know, what you're doing there next -- right next to -- to our country building up this organization that wants to tear my country apart is not good for us. We said sit down and shut up. We told them to sit down and shut up and when there was a coup attempt against Erdoğan orchestrated by Guilen who sits in Pennsylvania and Erdoğan said hey, can you extradite that guy, we said sit down and shut up. So, at a certain point he said, you know what, they're actually anti-Turkey. Today, forget about Erdoğan. 80 percent of Turks, according to opinion polls, regard the United States as a hostile power.",
144,Michael Doran,There's a reason for that.,
145,Barbara Slavin,Unbelievably I agree with my colleagues here on this one.,
146,Barbara Slavin,"Maybe -- maybe for slightly different reasons. I'll let Brett speak to the -- the YPG and the Kurds and all of that. I just -- I just think it's important to keep Turkey tethered to the west. It's -- it's a very important -- it's a very large country and yes, Erdoğan has taken it in very undemocratic directions, but we've seen a resurgence of Turkish democracy recently. There were municipal elections and all the major municipalities, including Istanbul, voted against the -- the government supported-candidates. So, there are -- there are now defections from the ruling AK party. Some of their most talented officials, former officials, are now going to start a new party. So, I think the last thing we want to do is to move away from Turkey now when Erdoğan finally is beginning to look a little bit weaker. The other thing is the neighborhood Turkey is in. I mean, if we -- if we push them out of NATO, that just pushes them even more into the laps of the Russians and -- and the Iranians, which is certainly not in -- in our interest. You know, NATO is not the EU. There have been countries with rather authoritarian regimes in NATO. Spain and Portugal famously at the beginning. So, we should keep Turkey in, not out, and let's be patient. Let's -- let's have some faith in the Turkish people.",
147,Brett McGurk,I'm going to say no. Not -- I --,
148,Barbara Slavin,Interesting.,
149,Brett McGurk,"I am not saying we should kick Turkey out of NATO, but the question in the present tense are they an asset to NATO and what is NATO? It's a vital transatlantic alliance aimed to protect the security and prosperity of its members and on that standard Turkey right now is not an asset to NATO. I'm going to look at the Trump administrations national security strategy. What do we care about? Great power competition, China and Russia, international terrorism, and Iran. On all three measures right now Turkey is not an asset. On international terrorism I have -- look, I ran the ISIS campaign. Forty thousand foreign fighters, Jihadi's from 110 countries around the world all came into Syria to fight in that war and they all came through Turkey. The caliphate was on the border of Turkey. We worked with Turkey. I was in Turkey more than any other country to have them seal their border and they would not do it. They said they couldn't do it, but the minute the Kurds took parts of the border it was totally sealed with a wall. So, let's just be honest about the record. It is not the fact that we went with the YPG and told -- told Turkey to sit in a corner, that’s just not factual. On Iran, Turkey was the biggest sanctions buster backdoor of any country around the world to Iran. Almost $100 billion in a sanctions busting scheme went through Turkey by their own state-owned bank, the general manager of whom was prosecuted here in the southern district of New York and Erdoğan accused that judge and the entire -- our judicial system of being run by the cleric in Guilan in Pennsylvania which is ridiculous. On Russia, Turkey is buying the only NATO member by sophisticated military hardware from Russia. That is a serious problem. NATO is an alliance --",
150,Brett McGurk,--- against Russia. The answer is no.,
151,Reuel Marc Gerecht,I think I detected a few Greeks in the audience. It's quite --,
152,Reuel Marc Gerecht,"Is there any possibility I can argue yes? I would just do waffle? I mean, I --",
153,Reuel Marc Gerecht,"No, no, no. I'm -- I'm -- I'm very torn here. One person --",
154,Reuel Marc Gerecht,"No, but I wrote waffle.",
155,Reuel Marc Gerecht,"So, which is what I want to do. I mean, I -- I -- when I lived in Turkey for a number of years and I'm very fond of the Turks and Istanbul is the greatest city on earth, you know, I -- I think that Turkey in and of itself remains a potential asset to NATO. And I agree with Barbara, I think it should remain, to the extent that we can, tethered to the United States and to the West. I think it’s an investment that is well worth our while, and the great experiment of Turkey is by far -- it’s not over yet. With that said, I don’t have doubts that Erdogan is a fairly determined Islamist. I am surprised that Michael actually didn’t bring up this issue. I think he has a desire and a dream to take Turkey in a different direction, certainly not in an Ataturkish direction, a Kamalish direction. That cannot possibly be good for the United States. Militarily, obviously, Turkey can no longer be brought with the secrets of NATO now. NATO is a very structured organization. Some people in NATO get to see more than others. Turkey is going to be at the very bottom of that list now. It has deeply compromised the F35 program, the new stealth fighter program, bomber program -- it’s an all-purpose aircraft. You cannot possibly allow that thing to be deployed in Turkey now. I don’t know what they’ve done --",
156,Reuel Marc Gerecht,-- with some of the intelligence agreements that we have with Turkey that --,
157,Reuel Marc Gerecht,I’m stopped now.,
158,Reuel Marc Gerecht,I waffled.,
159,Brett McGurk,"So, first, I’m fairly confident if you look at any public opinion poll in Turkey almost any year, Americans are very unpopular. Before we ever heard of this group, the YPG in northeast Syria -- and I can talk to, but I don’t want that to dominate the whole debate -- but before we ever heard of the YPG, and we decided to go to war against ISIS, because ISIS was committing genocide, and it was controlling 11 -- eight million people across Iraq and Syria -- you all know about ISIS -- we went to Turkey and said, “Hey, let’s fight this together. We want to fly to Incirlik Air Base to target ISIS. We need you to do some things on the border,” et cetera, et cetera. And thankfully -- I have to be honest -- they did nothing. They would not let us fly out of Incirlik Air Base; they would not let us do anything. It was incredibly frustrating. We tried to do everything we possibly could with the Syria opposition, working out of Turkey, and too many times they were completely interwoven with extremist groups tied to Al Qaeda that we could not work with. And Turkey, frankly, did not do much to help at all. The YPG was a group that was surrounded by ISIS --",
160,Brett McGurk,The YPG is a Syrian Kurdish group in northeast Syria. They were about to be slaughtered with a bunch of Kurdish civilians at a little town on the Kurdish border --,
161,Michael Doran,Is it the,
162,Michael Doran,Is it the,
163,Brett McGurk,"Has -- here’s the key question. Has there ever been an attack from Syria into Turkey from this group? The answer is no. The answer is no. And who made the decision to arm the YPG? It was actually President Trump, not President Obama. So, there’s a lot of history here that I want to make sure that we get absolutely right. But when ISIS was about to take this Kurdish town on the border with Turkey, we made the decision to do what we could to help save this town --",
164,Barbara Slavin,Kobani.,
165,Brett McGurk,"-- and, frankly, at the time, Turkey was working with the YPG. They did an operation into Turkey, working in cooperation with the YPG. I was Accra to manage that operation, and it was a big success. And as soon as the Kurds started taking these towns away from ISIS on the border, Turkey totally sealed their border. We said, “Why didn’t you seal the border when ISIS was there and flatbed trucks were coming across the border with ammonium nitrate and weapons and all sorts of things?” So, there’s a lot of history here, but the argument that Turkey suddenly turned a switch because we worked with the YPG is just simply not true.",
166,Barbara Slavin,"Yeah, it is, and, you know -- and Brett may know this better, but there was actually a peace process. There are many, many Kurds in Turkey. Ethnic Kurds make up, what? Thirty percent of the population probably.",
167,Barbara Slavin,"The Kurds are the world’s largest ethnic group without their country. There are Kurds in Iran, there are Kurds in Iraq, there are Kurds in Syria. There are Kurds in Turkey. They are the largest ethnic minority in Turkey. And there have been clashes. There have been guerrilla groups. There have been -- there has been terrorism. There was a peace process, though. One of the reasons Erdogan was initially so popular was because he actually agreed to peace with the Kurds. And then, this peace agreement fell apart, and I'm still not really clear on whose fault that is. I think that Erdogan got paranoid. He saw that Kurds were becoming more prominent in Syria. He got worried. And there were incidents -- who started it, Brett? Who attacked whom first? But there were incidents that -- the ceasefire broke, and then Erdogan got very, very upset --",
168,Barbara Slavin,-- about the U.S. working with fringe groups --,
169,Barbara Slavin,-- against ISIS.,
170,Barbara Slavin,They've been very effective.,
171,Brett McGurk,"Well, look -- I mean, Turkey is an independent country. And for instance, the first instance where they didn't do what the United States wanted them to do was to join in in 2003, in the war against Iraq. They forbade the United States from using Turkey as a launching pad for the Iraqi invasion. And that proved very costly for the United States, because we had to get around Turkey. So, you know, the Turks have their own kind of independent and autonomous policy, and they don't always see eye-to-eye with us. On ISIS, they probably thought that the Kurds were more dangerous than the Islamic State. That comes as a real shock to us as Americans.",
172,Brett McGurk,"But you know, they have --",
173,Brett McGurk,Yes. But I think one of the reasons they're doing that is because they don't feel that we have their back.,
174,Michael Doran,"""Who is going to fill this vacuum?"" Wait -- can I -- just one more sentence?",
175,Michael Doran,"We never went to the Turks and said, ""Let's work together to build an order,"" because we didn't like their answer.",
176,Brett McGurk,"I just -- Michael, I say this with all due respect -- but --",
177,Brett McGurk,"But the problem with Michael's -- I'm just going to back the lens up. This is a debate about the Middle East. The problem with this formula for the Middle East is -- he mentions -- Israel, Turkey, Saudi Arabia. Israel and Saudi Arabia, if they have really one -- I mean, Iran is obviously enemy number one. Enemy number one-and-a-half is Erdogan. Saudi Arabia and Turkey are fighting proxy wars and supporting different groups all throughout the region. This is a serious, serious problem. But the truth is that when it came to ISIS, we had to fight ISIS. I mean, what is the formula here? There was no Syrian opposition group that we could work with that could be effective. We invested hundreds of millions of dollars through the Department of Defense and certain groups, and when we inserted them into Syria, they gave half their equipment to Al-Qaeda, and they ended up going backwards when they started military operations. That was a very desperate situation, but we did all we possibly could with Turkey. I was in Turkey, again, more than any other country in the entire coalition that we built. But it's not just Northeast Syria. Turkey is threatening to come into Northeast Syria to attack the Kurds, which will put American lives at risk. That's a serious problem. Erdogan is also saying, at the same time, he wants to push the Greeks into the sea because he has claims in the eastern Mediterranean. This is a problem throughout the region right now. Erdogan is a serious de-stabilizing actor.",
178,Reuel Marc Gerecht,"I'm still sort of waffling. I mean, I would say that I mean it's a byproduct once again of the American retreat from the region. If President Obama or President Trump had been willing to insert say 3,000, 4,000 troops into Syria I think the situation could've been different. We were not -- so, we played on a fault line in the Turkish psychology. That's inevitable. I mean, Turkey actually does view itself as a much more fragile state than I think people in the west realize and the primary fault line is the Kurdish one. Now, I might dissent a little bit on the way Michael has described the YPG in Syria, but I think you have to accept the way the Turks look at it and you can understand why they got deeply nervous and I -- I don't think -- also when the Turks look at the United States, as does everyone in the region now, they're saying is the United States really going to be there. I mean, NATO becomes a secondary issue for Turkey. If the United States is going to actually retreat from the Middle East retreating from the Middle East I think they read that also as retreating from NATO.",
179,Michael Doran,"Look, look. NATO. What is NATO for? NATO is to counter Russia. The Iranians and the Russians moved into Iran and moved into Syria. The Iranians provided the ground troops. The Russians provided the air cover and the Turks said, ""We don't like that."" And the Obama administration said, ""Sit down and shut up."" One of the reasons we -- one of the reasons we picked the YPG to fight ISIS is because the YPG has a history of good relations with Russia and Iran. It was -- we knew that the -- it's not -- it's not that they were going -- they weren't going to go deliver their weapons to Al Qaeda and to -- and to other Jihadi groups. It was because they would -- they promised us they wouldn't fight the Iranians and Assad because not fighting Iranians and Assad was part of the -- was part -- not fighting them was part of the JCPOA conception.",
180,Barbara Slavin,Do you really think we could've overthrown Assad.,
181,Bernard Haykel,"I just also -- I mean, just to --",
182,Brett McGurk,"We'll come back to you, Brett, to finish.",
183,Bernard Haykel,"I think to back up a little bit, too, in addition to Turkey being a fragile state with 20 percent of its population being Kurdish, so there's always the fear of succession. The other thing about the Turks is that they were always treated very badly by the Europeans. They wanted into the European Union. They were always treated like these dirty Muslims who didn't fit in and weren't really European. And then the Americans come and often treated them also as a kind of spare tire that can only be brought out and used whenever necessary. And I think that that, you know, hurt their -- hurt their ego and hurt their sense of pride and honor and we're seeing the consequences of this in the behavior of Erdoğan.",
184,Bernard Haykel,"I agree. I agree with something Michael said earlier very much. Our foreign policy is becoming too partisan. Trump this, Obama that. I totally agree with you and yet when I hear your speak it's all about the Obama administration. This goes back a long time. Trump has been in office now almost three years. The S-400s were purchased on Trump's watch. It is Trump that said we're getting out of Syria. You're all on your own, which totally spooked the Turks. So, it's not all about Obama. It's not all about Trump either. It's about some pretty serious -- --- dynamics that are going on right now in Turkey under the leadership of President Erdoğan that are leading the country in a bad direction. There's a romanticism about Turkey in Washington because of Turkey of how it used to be. That Turkey is not there right now. I think we want to try to get it back. That requires some serious engagement, but also requires telling the truth when they're doing things that are totally against the interest of the United States and NATO.",
185,Barbara Slavin,"Yeah, I just -- you know, Michael, with all due respect, you have this fantasy --",
186,Michael Doran,And love?,
187,Barbara Slavin,With --,
188,Michael Doran,Wait. Hold on. We're on the same side.,
189,Barbara Slavin,"We are on the same side. But, but, but you have this fantasy that somehow more robust American intervention would've gotten rid of Assad. I mean, look at -- you know, --",
190,Michael Doran,I don't know. The Russians thought the other way around. It seems to have worked.,
191,Barbara Slavin,"Look what happened in -- look what happened in Iraq. Look what happened to us in Iraq. Look what happened in Libya. You know, then comes Syria. I -- I think that it's a fantasy that -- that we could've overthrown Assad. And even if we had the likely result would've been an ISIS-led state or certainly a Sunni fundamentalist-led state. So, Assad is a son of a bitch. He's horrible but that doesn't mean that we could've somehow gone in there and changed the trajectory.",
192,Barbara Slavin,"Yeah, on the YPG and so on and Michael’s description of how Turkey regarded what the U.S. had done. There were a couple points there that I hadn’t really considered. That was useful for me. On the other hand, on Iran he’s completely wrong.",
193,Michael Doran,I did. That was very persuasive.,
194,Bernard Haykel,"I have to say, I’m sticking to my guns, I think.",
195,Michael Doran,-- sorry. If we --,
196,Michael Doran,"-- had had the opportunity to talk it out, I think that on the Saudi question Brett and Bernard and I were actually in the same place, but Brett interpreted the question differently, you know, that Trump is right on Saudi Arabia. He didn’t like the way Trump was handling Saudi Arabia, but he didn’t disagree that Saudi Arabia was an ally. That’s what I mean. I don’t --",
197,Brett McGurk,"Yeah, that’s true.",
198,Michael Doran,"-- want to put words in your mouth, but --",
199,Brett McGurk,"Yeah, that’s right.",
200,Reuel Marc Gerecht,"Yeah. I mean, since I was schizophrenic on two of the three issues, I find myself in agreement often with others.",
201,Barbara Slavin,It's looking very --,
