,Speaker,Script
67,Mark Zandi,"Oh, yeah, yeah. I return everybody's call. I think I would do both. I think Cece said it nicely. You know, policy makers can walk and chew gum at the same time. And we need to do that. I do sympathize with a lot of the points that are being made with respect to regulatory policy and government intervention. I do think some of the policy steps have created uncertainty for businesses and for the banking system. And that's impaired the ability and willingness of businesses to step up and hire and for banks to lend. So I sympathize with that perspective. And I think we need to work on policies to address that. But that does not preclude the fact that we need to reduce some of the fiscal restraint that's dead ahead of us. If we don't make some policy steps here, taxes are going to rise on everybody. Unemployment insurance for many hard-pressed households are going to expire. And that's the prescription for a recession."
68,Mark Zandi,Can I --
69,Mark Zandi,"Here's the -- this is what I worry about. I think our economy has made significant progress in righting the wrongs that got us into this mess. We've reduced debt. The businesses are in very good shape financially. Households have made a lot of progress. There's work to be done. We've got foreclosure issues. The banking system is recapitalized. We've made significant progress. We're on the verge of a much better economy. But if we go back into recession, all that good, hard work is going to go down the tubes. And this is going to cost us enormously. We go into recession, revenues are going to fall because there's going to be fewer people employed. Government spending's going to rise because there's automatic spending increases in our budget. People become unemployed, they'll go get unemployment insurance. It's going to cost us more than this package, a lot more than this package. So it's not only about the very near term. It's about the long run. We can't take that chance. If we go into recession, it's going to undermine the fundamentals of our economy."
70,Mark Zandi,"But this is the point, John. This is -- let me try one more time. Listen, if we go back into recession, all those fundamentals of our economy are going to erode. All the good things, all the progress we've made is going is go away, and it's going to hurt the ability of businesses to hire and people to get jobs for the long run, for a long time to come. We are running the risk of going into a Japanese-like decade if we go back in a recession in six to nine months. We just can't allow that to happen."
71,Richard Epstein,But the difficulty --
72,Mark Zandi,This gets to the question of political economy. We have no time left.
73,Richard Epstein,But you are --
74,Mark Zandi,"Wait, wait, wait. If you want -- you asked me a question. I'm going to answer it. If we go down that path of trying to repeal these laws that have been in statute since 1930, we'll be debating this 10 years from now. And we're toast."
75,Richard Epstein,That's not the --
76,Mark Zandi,So in -- and here's the other point. And I'm going to ask you a question. Of $450 billion in the package --
77,Richard Epstein,What?
78,Mark Zandi,$450 billion package. How much of that is subject to the statutes that you are concerned about by
79,Richard Epstein,I don't know the exact number.
80,Mark Zandi,$50 billion.
81,Richard Epstein,Okay.
82,Mark Zandi,50 out of the 450 billion.
83,Richard Epstein,Okay. Let's get --
84,Mark Zandi,Do not let the perfect be the enemy of the good.
85,Richard Epstein,Let's go back to the other point.
86,Mark Zandi,I read the statute as well.
87,Richard Epstein,"No, no, no. That may be for the ARRA provisions. You've got the Davis Bacon provisions. You've got the employment discrimination provisions. Which . And so I'm not asking you to repeal the statutes as they exist everywhere else. I'm asking you not to put them in this particular bill. We're going piece by piece. Will you get rid of these pieces? You don't have to repeal anything. You don't have to have a long-term debate. All you have to say is, not with this one now. And all you've told me is you don't think it's going to do a lot of good. I'm going to tell you it's going to do at least some harm. And spending nothing on this is a lot better than trying to say, we have to tie the two things together. You know it's a political fix. I know it's a political fix. John Donvan:Cecilia Rouse."
88,Richard Epstein,Just disentangle.
89,Cecelia Rouse,I just wanted to say something about the anti-discrimination provision.
90,Cecelia Rouse,To say what it is.
91,Cecelia Rouse,"I was going to do that. So many employers have actually been having their ads, when they post for employment, they say, ""if you are unemployed, you need not apply."" We'll not consider -- or you must currently have a job. So many employers have this in statute -- or not in statute, but they have that in their ads. And as a result, many people are concerned that this is not particularly conducive to employment growth. So, I understand that employers are being inundated with applications and with applicants. There are over four unemployed workers for every job opening. And employers are having to find ways to really sift through. And I also understand that we want to let employers hire who they need to hire, who they think is the best match. But let's think of some of the negative spillovers of these ads to the rest of society, which is where I think we have a place for government intervention. First of all, imagine you're an unemployed worker. Especially imagine you're an unemployed worker who's been unemployed for at least six months. So you're actually bordering on discouraged. I actually know of a single mother who has been on welfare and is -- you know, marginally thinks she's not very attractive to employers. You understand that employers are putting out these ads, you don't even try to get a job. And the worst thing we want to do right now is to discourage workers from even trying, from even applying for jobs. So one is I think it discourages workers from even trying to get hired. The second negative spillover is that in our economy one of the ways in which young people in particular have job growth early in their career is by quitting jobs. We have a lot of dynamism in our labor market, and one of the problems we have right now is actually because of the labor market, we have fewer quits than we normally would have, and as a result, workers are staying in jobs, they're not quitting, and so they're not going to be climbing up the career ladder. It's a negative spillover to the rest of society."
92,Richard Epstein,"You know, look, I mean --"
93,Daniel Mitchell,"Mitchell, but that --"
94,Daniel Mitchell,-- but I'll go by Miller.
95,Daniel Mitchell,"I want to make a point that some of you should get ready to hiss about because I think this point makes perfect sense but some people don't like it, employers only hire people that they think is going to make them money. And so, therefore, when we're considering what is going to increase -- oh, you're ruining my fun by clapping instead of hissing -- -- so when we're thinking about what in terms of like the boots on the ground type issue, what is going to convince companies to hire workers? If you create a new potential legal liability with new government rules about how you're writing your want ads and who you're allowed to hire and what you're allowed to say when you're interviewing, is that going to increase or decrease the likelihood that companies are going to want to hire new people? We want workers to be an asset to firms, not a liability, and this gets into of course all the other policies about what are the -- if we lower tax rates, will that help? If we reduce government regulation of red tape, will that help? I think markets, I think copying Hong Kong is a better idea than copying France. That in some sense is the summary of everything I would say this evening."
96,Daniel Mitchell,"Well, there's no question we have a major problem with long term unemployment in this country. You know, five years ago I used to look at the OECD, Organization for Economic Cooperation and Development data, international bureaucracy based in Paris. They look at industrialized countries, all sorts of interesting data. I don't think we should be subsidizing them, but that's a whole separate issue. It used to be that you would look at the data on six months-plus unemployment, and Europe had the terrible numbers, and we had the great numbers. And now we've gone up to Europe and in some cases beyond, in terms of our long term unemployment. Now, interestingly, scholars like Paul Krugman and Larry Summers, at least when they're outside their New York Times writing and their democratic administration appointments, have written that unemployment insurance subsidizes unemployment. Now, as an economist --"
97,Daniel Mitchell,"Well, no, I'm making -- the answer to your question is that we have a problem with long term unemployment, one of the reasons we have this problem is because the academic data shows that people get jobs much quicker when their unemployment insurance runs out, but we now are going on 99 weeks of unemployment insurance, and it sounds likeyou're an ogre, and, yes, so hiss me, hiss me, but when even Larry Summers and Paul Krugman and their academic writings are saying, ""This increases unemployment,"" we need to figure out a better way of doing it then."
98,Mark Zandi,"I just want to make one point about the jobs package. You know, there is money in the package, about 50 billion for unemployment insurance -- additional unemployment insurance, but in addition to that, there are a number of reforms to the unemployment insurance system that have been proposed. When Cece talked about the work share that's very popular in Germany and credited for German success, there's also a very popular program in Georgia called Georgia Works that helps send unemployed workers to get on the job training. These are things that have historically had bipartisan support. There's empirical evidence that they work reasonably well. They do address some of the concerns Dan brought up. I -- they're reasonable concerns. You know, you can't dismiss them. So I think it's very important to realize that in the package there are efforts to address some of these things."
99,Richard Epstein,"Yes, I mean, to go back to the discrimination point and the part time point, on the discrimination issue, the evidence suggests that 150 firms have announced that they will not consider people. There are obviously going to be some more -- you're talking about millions of companies, and many people get first jobs, and it seems to me that you can -- if you got rid of minimum wage that's for teenagers it would do much more because then what you could do is to handle the problem of your decreased skills which everybody agrees takes place by making a compensating wage offer. And so freeing up markets will do much better than putting additional burdens on the overall economy in the way in which you're doing. With respect to part time workers and so forth, the other thing to remember is we've had a long term policy in which there's constantly the notion that there are mandates for the kinds of benefits that you must supply to full time employees, which leads to this fine art where everybody now tries to become an independent contractor so you don't have to supply health insurance in a variety of other situations. One way to improve theemployment situation is to drop the mandate. And put it in another term. What the government has now said, there will be no jobs with lavish benefits or you can have real jobs with less benefits. In my view, if you’re trying to increase the employment levels, what you have to do is to stop putting the ties. If you wish to hire X, you must provide for them Y. Because what happens is that’s often the decider and it kills the labor markets. What we did for many, many years is to think that labor markets were robust so you could burden them with all sorts of restrictions. When you get bad times, these restrictions are a lot more costly and what they do is they create a lot more devastation. You can improve this market tomorrow."
100,Richard Epstein,One continuous argument.
101,Cecelia Rouse,"So I just wanted to come back to that for just a moment because this law, what this proposes is not saying that employers have to hire a specific person. What it says is one, you can’t put it in the ad. Okay that is true, that is a restriction. You can’t put in the ad that you will not look at an unemployed person. And two it says that there can’t be a blanket policy, so there can’t be a memo. So what is -- let me say, it’s a largely symbolic gesture. The Obama administration caps damages at a thousand dollars if you actually put something in an ad. It caps it at $5,000 if you can come up with, if the EEOC, Equal Opportunity Employment Commission can actually come up with a memo documenting it. So it’s not, it’s meant to say look, we need for, at least, there not to be overt discrimination against those who are unemployed so we don’t discourage workers from trying to apply to a job."
102,Cecelia Rouse,"Look, it really is meant to -- Governor Christie in my fair state, our Governor Christie passed a law that was similar. I’m not saying that makes it okay. But what I’m saying is that, it really is a problem if unemployed workers are discouraged from applying for jobs. And it's really just saying employers try to make --"
103,Richard Epstein,"My short term solution is deregulation. Get rid of mandates, get rid of minimum wages, get rid of the anti-discrimination proposals and so forth. Because what you laugh about, I think it’s fine for you to laugh, but I think you also ought to reflect upon the fact that if you don’t have gains from trade, you don’t get employment. And what’s happened is every time you put an implicit tax on the trade, what you do is release the opportunities for gains. This is the interesting feature about this, is the macroeconomic stuff everybody guesses about. The microeconomic stuff is perfectly clear."
104,Daniel Mitchell,"I would just like to make the point that good long-term policy also happens to be good short term policy. Now I come from a school of thought that says that if the economy has misallocation of labor and capital and a recession gets baked into the cake, there's not much you can do but sort of just grit your teeth and try to get through it as quickly as possible. But government sometimes extends and delays and an economic downturn by interfering. I think that's what happened in the 1930s with the Hoover-Roosevelt policies. I want to have a lower burden of government. I sort of throughout, as a throwaway line, I want to be Hong Kong rather than France. But there's actually a very serious point behind it. If you look at all these different measures of economic freedom, Hong Kong's always near the top. And France, among industrialized countries, is down lower. And I think that is one of the reasons why Hong Kong grows five to six percent a year on average, and France grows one to two percent a year. And if we want the unemployed to get jobs, we want a strong, tight labor market like we had during the Clinton years when government spending fell from 22 percent of GDP to 18 percent of GDP. And what happened during the Reagan years when we also had more free market oriented policies. That, I think is the best answer."
105,Daniel Mitchell,"No. He -- Clinton raised taxes, but he also did GAT and NAFTA and welfare reform, reduced government spending by four percentage points of GDP. He deregulated telecommunications and agriculture. I mean, if I could take everything else of Clinton's policies and it meant that I had to take the 39.6 percent marginal tax rate, I'd do it. We had a lot more economic freedom under Clinton than we've had under Bush and Obama."
106,Cecelia Rouse,"Well, look, I think that there was a lot of good fiscal policy that happened under the Clinton administration as well. So I'm not going to agree with your premise that it was only the monetary policy and that there was no fiscal policy under Clinton. Now, was it necessarily fiscal policy in terms of stimulus as Dan has mentioned? There was a lot of other--there was NAFTA. There were other attempts to stimulate economic growth. But --"
107,Cecelia Rouse,Exactly.
108,Mark Zandi,"Yeah, no, I was just going to make the point that the Germans provided just as much fiscal support to their economy as we did in the recession. The difference is that in Germany, they have automatic stable -- what's called automatic stabilizers in their budget. That means that there is more unemployment insurance. There is more welfare. There are -- the tax code is such that you generate a lot more fiscal support. In the U.S., we have some automatic stabilizers, but they're not nearly as large as in Europe. And therefore, when we get into recessions, we rely more on what we're calling fiscal stimulus. That is temporary tax cuts and temporary spending."
109,Mark Zandi,"So in terms of the fiscal support to the economy, the Germans did exactly what we did in terms of the GDP. John Donvan:It's hard for me to see folks that are not in the lights, so I have to keep calling down towards the front. If somebody is up there, wants to take a step down, I'll try to call on you. But for -- oh, actually, yeah, so I see you standing up. Can you come down into the -- walk toward the light. Just five or six steps, and then we can see you. Thanks."
110,Mark Zandi,"He's a tough moderator, isn't he? I mean he --"
111,Richard Epstein,"Well, the question is --"
112,Richard Epstein,"Why not? I mean, I think it's a fair question. But, of course, we always came out of them. We're not coming out of them now. So the question is, what's the source of the difference? And the answer is that the degree of regulation that you have with respect to the economy now has deprived it of the kind of flexibility that allows it to respond. And it's in all the markets . Thus far we've talked mainly about labor markets. And those are completely tied up by the kind of regulations that are put into place. Every point and effort to try to revive the housing markets by giving mortgage support programs have turned out to be complete failures. The correct response on that may sound harsh, but in fact, it's the only way to get back the stability which is that banks decide to foreclose, tenants, current owners go, and the property re-circulates at lower rates so that you get the housing market start. You cannot keep a housing market going when essentially you allow people to remain in possession while the underlying value of the assets go down. So our position is really quite this. This stimulus program we don't think it does very much good and has already exhausted itself. But the mid-level regulations that you see in mortgages, in labor, in the banking industry, in the health care industry, all of these things are novel drags. These are discreet programs introduced by --"
113,Richard Epstein,and those are the source of the difficulty.
114,Mark Zandi,"Yeah, it is."
115,Mark Zandi,"Yeah. Which, as I said earlier, means it's right, right?"
116,Mark Zandi,Do you have something else you'd like to say?
117,Mark Zandi,Yeah.
118,Mark Zandi,"Yes, and the Cardinals will win the World Series, yes. You like that, huh? Well, if you do the arithmetic, the math, under current policy, if there is no change in policy, federal fiscal policy will shave 1.7 percentage points from GDP growth in 2012. State and local governments’ cuts will take the total fiscal drag -- this is the headwind to the economy -- to two percentage points of GDP. The Obama jobs package provides stimulus equal to two percent of GDP. So the intent is to neutralize the fiscal drag. Now, you know, if I were king for the day, I'd say, you know, we can digest some fiscal austerity. We don't have to go the whole Monty here, but we need to do something. We can't just -- we're not going to be able to digest two percentage points ."
119,Daniel Mitchell,"Well, there's a certain beauty to being exact about something. But if you go back and look at what Mark was saying in 2010 and what Mark was saying in 2009 and what Mark was saying in 2008, and then you compare those things to reality, they're always different than what actually happened. Now, of course, Mark will say, but other things happened in the economy."
120,Mark Zandi,"No, no, I think I got it right."
121,Daniel Mitchell,"But I think this gets at the problem that when you have a model that presupposes the results, Mark has a model and if you put in the certain amount of government spending, that will automatically spit out a certain number of GDP unemployment, probably depending on how it's spent. I'm sure there are some greater details to it. CPO has the same model, and these are the kinds of models that gave us the White House, I guess, Transition Team document that said if we squandered $850 billion, our unemployment rate would never go above eight percent, and it just didn't work. It doesn't matter how many decimals you have in your estimate. If the fundamental underlying premise is wrong, it doesn't work."
122,Mark Zandi,"You're not giving me a chance to respond to that, John? What's that all about?"
123,Mark Zandi,"Okay, all right."
124,Richard Epstein,"First of all, with respect to the top one percent, I think one ought to look at some of the numbers. The amount of revenue that has been collected from the top one percent in the last -- from 2007 to 2009 declined by about 30 percent, so that what you're trying to do is to hit a top figure and assume that nothing you could do to them can hurt them. They have been hurt in terms of the money they have very much. Oh, laugh, if you may, but remember, 40 percent of that goes into your tax revenues. So every time, what you do is you cut the revenue at the top, you cut the revenue for the programs that are needed to support the stimulus. Dream on if you think that you can avoid that kind of situation. If you reduce income at the top, you reduce the amount of money available for transfer ."
125,Richard Epstein,"At the bottom, what you have to do is if you reduce these things, you would get people on the job ladder. The moment they are on the job ladder because employers now find it in their interest, they will advance. When you look at -- for example if people could get in at minimum wage jobs, typically within six months or less they have managed to promote themselves to another type of job. This can take place immediately, but it will not take place by employers unless they have some confidence in the long term stability of the system. Every major tax measure that we have now has a two-year timeframe on it so that the uncertainty dominates in my judgment the kinds of stimulus that you hope to get by the spending policy.John Donvan: And that concludes round two of our debate. And here's where we are -- we're about to hear a brief closing statement from each debater in turn, they will be two minutes each, uninterrupted. And remember how you voted before the debate, because this is their last chance to try to persuade you to vote for their arguments at the end, and the team that has changed the most minds will be declared our winner. So on to round three. These are closing statements from each debater in turn, two minutes each. Our motion is this, ""Congress should pass Obama's jobs plan piece by piece,"" and here to summarize his position against this motion, Daniel Mitchell, senior fellow at the Cato Institute."
126,Daniel Mitchell,"Congress should not pass the president's job proposal either in its entirety or piece by piece because it represents a fundamentally misguided view of the economy, that you can make yourself richer by taking money out of one pocket and putting it in the other. I think the historical evidence, the cross-country evidence does not support the Keynesian theory. But more importantly, I think good long run policy is good short run policy. I want to try to get back the labor market conditions we had under Reagan and Clinton, and the one common characteristic of what we had under both Reagan and Clinton was that economic freedom in America broadly defined -- so we're not just talking the fiscal policy, but more than just fiscal policy affects the economy -- economic freedom in America increased during the Reagan years and the Clinton years, by contrast, economic freedom declined during the Bush years, and that decline has continued during the Obama years. And if we accept -- even if we don't like it, if we accept the notion that jobs are only created when employers think that it's going to be profitable to create those jobs, we need to figure out what type of economic conditions will lead to that greater prosperity. And, again, I come back to what originally was a joke line, but I really want to make a premise, why is it that an economy like Hong Kong manages to grow so fast over such a long period of time, it takes in enormous amounts of immigrants, people rise from poverty to prosperity relatively quickly. That’s the kind of economy I want to mimic. Not because I care about the top one percent. The top one percent have never really, I don’t know, maybe some of them gave to the Cato Institute, so if you’re out there listening, I love you. But I care a lot more about the people at the bottom than at thetop. If there’s a recession, the Donald Trumps and Warren Buffetts and Bill Gates of the world never have to worry about how their household budget is going to be balanced. That’s why I want to copy Hong Kong. In France, the rich people have figured how to work it; I don’t care about them. Thank you."
127,Mark Zandi,"Thank you John. I want to thank you for the opportunity again. And I commend the other group for articulating their views so thoughtfully. I sympathize with a lot of what’s being said by the other group. I do think that the economy is encumbered by regulatory, legal uncertainty. We have made some major changes to our economy, to our health care system, to our banking system. And these are difficult things for businesses and individuals to adjust to. And I do think we need to work hard in reducing that regulatory and legal uncertainty. And we do need to take steps to address our long-term problems. Again I think it’s vital that we work to achieve fiscal sustainability, to get the long term deficits down so that our nation doesn’t go the way of Europe or France. I think tax reform is absolutely vital. I think it’s key to bring down the tax expenditures, the tax credits and deductions in the tax code, make the tax code much fairer, simpler. I think our economy would be better for it. And I actually am quite optimistic about our economic prospects. I think, as I said earlier, we have come a long way. Our economy has righted a lot of the wrongs that got us to this point. We’re really very close. We just cannot go back into recession in the near future. That would be damaging, the collective psyche is on edge. You’re nervous; I’m nervous; we’re all very frazzled. Recession will just tip us over. The Obama jobs package, even if it’s passed in small parts, would go a long way to ensuring that we don’t go back into recession and that bright economic future actually will be upon us I think sooner than we realize. Thank you."
128,Richard Epstein,"Yes, I think what happens is everybody agrees on the importance of trying to get both short term and long term proposals. My view about this is, if we do not make long-term structural returns and make them soon, the stimulus program will not succeed. The most that you could get out of this is six or nine months. After that time, the long term structures will remain and you will fall into a recession that might be deeper than one that you take today. So what is it that you have to do? You have to try to figure out why it is that in the last 10 years it has been a lost decade in terms of economic growth. And the answer is not that the stimulus program does or does not work. It is because all on mid-level institutions are inferior to what they were at an earlier time. The labor markets have become much more regulated. The banking industry has become much more concentrated at this particular point. Dodd-Frank will introduce all sorts of layers of confusion. The health care bill is a huge drain with respect to potential resources because the unemployment uncertainty is associated with the mandate and everything else are in fact going to wield a very heavy load on this system. The question is when will this load be bourn? The answer is it will be bourn today. There is no way in effect that you can change the situation in the future if in fact you do not change the system correctly today. Employers and everybody else in this economy has rational expectations which don’t only look at the short periods, they look at the long periods. So if we start talking about stimulus programs which have never worked, what happens is we’re just going to add another layer of uncertainty on top of the layer of regulation. And we’ll be worse off than we are before. The question then is, will liberalization work? And the answer is if you engage in a systematic program of retrenchment and repeal, these things in fact will take effect immediately and you will start to see some kind of reversal. We do have a serious problem. We must do something. But if we think of the economy as being somebody with a diabetic shock, we ought not to add fix it, add to it some sugar."
129,Cecelia Rouse,"So I do believe that Congress should pass the Obama jobs plan. I too am concerned about the impact of employer mandates on labor markets and believe we should be very judicious in looking at regulation. I think we should only put into place regulations where the benefits clearly exceed the costs. I think the evidence isn't really there that minimum wage is such an egregious regulation. But that would be another debate. However, if the Clinton administration in the Clinton years were such an example of economic freedom, in 2001, we had a recession where we had a jobless recovery. So what happened? Did the regulatory environment magically change with an election? I think that what we have is -- what that tells us is that this regulatory environment is not going to address the cyclical changes. And I think we have a cyclical challenge right now. And so I think it's appropriate for the Congress to step in. Now, as I said from the outset, I think one of the most important pieces of this is one that's a tax relief for employees. I think continuing the federally funded unemployment insurance benefit is very important as well. I just want to add to that that Congress has always extended these benefits during times of recession. And the reason is clear. It's pennywise and pound foolish not to do so. If workers and their families aren't supported, they're going to end up on other government programs. And so Congress -- even Reagan did not stop supporting unemployment insurance benefits until employment had fallen below 7.5 percent. So I think Congress typically steps in during times of recession. I think there are good economic reasons for it to do so. And I think this is one of those times. More importantly, you know, as Mark has said very carefully, we really do risk falling into another recession which will be just devastating for all of us. Might doing nothing make a difference? It might work. But I've got to tell you, I'm not a gambling girl, and I'm just not willing to make that gamble for 42 million workers who are out of work and the millions more who are really suffering economically. Thank you."
