,Speaker,Script,Round
83,Marielena Hincapié,"Yeah. So listen, I am all for ensuring that our labor laws are enforced, that we increase minimum wage. I mean, if our opponents are so concerned about native-born workers and documented immigrant workers, we should be increasing minimum wage, providing a living wage, making sure that workers have a right to organize unions and have collective bargaining, right? It is all of the different tools we have as a country to lift the floor for everyone. This argument by opponents all the time, including Jeff Sessions, who appears to be the best advocate for U.S. workers when it comes to immigration, constantly being against the raising of the minimum wage. That is what will make a difference. If employers knew that they were not going to be held accountable -- I'm sorry, if employers knew that they would be held accountable and would have to pay, be penalized for violating the discrimination laws, for violating overtime laws, minimum wage laws, they would not hire undocumented workers.",2
84,Rich Lowry,"Can I just address this quickly? The problem with minimum wage, certainly at the level the left wants to go, a $15 minimum wage, is, at the margins, you are discouraging employers from hiring people. So these are people trying to get their first foot on the ladder of economic success in this country, and you're cutting it out from some margin of them. I'm open to the idea we should subsidize low-wage workers in this country, but you can do it through the program Steve mentioned earlier, the EITC, which is a subsidy for work and doesn't actually cut anyone off from entry-level jobs. And just very quickly on the deportation numbers, because this is a very important point. These numbers are bandied about, that President Obama is the, you know, chief deporter in American history. They are manifestly nonsense. They're based on an accounting gimmick. Even President Obama has admitted as much when he was getting hit by advocacy groups on this. He said, ""You know what? Those numbers are misleading,"" because it used to be that people are stopped at the border, turned around, sent back to their native country, and they weren't counted as deportations. All of a sudden, the Obama administration started counting them as deportations. And interior enforcement has been gutted in this country. The former --",2
85,Rich Lowry,"-- head of the ICE has, on the record said, ""If you're -- once you get inside the country, you have very little to fear --""",2
86,Marielena Hincapié,Yes. Two things --,2
87,Marielena Hincapié,"-- on the minimum wage. In California, we have increased the minimum wage. And guess what? Farmworkers -- guess who's applying for farm worker jobs now in California? U.S. workers. Because it now pays a living wage. And farmworkers have access to overtime, so that's one piece. Second, on enforcement -- -- if -- let's forget about the system for a minute. But there's a reason why, in the immigrant community, families have been separated, children have been put into foster care because there has indeed been an increase in interior enforcement. That is a reality on the ground. That is why the immigrant rights community has gone against President Obama and has called him deporter in chief. It is the reality on the ground. It is happening. It has devastating --",2
88,Rich Lowry,Our interior department -- the deportations have been declining pretty much every year.,2
89,Steven Camarota,Every year of the Obama administration.,2
90,Rich Lowry,"There's a reason why he said, ""Don't pay attention to the statistics.""",2
91,Marielena Hincapié,"Then I'm seeing, leave us out of the numbers.",2
92,Rich Lowry,Because you can actually look it up. You can actually look this one up.,2
93,Marielena Hincapié,This year the numbers have decreased. But the numbers have in fact increased because of the appropriations that Congress has provided.,2
94,Rich Lowry,Nice segue. This is why John's the moderator.,2
95,Marielena Hincapié,"I think the reality of undocumented workers probably without a path to citizenship will continue to pick our crops, and that is the status quo that many of our opponents want. Look, a lot of it, at the core of the status quo is corporate greed, employers who want to keep earning a profit off of paying substandard and poverty wages.",2
96,Rich Lowry,I entirely agree with that --,2
97,Angela Kelley,And estimates in that --,2
98,Rich Lowry,I entirely agree with that sentiment.,2
99,Angela Kelley,"-- particular industry are that, look, the vast majority of people who are picking our crops are undocumented, right? And when they pass these very restrictive state laws in Georgia and Alabama, ""Oh, my God, who's going to pick the Vidalia onions? What about the peaches?"" And they waited, and they waited for U.S. workers to show up. And guess what? They didn't. So we need to get real here. We benefit, guys. We benefit from what we spend in the grocery store every single day. And so it's a question of, like, I don't know, it gets down to the morality of it, John.",2
100,Angela Kelley,What are we going to do?,2
101,Rich Lowry,"Let Steve disagree first, and then I'll agree.",2
102,Steven Camarota,Okay.,2
103,Steven Camarota,"No, no, no. Let me say this: About 5 percent, maybe 4 percent of all illegal immigrants work in agriculture. When you think of illegal immigrants, the one group you should never think of -- and this is from the Pew Hispanic Center, but I agree with them, it's farmworkers. It's a trivial fraction. 30 years ago, it was a fascinating question. But the vast majority of illegal immigrants compete with natives for service jobs, construction jobs, things like that, in light manufacturing and so forth. We know -- we have a pretty good idea what the labor costs are. So I would like to see wages rise a lot for agricultural workers. It's hard work. I did some of it as a kid when I was young. I think it would be great. We know that when you buy fresh fruit and produce, only about 6 percent of the cost is actually goes to the person who picked it. So if we did let wages rise and reduced immigration and encourage more illegal immigrants to go home, and wages doubled in that sector and all of that was passed on to you, the most increase you could have was about 6 percent. And that would be a good deal. Now, obviously we'd probably see a lot of mechanization. We'd move away from head lettuce, which is mostly done by hand, to bag lettuce, which is now mostly done by machine. But I think if you want agriculture workers to make a decent wage, you can't tolerate constantly adding more workers.",2
104,Steven Camarota,You want those workers to be scarce.,2
105,Rich Lowry,"Clearly Steve is a leafy green expert on our side of the question. I was just going to say this is exactly the right point. Employers love illegal labor, because they can pay them less. And the idea that the American economy would grind to a halt if we had less illegal immigrants is completely false. Almost every single occupational category I can come up with is dominated by natives and if you can't find someone to cut your grass or to drive your cab or whatever it is, you know what you can actually do? Now, this is a radical concept. Hold on to your seats. You can pay your workers more.",2
106,Angela Kelley,That's right. On that we agree.,2
107,Angela Kelley,Yeah.,2
108,Marielena Hincapié,"It's the one area we agree – we think the solution is different, though.",2
109,Angela Kelley,Say it again. If we --,2
110,Angela Kelley,"That's a great question. And this is where the interconnectedness of this issue is really important to understand. What we need to do is to update our legal immigration system. We want people to come with visas, not with smugglers. Remember the 5,000 number. We need to create wide enough channels so that people come here legally for jobs that we need them to do. We need a dynamic system that isn't just a fixed number that's picked literally out of the air 25 years ago about how many visas we're going to have in different employment categories, and we do need to make it so that employers pay a price if they hire someone that's without authorization. And we do need to have border security, but we still have the 11 million who are here now and the question is what are we going to do about them.",2
111,Steven Camarota,"Look, the bill that passed -- passed the Senate in 2013 didn't just give citizenship to illegal immigrants, it doubled the flow of new immigrants into the United States and that's one of the reasons it died in the House and that's one of the reasons there was so much public opposition. It doubled the number of guest workers and the number of green cards. Why do we have limits on immigration? Is it because we're mean and ignorant? No. It's because we worry about the absorption capacity of our schools, of our physical infrastructure. We want to assimilate and integrate immigrants. We want to think of them as our fellow Americans. We want them to think of themselves and you have to have those things at a manageable level. Right now there are about 33 million legal immigrants in the United States and maybe 10 to 12 million illegal immigrants in the United States. Angie's position is not only do we give citizenship to everybody here, but we have to dramatically increase the level of legal immigration. What does that mean for workers at the bottom end of --",2
112,Angela Kelley,Absolutely not my position. That is not what I said.,2
113,Steven Camarota,That's exactly what it sounded --,2
114,Angela Kelley,What I said is that the system we have now --,2
115,Steven Camarota,We need to make sure that we have to bring in --,2
116,Angela Kelley,"No. Remember, we’re married.",2
117,Steven Camarota,This is going like a typical marriage.,2
118,Steven Camarota,Yeah. She endorsed the bill in 2013 that doubled the number of immigrants coming into the country.,2
119,Angela Kelley,"I did. Yes, I think the bill from 2013 was an important and smart move. That was a bill that the Chamber of Commerce and the AFL-CIO, organized labor supported that legislation. And you don't think that they're not worried about American workers? And yeah, the number of green cards increased because guess what? We propose that over time they go to the undocumented, and I don't think that's a bad thing, right? So it wasn't like fling the doors open, anybody gets to come in. No. Absolutely not. We have a right, sovereignty to control out borders and to bring folks in who want to belong. Absolutely. But we do not have that system in place now. Employers don't have that opportunity to find a needed worker and they have to show that they can. I mean, that really was the genius of this bill, and I'll tell you guys, it didn't fail. The House of Representatives controlled by Republicans didn't say no to a bill from the Senate that Barak Obama wanted to have passed. It wasn't because of the numbers of green cards. It was for a lot of other reasons that gets much more to the heart of the dysfunction of our Congress. But you guys have a chance to vote now, dispassionate, and really think about what do we do about the 11 million.",2
120,Rich Lowry,"First of all I have to dissent with my colleague on how I handle this exchange. Clearly, the right answer in this circumstance is always, ""Honey, you're right.""",2
121,Angela Kelley,There you go.,2
122,Rich Lowry,"But look, this was a very acute question, because you're never going to have enough visas to satisfy everyone who wants to come here. Again, that Gallup survey -- 120, 150 million people around the world want to come here. And the U.S. job market, no matter what, is always going to be more alluring than the job market in Mexico, or Guatemala, or Honduras. And there will always be employers -- and by the way, the Chamber of Commerce does not care that much about American workers. I'm shocked I have to tell you that.",2
123,Angela Kelley,No. But AFL-CIO does--,2
124,Rich Lowry,"But there will be employers who want to go the cheaper, more exploitative route. So, there will always be illegal immigrants. And what we know from experience, your functional answer to this question -- which you didn't really answer, is that when more illegal immigrants will come here, you will say they're Americans at heart. They've been here for a month. They've been here for three months. They've been for a year -- they must stay, they must get amnesty, and they must get citizenship. That's why the cycle never ends. It's wrong, and this resolution should fail.",2
125,Marielena Hincapié,"Yeah. So, the reason the cycle never ends is because we have not updated our laws in 25 years. Our laws haven't kept up with the global reality of which we're in. Tonight's motion is only about the path to citizenship for undocumented immigrants. It is not about the complexity of our entire immigration law, which is what this recent exchange is. And we should have a separate debate on that -- which really does address your question about legal immigration, and refugees, and how do people come in the future. Tonight we are talking about, what do we do about the mothers, and brothers, and parents, and workers who have been here for more than 10 years -- in the majority of them who are contributing to our society, and who have no way -- there is no path. There is no line. There is no process. That window in the Post Office does not exist. So, we need a path to citizenship to address the folks that are here. And separately, we should be updating our immigration laws on a regular basis, based on what's happening in the world. We should be looking at our foreign policy and making sure that our foreign policy isn't creating more people having to come. Same thing with our economic and our free trade policies. All of those things contribute to migration flows.",2
126,Angela Kelley,Absolutely.,2
127,Marielena Hincapié,Yeah.,2
128,Angela Kelley,And my parents actually followed a very similar path.,2
129,Marielena Hincapié,Same here.,2
130,Angela Kelley,I completely agree with you.,2
131,Angela Kelley,Which is why every proposal that --,2
132,Angela Kelley,I’m sorry I thought that one was directed at me.,2
133,Steven Camarota,"It’s a great question. The fairness question is absolutely spot-on. And consider this. Once you've amnestied 10 million people -- maybe 12 million -- assuming we don't have the kind of fraud we had before, then it could be many more -- how do you then enforce the law after that? Doesn't it make it seem arbitrary? It seems like you're just picking on people, because the last time you had 10 million illegal immigrants, you let them all stay and gave them citizenship. Why would -- how can you make the case for enforcing the law once you've done this?",2
134,Angela Kelley,"That's okay. I'm used to it here. So, at the risk of repeating myself, in contemplating this very basic issue of fairness, there has not been an immigration bill that has been written in the last many years that I've been a part of, that doesn't first address the backlog, that doesn't first reunite family members first -- and not a single undocumented person gets a green card or gets on that path to citizenship until that backlog is cleared out. And I just want to go another point, though, because --",2
135,Angela Kelley,-- I feel a little bit -- may I just say something?,2
136,Rich Lowry,"Look, if everyone who comes here is currently an illegal immigrant, is an American at heart, there's a limitless number of Americans at heart living abroad who will come here again.",2
137,Rich Lowry,"And you -- your solution has to be deportation, in your terms, or letting them all stay or become citizens. So which is it?",2
138,Angela Kelley,They should get on a path to citizenship.,2
139,Rich Lowry,"So every -- you're making my point. Every new person who comes, every new illegal immigrant that comes is American at heart, will get a job, will get embedded very quickly in a community and can stay --",2
140,Angela Kelley,"No, I'm sorry. I'm sorry. I misunderstood. I am not saying that everybody who gets to come -- to who comes to this country without status with-- illegally is going to be able to get on a path to citizen ship. What we've described are people who have been here for many years, people who are committed to this country. They'll show a work history, they'll show that they've been paying taxes, they'll show that they're learning English. Just because -- just because --",2
141,Angela Kelley,Let me finish.,2
142,Angela Kelley,"Just because a person says, ""Yeah, I'd like to go to the U.S. one day,"" that doesn't mean that they're going to pick up and move, right? I'd love to go to Paris, but I'm not going to like pick up and move there. I don't want to live with the French people. Hope nobody in the audience is French.",2
143,Rich Lowry,Really quickly.,2
144,Angela Kelley,But so -- so you're -- that's an exaggeration.,2
145,Rich Lowry,But --,2
146,Angela Kelley,It's to make --,2
147,Rich Lowry,"I got it. So -- please. This gentleman asked the question, new illegal immigrants -- illegal immigrants are going to come unless we establish some Utopian system that will never exist, where no one violates the law and comes here illegally. What are you going to do with those people?",2
148,Angela Kelley,"People who want to come to this country who have a qualifying family member, people who want to come to this country who have an employer who can show that they have an opening for that person, that they're qualified for, then absolutely, those people should come to --",2
149,Rich Lowry,You're not answering -- you won't answer the question. You -- but --,2
150,Angela Kelley,-- but --,2
151,Rich Lowry,"The question's not been answered, John.",2
152,Rich Lowry,"I feel a little bit like this is what Mitt Romney used to do in this case. He's like, ""This is so unfair. The moderator, please."" But you haven't answered the question.",2
153,Angela Kelley,"We have an enormous amount of resources going into our border, right? So there are, at this point, the lowest rates among authorized immigration in 30 years. If people come to this country and they don't follow the rules, then yes. If they don't have --",2
154,Rich Lowry,"What's ""yes""? What's ""yes""?",2
155,Angela Kelley,"-- the kinds of equities, then yes.",2
156,Rich Lowry,"What's ""yes""?",2
157,Angela Kelley,We should -- we could -- absolutely --,2
158,Rich Lowry,Do -- we should do what?,2
159,Angela Kelley,-- can move to deport those people.,2
160,Rich Lowry,Deport them. Oh. Talk about --,2
161,Angela Kelley,"Now, though, you're being --",2
162,Rich Lowry,She wants to deport illegal immigrants.,2
163,Angela Kelley,We are talking about the 11 million who are in the country right now.,2
164,Angela Kelley,And we are not talking about people coming in the future.,2
165,Rich Lowry,"But they can all stay, even --",2
166,Angela Kelley,"People who will come in the future will have to come with legal visas. We have a much tighter border now. And absolutely, at the point of hire, where a person has to show that they are here legally, and we go after that employer who goes ahead and hires that person, we have an electronic verification system which I know Steve supports, that makes a lot of sense. But it has to be combined with legal visas and wide channels enough for people to come to this country and we have to deal with the people who are here.",2
167,Rich Lowry,"I take her sincerity and earnestness as given. But we've had this experience in 1986 when we were supposed to have a system of enforcement. It never worked. It was never truly implemented. We have a new population of illegal immigrants. And the solution is to do exactly what we did in 1986. Inevitably, that's gentleman points out, there will be more illegal immigrants to come. The population will build. And then how can we deport 500,000 people? That's -- I mean, how could we deport --",2
168,Steven Camarota,"Okay. We actually did what Angie wants to do. In 1990, we doubled the number of green cards. Used to be 500,000 here, now it's over a million. So we not only legalized everyone, we doubled green cards, and we still ended up with 12 --",2
169,Marielena Hincapié,"So listen, 1986 included employer sanctions. They were not enforced. Completely agreed. But they were employee sanctions. But what we saw was rather than a raid by INS going after the employer, the raid resulted in the workers being deported and the employer got off scot-free. What we didn't do in 1986, and we must do, is actually labor law enforcement. Look, when an employer knows that they are going to have to pay overtime and minimum wage and comply with workers' compensation laws and anti-sexual discrimination laws, et cetera, they will stop hiring and exploiting undocumented workers. We do not enforce our labor laws. That is really what is truly needed, not simply deportation or this threat of sanctions against employers.",2
170,Rich Lowry,"So we can agree on enforcement at the point of employment. What we should do, though, is do that first, actually make it happen, because there have been false promises over and over again about this. Then the people who are most loosely connected, who came here relatively recently and 2, 3 million illegal immigrants have come during the Obama years, they'll leave. It'll be harder for them to get jobs. The number of illegals coming to this country declined during the recession because it was harder to get jobs. These are people. They respond to incentives like we all do. And then maybe if we reduce the population, we can think about other --",2
171,Rich Lowry,-- but we don't just hop immediately to --,2
172,Marielena Hincapié,"I'm so sorry, just really quickly.",2
173,Marielena Hincapié,Two seconds? Yeah.,2
174,Marielena Hincapié,You're talking about -- you're pretending that these undocumented workers are coming to take jobs. They are here. They're all already in those jobs. So it's not that they're somehow going to leave on their own if we're enforcing laws. You need both. You need to both have undocumented workers have legal status and be able to enforce the labor and immigration laws.,2
175,Angela Kelley,Yes. There are a number of undocumented people here who have --,2
176,Angela Kelley,-- a close family member that would benefit.,2
177,Angela Kelley,Okay.,2
178,Angela Kelley,"Yeah, no.",2
179,Angela Kelley,"Exactly. Okay. So when you look at the proposals to revamp our immigration laws, there is a recognition that there are people who are waiting outside the United States for their visa to come due. I told you that, you know, folks from Mexico who have an adult child, that they've applied for, 1995 is when they applied for that visa. And they have been waiting, absolutely. So what the proposals do is they say, we're going to -- we're going to increase these green cards for people who already qualified, right? They have a family member here. And we'll bring them in first. And then over time, that eight to 10, 12-year line that Marielena described, the people who are undocumented can then get their green cards. So they do have to wait in line behind the folks that are part of the backlog. Let me just get back to a point, though, because I think it's very inaccurate, and frankly unfair, the characterization that we think that anyone who comes after one month or three months, ooh, ooh, you get -- no, you get amnesty. That's not true. I'm not sitting here defend --",2
180,Marielena Hincapié,"Sure. As I understand the question is basically it's a numbers question, right? There are 11 million undocumented immigrants here. If we legalize a large number of them will that benefit the system or if it's only a small number and the rest get deported, would that be a better option.",2
181,Marielena Hincapié,"Sure. So listen -- -- the immigrant among the panelist understands. So listen, -- It all comes down to criteria. We believe that we should come up with criteria to decide who is eligible and undocumented workers would then have to come forward and prove that they're eligible and that number, whoever is eligible based on the criteria that we have come up with. Now, we believe that is probably the majority of undocumented immigrants that are here and not only will that make our system, our immigration system more reasonable, but we believe that it will help our economy. It'll help our society. And frankly, we believe that that is part of the fairness. People have been here contributing and waiting for 25, 10, 20, 25 years without any way to become citizens.",2
182,Steven Camarota,Look --,2
183,Steven Camarota,"-- the reason someone is here illegally is basically two reasons, always remember this. Somebody either purposely snuck across the U.S. border. That's called entrance without inspection. We think that makes up 50 to 60 percent of the illegal immigrants. Or they came on a long-term temporary visa guest worker, foreign student, after promising at the Consulate overseas that they would go home after a certain amount of time. They broke that promise and chose to stay in the United States. Now they may have subsequently married someone. They may have gotten a job. They may have done lots of things. They certainly did put down roots, but the reason for that situation is their own behavior. Now there might be an exception that you could think of, but all the research suggests that that's 98 percent of the illegal immigrants.",2
184,Steven Camarota,They are responsible for their behavior and that's why I think Rich has so emphasized why would you reward them with citizenship even if you think --,2
185,Steven Camarota,"Okay, if we could encourage more people to go home of illegal immigrants then that would be good for workers and taxpayers. It would be fair and it would restore the rule of law. So, it would be good for workers, good for taxpayers, the public and it would restore integrity to a system badly lacking in it.",2
186,Rich Lowry,"Just very minor point. The way you're getting people to leave does not have to be deportation. Now deportation is a legitimate tool of enforcement. Both sides apparently agree on this point, but if you make it harder to work here and to get a job, people will leave. There's been a lot of talk about how the levels of illegal immigration from Mexico now are sort of netting out to zero. People are still coming, but people are also leaving. People will leave.",2
187,Angela Kelley,Okay.,2
188,Marielena Hincapié,"People will not leave. That strategy -- let me tell you. That strategy is called attrition through enforcement. Arizona, Utah, Indiana, Georgia, South Carolina, and Alabama all tried it. We at the National Immigration Law Center sued every single one of those states. It got struck down in federal court. People did not leave. They have roots in our communities. That approach has been deemed unconstitutional by our federal courts, because the way it happens in reality is through racial profiling. The way it happens in reality is ripping apart families and our main plaintiff in Arizona was a U.S. citizen of Spanish and Chinese descent. We -- Steve's comments reminded me of something else, the profile of who is undocumented immigrants. They keep talking about the poor and uneducated, et cetera, et cetera. The majority of undocumented immigrants and actually the growing number of undocumented immigrants are from China and India, very, very well educated who are overstaying their visas because they now have deep ties to our country and because of political and economic reasons in their home countries.",2
189,Marielena Hincapié,"Thank you, John, and thanks to all of you for sitting so patiently through this debate and our arguments. While you wouldn't know it from listening to the anti-immigrant, anti-refugee, anti-Muslim rhetoric during this presidential rhetoric during this presidential debate. This is an issue that does not matter whether you are a Republican, a Democrat, or an Independent. It's an issue about people, about economic opportunities and our values as Americans. Let me level with you -- and several of you asked this question. My family and I also came to the United States with a green card. I could argue that we came in, quote unquote, the right way, and be fine with closing the door behind us. But I'm also painfully aware that if my parents migrated today instead of the 1970s, I wouldn't be here with you. My siblings would not be teachers, biochemists, health professionals, or small business owners. But I continue to believe in the promise of America. I believe that people like Mercedes Garcia, an aspiring citizen who has been in the United States for 18 years, should have the same opportunities that my family did. Mercedes is a single parent because her husband was deported five years ago, and she hasn't seen him since then. She's raising three American daughters. The oldest is 18 and will be voting in Colorado for the first time on November 8th. Mercedes is a registered nurse in Mexico and wants so much to contribute and give her skills to this country. When we've been on the right side of history, we've updated our laws to include people, not to exclude them. Tonight's debate boils down to this. The difference is Angie and I want Mercedes Perez and her family to stay together. They want her citizen children to grow up without their parents or to also be deported. The difference is we recognize that America as a whole benefits when people like Mercedes can fulfill her full potential and pay even more taxes. Our opponents want to deny Americans those contributions. Providing a path to citizenship sends a powerful message to undocumented immigrants that we are one community, one country. They are part of us, and we should have the ability to be fully invested in the country we all call home. Please vote ""Yes"" for the motion to provide undocumented immigrants a path to citizenship.",3
190,Steven Camarota,"Well, thank you. And again, I want to thank Intelligence Squared. Look, I've spent a lot of time talking to you about data and why I think that the case is -- it should not be that we should let all illegal immigrants stay and give them citizenship. But instead, I'm going to tell you a quick story. It's a true story. I knew someone in this situation. I actually knew two people in this situation. Imagine, two people came from India as guest workers to the United States, and these two people worked as guest workers for the six years that they were allowed. Now, remember, before coming, they promised a consul officer that they would go home after six years. Both of them had girlfriends. Both of them wanted to stay. Who can blame them, right? But one said, ""Well, look. I've given my word. I have to go home. I have to abide by the rules."" And he went back to India. The other one didn't. He didn't get married. He just hung out with his girlfriend. He got a job. He delivered pizza. And the point is, he's still here. He's been here for a long time. He's had several girlfriends in that time period. Now, the thing about it is, if you buy the argument of our opponents, the right thing -- the morally right thing to do is to allow the person who violated what he said he was going to do -- the person who has consistently violated the law for about eight years, in this case -- that person not only gets to stay, but he gets citizenship. And the poor slob who did what he promised, who obeyed the rules -- is stuck back in India, thinking, ""Well, I'm a sucker. If I had only broken the law, if I had only broken my promise, if I had only violated the law"" -- if our opponents are successful -- ""I could have stayed too, and not just be allowed to stay as a guest worker. I'd get American citizenship at the end of this process."" So, when you think about people, think about those people, and think about that poor slob in India, who did what he was supposed to do and now is so much worse off -- if our opponents did get their way.",3
191,Angela Kelley,"Thank you. So, I want to give a brief summary, I think, of what policy we've been talking about. And I also want to get a little bit personal. So, the good news is that we can do this, right? We don't have to choose between having border security or having an unlimited number of people coming into this country, and a path to citizenship. The best way is to enact reform that transforms what we all agree is a chaotic and broken system into an orderly and controlled one, if we combine enforcement at the border and at the workplace with legalization and citizenship, then we can actually have a sensible system that works for our country. The three legs of legal immigration, dealing sensibly with the 11 million and robust security at the border and the place of employment will actually solve the problem. And it is a question of fairness, absolutely. People who've been waiting in line, absolutely, we should -- if they still qualify -- have them come to the United States, have them reunite with a family member, have them contribute. But it's also a question of fairness of the people who have been in this country because they didn't want to be apart from their loved one, because they had to send their kid here because of the violence in their country. And so what are we going to do with those folks? That's the question you have to answer today. It's the 11 million. So my husband's an ESL teacher, and he has a lot of immigrant students who come here from Central America. And about a year ago, his student was a senior, Esteban, came into his classroom and started crying. And he said, ""I was sent to this country because I was being targeted for being in a gang."" He wasn't in a gang. He was being targeted to join a gang. ""My father just got pulled out of our shop and was shot in the middle of the street. My father is murdered."" So Esteban didn't know what to do except to keep on working and studying. And he did graduate, and he did go to college, and he did so because people surrounded him and said, ""This is someone that we want to invest in."" So the question is, what are we going to do? Are we going to deport the Estebans, or are we going to invest in them and they'll contribute back --",3
192,Angela Kelley,-- it’s just a fundamental question of fairness all overall.,3
193,Rich Lowry,"Well, if you all will allow me --",3
194,Angela Kelley,Sorry.,3
195,Rich Lowry,"Well, if you all allow me one last Donald Trump-esque point, I'm sure all the polls are going to show that Steve and I won this debate tonight. But let me say how much I appreciated this exchange. You guys were awesome, and it was great being up here with you tonight.",3
196,Rich Lowry,"And we have a very diverse audience here tonight, all sorts of points of origin, all sorts of points of view. But submit to you there's likely one respect in which this audience is pretty uniform. I imagine people here are overwhelmingly have college degrees and are doing pretty well in life or you wouldn't be in Manhattan in the first place. And I submit to you it's -- it can be difficult for people like us to realize how hard it can be for someone actually to get a low-skilled job in this country if he or she is down on her luck. I used to do some work with an outfit here in Manhattan helping men who might have been temporarily homeless, might have had a drinking problem, might have had a problem with addiction, get back on their feet and get a job again. These guys were applying to be janitors. They would have been so grateful to go somewhere and sweep a floor and get paid something for it. And what we are doing in effect is importing a massive amount of foreign labor to compete with those guys. Why? Of all the people in the country are we going to have an immigration system that makes it harder on them? We're not doing that to CEOs. We're not doing that to lawyers. We're not doing that to accountants. And there is no other country in the world that does it this way, that just willy-nilly let's people come and stay if they happen to get here. Canada, nice open Canada, what do they do? They actually emphasize skills. They have a system that emphasizes bringing the people they want to bring who can thrive in this country and not make it harder for the people further down the income safe -- scale. So I say, for that reason and all the others that we have deduced this evening, this resolution should, must, and has failed.",3
