,Speaker,Script,Round
74,Parag Khanna,"Okay. Let's start with the ways in which China will be a relative loser. And for both China and the U.S., the further you look out in the future, I think the further this will become apparent. So, major shifts in trading patterns really pre-date the trade wars, such as the fusion of supply chains out of China. A lot of it has to do with the fact that Chinese wages have been rising. Some multi-national companies, whether American, or Japanese, or European have been diverting their labor and their manufacturing work out of China into Southeast Asia for quite some time. Foxconn, for example, has done so as well. India, last year, got more foreign investment than China did. Southeast Asia got more foreign investment than China -- or has for the last five years. And now, of course, China's industrial policies alienating a lot of countries -- suspicion of Chinese companies like Huawei as well. So, the -- China is sort of being brought back to earth in that sense, through this trade war. Now, for the U.S., the case is even more clear-cut, in terms of how it's going to lose, because most of what the U.S. exports to China can be substituted by others, whether it's semiconductors that China is going to get from Taiwan, or South Korea, or Japan; soybeans that it will get -- that it gets from Brazil and Argentina -- and even now Russia is growing soybeans. Airplanes? Maybe China will stop buying as many from Boeing and will buy more from Airbus. Every day, Europeans are flying over to China and other Asian countries to convince them that they should not be buying American products. So, just remember that America's allies, geopolitically, are not necessarily our allies geo-economically, because they're actually trying to undercut us and do more business with Asian countries, including China, and substitute us in those markets. So, the U.S. will also be a loser from the trade war.",3
75,Susan Thornton,Yes. I declare yes.,3
76,Susan Thornton,"I'm going to stop being contrarian now. I'm going to go with the flow. But no; I think both countries are already losing the trade war. I think that we've seen diminishment of exports in both directions -- of course, a much more bigger drop in the Chinese exports to the U.S., than from the U.S. exports to China, but a lot of U.S. industries have already lost markets to other -- or mark their sellers, as Parag was saying. I do think, though, on a more optimistic note, that if we can pull back from this trade war and get some kind of a deal, there is a possibility that both sides can win. As I've already mentioned during tonight's discussion, China is in a period of retrenchment of -- from reform, and it -- and most Chinese -- they -- there's a joke going around in China now, ""Who are two old guys that are going to push China into the modern era? XI Jinping and Donald Trump. They want Donald Trump to push China as hard as possible to reinvigorate its economic reform program because they know that the Chinese economy needs to move to the next stage of opening up in order to make that leap out of the middle-income trap that they're so worried about being stuck in. I think, you know, the U.S. obviously would benefit if we could get a deal with China that would open up some of these areas of China's market to U.S. companies. And I think the rest of the globe would also benefit from some kind of a deal that we could get, as long as we get some progress on these structural issues.",3
77,Ian Bremmer,"I'm going to declare, ""No."" This is the most complicated, I think, of the three questions. It's the one you'd want to say, ""it's complicated,"" in the Facebook kind of way in response. I'm going to say, ""No,"" in both a cute way and a real way. The cute way, I'm going to say, ""No,"" because it's not happening. I don't think there's going to be a trade war. I feel very strongly that the Americans and Chinese, for different but overlapping reasons, are going to back down Trump because he doesn't want it to affect the American markets, and it hasn't really except for a little scare in December, and because he wants to show the he personally can do a big deal, and the Chinese because, actually, their economy's gotten a little bit more vulnerable, and Xi Jinping doesn't want this fight right now. And, broadly speaking, I think that if we look at the damage that's been done so far, you talk about still a broad environment where the U.S. and Chinese economies were very interdependent. They still are. China's becoming, gradually, a larger economy than the U.S. but still very far behind on the per capita basis. That's still the case. And going forward, yes, we're seeing growth slow in both China and the United States. In China, that's because of leveraging. In the United States, that's because of the Fed and the end of the tax cut stimulus. So, I mean, if you ask me to really make a strong call here, ""Are we both going to get hurt by this trade war?"" I think the answer -- at the margins, I think I'd say, ""Yes,"" but overall, I think I'd say, ""No.""",3
78,Michèle Flournoy,"I will declare, ""Yes."" Given the interconnectedness of the two economies, it's really not possible for either country to win a trade war, should it continue. Restrictions on trade end up resulting in increased prices and decreased exports for both countries. The trade war is already hurting both, and China -- in 2018, we saw the lowest Chinese GDP growth that we've seen in quite -- in a number of years, really, since 1990. Now, the trade war wasn't the only factor, but it was a contributor. Demand for labor in the Chinese import-export sector has fallen by 40 percent in the last quarter of 2018, compared to a year earlier. And there's starting to be some hurt in the U.S. economy, too. I think, if these tariffs were sustained into the future, there's projections that you'd see reduce U.S. exports, decrease GDP, and also elimination of a substantial number of American jobs. But I think the real question is, you know, the U.S. does need to challenge China's unfair trade practices, whether it's restrictions on market access, theft of intellectual property, subsidies -- extraordinary subsidies of data-owned enterprises. But the tariff war is the wrong way to go. If we were to do this in the right way, the U.S. would go out to all of the other countries in Asia and Europe that have the same issues as China, and we would lead the formation of a coalition to come together to press China to make structural reforms. That's the right way to approach this.",3
79,Yasheng Huang ,"I declare, ""Yes."" One thing I worry about is that the trade between China and the United States has acted not as a -- not only as an economic engine of relationship between the two countries, but also as a basis of political and social relationship between the two countries. Once we undermine that pillar, other relationships are also going to sort of suffer. Right? So, that’s -- both of them are going to suffer. It’s fairly easy to argue why it is China’s trade as share of the GDP, but the Chinese economy is about 40 percent, a little bit shy of 40 percent, so the U.S. is only 26 percent. So, it’s hurting China. Export is a very important part of the Chinese economy. It also happens to be one of the most productive sectors of the Chinese economy. So, we need to make a case why the trade war is hurting the United States as well. People mention about farms and agricultural products. One of the other channels in which the trade with China has helped the United States is through lowering the cost of living for the Americans. People tend to think about Chinese trade, Chinese imports, as hurting jobs in the United States. True, there is some of that. But it is also lowering the cost of living for poor Americans. There’s a book called Made in China in which the author tried for one year to live on products not made in China, and she found it extremely difficult.",3
80,Ian Bremmer,"I’m first of all arguing that they both won’t. I think that the American -- there are lots of ways to cut it. Right now, I think Trump is backing down, but if you’d gone the Bannon route, where, when he was chief strategist in the White House, and he said, “Look, we’re going to come to blows with the Chinese eventually, but we’re more powerful than they are now. If we wait for five or 10 years, it’s going to get a lot harder. We’ve got to hit them really hard.” I think if that had been the strategy, and the Americans did as Michèle suggested with the Europeans, with the Japanese, joined TTP, really, you know, put together the strongest possible case, I think the Chinese would have backed down, because they would recognize this was going to hurt them an awful lot. Let’s keep in mind, you know, war games, thermonuclear war. The only way to win is not to play. Right? I do think the Chinese are strategically smart about this, so ultimately -- you know, they made some mistakes. Xi Jingling -- the fact that the Chinese were always saying, “We’re not ready to be leaders” -- Xi Jingling came out of the box pretty hot, and he said, “No, I’m going to be a leader, and we’re going to be the leaders in free trade. And by the way, I’m even going to be leader for life, so I’m going to get rid of all the term limits.” I think that was strategically a mistake for them, and I think that now that they’ve seen that the Americans are a little unpredictable and willing to potentially hit them hard in ways that every single one of my co-panelists have admitted this is hurting the Chinese economy, they’re not going to play, and as a consequence, we’re just not going to have a trade war. And I think it’s important that someone says we’re not going to have a trade war.",3
81,Michèle Flournoy,"You know, I look at this through the national security lens. And one of the things that I worry about in the talk of a trade war is feeding kind of hardliners on both sides. So, there are now Chinese folks who are very much talking about -- ""The U.S. is trying to contain China. Therefore, we should see the U.S. as an adversary, and we should disentangle -- they want to disentangle? Fine. We will disentangle and we will compete and win."" And you have others on the U.S. side who say, ""We've got to disentangle on our side."" One of the ways that you deter this competition from becoming open conflict in the future is you make it too painful for both sides to ever go to war with each other. And that's by staying engaged and recognizing that we do have inter-dependencies that we should actually manage. We have to fight for our interests where they're violated. But you don't want to disentangle. It's not possible, nor is it wise. You have to use inter-dependencies to try to prevent the competition from becoming conflict.",3
82,Ian Bremmer,"Yeah, I am, and I'm also agreeing with Susan. But let me be clear. I mean, if the resolution had said that neither side can win a tech war, then I would have flipped it. But since it actually said trade, then Susan should flip hers. In -- I think that one question that we haven't asked, right, is what does it mean to win or lose a trade war? Right? Because we talk about wars. We kind of know that, in any sort of war, that it kind of usually does hurt both sides. But we usually still do talk about winners and losers. You know, World War II. The Brits didn't certainly feel necessarily like winners, coming out of that. But they did actually win, with the United States and others. And I guess I would say if we -- I don't think we're going to end up in a knock-down, drag-out trade war with the Chinese. But if we did -- though it would hurt our economy -- but I think we'd win, right? I mean, as the world's largest oil producer, and food producer, with the world's only global reserve currency, and a geopolitical environment that actually is quite stable -- and a representative democracy that doesn't work super well, but is a lot less brittle than Xi Jinping as president for life, and no rule of law -- yeah, if we really decide to get into it, right -- if, like, the entire administration becomes Steve Bannon -- -- as the -- as a multi-layered Borg, right, because you've seen him do that -- yeah, I think that the Chinese lose that trade war. Yes, I do.",3
83,Susan Thornton,"I don't know. I think the rest of the world -- I mean, we -- you're assuming that everyone else in the world lines up with us. I -- and I'm not sure --",3
84,Ian Bremmer,No. the Japanese --,3
85,Susan Thornton,-- that that would be the case.,3
86,Ian Bremmer,-- a bunch of -- and --,3
87,Susan Thornton,"Yeah, I don't know.",3
88,Ian Bremmer,"-- the, you know, Mexicans.",3
89,Susan Thornton,China is the number one trading partner --,3
90,Ian Bremmer,Fair.,3
91,Susan Thornton,-- for every single country in Asia.,3
92,Parag Khanna,"And by the way, and Japan --",3
93,Susan Thornton,And it's very important to them.,3
94,Parag Khanna,You know --,3
95,Parag Khanna,"-- all the -- when the U.S. pulled out of the Trans-Pacific Partnership Trade Agreement -- which, by the way, we created, right? Architected and walked away from , every other country decided to go ahead and join, including the Canadians, Mexicans, and so forth. We already have data, even just from one quarter -- or half a year -- showing how other countries are eating away at America's market share in those countries. And crucially -- because you mentioned the Japanese -- when we are now trying to push for a bilateral FTA with Japan, they're saying, ""Yeah, you know what? Why don't you just come back to the TPP framework and let's do it that way?"" So, trade with China matters a lot to almost all of these countries. And we didn't mention one of the winners, because it's relative gains and losses -- not absolute. But again, Europe, right? You know, Europe is going to be -- whether it's aircraft, industrial goods, technology -- the stuff that China and other Asians feel is now politically volatile -- that the U.S. could import -- impose export controls on any time, like semiconductors and other sorts of things -- it's just not -- they're just not going to buy them from America anymore. They're going to buy them from Europeans and other Asians.",3
96,Yasheng Huang ,For the --,3
97,Yasheng Huang ,--,3
98,Yasheng Huang ,"There's no question both sides lose, right? It --",3
99,Yasheng Huang ,"No, no, no. If I heard him correctly -- I mean, maybe I didn't -- if I heard him correctly, he said, ""It's not going to happen."" In that case, obviously, if something doesn't happen, then there's no consequence, right? So, is that what you're saying?",3
100,Ian Bremmer,Yeah.,3
101,Yasheng Huang ,"But if it were to happen, I think both sides would lose.",3
102,Parag Khanna,"Yeah, indirectly, yes, I mean, because I think if there is going to be, as a first step -- and that's what people are talking about right now, some kind of step towards a formal declaration of an end to the Korean War that involves North Korea, South Korea, the U.S., and China as well, that plus -- and I -- because we don't really believe that there's going to be full denuclearization anytime soon, but each step they make towards reconciliation between North and South Korea is meant to squeeze the U.S. a bit more in terms of delegitimizing or reducing the justification for American forces to be stationed there. And that, therefore, means -- potentially you could read it to mean that China's influence is going to grow as the peninsula stabilizes.",3
103,Michèle Flournoy,"I agree with that, but I think as long as North Korea is clearly a nuclear power, they aren't denuclearizing, there's going to be justifications for U.S. forces to remain with our ally, South Korea. Excuse me.",3
104,Yasheng Huang ,"Well, I think China probably has played a role, right? So, the North Korean leader visited China a number of times, and China has become more proactive in managing the North relationship and the policy position towards the United States. So, I think China wants a deal rather than not seeing a deal.",3
105,Ian Bremmer,"I feel good short-term about where all this diplomacy is going, but let’s be clear that the North Koreans have only advanced both their nuclear and ballistic missile programs while this diplomacy has gone on. They’re still engaged in human trafficking; they’re still engaged in extraordinary criminal activity directed at American banks and Europeans and all the rest. And that is a problem that we can paper over with a great summit in Vietnam, and Trump is going to deal with the strategy behind it, but it is growing as a strategic concern for the Americans and for others in this region, and I think we should remember that.",3
106,Ian Bremmer,"Because the things that Trump is prepared to give away -- I mean, the fact that, like, having a summit with Kim Jong-Un, which other presidents considered to be a big give -- Trump sees that as something cool for him because no one else has done it before. I’m talking about stopping the exercises with the South Koreans. Other presidents would consider that a big give to the North Koreans. Trump is like, “That’s expensive. Why are we doing that?” Even potentially talking about reducing, at least at the margins, American forces in South Korea -- it’s fairly easy for Trump to make some gives that the North Koreans are going to be pretty damn happy about -- by the way, so will the Chinese -- that allow in the near term this to feel pretty good. But we’re not actually fixing the problem. By the way, kind of analogous to the way we’re going to feel about this U.S.-China trade deal coming in the next few weeks.",3
