,Speaker,Script
96,Ralph Reed,You cannot say that Marco Rubio is a moderate by any intellectually defensible analysis --
97,Laura Ingraham,"Pro-life, pro-traditional marriage, against --"
98,Ralph Reed,-- of America's political --
99,Ralph Reed,"Well, and I would go further and say that, you know -- again, to point out what Laura was saying, if you think Marco Rubio's a moderate, I urge you to go home after tonight's session and read his speech to CPAC a couple of weeks ago, where he began his speech by defending the definition of traditional marriage, where he began by defending the sanctity of innocent human life. And, by the way, we have a new NBC News Wall Street Journal pullout I think within the last few days --Laura Ingraham: Last few days."
100,Ralph Reed,"-- that shows that 53 percent of the American people favor restrictions on abortion or having it banned entirely. The CNN poll within the last two weeks shows it at 52 percent, the Gallup Poll shows it at 51 percent. My point is if we had had this debate at an earlier time, they would've been saying, ""You need to moderate your stance on that issue."" We didn’t. We've done fine without moderating it. People are hungering for candidates who are authentic, who have core convictions, who have moral clarity, but, yes, are willing to work across party lines."
101,Laura Ingraham,He voted against the gun bill today. Is that centrist?
102,Mickey Edwards,"-- cannot be that you never compromise on anything, you know? And that's the reputation the Republican Party is getting, the party of ""No."" You don't say, ""No,"" to America. You say, ""I've taken an oath of office. I'm a member of government. I have to try to make something happen."" And that's what Marco Rubio has done."
103,David Brooks,I really think -- I -- John Donvan:David Brooks. David Brooks. I -- let me come back to you guys after this.
104,David Brooks,"I mean, I just think you guys aren't listening to us. When we are talking about --"
105,Laura Ingraham,Where's Dr.
106,Laura Ingraham,We need Dr. Phil here.
107,David Brooks,Hear me.
108,David Brooks,"So -- Mickey and I have consistently -- when we talked about moderation, we have not said, ""You have to be without principles."" We have not said, ""You have to be some invisible squish."" We say, ""You start with your principles. First, you address your real principles to real problems like the economy and immigration. And then you try to work with the people on the other side who contain some piece of the truth."" Now, what's happened to the Republican Party is that it shifted, and people who used to be thought of as ""conservatives"" are now thought of as ""moderates."" First there was Mickey. Now there's Ralph. You’ve turned Ralph -- you, with your immigration position, you've turned Ralph into a squish."
109,Ralph Reed,"David, David, nice try. I don't think anybody's buying that I'm a moderate."
110,Laura Ingraham,"John, John --"
111,Ralph Reed,Can I just say this --
112,Ralph Reed,"I think this is a part of the false premise of the other side. We have never taken the position nor does the resolution require us to take the position that in the give and take of a legislative process or a negotiation between a governor and legislature that you compromise. You don't get off that easy. That's not what this resolution says. What this resolution says is that the Republican Party should cease to be the party of unalloyed, authentic, unapologetic conservatism and should instead try to split the difference between where it is and where the Democrats are. Let me just let you in on a little secret, A, that won't work politically; and, B, it ain't happening."
113,Ralph Reed,It's not going to happen. John Donvan:Ralph --
114,Ralph Reed,The Democrats are on the left. The Republicans are on the right. And there are lots of reasons for that that we could get into.
115,Ralph Reed,"Well, I think conservatism in a nutshell is a philosophy that argues that as government gets bigger, that freedom necessarily constricts. And we believe people are best able to rise as high and as far as their God-given talents, abilities, ambitions, and desires will carry them when government gets out of the way and allows free men and women to do those things that are best left to them. Government should be small. It should be limited, and it should be confined to specific enumerated purposes."
116,Ralph Reed,"Well, I'm happy --"
117,Laura Ingraham,"Media -- well, I'll chime in here."
118,Laura Ingraham,-- government has no role in it. But reality actually matters.
119,Ralph Reed,"By the way, it fits in in the same place that the Civil Rights Act of 1964 fits in, okay? I'm not allowed to deny you the right to sit at a lunch counter simply because of the color of your skin. And we believe that if you take, for example, the issue of abortion, that an unborn child is a person for purposes of the 14th amendment of the Constitution; therefore, to take their life without due process, as we're seeing unfold in this gruesome trial in Pennsylvania, with this doctor who systemically executed children who could perform outside the womb, violated their God-given right, and by the way, their Constitutional right to life and liberty and the pursuit of happiness."
120,Mickey Edwards,"Yeah, I have some thoughts here, but I kind of got stunned here by this definition of liberty. So in the case of the civil rights and you cannot deny African-Americans, obviously you shouldn't, these rights, you know, that's a good thing. But denying gays rights, that's different, right? So, I mean, there’s a point where you're not being consistent, are you for liberty, or are you for restrictions on liberty? Are you for a workable government, or are you against it? Are you for limited government or not? I mean, you're on every side of everything. That doesn't work."
121,Ralph Reed,Can I respond to that?
122,Ralph Reed,"Well, I would say, first of all, gays and lesbians have not experienced the same level of Jim Crow-like invidious historic discrimination that African-Americans did. They've not -- wait a minute. They've not been denied the right to vote. They've not been prevented to run for political office. If you believe that gays and lesbians were subjected to slavery and segregation and denied the right to vote for over 100 years after the 13th amendment granted them the right to vote, that has never happened in American history. So they are free in a free society to make moral choices with which I may disagree. Just by the way straights are. There are straight men and women who live together outside of wedlock, do so every day, and they're free to do so in a free society. I'm not going in there to try to interfere with their personal decision. The issue before the country is whether or not that relationship should be defined as the institution of marriage."
123,Laura Ingraham,"I'm not married, but I'm glad -- is there a husband out there -- oh, great."
124,Laura Ingraham,"""Ms."" is fine. I'm bought into that now."
125,Laura Ingraham,"Yeah, I've evolved."
126,Laura Ingraham,"I'm centrist, David."
127,David Brooks,"Centrist, yeah, like Bush."
128,Laura Ingraham,What can I say?
129,Ralph Reed,So now it's all four on one side.
130,Laura Ingraham,"I was a -- very briefly, I was a kid growing up in Connecticut. My mom was a waitress. I had a middle class lifestyle. I kind of gravitated toward Reagan. I didn't really have any reason to be political. But this guy was kind of an older guy, but he seemed to love America, and he thought government was kind of out of control. I saw my parents in these gas lines, and interest rates are really high. Parents couldn't make much more money. Listened to him and thought that message made sense. The Reagan experience was not without its pitfalls. Reagan did compromise on some issues. But that vision of conservatism, which was a happy warrior conservatism, which was unyielding in the face of the Soviet threat, which understood that the power of the individual, individual prosperity, was best achieved with a government that didn't get in the way. Those messages were clearly stated, mostly optimistically stated. But he could throw the punches when necessary. Reagan was a great example for me as a young person. I think as time went on, they had some successes obviously in the '90s. Republicans took the House of Representatives for the first time in 50 years in 1994. Seemed like we were back on track. And George Bush -- I mean, I sound like I'm beating up on George Bush, but George Bush comes along, I like him very much. We had an idea that Republicanism --"
131,Laura Ingraham,"-- needed to expanded. John Donvan:Laura, just in terms of --"
132,Laura Ingraham,The Republican Party turned its back on core conservative principles. Conservatism was never about remaking the world in its image. Conservatism was not about starting wars that we didn't have clear exit paths with. And it wasn't about running up big deficits. Conservatism became that sadly during the Bush years. And it nearly destroyed the Republican Party. It wasn't the Tea Party in 2010. It was Bush from 2004 to 2008.
133,David Brooks,"I just want to respond to the Reagan revisionism which I knew would come up. It took a lot longer than I thought. So Reagan raised taxes 14 times. He included the biggest tax hike in American history to that point. Reagan signed the Therapeutic Abortion Act, which was one of the bigger liberalizations of abortion laws. That didn't make him a moderate. It made him someone who was practical politician. And he fought for what he could and tried to get things done, but he was willing to address real problems and not govern on the basis of a prefab ideology."
134,Laura Ingraham,Was he a centrist?
135,David Brooks,No. But he was someone who was willing to govern.
136,Laura Ingraham,"He took on the Republican orthodoxy which was made up of centrists. From 1976 onward and years before that, he debated everybody from RFK to Republican -- Rockefeller Republicans, many of whom would probably agree with a lot of the points you're making and you're making well."
137,David Brooks,"Right. So, well, maybe two ways. Ronald Reagan adjusted to the problems of his day. In the late 1970s, there was a stagflation. There was a global shift of overregulation. There was a global shift of government which really did stagnate the country. And Ronald Reagan, I think, responded very intelligently, along with Margaret Thatcher, to the problems of those days. The problem is the problem of 2013, it's not 1980, and the problems are different. And if you stay with some mythical, pure Reaganism, which includes no tax increases ever, small government all the way, which is mythical, then you are not responding to the problems of today."
138,Laura Ingraham,"Where are the centrists winning, and where are there centrists making a difference in government today? What centrist Republican has won and changed the face of the Republican Party? Where? Where is it happening? It didn't happen in California."
139,David Brooks,"Okay. Well, we're sitting in New York City."
140,Laura Ingraham,At the
141,Laura Ingraham,"He won with the Tea Party, David."
142,David Brooks,"I would say outside the Washington, D.C. and some of the red states, it's impossible to become a centrist because --"
143,Laura Ingraham,They're not winning. That's the whole point.
144,Ralph Reed,Okay. All right.
145,Ralph Reed,Right.
146,Laura Ingraham,Yeah.
147,Ralph Reed,Yeah.
148,Laura Ingraham,Yeah.
149,David Brooks,Can I just ask for detail? You mentioned you support --
150,David Brooks,-- policies that support child-rearing. What exactly are those policies?
151,Ralph Reed,"Well, I can give you a number of examples. Number one, school choice, which we know dramatically increases parental involvement in a child's education, David. All the social science shows that if a parent can choose the school, that they're going to be more involved in that child's education. Secondly, we supported the $500 per child tax credit, which became $1,000 per child tax credit, which we made fully refundable. David, that is the most successful anti-poverty program in the last 30 years. It lifted 9 million people out of poverty last year. That was in the Contract With America."
152,Ralph Reed,-- can I -- let me give you one more. -- let me give you one more --
153,Ralph Reed,I've been trying to give an example --
154,Ralph Reed,What?
155,Ralph Reed,Yes.
156,Ralph Reed,"If you think that -- I will tell you this. I mean, Bill Clinton vetoed our budget with the child tax credit in it two times. Do you think welfare reform was a moderate idea? We helped move 2 million people from welfare to work in the 1990s. And people said they would end up homeless. These are conservative ideas --Laura Ingraham: It's not -- the --"
157,Ralph Reed,-- that lift people out of poverty --
158,Laura Ingraham,And Washington --
159,Ralph Reed,"-- and give them hope. And instead of their hope being in government dependency, it allows them to move to dignity and self-reliance, work, stronger marriages, and families. And that's what's going to lift people out of party, not government programs out of Washington, D.C."
160,Mickey Edwards,"You know, I -- first of all, yes, but here's -- I mean, I agree with a lot of what Ralph said about the positions that he was advocating. You know, those are conservative. But I -- we used to call -- people used to call the Republican Party the ""dumb party,"" and I tried to think, ""Why is that? Why is it the dumb party?"" So what happens when you have good ideas like the ones you just talked about, and you have the president of the other party and the Senate of the other party, and you want to advance toward what you say,but if they say, ""Okay, let's find a compromise,"" you say, ""No,"" and, therefore, you get nothing, instead of moving in the direction you're advocating, you get nothing. That's dumb. That's really dumb, and that's the reputation the Republican Party is getting."
161,Laura Ingraham,"Well, on the issue of compromise, Barack Obama brooks no compromise on certain issues. Number one, on D.C. Opportunity Scholarships, I don't know if you guys know what that is, but that was a school choice initiative, wildly popular in my hometown of the District of Columbia. African-Americans, Latinos line up around blocks to get their kids enrolled in the D.C. Opportunity Scholarship. The centrist, Barack Obama, zeroed out -- approved the zeroing out of the money, pittance, I think it was $13 million, a drop in the bucket in our budget, for those families. Okay, so the idea that somehow that's compromise or that's -- there's all sorts of compromise going on, on the other side, not when it brooks the teacher's union, not when they're up against their people, so Republicans need to compromise and move to the center, but Democrats on issues like the unions and opportunity scholarships, there's no way they're going to do that. And on the point about the -- about the African-American point, I think it's an important one, I'd just like to say one brief thing, you're absolutely right. Republicans have been abysmal, from Romney, to McCain, and to pretty much everybody in between, about talking to people as people. They have different views. They have different values. That's okay. Rand Paul, Tea Party, not centrist Republican, is the first Republican to actually really go speak to African-Americans in a meaningful way. He did that last week at Howard University. He was booed for having done so, but I give him great credit for doing that. He began the conversation. I hope it continues, but you're making an absolutely important and valid point, and we have been terrible at that."
162,Ralph Reed,"Well, the --"
163,Ralph Reed,"-- the short answer is, ""neither,"" because there're two rules in American politics. The first is you can be asked any question that the questioner wants to ask you. The second is you can answer it any way you want. And our candidates just didn’t seem to fully grasp that second rule. They were given a choice of raise your hand. What they should have said was -- and I can't remember who the moderator was, you know, doesn't matter -- but you should say, ""That offer will never come. There has never been a time in modern American political history where a Republican president has been offered a deal of a dollar in tax revenue -- new tax revenue for $10 in spending cuts, and it never will happen.” And, bythe way, you know, David was talking about the tax increase that Reagan signed in 1982, which was then the largest tax increase in American history. I was there. I was working in the U.S. Senate at the time. It was supposed to be $3 in spending cuts for every dollar in tax increases. Reagan signed it. All the taxes went up. The spending never got cut. He never got the spending. He went on to say it was one of the biggest mistakes he made as president. And that's why. If you look at what Obama's proposed, it's basically dollar for dollar. Now at a time when we're spending a trillion dollars a year that we don't have, Republicans are not going to agree to that kind of ratio."
164,Mickey Edwards,"I just wanted to respond to the point in the gentleman's question. What shows you where the Republican Party is, it is -- you mentioned the primaries. It's the primary system where the Republican activist, the true believers, people like you show up. And what happens is you end up with nominees like Christine O'Donnell and Sharon Engel and Richard Murdoch and Denny Rehberg. That's what has to come out of a Republican primary, and that's what's killing the party. It's not some magical moderate or not moderate. It's that the Republican Party continues to put, on the ballot as its champions saying, “This is what we believe,” people who are so far out of the acceptable mainstream that people just can't accept it."
165,David Brooks,"You know, Ralph's a good consultant. If he had consulted -- if they had asked him before they raised the hand question, he would have given that good advice of how to dodge it. But they didn't just dodge that. They didn't just answer that question. They raised their hand, and then they defended it for the rest of the campaign. They defended the position that $10 in spending was not worth $1 in tax increases. They support that. They believe in that, they talked about it. It was a perfect example of the sort of absolutist position; a position of preference that a lot of us have that taxes shouldn't go up turned into an absolute fetish. And as a result, this party is incapable of reaching a budget deal. Now, I don't support all the budget deals that were out there,but a couple years ago, they were given a budget deal of $3 to one, $3 of spending cuts to $1 of tax increase. That, to me, was the no-brainer of the century. Take that deal. They didn't take the deal. They lost the election. Now we're down to maybe one to one. This is a party that's incapable of getting to yes."
166,Laura Ingraham,The centrist president --
167,Laura Ingraham,"-- Barack Obama has produced two budgets, I guess, right? Is that right, two budgets in five years. The last one late. I think it's the first time a president delivered a budget that late in modern history, or maybe ever. And the president's first budget got a total of zero votes for his budget, which apparently would be filled with compromise and moving to the middle and understanding governance and all of that. Got no support. And it doesn't look like his current budget is getting any support either. So the idea that the Republicans are sitting there as this -- as this buoy in the water, and it will not tact to one direction or the other. It's ridiculous. The Republicans have tons of problems, believe me. But the idea that if they -- again, the proposition on the table, they have to move to the center or die. They are alive and well in blue state Wisconsin. They are alive and well in blue state New Mexico where representative Steve Pierce, Republican, anti-immigration reform, just won 41 percent of the Hispanic vote in southern New Mexico by actually, as our --"
168,Laura Ingraham,"-- questioner said, talking to the people there, including Latino voters."
169,Laura Ingraham,"No. A centrist, according to your -- no, no, centrist according to your definition, because he is moving with the times."
170,Laura Ingraham,"I don't think he's centrist at all, my gosh. I mean --"
171,Laura Ingraham,"He's left the stage he's so left. I mean, come on."
172,Mickey Edwards,I don't know what you mean.
173,Mickey Edwards,"Oh, climate change. I couldn't hear what you said. Climate change?John Donvan: She wants to know the party's position on climate change and where that fits into your argument about the party --"
174,Mickey Edwards,"One of the things that was always very interesting was that during the Bush and Cheney years, when you were talking about the chance that a terrorist threat might be 1 percent real, that you had to take an action because you couldn't afford the chance it was real. Believe me, the environmental threat today is more than 1 percent possible. And I think it's an obligation of the Republican Party, of conservatives, to recognize that if you're going to fight against things that might do harm, might do danger, you know, that one of the things you have to look at is what's happening in the environment and what you need to do to secure our safety in that regard, too."
175,Mickey Edwards,"Well, I don't -- I mean, should I quote Senator Inhofe that -- I don't want to say deniers, but they're deniers."
176,Ralph Reed,"Look, the Republican Party takes the position that the science on climate change is not sufficiently settled. Let me -- let me --"
177,Laura Ingraham,"That's an easy way to get a ""boo"" in this audience, Ralph."
178,Ralph Reed,Let me finish the sentence.
179,Laura Ingraham,I'm dissociating myself --Ralph Reed: It’s not sufficiently --
180,Laura Ingraham,I'm very hot.
181,Ralph Reed,"-- settled to justify a federally run cap in tax, cap and trade system which has been an unmitigated disaster in the Eurozone. You should know that the Eurozone has adopted what this administration has proposed; a cap and trade system where you have permits that trade carbon emissions back and forth across industries and factories and even across country lines. What are their CO2, emissions up roughly over the last two years? 4 percent. We don't have a cap and trade system. Our carbon emissions have fallen by about 1 percent per year without it. You know why? Because we've incentivized corporations to adopt cleaner technology without going to that system. So we clearly oppose a cap in tax system which one study would show, through higher utility bills, higher gasoline, and higher built-in energy prices for everything from keeping your home warm to running a factory or a manufacturing establishment, will be a $1,800 tax on every family of four in America."
182,Ralph Reed,We're not for that.
183,Ralph Reed,"And by the way, neither are a lot of Democrats."
184,Ralph Reed,"Yeah, I -- look."
185,Ralph Reed,"Well, let me put it to you this way: If Ronald Reagan got the same share of vote among every voter group that he got in '80s, in the 2012 electorate, he would have lost. The electorate in '80 was 88 percent white. Today it's 73 percent white. I think we've already stipulated that we need to do better among minority voters, younger voters, single voters. We can do that with conservative policies. That's the disagreement. We all agree we need to do better among minority voters. You can do it by talking about conservative policies."
186,David Brooks,"I'll go. Ralph -- I think Ralph or Laura, I can't remember which, mentioned how the Republican party has collapsed in California. And apparently it was because of the mushy moderate policies of Pete Wilson and others. What I don't remember is Pete Wilson proposing a restrictionist immigration reform and destroying the Republican Party’s chances among Latino voters in California. And that's what destroyed theRepublican Party in California. I sit here this week, and I watch the Republican Party learning from the lesson of California and trying to do the same thing nationally. And I think that's about to happen to --"
187,Laura Ingraham,We're going back to Pete Wilson.
188,Ralph Reed,"Well, I want you to remember when you vote tonight, that we're not voting on whether or not Republicans ought to compromise more, whether or not they ought to work with members of the other party to find common sense solutions. That's not what we're debating. We're debating whether or not the Republican Party philosophically should move from where it is to a point equidistant the two parties. And if it does not do so, it will die. Now, we have lots of data to demonstrate that that's not true. I've mentioned some of it tonight. Look at the exit polls in 2012. People asked whether or not they thought government was too big and was doing too much or whether or not they thought was government was too small and was doing too little. And a majority of Americans said government was too big and was doing too much. 41 percent of the electorate was conservative, only 23 percent liberal. I mentioned earlier that a plurality of Hispanics are conservatives. Only 23 percent of Hispanics are self-identified liberals. Now, the Republican Party may need to talk about these issues more effectively. You know, I think about what Oscar Wilde said. You know, sometimes you can tell somebody they're going to hell in such a way that they want to get there as rapidly as possible. And sometimes the Republicans have done that. But we're not talking here tonight about better candidates, better candidate performance. The gentleman who asked the question about engaging and connecting with minority communities, you can do all those things and remain an authentic, genuine, Reagan-style conservative. And if the Republican Party doesn't do that, if it moves to the mushy middle, if it tries to trim its ideological sails and tries to be simply a Democrat-lite, then the tens of millions of people who lick the envelopes, and knock on the doors, and make the phone calls, the volunteers who turn out on the -- on these primaries -- they will walk away from this party because it walked away from them."
189,Ralph Reed,Vote against this resolution.
190,David Brooks,"We've had a lot of politics and some references to the dictionary tonight. Ralph has his . Laura has her animus to George Bush. I want to go back to the little girl I mentioned. I want to go back to the high-tech entrepreneurs looking for a worker. I want to go back to the young person saddled with debt, the gay or lesbian person in a relationship who wants to solidify that relationship within the covenant of marriage. The party that doesn't serve the people is going to die. The party that doesn't serve the contemporary problems of the age is going to die. Those are some of the people who have to be served by a party in order for it to survive. I'm a conservative. I have some doubts. I have a lot of skepticism about government. But you have to use government in limited and energetic ways to serve those people that I've mentioned. You have to be willing to compromise to get a budget deal so the young person is not saddled with millions of dollars of debt. You have to be able to work for a comprehensive immigration reform so that the high-tech worker can get a job, so the young people living in the shadows have some chance of dignity in their lives. You have to be willing to use government in limited but energetic ways to re-weave the social fabric so the young girl living a few miles from here can grow up in a neighborhood that's orderly, so that people can have jobs with earnable wages, so that people have an incentive to marry, some of them men who are now drifting through society. And that takes more government than I would have thought 10 years ago. But that is the problem that's out there. And that's the problem we have to deal with. So, I may have moved more toward the center since I worked at the Wall Street Journal editorial page or the National Review. But I think I've done it because the problems have changed. And some of those problems demand a little more government action. And if you're stuck, unwilling to use government in any of those problems, then your party will die."
191,Laura Ingraham,"This proposition I hope you will reject, because I'm going to buy you all after margaritas afterward if you vote with me. And it's the top shelf stuff, not the stuff they were -- I want to start by saying -- you're not going to believe I'm saying this. But I'm going to say you should reject this proposition that the Republican Party should seize the center or die because I have a lot of faith and respect in the decision-making that Barack Obama made when he could have gone that way. He could have, himself, seized the center. He could have seized it in 1985 when it looked like liberalism was on the run. He could have seized in 1994, when this Newt Gingrich guy just took the country by storm, love him or hate him, but changed the face of politics. He could have given up hope in 2001 and 2002 when the whole country was rallying toward this war in Iraq, and he decided, ""You know something? It's -- in my view, it's the wrong thing to do. Because the establishment and everyone around him was probably telling him, ""The center has moved. You've got to go that way."" He didn't go that way. He had a certain set of principles. I disagree with him deeply, but he had a certain sense of himself and sense of principles that he decided to follow, and he followed in a new way by reaching out to all those disaffected Democrats who were kind of tired of the old way and Republicans who were kind of sick of where the Republicans were falling down. And, lo and behold, Barack Obama, by not seizing the center, unseated the establishment candidate of, of course, Hillary Clinton, decided, ""Guess what? Liberalism is back. I never let it go. I never moved to the center, and I'm going to bring along constituency after constituency in looking at the world and the country in a new way."" He found his center. Republicans, guess what? They know where they -- what they believe and how they believe it. Seizing the new center is political death. Please reject the proposition."
192,Mickey Edwards,"I should support the other side so that Laura will buy the margaritas. Look, there's just one simple question on the table. It's not whether Ralph and Laura are good people, which they are, who believe strongly in their positions or whether those positions are defensible. I'm a conservative, too. I agree with a lot of the positions they've taken. But it's whether or not they are positions that can gain in total the support of a very diverse nation. The Republican Party we have today could disappear and be replaced by a range of its little subsets, all these other -- a Christian right party, a libertarian party, a no government, no tax party, a gun owner's party, a no gays and no immigrants party, each one with its own small niche of true believers, but America would no longer be a single nation of people standing together, and for the purposes of this discussion, then you will have lost. The Republican Party that once served as a viable noble alternative, a serious part of the national conversation will be, like the Federalists, the Whigs, and the know-nothings, irrelevant and disappeared. That is not an end that we should embrace,but as long as the Republican Party remains a coalition of extremes outside the broad range of reasonable discourse, that's precisely what will happen. We political people are kind of self-referential; we like to think of ourselves as thinking it's all about us, but it's not about us alone. It's not about just what we think. This is a big diverse nation, and a political party that gets smaller and narrower as the country gets larger and broader is a party that is doomed."
