,Speaker,Script
43,Martine Rothblatt,"Andrew, Google does not have -- Google does not have the intelligence of one 9-year -old girl, okay? All they've got is a bunch of data that's been hoovered up, along with dozens of other companies who have hoovered up that same data. What Google thinks is magical and is special today -- 20 years from now, will be passé and unnecessary."
44,Andrew Keen,"So, why is Google such a valuable company?"
45,Martine Rothblatt,The same reason that IBM was 50 years ago. They had a point in time when they provided a valuable service to the market. IBM was more valuable relative to the economy 40 years ago than Go ogle is today. Now it's kind of irrelevant. Google will eventually become irrelevant.
46,James Hughes,I just think it's fascinating that you reiterated my point --
47,James Hughes,"-- which is that artificial intelligence is, in fact, a crystallization, a formalization of collective human intelligence. And therefore, not to trust the promise of artificial intelligence is to dismiss the promise of collective --"
48,James Hughes,-- human intelligence.
49,James Hughes,"Yes, I don't think it should be in private hands. But that's a different question. So, you know --"
50,Jaron Lanier,"So, we have the latitude to perceive agency in others or not. We have the latitude to perceive consciousness or not. We have the latitude to perceive God in the world or not. We are free to perceive different things. There's no consciousness meter that will tell you if somebody else is an automaton or not. Some of the people might feel -- seem to be so on occasions, and I -- you know, I don't know. I mean, I ca n't tell what's inside somebody else's heart. We love each other on faith. Just like we know God, we can't really know. We can only know our own consciousness. And so, you absolutely have the latitude to perceive machines that way. The question is whe ther it's useful, smart -- I mean, my argument against it can never be to challenge your faith, or your idea, or your aesthetics, as I said before. I do have a pragmatic argument on a society level, though. And the thing is, tech companies -- which I'm t o tally in be d with. They're not like some other. That's me. But the t ech companies are so powerful that we're basically like de facto governments now of the world and so what we need to do is insist, as I said before, on a church -state separa tion. What we have to do is insist that these massive powers don't adopt particular faiths about what's conscious or not because that totally screws you up. As soon as -- all of the sudden you're o wning women’s bodies because you believe that a fetus --"
51,Martine Rothblatt,So my view is that there's not a -- it's a false dichotomy between an artificial intelligence that's smarter than a human being and a human being. I think that for an artificial intelligence to be smart and intelligent it needs to be as human as we are and therefore there's a continuum of consciousness between humans and artificial intelligence. The dichotomy is false.
52,Andrew Keen,"Jaron, would you like to respond?Jaron Lanier: Yeah, I'd like to. I don't think this is new. It's happened before and the example I'd like to give you is Adam Smith's invisible hand, that markets can do things that people don't seem to be able to with planning and the thing about markets is I'm very much a Keynsian . We have to be able to use them as tools. We have to treat them as technology not as religion. As soon as we treat the market principle as religion then we actually screw up markets even, so sorry Chicago school, but that just seems to happen. And so the wise thing to do is to recognize that we can build these things. We have and yet we build them in a way that we can use them as technology, not as religions, and we can use them well, just like markets."
53,Andrew Keen,"Yeah. I mean, I'd rather -- I think Jaron should define artificial intelligence. He's probably the most suitable of everyone. He gets it more than anyone."
54,Jaron Lanier,"Well, I mean, AI is more than anything else a funding category for research. No, I mean, it's like -- -- and it incorporates a wide range of disciplines and pursuits that might or might not have been bundled together and they were bundled by historical accident in many cases. AI steps on its own foot periodically. What happens is there's a kind of a crazy wild -eyed -ness of like, ""Oh, we're about to understand how to replicate a person,"" and then the funders are like, ""Boy, you sure didn't deliver."" And then there's this thing called an AI winter that keeps on happening. And then you watch your grad students having their careers ruined. And then it finally happens again. But -- like we step on our own feet constantly with this fantasy life. And if we could only just be good engineers and scientists, we would free ourselves from this burden of just constant self-destruction."
55,Andrew Keen,"Is the -- are these AI winters getting shorter, and the summers are longer? And at some point is it going to become real? Because my experience in Silicon Valley as anentrepreneur and as a technologist, there -- it's always a questi on of timing. So Jaron's right about AI being a category for researchers. But now it's a category for entrepreneurs. You wander i nto a VR and you say, you know, ""I've got AI for this, AI for that, and I'll write you a check."" 20: 18:22"
56,Jaron Lanier,"Lately the VP will say, ""Oh, I spent all my money on VR startups."""
57,Jaron Lanier,"Well, it doesn't mean anything. There's no definition. I mean, that's the thing I'm trying to say is that we have a field that's lost its moorings to fantasy. So we don't know. I mean, I very strongly believe in research and coordinated systems and algorithms. I strongly believe t hat these things are improving the world and that they are essential. I strongly -- you know, I -- the actual work is great. But the fantasy life -- just --"
58,Martine Rothblatt,"So I think it was a great question that the gentleman from the audience just asked in terms of like, ""What is the need or the desire for AI?"" And my response is that there is nothing probably that people value more than other people. And we have families and children for that reason. What we value most about other people is probably their mind, if you want to call it their soul, their spirit, their comradery. And so there is going to be an irresistible pressure for lots of people to try to create artificial people. That's what humans do. We like houses, we make artificial houses. We like to go fast, we make artificial horses. We l o ve minds, we make artificial minds. So this is the kind of irresistible pressure I think that will end up bringing artificial intelligence forward. And as James and Jaron and Andrew have said, create a touch point for solving the ethical issues about what we do with this AI, who controls the computing substrate and the software substrate for this AI, and where do we want it to go? It's a societal issue , which is exactly why we need these type of debates and forum."
59,James Hughes,Well.
60,Martine Rothblatt,Yeah.
61,James Hughes,"Our ancestors did not par ticipate in the political process to the extent that we fantasize that they did. You know, there was a lot of backroom deals. It's fascinating to me that the Republicans are actually debating whether they should have a brokered convention and that there' s so much pushback from the leadership of the party because they realize that there would be a huge groundswell of opposition from the base. And that's because we have become a more democratic society. The smarter that we get, the more time and leisure t hat we have as a civilization, the more democracy becomes real. And what we're seeing is some of the unfortunate consequences of democracy becoming real. It's not -- it's not pretty, you know? It's not pretty in the Arab world. It's not pretty here. It's not pretty in a lot of places. But it is democracy maturing and going in the right direction."
62,Andrew Keen,"Because of the printing press, right? James Hughes:Well, I think all technologies raise a similar question. I mean, you're right that I am an accelerationist , as I do believe technologies are speeding up . I don't think it raises a fundamentally different question than previous technologies did. I mean, we could have said the same thing a bout the car, for instance. The consequences -- one of the distinctions we make in my field is between dual use technologies and single use technologies . Nuclear weapons, it's hard to defend as an ethical technology . But artificial intelligence is one w here we have to accept there are so many positive benefits that we have to take it on board and try to figure out how to mitigate the downsides."
63,Jaron Lanier,"The great danger we face is within ourselves, we've gotten good enough at technology that most of our problems are brought by our own actions now . 20:25: 25 We are rarely attacked by giant asteroids, or dinosaurs, or anything . We are in our own troubles . And so, the solution to that has to be clarity of mind. We have to be able to see clearly what we're doing to ourselves in order to do something differently . So, the thing that I keep coming back to here is to do everything possible to not fall into fantasy . And I -- it's odd, because it's a very technical sounding fantasy . And so, you think, ""Well, because it's got this technical flavor to it, it must be less fantastical than some of the other fantasies that we hear our political and social lives being drawn into all the time."" But it really isn't . I wish somehow there was a way for people to just see inside these algorithms . They're not all that fancy, honestly . I mean, they're cool, but they're not -- it's much more just the size of the data we can get these days, you know ? Years and years ago, Marv in Minsky , who I mentioned, had helped some graduate students would make a language translator over a summer project . And it didn't work for decades and decades, until we could get enough samples from people in massive quantities . And that's where we still are . And it's fantasy that we've really uncorked the core of language and we understand how language works is not so . We have statistical correlations between what real people do . But we don't have any way beyond that yet. We might , we might . But it's -- that's an unknown --"
64,Jaron Lanier,So we mustn't -- we mustn't hypnotize ourselves if we're to survive.
65,Andrew Keen,"T here's a guy at Oxford University called Nick Bostrom, who has written an important book about this . And I think his book very much influenced Musk and a number of -- Cambridge University has a Center for Existential Study . It comes ba ck to the Rumsfeld thing again . We don't know -- it's about knowing about unknowns . At the moment, I don't buy -- it's a -- as you said, it's a Hollywood scenario . The idea that we're going to wake up in the next five or 10 years, and robots will not only be smart enough, but acquire their own consciousness, and have a -- w hat Mar x might call a species being -- I think, is absurd. But we don't know . And a lot of it depends on Mo ore's law . A lot of it depends on the -- sort of the runway of computational power .And the reality is it's not impossible. But I think it's an unhealthy part of the debate, because it's so speculative and so easy for Hollywood scriptwriters to take advantage of . The real issu es are the ones that we're talking about today . The real issues are jobs, what we're going to do, who owns all this, who owns all these algorithms, and how we, as a species, benefit."
66,James Hughes,"Andrew, I just want to say --"
67,James Hughes,"-- on this we actually agree . And I think that there is a path forward in how we prepare for the possibility that -- what I consider a currently remote possibility -- of catastrophic emergence of some kind of artificial intelligence . And that would be precisely the path that we have explored around cyber theft, cyber security, having resilient information systems, being able to turn off pieces of the Internet -- that's if we need to . We have a path forward . And it's unfortunately the magical thinking, which I think you're correct about, in certain quarters, which leads people to say, ""Oh, no, no . It's going to jump out of the box and in 10 seconds it's going to take over everything,"" and then send its nanobot minions to knock down your door . That is fantasy . And that means that people don't pay attention to the political, and security, and criminal sanctions that we can put in place today to minimize that possibility."
68,Jaron Lanier,"So, I feel as if I'm arguing against a great tide of Hollywood scripts, but I just have to repeat that this question of whether the technology that might destroy the planet would be alive, or conscious, or intelligent is actually irrelevant . The only thing -- but such a technology could exist. Building a Skynet, as shown in the Terminator movies, wouldn't take a lot of code, honestly, at this point . Like, you know, I think we could do it in a week workshop or something . You know, you -- -- it's not that hard to see how you'd make a self- replicating drone at this point. I think we can print them . We can put guns on them . I mean, like, honestly, don't do it, you know? But -- -- the thing is that's the point. Like, the distinction between some smart machine that hurts you and some malfunctioning machine that you can't operate that hurts you is a nil distinction . They're just both ba dly engineered. As long as we are beholden to this mythology of the evil machine, we will not be able to see clear to design well-functioning machines that we take responsibility for and use well . And I don't know how to shake you from this hypnosis . You've seen these movies and you keep on going back into these thought patterns . Please, please, consider that this isn't a real thing . Please consider that the difference between one machine that works terribly and another machine that works terribly is not important . They just both work terribly. An important difference is between those and a machine that works well . That's what you should focus on. Can't you see that? I mean, I --"
69,Martine Rothblatt,And --
70,Jaron Lanier,"-- I love these Hollywood movies . I love them. They're great . But don't live in them. James Hughes : -- Jaron, I think you're right. I mean, it doesn't make any difference morally if a human being in human civilization or a robot does, but they're equal catastrophes. John Donvan:But when we get to the point where the debaters are agreeing with each other, we're in trouble. So, I'm going to say that concludes round two of this Intelligence Squared U.S. debate. Where our motion is Don't Trust the Promise of Artificial Intelligence. Please remember how you voted before the arguing began, because we're going to have you vote again right after this brief closing round and again it's the numbers -- it's the team whose numbers have changed the most in percentage point terms who will be declared our winner. But first round three, closing statem ents. Each debater will speak uninterrupted in turn for two minutes each. The motion is Don't Trust the Promise of Artificial Intelligence. Here to summarize his position supporting the motion not to trust, Jaron Lanier, a computer scientist and author of the book, ""Who Owns the"
71,James Hughes,"Two hundred twenty years ago the French aristocrat mathematician, Nicolas de Caritat, marquis de Condorcet , was hiding from the terror of the guillotine. He had been the revolutionary. He had been a mathematician who had come up with the theorems that argued that the crowd could be wiser than the individual kind of the bedrock of democratic argument. And he had served in the revolutionary assembly, but he was a liberal and he fell on the wrong side of the Jacobins he was hiding from them. And he decided to write a history of human progress and he got through the first chapter basically, the first book of that history. The sketch for a historical picture of progress in the human spirit, and he argued that in the future, from his perspective, we would liberate women, we would eliminate slavery, we would e liminate toil. There would be no more work. That we would eliminate disease and death. And that all of this would come about through the combined effort of the enlightenment project of democracy, equality, solidarity, and the use of human re ason through the use of science and technology, new scientific languages and techniques. We face the same challenge today. He -- by the way, he finished that book, went outside, got caught by the J acobins and was executed. But for me he was an o ptimist, sitting there under threat of death looking forward to a future which we actually have achieved and we faced that challenge today. Remembering how far we've come and having the optimism that we can muddle through and use these tools that we have developed to create a better future, and therefore I urge you to vote against this resolution. Thank you."
72,Andrew Keen,"Just ga ve me the subject to my next book title, ""AI Is not the Answer."" So we've -- Jaron I think in a very articulate way asked us not to fall into fantasy. This is a debate a conversation about supposedly the reality or the fantasy of AI. It's -- when you make your votes at the end, we're not debating AI. We're not debating its potential. We're debating its promise. We're debating the ideology of the other team. We're debating the way in which they say AI can liberate us from the things that have enslaved us, made us unhappy, or perhaps indeed define s what it means to be human. Now, I think the y’re wrong . I don't think we can trust them. I don't trust James when he celebrates the elimination of work. That's an absurdity. We can laugh at it. We can snigger. But it's utterly absurd to believe in today's world in the early part of the 21st century in political terms that any government in the world will simply have the resources, the political will, to support people who don't work. It's nonsense. Marx's ideas in the middle of the 19th century and nonsense about us being able to farm in the morning and be poets in the afternoon is very noble, very inspiring, but it's nonsense. It's fantasy. That's why you shouldn't promise it. But let me finish with Martine. She says, ""There nothing we value more than other people."" I agree with her. But why? Why do we value other people? Because of their complexity. Look at the person you've come to, to this event. Think of them, your husband, your wife, your friend, your lover, your child. We love these people because of their complexity. The idea that Martine seems to be so confident that we can replicate that co mplexity is in my mind not only a fantasy but a dangerous one. That's why we should not trust the promise of AI. John Donvan:Thank you, Andrew Keen. And that is the motion, "" Don't Trust the Promise of Artificial Intelligence."" And here to make the closing statement against the motion, Martine Rothblatt, and entrepreneur and author of, ""Virtually Human: The Promise and Peril of Digital Immortality."""
73,Martine Rothblatt,"I'd lik e to ask you to think of AI not as a science project but as an art project. If the human is the most delectable part of reality, then indeed it is the most important subject for art. And so it has been, so we have been throughout the ages in sculpture, in painting, in literature, in theater, in film, and now in AI. We are creating AI as a work of art. I believe that we should trust in the promise of AI because this work of art, this replication of a human mind will prove to be fascinating to people throughout the world and for decade after decade. We will each try to one -up ourselves to see if it can be done, ""Is this really a human mind? Have we painted a human mind yet not with co lors but with code?"" I trust in a promise of AI because already decades, maybe if we listen to our opponents, centuries away from there actually being an AI, we've taken time out of our day to gather here and to begin to debate the ethics and the rights and wrongs of, ""How do we want these AIs to be? What kind of restrictions do we want on them, taking our jobs? What kinds of rights and obligations should they have?"" We are a pretty impressive group of people to be thinking about the ethics of something which some believe, many believe, to be a century or more away. And, hence, I ask everybody to vote against the resolution and instead feel that we can trust in the promise of AI because we can trust in the promise of all of us to build this immense and beautiful work of art, the human mind, and to cast th e human minds that we create in an aura of applications of utility and ethics and practicality."
