,Speaker,Script,Round
60,Aaron David Miller,"It's the Goldilocks approach, which I happen to support. It's trying to find a balance between risk readiness and risk aversion, an effort -- first of all, we already had boots on the ground, especially operators in Iraq. And I suspect, over the next year and a half, that number could double and triple. You should also not be surprised to learn one day that in effect, we already have boots on the ground in Syria, and we will have additional boots on the ground, but not the massive redeployment of thousands of American combat forces. That's one red line that will not turn pink with respect to this particular president. The campaign is effective for undermining, retarding, preempting, keeping ISIS, Nusra, Khorasan on the defensive. If we hit them repeatedly, they'll have less time to spend planning attacks. But if you asked anybody from the CIA today, what is the most imminent threat to the continental United States right now? They won't say, ISIS. They won't say Iran. They'll say AQAP.",2
61,Aaron David Miller,Al-Qaeda in the Arabian Peninsula.,2
62,Michael Doran,"Do you know that before, in the green room before we started, Aaron came in and said, ""I don't think I'm going to use my whole seven minutes.""",2
63,Michael Doran,"It was a debating tactic. The problem that -- the current campaign will set them back, clearly, and put them on the back seat, but it's impossible to win with this campaignbecause what we have from Baghdad to Damascus, Baghdad to Beirut, is a problem of Sunni society. We have a Shiite government in Iraq, aligned with Iran, using horrible murderous sectarian forces on the ground against the Sunnis, and we have a Shiite government in Damascus allied with Iran or a non-Sunni government in Damascus also using horrible, murderous sectarian forces supported by Iran. And our Air Force is coming in and by intention or by accident, is changing the balance of power on the ground in favor of the Shiites against the Sunnis, which is not going to give us the ability to root out ISIS. We need to separate the local population Sunnis from ISIS, and we can't do that in this conflicting --",2
64,Michael Doran,"We -- there's no -- the president has not defined -- he has not defined victory, and he is on a path that will not achieve victory.",2
65,Paul Pillar,"Well, one difference we've had between the two sides of the stage here, John, is that our opponents keep trying to make this a pro or anti-Obama administration thing, but that's definitely not the case. And I think Aaron and I both can see pluses and minuses in what's taking place on the ISIS front. The one substantive point I'd add, John, is that -- is this issue of political will, because ultimately, the fate of this group certainly in Iraq, but also in Syria, is going to depend on the politics and the capital -- and we've had some encouraging signs in Baghdad -- but further political evolution so that Iraqi Sunnis know that they've got a future in an Iraq that is not dominated by ISIS.",2
66,Michael Doran,"That's -- wishful thinking, fantasy, total fantasy.Paul Pillar: Well, we --",2
67,Paul Pillar,-- we got rid of Maliki.,2
68,Paul Pillar,"I think overall the more deeply we get immersed into sectarian and internal conflicts in either Syria or Iraq, the greater are all the hazards that we've talked about of making things worse.",2
69,Paul Pillar,That does not mean there are not appropriate uses of military force such as rescuing the Yazidis on a mountaintop.,2
70,Paul Pillar,I think the path we are on carries much risk of escalation to damaging directions that do make things worse.,2
71,Bret Stephens,"You know, the Israelis are great philosophers of Middle Eastern war diplomacy and overall conduct. And it boils down to a wonderful Israeli phrase, ""it's depend.""",2
72,Bret Stephens,"And it's a wonderful phrase because it depends. It depends on the kind of force the president uses. It depends on whether he's smart about it, whether he listens to his generals, whether his considerations are mainly political or they're mainly strategic, whether he's looking to completely defeat ISIS, to simply degrade them, how much he's thinking about the view that our allies in the region take of us in our willingness to apply force as well as our -- as well as the way our enemies look at us. Michael, I think, came up with a defining metaphor. And this is a good question -- I thought it was a wonderful first question to begin with. We are not going to solve ISIS. We are not going to solve Iraq, and we're certainly not going to solve 1400 years of Sunni -- Sunni-Shia sectarian conflict. What we can try to do is manage this situation so that, A, it inflicts a serious strategic military and psychological blow against ISIS. B, it creates the possibility for other actors in Syria who are real, who exist, who might become more attractive and more popular to a majority of the population that is enchanted neither with Assad nor with ISIS. And we might also demonstrate to our Arab allies, to our Persian enemies, to our Israeli friends that we are a serious player that takes a group or takes something like the rise of ISIS seriously.",2
73,Bret Stephens,"That's the issue, we want to manage.",2
74,Michael Doran,"That's a fanciful chronology. He gave up his weapons program after a massive application of American force in 2003. It was the example of the invasion of Iraq that turned him. And, by the way, it was also the --",2
75,Paul Pillar,That's factually wrong there.,2
76,Michael Doran,-- it was also the invasion of Iraq that compelled the Iranians to stop their weaponization --,2
77,Paul Pillar,I know it is wrong because I was personally involved in the negotiations with the Libyans back in 1999 --,2
78,Michael Doran,I was personally involved with the--Paul Pillar: -- four years before that --,2
79,Michael Doran,-- I was personally involved with the --,2
80,Paul Pillar,-- four years before that --,2
81,Michael Doran,-- I was personally involved in negotiations--,2
82,Paul Pillar,-- and that was after --,2
83,Paul Pillar,"Gaddafi made those decisions in the 1990s. When I sat down across the table from his intelligence chief, he had already decided to get out of the unconventional weapons programs and get out of international terrorism. That was four years before the invasion of Iraq.",2
84,Michael Doran,"His intelligence chief, Moussa Koussa -- what's his name, great name, yeah, Moussa Koussa -- -- Moussa Koussa once had a beautiful villa overlooking the Mediterranean. And he came home one day to his villa and it was turned into rubble, bulldozed into nothing, right? And there was a message for him that, ""The leader wants to see you."" And so he went to go see the leader. And the leader said, ""Moussa, that villa."" And he said, ""Yes."" He said, ""I didn't like it. It wasn't right for you."" And he handed him some keys, and he said, ""I've built another villa for you, and I want you to have that."" And he gave him this other villa. And so what was the message? The message was, ""Don't get too big for your britches. Everything you've got comes from me, everything. And I can destroy you in an instant."" That's the mentality of a leader in the Middle East, and you've got to ask yourself, ""If that's who we're dealing with, do we deal with him with soft power or do we deal with him with hard power?""",2
85,Aaron David Miller,"Well, you know, the notions --John Donvan: Can you move in --",2
86,Aaron David Miller,-- the notions that we can have a cookie cutter strategy that is applicable to any number of situations in a region that is so fundamentally complex in my judgment is simply not possible.,2
87,Aaron David Miller,"No, no, no, but you're asking for a sort of Rx, a prescription for how to force smaller --",2
88,Aaron David Miller,"I think that as long as you calculate means and ends, and that, in effect, military power, the projection of it, is an instrument to serve a set of political goals -- then military power can be an effective tool. What do you do, however, in a situation like Egypt where, in effect, they are an ally -- former ally -- still our ally. We have a freedom agenda. We want to promote democracy in a country that is, since the overthrow of Mubarak, has been dominated by a struggle between the military in one hand and the Islamists on the other. We have interests in Egypt. We've reduced their military assistance. We haven't threatened sanctions. We have to be artful and relatively sophisticated. But my basic point is, in a region in turmoil, it's simply going to be very difficult create to an action-reaction phenomenon. That's why I go back to the notion of understanding what our core interests are, identifying them, and then trying to protect them.",2
89,Bret Stephens,"Well, one thing is we don't want to allow genocide to happen against a helpless population of women and children starving and trapped on a mountain.",2
90,Bret Stephens,"Yes. Well, that is a core democratic value I would say. And we are a country where values do often go --",2
91,Aaron David Miller,"Look at our behavior. How can you argue it's a core interest? Well, we are incredibly hypocritical when it comes to humanitarian intervention. We decide what is feasible, what is convenient, and we essentially ignore the tough cases. Bill Clinton, to this day, and the late Fouad Ajami called him to count. “This is your Rwanda, President Obama.”",2
92,Aaron David Miller,"So, we took a pass.",2
93,Aaron David Miller,"I mean, look. Our interests --",2
94,Aaron David Miller,I know. You're looking for a short answer. I understand that.John Donvan: No. Yes or no isn’t a short --,2
95,Aaron David Miller,All right. Okay.,2
96,Aaron David Miller,"Our interests and our values and our policies are constantly at war with one another. On the issue of genocide, we have not been consistent. Not since Roosevelt refused to be more ambitious with respect to trying to overcome the military's opposition to bombing the railways to the concentration camps. We have taken a pass on genocide and humanitarian intervention in Rwanda, in Congo, in Syria --",2
97,Michael Doran,No. Values are a core interest because we're a democracy and the American people demand that our leadership respect our values. We can --,2
98,Michael Doran,"Yeah, well, the fact that there's no human being that is the perfect representative of his or her values. But it doesn't mean that they don't have them and don't aspire to apply them.",2
99,Bret Stephens,"I was just going to say, we're a country that in a sense is unique in that we often find ourselves defining our interests by our values rather than the other way around. And by the way, a reputation for being a humane hegemon is good for us in the long run. It allows us to maintain a pox Americana in the way that the Russians were not able tomaintain a Soviet peace in their sphere of influence because, at some level, countries around the world understand that we operate differently from the Iranians, the Chinese, and the Russians. And it what makes countries want to be our allies, our friends, our trading partners. So yes, we do have an interest in making sure when we can tip the scales at relatively low cost to ourselves, that we shouldn't allow atrocities to happen. That's not the kind of country we were born to be. And I think this is a common-sense proposition all of you would agree with.",2
100,Michael Doran,"No, I think I got him. He was saying what are some of the bad things that our action could generate. Is that what you're saying?",2
101,Michael Doran,I can answer that.,2
102,Michael Doran,"I can answer it. And I hopefully will not shoot myself in the foot in doing so. Look, the problem that you have is that -- is that we can never know the future. So it's always a question of, do the risks of inaction -- or are the risks of inaction worse than the risks of action? That's what it -- that's what it comes down to. And so that's why I argued that we should have a bias toward action because lack of action destroys our alliances. And if we desire to keep this region at a distance, then we have to persuade other actors on the ground to take action in order so that we don't have to go in unilaterally. The Paul Pillar thesis here is that if we -- if we are always showing restraint in keeping the region at a distance, then we won't have to use unilateral action. And I'm saying, no, it's actually the opposite. The more we don't flex our -- the more we don't flex our muscles, the more likely we make it that we're going to have to go in alone and massively because we won't have any allies.",2
103,Paul Pillar,"You know, Mike now has twice used phraseology that I think John shows some of the differences we have despite all that wonderful agreement we had earlier.",2
104,Paul Pillar,"I didn't hit him on that, but --John Donvan: Okay.",2
105,Paul Pillar,"A bias -- you know, I don't think our foreign policy ought to be biased one way or the other toward action or toward inaction. It ought to be an unbiased way of cost and benefits and weighing of those core interests that we were talking about a moment ago – -- and not come at it with a preconception that we ought to be acting more than or the other way around.",2
106,Michael Doran,There's a system -- there's a system out there that has its own logic.,2
107,Bret Stephens,"Very briefly, it was our bias toward inaction -- and by the way, I'm using ""bias"" in an unbiased sense. I presume you're all grammatically and tactically literal. It was our bias toward inaction that has made the Syrian problem, which began has a peaceful uprising against a brutal regime, turn into a quagmire that is in fact very different -- difficult to figure out. It is our bias toward inaction which has allowed the crisis in Iran, the nuclear crisis in Iran, to that lady's question there, to go from being a potentially manageable problem to being a particularly difficult problem, not the least -- not least because if Iran either acquires a nuclear program -- a nuclear weapon or is seen as being in a kind of a zone of ambiguity, we will soon be faced with a Middle East in which Saudi Arabia has a nuclear weapon, perhaps the Algerians get a nuclear weapon, perhaps the Egyptians get a nuclear weapon, or the Turks, all of them countries capable of getting them. And then our problems will be that much more serious because we won't be looking at a kind of symmetrical standoff. We will be looking at these kind of overlapping, multiple asymmetries. Are the Turks enemies of Israel? Are they enemies of Iran? Are the Saudis enemies of --",2
108,Michael Doran,The -- we have two problems in the,2
109,Paul Pillar,"Bret's mentioned several times this Iranian nuclear thing. I wish we had more time to talk about that, but that's one thing where the U.S. administration, the current one, has taken a lot of action. They seize the opportunity to have the negotiations that have taken place over the last year, which gives us the best chance to deal with exactly the sorts of threats if you're worried about them, that Bret described. Military force, flexing that muscle, isn't going to do any good, because besides not destroying the capability of Iran to build a nuclear weapon, if they really wanted to, it gives the best possible incentive to construct a nuclear deterrent.",2
110,Paul Pillar,"Well, first I want to thank Bret and Mike for their very spirited contributions to this debate and, John, for your very even-handed moderation, and most of all to my colleague Aaron. You know, we Americans have an awful lot of faith in our ability to do great things overseas. It is a well founded faith, because we have done some great things, including with the use of military force, like Bret mentioned earlier in his opening remarks. World War II is probably the best example of all. But some things, even we the superpower can't do, even with our military might. I've served in the U.S. military and in a foreign conflict. And in my case, it was as an army officer in the Vietnam War. That war was an extremely painful lesson to us, the American people, about the limitations of what we can do with military force. And among the bad consequences it had was getting to the issue of credibility, it reduced the credibility that the U.S. would use that military instrument in other better ways because of the American people's reaction to what had happened. Enough years went by, and we finally got over what happened and what we called the Vietnam syndrome. In one way, we demonstrated we got over it was another thing that Bret mentioned, the splendid victory in the Middle East reversing Saddam Hussein's aggression against Kuwait in 1991. But the problem is, since then, we've been thinking more and doing more of using military force not just to reverse someone else's aggression like in World War II or operation Enduring Freedom or Desert Storm. We got into other things, changingregimes we didn't like or taking part in someone else's civil war, or trying to inject democracy through the barrel of a gun. Leadership is not just flexing muscle. It is having the wisdom to know the limitations and the costs and the risks, and most of all to follow the Hippocratic principle of ""first do no harm.""",3
111,Paul Pillar,Thank you.,3
112,Bret Stephens,"Well, thank you, and thanks particularly to Aaron and Paul for this wonderful debate and to the entire audience.",3
113,Michael Doran,What about me?,3
114,Bret Stephens,"Mike, I'll get to you in a second.",3
115,Bret Stephens,"For the last few years, the United States has conducted precisely the kind of diplomacy and geopolitical strategy that Paul Pillar has spent this evening advocating. We have focused on nation building at home. We have had a president who has told us time and again that the tide of war is receding. We've had a president whose bias, generally speaking, has been toward inaction, not action. We've had an administration that believes that the best course for the United States is to reduce its footprint, particularly in the Middle East, to pivot away from that region, to look at Asia, to look at our own problems at home, with the idea that in so doing that region would perhaps sort out its own problems and affect us less. And yet the reality is exactly the opposite of what we have seen. A Rand corporation study showed that the number of Jihadists in the Middle East, of Jihadi groups and fighters more than doubled between 2010 and 2014, precisely during the time that the Obama administration was saying ""the tide of war is receding,"" and precisely during the time that we were essentially following the counsel of our opponents on the other side of the stage. We have not made the world go away. We have not made the world a safer place. The world is more dangerous today than it was a few years ago. The world is a scarier place not just in the Middle East, but Russia and China. Machiavelli once said ""the best policy is to be a firm friend and a thorough foe."" For the last few years, we have been neither. We have to change that, or we will imperil our security here in New York.",3
116,Aaron David Miller,"Thanks, John. And, Paul, thank you for articulate, compelling and a gallant defense. And, Mike and Bret, it's -- I appear with you guys all the time. We have to do this again. Two days before the Camp David Summit, President Clinton, during a briefing, remarked to us -- he knew the odds were long -- that trying and failing was better than not having tried at all. And I remember how inspired I was by his remarks. The more I thought about it, the more I watched this angry broken dysfunctional region and Republicans and Democrats alike, equally trying to navigate a course between too much and too little, I began to understand that ""Trying and failing is better than not trying at all,"" is an appropriate slogan for a high school college football team. It is not a substitute for foreign policy of the most consequential nation on earth. We need to think before we act, and we need to understand, above all, that the dividing line for a smart foreign policy is not between left and right, not between liberal and conservative, not between Republicans and Democrats, it's between smart on one hand and dumb on the other. And the only question that you have to decide, and I imploreyou to vote for this motion, because I think our arguments, Paul's in particular, has struck the right balance between risk readiness on one hand, risk aversion on the other, a clear definition of when U.S. military power and its projection is important and vital and when it is not. Three questions need to be asked, and if I'm too risk averse in this region the historical record of the last 20 years validates my risk aversion. Three questions, number one, ""What are we trying to achieve by deploying military force?"" Number two, ""Do we have the means at our disposal to accomplish our ends?"" And, number, three, above all, ""What will it cost?"" You ask those questions, you're firm and resolute, and American interests can be protected.",3
117,Michael Doran,"Thank you, John. Paul, Aaron, it really has been an honor and a pleasure, it's really been great, but, Bret, working with you has been the highlight of the evening for me. Paul would have us believe that we can stay back, sit back, away from the region, and not be involved in the sectarian fight on the ground. And it's simply not true. I once had a good friend who went on the Peace Corps to Tuvalu, little Pacific nation that most of us have -- probably haven't heard of. I had never heard of it until I met him. And I found out that the people of Tuvalu were very angry with us because we had come up with some fishing regulations that destroyed their economy. Of course, nobody in America even knew that we did this, right? It's the same thing in the Middle East. We are judged by our action, and we are judged by our inaction. And we are participants by the nature of our size and our historic role in the Middle East in the sectarian conflict, in all of the conflicts in the region, whether we think we are or not, whether we stay out or whether we don't. So, the question is not whether to intervene or not to intervene, it's how to shape what's going on there. And the most important resource that we have in order to keep us from having to havemassive interventions like the kind that we had in Iraq in 2003, is to build up our alliances. And the only way we can build up our alliances is by providing security to our friends. And right now our friends in the Middle East don't believe that they can rely on us because, time and again over the last decade, we have backed away from commitments to them. And that's why we have to use military force so that we will not have the kind of wars that Paul wants to prevent.",3
