,Speaker,Script
70,Carl Pope,"Germany's power rates went up because Germany adopted a very inflexible and poorly designed way of encouraging solar. In the United States we didn't go that route. And over the past five years the percentage of renewable power in our electricity fleet has increased dramatically and is projected to increase still more dramatically. And our power bills have not gone through the roof. In fact, the wholesale price of electricity, the actual price of electrons, has gone down by 25 percent. That's our history so far. In Indiana, which is not a renewables-rich state, the Indiana Public Service Corporation said -- told the regulators that for the -- from the viewpoint of their consumers, the very best plan for Indiana to comply with the Clean Power Plan was not to reduce its emissions by 30 percent but to reduce its emissions by 45 percent by shutting down every single coal plant because coal plants cost more than alternatives in Indiana. The reality is coal in the United States is no longer economically competitive."
71,Charles McConnell,"There was an article today in Bloomberg that said, ""During this administration the amount of increase of renewables in this country is 2 percent."" We've had the CO2 reductions in this country because we've deployed gas. And it's a miracle in our country but it's not a miracle available to the rest of the world."
72,Jody Freeman,Let's start with the side arguing against the motion. Which of you would like to take it? And I'd like you to sort of do this one in 30 seconds.
73,Carl Pope,"In Colorado, the --"
74,Carl Pope,"-- Public Service Corporation has 10 coal-fired power plants. Seven of them cost more just to operate than it would cost to replace them with new contracts for wind and solar. Under the Clean Power Plan, Colorado could decide to pay that utility the forgone profit on those plants, shut them down, replace them with new stuff, and give the utility the money it's entitled to, and cheaper power for people in Colorado."
75,Michael Nasi,"So, I --"
76,Michael Nasi,"-- spend a lot of time with people who actually own power plants. And the problem with this rule -- it is -- it undermines the economics of being able to invest in them. There is such a thing as dirty old coal plants in this country, and they're falling out of the grid, just like dirty old gas plants -- and at one point in the future, old wind turbines. The point is that we are throwing away well-controlled units and the opportunity that Chuck is talking about to allow for them to invest in partnership with DOE to commercialize technology. So it is CCUS that is not being able to be deployed because the economics of doing it are undermined before we get off--"
77,Michael Nasi,There's an important difference that Chuck might talk about.
78,Jody Freeman,Yes.
79,Jody Freeman,I'm going to --
80,Jody Freeman,Let me try to do this in a way that's simplifying and helpful. And that is --
81,Jody Freeman,No. No. I --
82,Jody Freeman,I -- for myself. For myself.
83,Jody Freeman,"It's helpful to simplify. What EPA's done in its projections is told you about a range of benefits that are public health and welfare benefits for things that will happen to people that will be averted, right, as a result of shifting to cleaner energy. Now, there are direct benefits from public health impacts -- you know, avoiding going to the emergency room, kids not getting asthma, people not getting sick -- that are incremental benefits over time, that add up the numbers you're talking about. And they dwarf the costs. I'm not sure I understand the 2100 problem with it. Consistently, from now to 2020, from 2020 to 2030 and beyond, the benefits consistently are multiples of the costs, and nobody disputes that these are the social costs of carbon in perpetuity. So, I'm not seeing the challenge to EPA's analysis. But even if you don't believe EPA -- you know, if you just want to throw out their numbers, there are economists who are very well respected, considered conservative economists -- look at Nordhaus in Princeton -- not considered a crazy liberal -- who has modeled climate costs and benefits. And he himself has advocated for doing something now, in terms of regulations to prevent climate change."
84,Jody Freeman,Forget EPA's numbers. These are economists' numbers on both sides of the aisle.
85,Michael Nasi,"We could spend a full hour talking about the shell game that is EPA's assessment of how, somehow, this rule creates benefits -- including a reliance upon a bunch of things that don't have anything to do with carbon dioxide, okay? And it's fundamentally a dishonest process, frankly. But what I'd actually bring us back to is the rule of law. The Supreme Court has said when these vast economic and politically significant issues are being determined, the agency has to have clear authority. They can't just make up a new approach for the first time in 50 years and be talking about consequences that are that significant."
86,Michael Nasi,Yeah.
87,Michael Nasi,"It's an advocacy game, to try to make --"
88,Michael Nasi,"By the Environmental Protection Agency, the administration."
89,Michael Nasi,"No, no. The regulators, they're advocates. They want their rule to survive. And one way of trying to make their rule survive is to create a public perception that it has some consequence, positively speaking economically and the way they do that is they put a very complex set of assumptions together about how there are economic benefits to so-called life -- you know, a longer life and a healthier life."
90,Jody Freeman,"I love the idea of getting back to the rule of law. So I would like to get there, too. I want to review with the audience what the Supreme Court has done. Mike keeps invoking the Supreme Court on his team, but here's what the Supreme Court has done with respect to EPAs management of carbon regulation. The Supreme Court ordered EPA to determine whether greenhouse gases posed an endangerment to human health and welfare. They did that in 2007 in the very famous Massachusetts v. EPA case. EPA made the finding that greenhouse gases endangered health or welfare after an exhaustive scientific review. That finding was challenged in the federal courts and upheld by the D.C. Circuit and the Supreme Court refused to review it. Then, EPA regulated carbon emissions from cars and trucks. I was there in White House working on that policy and they issued a rule that will essentially double fuel efficiency standards by 2025. That rule was also part of a challenge to the D.C. Circuit. That was upheld and the Supreme Court refused to review it."
91,Jody Freeman,I'm not -- you got to let me finish because it's the Supreme Court. It's Mike's territory. And finally --
92,Jody Freeman,"Well, I can answer that, but I did think the rule of law point was important because I think we have three times the Supreme Court telling them to regulate carbon emissions."
93,Jody Freeman,"Okay. So we know there were three, but can you take that question?"
94,Jody Freeman,"Okay. I think it's a very serious accusation to suggest that the United States government across the board, including the office of management and budget staffed with economists who typically are suspicious of agency agendas to accuse them of cooking the books. What they've used is well established economic principles of regulatory impact analysis that every credentialed economist would agree are the typical ways of assessing cost and benefits, including putting a number on the social global cost of carbon and that policy has been ratified and endorsed across the entire U.S. government."
95,Jody Freeman,I think it's a very dangerous thing to suggest that that's fictional and made up and should be given absolutely no credibility.
96,Jody Freeman,"The Supreme Court rulings have never suggested that any of these analyses are cooking the books. They've enforced the requirement that they be done. Cost benefit analysis must be done, but they have consistently ratified EPAs authority under the Clean Air Act to regulate greenhouse gases. They have the authority has said the Supreme Court, even in the case he keeps citing in which he said they've established EPA lacks the authority. It is the opposite."
97,Michael Nasi,"Well, the court did not give EPA blank license to regulate. It authorized that they could under the Act generally it is up to EPA to establish a legal mechanism to do so and it is quite important that in the opinion where it struck down an effort by EPA to try to kind of make its own law as it relates to a permitting program or a tailoring rule that was struck down in that case, that the court shot across EPA’s bow this language about how EPA can't do that. So it's one thing to say you can regulate generally, but they did not give them a roving license to go outside of the rule of law."
98,Jody Freeman,Here's what's fair.
99,Jody Freeman,"What's fair to say is it's a hard legal question. Whether the words best system of emission reduction can allow the agency to think about the whole system it operates in the utility sector, it's a fair thing to say the Supreme Court has never decided that particular specific issue and will be seeing new law, but it is not fair to infer that just because an agency has never done something before it is precluded legally from doing it under the principle of deference for reasonable interpretations of ambiguous statutory terms."
100,Charles McConnell,"You know, we can't help ourselves in America. We think about the U.S. and we see everything through our eyes. And the real story for climate change is being written globally. As a matter of fact, 65 percent of the emissions in the world will come from China and India by 2030. Think about that. So we're here talking about in some ways majoring on the minor, but what's the problem here is that if EPA wants to truly develop technology much the same way that we did during the '70s with coal fired power plants and the '90s with tailpipe emissions, the EPA collaborates with industry, sets up a roadmap with timing that can allow technology to be developed, deployed, and implemented. Not set up situations where technology is declared commercially ready -- and that's what this power plan does, it requires people to install it on new coal fired power plants -- and there's nobody that's going to put it on a new coal fired power plant when it's still in R&D. So it's a disingenuous way of being passively aggressively stopping technology development. I'll tell you the other thing that's really disappointing about this is we think about the world having the same access to resources that we do. We've had a natural gas miracle in this country for the last 10 years. And for all the talk about renewables and how it's going to change the world and save the day, we've increased renewables in this country in the last eight years during this administration by 2 percent. The impact to CO2 in this country has been increased tenfold by natural gas compared to renewables. That's a great assumption if you've got gas. It's a lousy assumption if you're in China and India. And I think we need and owe the rest of the world an approach that gets technology to the marketplace."
101,Carl Pope,"You've heard from the other side a small set of arguments. One, you've heard that the Clean Power Plan, EPA's gone too far because it hasn't provided the funding needed to commercialize carbon capture and sequestration technology. I think you can make a fair argument that the United States government is not invested enough in that technology. You can make a fair argument the coal industry has not invested enough money. But that has nothing to do with the Clean Power Plan. The only argument they've made for why the Clean Power Plan might impede this technology is that people won't be building new coal plants to test it out. Guess what? Without the Clean Power Plan nobody is going to be building new coal plants in the United States because the last round that was built, including Sandy Springs in Texas and a number of others, have all been huge economic white elephants because it is a reality, we do have cheap natural gas in this country. And the combination of cheap natural gas and renewables means that building a new coal power plant is not a commercial proposition in the United States. So we are not going to be the ones who do that. The second thing that you've heard, which I'm going to leave to Jody, is that the rule is too friendly, too efficient, too flexible. That's not how -- EPA doesn't have the power to issue a rule that good. I think that's -- I'd better let Jody answer the legal issues. Finally, what you haven't heard from the other side is what they would have EPA do to clean up carbon dioxide from our power system in place of that to comply with its Supreme Court mandate to clean up carbon dioxide from the American economy. EPA is a regulator. It's not fundamentally a technology developer. And we haven't heard from the other side what they think their version of a power plant rule to clean up carbon dioxide would look like that would not represent in their view overreaching by EPA."
102,Jody Freeman,"Thank you, Carl Pope. The motion, ""Climate Change, The EPA Has Gone Overboard,"" and here making his closing statement against the motion, Mike Nasi, partner at Jackson Walker where he practices environmental and energy law."
103,Michael Nasi,"The most fundamental answer to Mr. Pope's question is that it's not EPA's job. The executive branch may be able to embark on a policy. The statutes that Congress has passed that our elected officials and we have consented to don't provide them the authority to do what they're talking about. But let me try to draw you all into who really gets impacted by this rule. Imagine you're in 1980 and you're a community leader in rural America. And you get a pitch from the USDA, the Department of Agriculture. The -- let's start a rural electric co-op. Let's build a power plant to further the dream of rural electrification. And so, you borrow several hundred million dollars with the federal government as your banker and build a plant. You choose coal because the Federal Use Act makes it illegal to use natural gas. And you choose coal because the Democratic national platform says ""We should use more coal and expand coal usage because it's a national imperative."" Fast-forward 20 years, and the EPA asks you to install pollution control technology. And you do it, and you spend a few -- tens of millions more dollars. And you build that in to your rate structure. Now, because you have poor rural electric customers, you relied upon the ability to spread that over the entire life of your facility, which was supposed to be 55 years. And then the last year, EPA shows up and passes a standard that is one half of what your emissions are. It tells you, ""Don't worry. It's flexible."" But what that means is you've got to go pay somebody else to generate zero carbon for twice as much of your power plant -- and that cost, again, on rural rate payers. The face of this rule isn't just some monolithic industry. Rural electric cooperatives and small business are impacted by this rule because they are going to have to retire assets prematurely and their rate payers will be impacted dramatically."
104,Jody Freeman,"Thank you, Mike Nasi. The motion --"
105,Jody Freeman,"I wanted to find a quote that would be fun or at least interesting to close with, and I found this one. It's not so fun, but it's at least interesting. It's from the president of Southern Company -- a big utility that is adamantly opposed to the Clean Power Plan. And the quote is this: ""This policy will increase the cost of electric power, increase the risk and reliability of electric service, dispute -- disrupt the long-range planning of utilities, frustrate the regulatory process, and foreclose the use of clean coal technologies."" And that quote was Edward Addison, the president of Southern -- the CEO of Southern -- talking about the acid rain program in 1989. The same arguments you heard tonight -- ""This will lead to rate payer costs skyrocketing,"" ""it's too hard,"" ""it's too costly,"" ""it's going to stultify technology that ought to be developed otherwise"" -- is the playbook that the coal industry has been playing from for decades and decades. They always say the same thing. The auto industry said this in the 1970s when they were being regulated to control pollution from cars and trucks. And the catalytic converter came and developed, and made that cost-effective. The same was true with the acid rain program. The coal industry said about the acid rain program, as I just read to you -- it's impossibly expensive. And yet, the acid rain program to control sulfur dioxide pollution and nitrogen oxide from the power sector reduced emissions dramatically and more cost-effectively than anyone ever predicted. Peabody Coal said at the time it would be $9 billion, up to 8 or $9 billion to implement that program, and it was on the order of $830 million. They're off by multiples. It's important context, because they say it every time that the sky will fall. EPA is doing its job. It's just not true that it's not EPA's job. Congress said EPA is an environmental regulator. It's gone where the pollution is -- the power sector. And it's implemented a rational, flexible, reasonable program to move us to cleaner energy."
106,Jody Freeman,"Thank you, Jody Freeman, and that concludes Round 3 of this Intelligence Squared U.S. debate -- -- where the motion is"
