,Speaker,Script
71,Walter Olson,"Well, first, although, I think term limits is the best case for it, I dispute whether or not any of these ideas actually have a supermajority of public sentiment behind them. I would love to think that the Balanced Budget Amendment -- some versions of which I like -- commanded the loyalty of a large majority of the American people. But when presented with elections in which there is a more responsible budget candidate and a less responsible one, gee, they don't always vote for the more responsible budgeter. I would like to think that term limits are also popular. They certainly are at the state levels. And yet, when you find someone running for their nth term -- their 19th term, are they actually being voted against by their constituents? No. The voters are capable of keeping these contradictory ideas in their minds. Now, I would not give up on Congress, even for the things like term limits that most directly challenge its power, because after all, direct election of senators was about direct a challenge as term limits, and yet was adopted by Congress in a constitutional amendment."
72,Lawrence Lessig,Can I --
73,Lawrence Lessig,-- follow-up?
74,Lawrence Lessig,"So, the really important difference between us is whether there are amendments that can't come out of the congressional process, which requires something extraordinary like the convention and you just offered the Senate as an example of an amendment that came out of the congressional process thereby, I assume, trying to say that see, we can all do it inside the congressional process. But what you know, Walter, is that the reason the Senate amendment was proposed by Congress is that the states were within one or two states of a convention. It was one of the closest times that we got to a convention and so this process of states saying we want a convention to propose amendments to deal with this problem of senators not being directly elected finally shook them to force them to act. Now, I'd be happy to do the same thing with this convention. I mean, I want to have a convention, but if the very act of forming a convention and getting those states finally gets Congress to do something fine, then we don't have to have the convention."
75,Lawrence Lessig,"You know, I should have the numbers. I apologize I don't, but, actually, states are quite active in rewriting their constitutions. They've gone through many stages historically keeping some parts from very old, but going through many significant amendments, some not so fantastic, some pretty good, but this is a very vibrant constitutional drafting process, crafting process, which is by contrast very different from at the federal level."
76,Lawrence Lessig,"Well, I think that it teaches us that the process of conventions to amend the constitution, which is what many of these states go through, they convene conventions, states like Maryland every period -- I think it's every 10 years has to make a decision whether to have a convention or not. They have conventions that succeed in proposing amendments without running away and taking over the United States government or taking over the state next to them. They do this. They've had a practice of doing this. So, the idea that this practice is not possible or not feasible is just belied by the actual experience of states in --"
77,Mark Meckler,"In fact, 1972 Wyoming rewrote its entire constitution. California frankly passes its constitutional amendments every electoral cycle, so it is a robust and working process in almost all the states."
78,David Super,"Well, all of the state constitutional prophecies, conventions, and ballad initiatives are in the context of the federal constitution. We have the guarantee clause where the federal government will step in if any state constitution ceases to be in the Republican form. It hasn't --"
79,Lawrence Lessig,When has that ever happened?
80,David Super,"-- been used because it hasn't been needed to be used, but that is a backstop. We have the Bill of Rights. We have the 14th Amendment. All of those go on the table if we have -- open this up to a national convention and that convention throws it away."
81,Lawrence Lessig,"Well, I'll observe -- and I hope this won't --"
82,Lawrence Lessig,-- upset my friend here --
83,David Super,I'll let you know if it does.
84,Lawrence Lessig,"-- that Mr. Trump was not elected with 75 percent of the population behind him, indeed not even a majority of the population behind him, and not even as many votes as the woman he purports to have beaten. So, I am not concerned that we have evidence that the public is as crazy as would lead me to worry that we're going to have the kind of overwhelming change of the Constitution that I think you and I are both -- would be both concerned of. Absolutely. I mean, there are things in the Constitution I do not want to see taken out. And so, I do have to say, if there is a substantial risk of that, then I want to find another way to fix the problems. But I don't think 38 states is a hurdle that produces substantial risk. Again, if just 13 Houses in 13 states say no, it's dead. And that is the protection that I think is reported."
85,Walter Olson,"Yeah. I think it's an excellent question. And one of the depressing things about being in all of our business is that you realize the public often is not quite as attached to some of the rights that we prize. They're called 80/20 issues, in which 80 percent of the public picks a side. Sometimes, we're in the 20 percent, I think all four of us. That will happen sometimes on free speech issues, it will happen sometimes on issues where the rationale is national security for abridging some sort of individual freedom, some sort of privacy exercise in surveillance. And the question has come up again and again, don't we trust the ratifying legislatures, given that so many of them have to sign on. And in general, if you take American public opinion averaged out over five or 10 years, yes, I do trust it not to make weird sorts of errors. And yet it can get into particular moods. It can be stampeded by a security event, say some disastrous attack. It can be stampeded by a silver-tongued demagogue. In both -- no names -- no names whatsoever. And I am confident that if you give the American people a few years, it gets over those momentary flus or whatever you want to call them. But it might stay intoxicated for long enough –"
86,Lawrence Lessig,"Yeah, it's important to make sure -- and my answer might have made this unclear. It's not the people voting to ratify an amendment to the Constitution. It's state legislatures or state conventions as Congress selects. So, the check here is 38 state legislatures or state conventions. Not whether, in a particular moment of crisis we have the public that goes out to the polls and votes some crazy, insane outcome."
87,David Super,"Yes, but that's assuming that our state legislators are in a statesman-like or states woman-like frame of mind. And because of the power of money in politics, which you've very eloquently spoken about, we can't count on that. If the public is polling, that we need to crack down on free speech or crack down on the Fourth Amendment or crack down on something else because of an attack, because of some other perceived crisis, because the economy is in bad shape, I am not optimistic that the legislatures will stand up. Moreover, you keep saying that if 13 state legislators say no, it's dead. Sadly, that's not true. The most recently added amendment to our Constitution was proposed two centuries before it was added to the Constitution. So, if we get some bad amendments put out there by this convention, they will keep shambling on, threatening the republic until we have a wave election that puts them over the top and gets them ratified. That's scary."
88,Mark Meckler,"And just to briefly address Professor Super. Any state can withdraw an amendment at any time, and in fact many, many states have done that throughout American history. And the movement exists to do that, should there be some scary amendment out there. There's a -- this is really important to me, and this is not to be offensive to the professors or the public intellectuals, people who work at institutes and think tanks. But I'm not one of them. I'm just a citizen, right? I live in a small, rural town in Northern California. That's where I come to politics from. I come to politics as somebody who is frustrated by what's happening in Washington, D.C., who votes over and over and watches them on my side, or the other side, not do what I want them to do. And I'm looking for a mechanism that returns power to the people. And here's a fundamental difference I've had in experience. In the last two years alone, I've personally been in over 40 state legislatures. I've met these men and women face to face. And the idea that they're the same as the critters in Washington, D.C., where I've also spent a lot of time, is outrageous and offensive. Most of the legislatures in America are part-time legislator -- legislatures populated by people just like you who, frankly, are mostly annoyed that they're there in the legislature because they're trying to run a business and raise a family, and they mostly, basically volunteer to go to the state legislature for 30 or 45 days out of their life to do the business of the state once a year or once every other year. These are the kind of people that we want making decisions."
89,Mark Meckler,"And all polling shows us that they actually are closer to the people, and the people respect them a lot more than they respect D.C."
90,Lawrence Lessig,"Yeah, so --"
91,Lawrence Lessig,"So here we are in New York. And I'm with you, completely, absolutely. It's one of the most ridiculously corrupt legislatures in the United States, absolutely. But like Mark, I've been in lots of legislatures, and I have to tell you, like, you know, being a kind of con law geek, I have been moved, really -- one time, kind of embarrassing, kind of started tearing up when I was talking to these people, because these ordinary legislatures, state legislatures are not New York. So, you can't generalize from New York here, right? You can't generalize and say that when you think about state legislatures, you think about 15 New York City. They're not. They're Vermont’s and New Hampshire’s. New Hampshire has 400 representatives for 3 million people."
92,Mark Meckler,I think they get paid a hundred bucks a year.
93,Lawrence Lessig,"That's it, a hundred bucks a year."
94,Walter Olson,"I like state legislatures, too, and I'm involved with what we do in my own state of Maryland. Where I'm not sure state legislatures shine necessarily, is in avoiding making some mistakes that relate to trying to stay in touch with public opinion. For example, states have repeatedly passed bills restricting religious liberty, which the courts have then had to strike down. States have repeatedly passed laws infringing on most of the rest of the Bill of Rights. And we have a self-correcting system on this in that the courts are fairly vigilant and do not allow Oklahoma's attempt, for example, to prevent the use of Muslim religious law in any legal proceedings. It was unconstitutional, and the courts said so. That still leaves the states a pretty good judge of many of the issues that are proposed for Constitutional amendments I think. They have better judgment on balanced budget because most of them have such a provision in their constitution. They have better judgment on term limits because a lot of them have term limits. I wouldn't want everything to be up for grabs, though."
95,David Super,"Given the stakes involved, I am anxious. One could think about calling a convention at a time when we had resolved a great national crisis at the end of the Civil War. They chose not to do so and proposed three amendments, one of which was very compound. We could have thought of doing that in the Great Depression, when our system clearly had failed us. We handled that through other means. Those would be times when there was a great deal of unity in the country about what needed to be done, the path forward was more agreed to. At this time, it's hard to imagine that. And with all respect to all people in the country right now, I don't know that we're quite operating on the same level as George Washington and James Madison right now -- -- in our political debates."
96,Lawrence Lessig,I'd like --
97,Lawrence Lessig,"Actually, I'll answer your question if you promise to repeat it without using the word ""constitutional convention"" in it. No. I'm just joking. Okay. So, you're right that this is an amendment process against the background of a very rich tradition that has lots of issues that have been resolved and don't need to be corrected. And that's why I'm not in favor of a constitutional convention to draft a new constitution. I think there are particular principles that we just need to reinforce. This is not an amendment -- I'm not violating that point. But I think the one principle that our Congress will never propose amendments to achieve is it proves -- well, it reinforces the idea that we are all equal citizens and we should have equal political power in this Republic. And that means ending the gerrymandering game, which I think Walter will be with me on. That means ending the way money corrupts Congress. That means assuring the right to vote and the right to vote equally and fairly across this country. I think it means ending the crazy ""winner take all"" in the Electoral College that means that we can have these loophole presidents. I think all of these are ways to say, ""We achieve equality"" by insisting on it in an amendment. And I think there's a pretty elegant way to make that amendment. And if I knew a law professor, I'd ask him to write it or her to write it. But the point is, that is a tweak reflecting a really important value that I think the last 50 years -- at least -- in America have made salient, that we find -- have to find a way to put in the constitution. And if I thought Congress would do it, I would be happy to let them to do it --"
98,Lawrence Lessig,-- but they're not.
99,Walter Olson,"Well, I agree with most of what Professor Lessig said. All constitutional amendments wipe out some previous precedent. Depending on their subject matter, they may wipe out a lot of it. This is the same question, though, whether an amendment comes of out Congress or out of the convention."
100,Mark Meckler,"Thank you. Thanks for being here tonight to listen to us address this important question and to also engage us in questions from the audience. To me frankly that's the most important part, because there are three really important words written behind us on this stage and those words are ""We the People."" If you would indulge me in a bit of history, in 1843 a young historian by the name of Mellen Chamberlain traveled the country. He was collecting stories from the last remaining Minutemen, who actually fought at the battles of Lexington and Concord, and in 1843 as you would imagine, they were in their late 80s and early 90s and back then that was really old, right? Not a lot of those guys left and he knew if he didn't collect those histories -- there was no YouTube, they would be lost. And so, he was going around collecting these oral histories and he happened across one Captain Levi Preston in North Carolina and he asked Preston a series of questions about why he fought in those first battles at Lexington and Concord, and he asked him if it was the stamp back. Had he been offended by the act of having to buy the stamps and place them on all his documents and Preston said, ""Never bought a one of them. The governor locked them up in the armory and that's the last I ever heard of them."" He asked him about the tea tax and he said, ""I was a farmer's son. We never drank any tea. The boys threw it in the armory. That was pretty good, but that was the end of that."" He asked him about the great revolutionary writers and Preston answered, ""Never read one of them. We read the Bible, catechism, the Psalms, almanac. That was about it."" He asked him about the heavy hand of British tyranny and Preston answered, ""Never felt a wit of it."" He asked him what was it that brought you to the field of battle that day and Preston answered what I think is the greatest philosophy of the American revolution, an American political philosophy throughout our history and Preston answered this, he said, ""Son, when we went to fight them red coats that day we meant only one thing. We had always governed ourselves and we always intended to. And them red coats, they intended that we shouldn't."" Today, Washington, D.C., intends that you are not allowed to govern yourself. They prove it day in and day out and so I am here to ask for your support for the resolution to call the convention to propose amendments to the United States constitution. Thank you."
101,Walter Olson,"Thank you, John. I promised something constructive as an alternative. I don't want to come here and just be the negative guy throwing cold water on your hopes and in fact -- -- well, this is a vessel for hope and it's one of the reasons why it attracts so much attention, because people want hope and we do not have to simply say nothing can be done. I'd like to spend a minute on a proposal written up by a wonderful paper for my own Cato Institute by Mike Rappaport, a law professor at San Diego, which is for a prefatory constitutional amendment just on the procedure of how a state convention should work. One which would fill in the blanks that I complained were left blank, one that would provide the specificity and the certainty to let us feel that we could walk forward without the ground giving out under our feet. It makes a great deal of sense because it sets to rest a lot of the procedural uncertainties of where it would lead, who would pick the delegates, whether it would have to stay on a single subject, what would happen to the large states and the small, and I can guarantee you the sense of America in general is that we want one person one vote. We do not want the small states to control everything. It would set those procedures. It would modernize them more appropriate, and we would then have the confidence to move forward on exactly these things. The one idea, though, that I would leave you with is if you like this idea of first laying out a solid foundation for using the process and then using it, you must vote no on the resolution, because it's too soon to jump in there without that firm foundation. Thank you."
102,Lawrence Lessig,"So, in 2008, Iceland's economy totally collapsed. And when the Icelandic people looked around to try to see what had failed them, they recognized it was their government, a corrupted government that had failed them. And so, they started a process to fix it. By crowdsourcing a new constitution. They first collected a thousand people at random who met together to discuss what the values of that constitution should be. And then they had an election where 500 people ran to serve on the commission that would draft the constitution. 25 were elected. And for four months, they drafted a constitution. Now, four months is about as long as our framers took to draft our Constitution, but our framers didn't post their drafts to Facebook every week. But the Icelanders did. And after that process, they produced a beautiful constitution which was then ratified by two-thirds of the Icelandic people in a national referendum. Now, that story is in many ways inspiring, but it's also humbling because, of course, Iceland is different in a thousand ways from the United States. But when you think of the courage that they had to do what they did, it makes this debate seem so small. Because is it really so difficult for us to agree not to write a new Constitution, but simply to meet and deliberate about how to fix the problems that we all believe our Constitution has. There is uncertainty, no doubt, but there's also certainty like this, Congress will not fix these problems. Of that, we can be certain. And we can also be certain of this: the Framers gave us a way around Congress. So, to remix Hamilton a bit, let me say, ""Hey, yo, I'm just like my country. I'm young, scrappy, and hungry.” Oh, not more -- not that anymore. But we – “we cannot throw this shot away."" You should vote for this motion to support the idea of us stepping up and doing something about these problems we know we have."
103,David Super,"I'm not a gambler. If I was, though, and I found that the casino was tilting the table -- the roulette wheel against me, I would certainly not move to increase the odds. We did just have a presidential election where the candidate who spent the most money did not -- will not be taking office. Nonetheless, on the state level, the kind of money that interest groups that are affected by potential institutional amendments can throw in is absolutely decisive in legislative races, and putting the entire Constitution at stake when we are trying to -- in a system that we, I think, all admit is deeply flawed is a very dangerous thing. That's on the downside. But what's the upside? The upside is that many of these ideas, if proposed, even if put into the Constitution, that are being advocated, I don't think would work. A balanced budget amendment. Is the Supreme Court going to review every budget that comes out to make sure it's balanced? Which justice will chair the appropriations committee? What if they spin off the Federal Reserve and dodge it that way? It's not going to work unless we hold our Congress accountable for it. And for that, we don't need to put the whole Constitution at risk. Do you really think that passing a Constitutional amendment to rewrite the Second Amendment or to delete it is going to take guns out of people's hands, that that's something that's going to happen? You're not serious about that. It's not going to work. Do you really think that the Congress, even if Citizens United was overturned, that the Congress would in fact pass strong campaign finance legislation? The amazing thing about Citizens United is that such a weak provision was nonetheless struck down. Money was big in politics before Citizens United, and it will remain. These are not things that can be successfully accomplished with a Constitutional convention, but an awful lot of mischief can. Please vote no on the resolution."
