,Speaker,Script,Round
45,Marc Thiessen,"Iraqis, people around the world because people in -- these allegations go out there and, as my old boss, Donald Rumsfeld used to say, the truth goes around the world 30 times before -- lies go around the world 30 times before troops get their boots off. Every investigation into conduct at Guantanamo Bay has found these allegations of widespread abuse are false. Brigadier generals Schmidt and Furlow did a careful investigation. No, quote, no evidence of torture or inhumane treatment at JCF Guantanamo. They've made the inspector general A.T. Church, who I interviewed for my book, and who said he expected to find widespread abuse at Guantanamo said that when he investigated, conducted hundreds of interviews, interviewed detainees, interviewed everybody who had been there. He said we can confidently state, based upon this investigation, we found nothing that would any way substantiate detainees’ allegations of torture or violent physical abuse at Guantanamo. Now, I'll tell you something. We are also hearing from the other side that people there are the poor sheep herders and goat herders who have been wrapped up and taken to Guantanamo. The combat leadership of the Taliban today is made up of Guantanamo alumni. Just last week in Yemen, the Yeminis arrested a Guantanamo alumnus who was joining al-Qaeda in the Arabian peninsula. And the man who is one of the leaders of al-Qaeda in the Arabian Peninsula who sent the Christmas day bomber is a former Guantanamo inmate. These are dangerous, dangerous people.",2
46,Marc Thiessen,And even the Obama administration's review found 95 percent of the people who are there right now are either leaders or fighters for al-Qaeda and the Taliban.,2
47,David Frakt,"Well, I want to respond to a specific point made by Marc about this reports, investigations into detainee abuse at Guantanamo and the claim that they searched, and they didn't find anything. He referenced the Church report, the Schmidt-Furlow report. When I was representing Mohammed Jawad, a teenage boy from Afghanistan at Guantanamo, a prosecutor by the name of lieutenant colonel Darrel Vandeveld turned over some discovery materials to me that showed that my then, at that point, 16 or 17-year-old client had been subjected to what was called the frequent flyer sleep deprivation program. And according to the Schmidt-Furlow report, they had discovered that there had been a frequent flyer sleep deprivation program. And during this program, detainees were moved, and in the case of my client, 112 times from cell to cell during a two-week period. He was moved constantly back and forth in an effort to deprive him of sleep. And so -- but according to the Schmidt-Furlow report, this program had been stopped after a complaint by the FBI, it had been stopped in March of 2004. The only problem with that was that my client had been subjected to the program in May of 2004. And so I asked Colonel Vandeveld to continue digging, and he found additional records that showed that this program continued for at least another year. And dozens of other people were subjected to it. In fact, we had the person who ran the program. There was a major, who was an intelligence officer in the army, came to testify at Guantanamo in the hearing that -- in which I was representing a detainee and said this was standard operating procedure. The generals knew about it. Everybody was vetted and approved. So these investigations were white washes. They missed widespread abuses. I tried to bring this to the attention of the Department of Defense. I filed a report of a violation of the Law of Armed Conflict, as is my duty to do as a military officer. What did they do? Nothing, no follow-up investigation, I was never contacted.",2
48,Marc Thiessen,"I think that's a shocking thing to say about Admiral Church and those people who are -- you know, people who wore our uniform with honor -- hold on, no, you talked, now let me --",2
49,Marc Thiessen,"Okay, let me get a word in here, please.",2
50,Marc Thiessen,"This frequent flier program you referred to, where for someone who's moved once every four hours roughly, two to four hours, what do you think these detainees in Guantanamo do all day? They're not busting rocks. They're not making a license plates. They sleep. They read the Koran. They play foosball. They play soccer. They eat whenever they want, sleep whenever they want. This is not torture. There is frequent flier. You may not like it. But I'll tell you something, people -- interrogation, interrogation techniques, even interrogation techniques under the Geneva Convention people would find shocking if you're not familiar with interrogation -- interrogation is not supposed to be pleasant. And you have in the case of some of these people who are at Guantanamo, people who are senior al-Qaeda leaders, senior Taliban leaders who have intelligence about the possibility of planned attacks against the United States and they have the responsibility to get them within the rules of law, and they did it. And these -- investigations were conducted, they were open, and they found no evidence of widespread abuse.",2
51,David Frakt,"And that's because the senior al-Qaeda leaders were locked up in secret CIA ghost prisons in Eastern European countries and in Thailand and places that we were not allowed to know about, that's where the worst abuses went on, but there were plenty of horrific abuses at Guantanamo --",2
52,Michael Hayden,John Donvan: Michael Hayden --,2
53,Michael Hayden,I'll come back.,2
54,Michael Hayden,"I'll come back with a debate on interrogation techniques, just sign me up. To summarize the last statement, I believe the American armed forces are competent and capable of holding enemy combatants as prisoners of war consistent with the laws of armed conflict. Discussion about that point or distraction from the basic question we have in front of us today.",2
55,Marc Thiessen,"First of all, it's not about guilt. You don't have to prove guilt. These are not criminal defendants. You have to have a reasonable belief that these people were captured in the war and that they are members of al-Qaeda or the Taliban and were conducting operations against us. The fact is, we have detained in the War on Terror well over 100,000 people. Only 800 made it to Guantanamo. Only 100 made it into the CIA program. So these are -- we're not just picking people up off the street and throwing them in Guantanamo. Were there some people that were sent there by accident, that we made a mistake? Our enemy doesn't wear uniforms. They don’t follow a chain of command is hard. There's some mistakes made, absolutely, and we had a process in Guantanamo that was set up to review the evidence against them and to make sure that people who were not -- didn't belong there were sent back. But the reality is that we got -- you know, if we -- the left always wants to get this debate onto the topic of abuse. This is a debate about keeping this country safe with the exception of one of our debaters.",2
56,Michael Hayden,What's the judicial process you would use for killing the believed enemy combatant as opposed to capturing him?,2
57,Stephen Jones,"Well, I think, Marc, the problem that I have, and I think David is right, capturing people on the battlefield is different than arresting someone at the Detroit Airport for committing or attempting to commit what is clearly a violation of the federal criminal law, and cannot take that person consistent with the Constitution of the United States and Title 18, which is the Criminal Code, and try him other than in a federal criminal court according to the federal rules of criminal procedure and the federal rules of evidence and to maintain that you can --",2
58,Marc Thiessen,You’re wrong.,2
59,Stephen Jones,"Well, you’re wrong.",2
60,Marc Thiessen,No.,2
61,Stephen Jones,We don’t have a separate criminal justice system for people that commit crimes in the United States. And it isn’t a question mark of politics or the Left or the Right --,2
62,Stephen Jones,"-- or Bush versus Obama. It’s a question of the Constitution. It’s not political, it’s Constitutional and there’s one system of law in this country. Now I will concede that in a battlefield situation abroad or outside the United States, the line is blurry. But when you start saying that you’re going to arrest people and try them in a military tribunal for crimes committed in the United States against American citizens, I don’t think the American people will tolerate that.",2
63,Marc Thiessen,"First of all, ex parte quirin 1942, this is the",2
64,Stephen Jones,Well of course he has the right to remain silent. The only difference between your position and mine is that you don’t think that he should be told he has the right to remain silent and I think it’s beside the point because of course he knows he has the right to remain silent.,2
65,Marc Thiessen,So you’re saying -- let’s say we captured Khalid Sheikh Mohammed before the 9/11 attacks. Put aside the litany of attacks that he had in play. You would have allowed 9/11 to go on rather that to get him to give the information that he had.,2
66,Stephen Jones,"Now Marc, let’s don’t defend the indefensible here.",2
67,Marc Thiessen,"It’s not the indefensible. Khalid Sheikh Mohammed killed 3000 people in this country. He had information, a plot to blow up the Library Tower in Los Angeles, blow up a marine camp in Djibouti, to blow up the consulate in Karachi. These are real attacks. To commit, repeat 9/11 in London.",2
68,Stephen Jones,"Well that may be true but I don’t want to take “The Weekly Standard’s” word for it or frankly your book. If all of that is true, then it can be presented to an American jury. An American jury will convict him and give him the death penalty.",2
69,Stephen Jones,"There’s a movie about that and I think that’s an over-dramatization of the issue. Those who look for a way to short-cut the system always first bring forward the most extreme example of what could happen. But the truth of the matter is those extreme examples rarely exist. Where they do exist, I believe the intelligence community and the law enforcement community have on numerous occasions shown the ability much better than politicians to protect individual security or, for that matter, national security.",2
70,David Frakt,"Yes. I mean the whole ticking time bomb scenario is really a red herring. First of all, police, in the situation where there is an urgent public safety emergency are not required to give the Miranda warning. So -- but if your question is should we use torture in that situation? And that’s essentially what Marc is saying is that, you know, in order to prevent an attack, you have to be willing to do anything, whatever it takes. And that's where we have a fundamental disagreement. If we captured Osama Bin Laden, I would not torture him. Is that possibly going to lead to an attack that might have been prevented? It might.",2
71,David Frakt,"I am okay with it because it would be a great tragedy. But it would be a greater tragedy to go down the road which we already went down of torturing, because that one attack may not be averted, but you are going to multiply the attacks for years to come because of the torture. And that is what we have done.",2
72,Michael Hayden,"Again, I -- -- I'll come back and walk, if you like a debate on a different subject but as the only one on stage who has actually had the question in front of him as to whether or not it --",2
73,Michael Hayden,"Well, actually, no. Let me finish, because the rubber hit the road on my car, all right? I'm the one who has to make the decision, okay? These are not easy decisions. There are conflicting values. There are moral responsibilities galore, okay? No one should trivialize it, and no one should throw bumper stickers at the difficulty of the decision people like me, people like Leon Panetta, have to make, all right? But I come back --",2
74,Michael Hayden,"But I come back to the fundamental question, the American armed forces, the American intelligence community are capable of holding people, consistent with the laws of armed conflict. I feel as if we have gone through the looking glass in the last 30 to 40 minutes as we try to take people who are armed enemy combatants -- and David did not make the straw man that Iraq is okay to capture, it's not okay to capture and keep enemy combatants in Brooklyn, okay? What about Mali? What about Djibouti, what about Yemen? What about the horn of Africa? What about Pakistan? That is where the enemy is. That is where the enemy is mounting an attack against our citizens. They are enemy combatants. And as God is my judge, I will use the full authority that the law of armed conflict gives me as long as my president and my Congress has given me that authorization.",2
75,Marc Thiessen,I would add to that to complete. We're not going to have time to debate all of the interrogation techniques. They were not torture. And I can walk you through it if you really want to.,2
76,David Frakt,I'd rather not.,2
77,Marc Thiessen,Well --,2
78,Marc Thiessen,"Well, I'll tell you something. You said something, and this is – you’re sort of dismissive of the threat in a very sort of disturbing way. You said well, yeah, I've let the -- you basically admitted you had let the attack happened and treat him as a criminal rather than an enemy combatant. You know, you said earlier, when -- about my introductory remark, two little terrorist networks. Well, you know what? One of those two little terrorist networks killed 3,000 people down the street from here, 19 men with box cutters. This is a real threat. These people are out there every day trying to kill us. And I think it's really shameful to dismiss them as two little terrorist networks. Khalid Sheikh Mohammed was captured in Pakistan. You said unless he's in Iraq or Afghanistan, he's not an enemy combatant. So do you consider can a lead sheik Mohammed an enemy combatant, the master mind of 9/11, the man who commanded the operation, the operational commander of al-Qaeda? Is he an enemy combatant, yes or no?",2
79,David Frakt,How do you know that he is the mastermind of 9/11? What --,2
80,Marc Thiessen,"Oh, my God.",2
81,David Frakt,"He has not been put on trial. And you don't want to put him on trial. And you are denying those 3,000 victims --",2
82,Marc Thiessen,I'm not denying them anything.,2
83,David Frakt,You are denying -- you say it's not important to have a trial. I say it is important to have a trial.,2
84,Marc Thiessen,It's not the first priority.,2
85,David Frakt,"It is important to establish the truth of what happened and for people to get some closure. And it's important for these people to be punished. I do not in any way diminish the seriousness of 9/11. And I agree with General Hayden that these are difficult decisions. And I am not sure that I would want to be in the position he was in of having to make those. But what I will tell you is that the oath that we take, that we both took as officers in the United States military is to defend the Constitution of the United States. It is not to defend the people of the United States. Because what we are defending are our values and our history. And sometimes, yes, it may cost lives. But you cannot achieve perfect security. And when you try to, by making shortcuts, you ultimately diminish us as a country. And it does not serve us in the long run.",2
86,Michael Hayden,"It's a process. It's a rigorous process. I governed it while I was the director of CIA with regard to that portion of the war that CIA had responsibility for. To be clear, just being a terrorist doesn't get much interest from us. The authorization we have from the Congress and the authorization for the use of military force is against al-Qaeda and its affiliates. So it's not a global terrorist issue. We are at war with a select group of terrorists. President Obama has made that clear. The Congress has made that clear. President Bush has made that clear. We used same criteria to capture an individual as a terrorist that we use on the battlefield to kill. It is visual who is a terrorist. I am responding to the political processes of the American state. All three branches of government have said we are at war. I'm using the full authority given to me. I use it in the clearest conscience I have. Are mistakes made on the battlefield? Killing, capturing? Of course, they are. What -- you have very good men and women working very hard to apply absolute precision to their task. Now, I will admit that the processes of intelligence are a bit different than the processes of the judicial system. Again, as I mentioned in the one habeas case, we had to fold our tent and admit defeat because I could not, in conscience, tell the enemy combatant who the source of our information was. If I did that, I would quickly not have sources of information anywhere in the world. And so we had to make a serious tradeoff. That's what I mean by putting this into a law enforcement template, rather than using a vigorous and consistent with the rule of law, law of armed conflict.",2
87,Michael Hayden,Obviously there's no precise answer to the question.,2
88,Michael Hayden,"We do the very best we can. And we review our data constantly. As I mentioned, to David's point -- and he’s nodding in agreement because he's familiar with the process. We have combatant status review teams even before we had the habeas process at Guantanamo. You go over the evidence routinely. It's required by our regulations. It's required by the regime that's in place at Guantanamo. I hope the audience is not demanding 100 percent certitude and 100 percent perfection before your intelligence services or your military services can act in your defense.",2
89,Stephen Jones,"As we have listened to the debate tonight, I think two or three issues have emerged sharply. The issue is not just about the treatment of individuals at Guantanamo Bay. The issue is larger and that is, what is the system we will use to adjudicate the guilt of those persons charged with crimes against the United States. And I say that the line is indivisible. By that I mean you cannot say, ""We have one set of justice over here for these categories of crimes, that one rule of evidence, one rule of procedure, one rule of appellate practice, and over here we have an entirely different rule of evidence and a different procedure.” First, that leaves the intelligence community who are largely anonymous and many law enforcement officers and prosecutors unaccountable in the final analysis for the decision made. General Hayden has been very correct in telling you that there is not 100 percent perfection and there isn't. After all, the 9/11 Commission in its report talked about the system was blinking red, so our intelligence and many of our law enforcement officials and indeed political leaders knew of the risks and did nothing. In the final analysis, accountability for responsible decisions has to be made somewhere, political process, the legal process, something done openly, but that is not what the argument is made by our colleagues to our right. Their argument is trust us, trust us, we'll get it right this time. Unfortunately history shows too many examples of not getting it right. That's why we have the rule of law.",2
90,Marc Thiessen,"We did get it right. In the period in the eight years before September 11th, 2001, al-Qaeda killed roughly 3,500 people in a series of attacks starting with the 1993 World Trade Center bombing, followed by the attack on our embassies in Kenya and Tanzania, followed by the -- or the attack on the USS Cole and culminating in September 11th, 2001. That was when we followed the law enforcement approach to interrogation. During that period of time, we prosecuted 29 people in connection with those attacks. If you think that is an approach -- and we didn't get the intelligence we needed to stop the September 11th terrorist attacks, in the period that followed we have not been hit again. So it's a very stark question; do you want to go back to the approach when al-Qaeda was mounting attacks of increasingly lethality, or do you want to follow the approach that we took which has kept this country safe for almost a decade? Our opponents are trying to wiggle out of it. They want you to -- focus you on waterboarding and the interrogation techniques. If they don't like the techniques we used, there's a wide line between waterboarding on one hand and ""You have the right to remain silent,"" lawful techniques that can be used short of that. Choose other techniques, but what their position holds, if you hold that a terrorist is a criminal and not an enemy combatant, we cannot kill them using predator drones outside of the war zones of Iraq and Afghanistan. We cannot kill them in Pakistan. We cannot kill them in Yemen. We cannot kill them in East Africa. There are terrorists plotting to attack us right now that Barack Obama would not be allowed to kill. And second, we will not be able to interrogate them effectively as we found out after the Christmas Day bomber, as we found out with the Times Square bomber. So this is a very stark question. Do you want to go back to the approach that led to 3,500 American people getting killed and we were not able to get the intelligence to stop the attack. Or do you want to follow the approach that kept our country safe for almost a decade.",2
91,David Frakt,"Our opponents seem to have valued American lives more than the lives of anybody else. They seem to forget about Madrid, about London, about Bali. The terrorists have not stopped. But simply because we’ve tightened security domestically and presented easy targets overseas, the action is moved overseas. We are not safer today than we were on September 12th, 2001. We are in a worse position because of our actions in the war on terror, our lawlessness and our abandonment of the rule of law. General Hayden talks a lot about the rule of law and serving it but that was not really our experience under the prior administration. Let me tell you about my personal experience. I was assigned to represent two detainees in Guantanamo. Both had been determined to be enemy combatants in the combatant status tribunals that you heard about. But in fact, neither was an enemy combatant. One, Mr. Ali Hamza al Bahlul was, in fact, a terrorist. He was an Al Qaeda insider. He was a media advisor and created propaganda for Al Qaeda. He should have been tried in federal court for material support in terrorism. He was not an operational terrorist. He did not kill any Americans. He did not plot any attacks on Americans. The other was neither an enemy combatant nor a terrorist and, in fact, he was a child who had been tortured into confessing to something he didn’t do. A lot of mistakes were made. The rule of law was not observed. Over time, with the intervention of the Supreme Court, we gradually brought the pendulum back to something approaching equilibrium. But they’re advocating going back. I’m advocating going forward. So we urge you to vote against the proposition. Thank you.",2
92,Michael Hayden,"As I predicted and somewhat feared, we’ve sidled into a discussion as to whether or not you are for or against the rule of law. I warned you that that was not the issue here, that there is plenty of law with the laws of conflict to govern our behavior and the American armed forces, the American intelligence community are quite capable and competent to function within that framework. I was taken aback a little bit by saying that the intelligence community is not accountable. Clearly Stephen has never been in front of the Senate Select Committee or the House Permanent Select Committee on Intelligence and to go through the openness that we share within the confines of those committees. I was struck as Stephen said the system was blinking red and I think he was alleging some sort of incompetence. The attack still happened in the summer in September of 2001. The attack still happened not because the intelligence was wanting -- although certainly you can always use better intelligence. The act took place because the model we were using, the model in which we placed the intelligence which was a law enforcement model. The difference between now and 9/11 is that we are a nation at war and we are taking the fight to the enemy. There’s an office in CIA, most operational office that we have on our Langley campus, responsible for many of the things the current administration is taking credit for. You walk into that office you hit a bulkhead, a wall, and there’s a sign there saying today’s date and you walk by it, very often don’t recognize it but every now and again you catch it. It actually says today’s date is September 12th, 2001. It’s been up there for over eight years. When I was director and got in a car and drove down G.W. parkway to my home, it didn't feel like September 12th. It felt a lot like September 10th. That's an attitude that we adopt at our peril. Thank you.",2
93,David Frakt,"I was undecided before, but I'm definitely against now.",2
