,Speaker,Script
55,Alina Polyakova,"Well, I think it's already happening. You see lots of people using social media to organize, to mobilize. You know, if you want to use a political example, I mentioned the Parkland students in Florida. They did get some political and policy outcomes. That's a really minor example. The Women's March in Washington, D.C. The so-called resistance movement against our current political system. These are all things that are happening now and they're happening not despite, but because of the availabilities of these new technologies. And I'm not -- we're not even getting to the realm of automation yet, because this is just -- you know, Twitter and Facebook were founded 10 years ago, right? And if you -- nobody knew what the hell Twitter was for 10 years ago. And this is why we don't --"
56,Alina Polyakova,Well --
57,Alina Polyakova,We have some thoughts. That -- we did start a couple of revolutions around the world. But we don't know what is going to come in 10 years from where are today. And that's the bigger point here.
58,Yascha Mounk,"I'm really enjoying this trip down memory lane to a time when, you know, Twitter and Facebook was going to cause democratic revolutions all around the world, and it didn't. Caused the current president to win the 2016 election to allow foreign adversaries to influence our politics. It's a lovely world but it's unfortunately not the world in which we live. We have seen how much technology empowers some of the most radical voices in our society, some of the most hateful voices in our societies. And we're also seeing the kinds of ways in which it's empowering authoritarian regimes --"
59,Andrew Keen,But what's that got to do with automation?
60,Yascha Mounk,"-- who now find it much easier to track -- look, it's to do with digital technology and the kind of automated --"
61,Andrew Keen,You're tarring -- you're tarring -- you're tarring technology as being bad. And you're saying because automation is technology is must be bad too. Those two things aren't connected.
62,Alina Polyakova,Sounds very much like a lot of --
63,Yascha Mounk,"Well, you don't think that some of the bot attacks by different Russian sources were automated?"
64,Andrew Keen,"So, you're suggesting that automation will crash democracy because of Putin's bots."
65,Yascha Mounk,"First of all, I was responding to --"
66,Andrew Keen,I mean isn't the argument about -- isn't the core argument here on both sides -- and we're arguing different things here -- but that you fear that automation will create mass unemployment which will create angry people which will destroy democracy. We're arguing that isn't going to be the case.
67,Yascha Mounk,First of all --
68,Andrew Keen,It's got nothing to do with Putin's bots.
69,Yascha Mounk,Can -- if I'm going to respond can I respond?
70,Andrew Keen,Okay. Yeah. Absolutely.
71,Yascha Mounk,"First of all, I was responding to your debate partner who was telling us that Twitter and Facebook are somehow going to usher in a society that's forever democratic. And I was pointing out why I believe that that is naïve. Secondly, yes there are forms of automation that are connected to the rise of social media and yes, they have already helped to undermine our democracies in some key ways. That's not the core of our argument. The core of our argument is about the effect of mass unemployment and the kind of redistributed demands it's going to have on both popular anger that leads to the rise of far-right populism and elite attitudes which leads to people being very concerned about staying in a democratic system that requires them to give up more and more of their wealth."
72,Ian Bremmer,"Sure, because I think it's a very important question. Look, the -- I think that these technology companies, both in terms of the wealth they drive as well as the transformational impact they have on society, are in a sense the most strategic companies that we have. And yet by their nature they're also the most resistant to regulation, not just because the government doesn't understand them and can't employ the people that would understand. They're so fast moving. But also, the culture in Silicon Valley which is much more libertarian, much more -- just all about the people. We want to engage directly. Government's of no use. You know, we're creating a new society. All of that. Where again in China -- and I don't think China is a red herring. I think China's critical. Their most important strategic companies are the ones that are not just regulated. Right? They don't have rule of law. They're becoming natural monopolies, both in China and proactively. In the 80s and the 70s the most important strategic companies in the U.S. were companies like Lockheed which was the first company ever called too big to fail, Northrop, Raytheon. Those companies were step lock toe with the United States government. They wouldn't sell to companies that weren't American allies. They worked with the U.S. They were much more highly then regulated. They were strategic. Today the most important strategic companies for the U.S. are not just resistant to regulation but they're the -- they're ultimately undermining. And I think that's fundamentally problematic for liberal democracy."
73,Yascha Mounk,The problem here is what kind of world are we actually aiming to create? And there's two broad brushes of what that world might look like. The first is that even before we have all of this automation and basic human tasks are no longer needed in the economy we're going to create a whole world of fake jobs in which we make people -- give people sort of make believe jobs and that's going to somehow keep them happy. The second world is the world that Andrew Keen seems to like of universal basic income that says okay half of the country is no longer going to have productive employment. But because the state gives them enough money to play X-box and smoke weed every month they are somehow going to be happy with the political system.
74,Alina Polyakova,It's very cheap.
75,Yascha Mounk,"Well, he did talk about universal basic income."
76,Andrew Keen,Yeah.
77,Yascha Mounk,Well but universal basic income is a thing that technologists also go to in this space. And I think it's important to actually think about what that would look like. For the whole period in which we've had democracy --
78,Ian Bremmer,But this is -- how are you answering the regulation question?
79,Yascha Mounk,-- we have had citizens who had independent sources of income which actually made them capable of not depending on the state. The idea that we're going to solve this political system through one form of regulation which is just giving the people the money in order to do that leads us to where we're at in a lot of the old rich states in which citizens depend on the good will of the government. And it so happens that none of those are democracies.
80,Ian Bremmer,With due respect to my friend from Harvard let me answer your question which is that I absolutely believe that if we could effectively regulate the tech -- the big tech companies in the United States I would feel much better about the prospect of automation not crashing liberal democracy. I think the likelihood of that happening is effectively zero.
81,Ian Bremmer,I --
82,Ian Bremmer,"I'm talking about the kind of response that Alina was talking about in, you know, sort of you look at what great society actually did, you know, in the midst of the Great Depression. You're talking about, you know, sort of creating the Blue Eagle program which, you know, basically said here's what you're going to charge, and this is the wages you're going to have. And if not, we're going to actually sanction you. And we're going to boycott you. The U.S. government's going -- you created industrial policy around the most important companies in the U.S. I think the ability of our government to do that in the foreseeable future is effectively zero."
83,Alina Polyakova,Yes.
84,Andrew Keen,Well --
85,Andrew Keen,I got this great book by Ian Bremmer called Us versus Them.
86,Andrew Keen,"It is a best-seller. Best best-seller. And Ian writes about rewriting the social contract. You know, I think Yascha as John kindly said is being unfair. Sure, universal basic income is a piece but there are many other pieces of this social contract. The new kinds of transparency on data being architected, for example, in very progressive countries like Estonia. There are new ways of thinking about the working class which was once called the proletariat, the wage laboring class that Marx talked about. And now we call a pretariat. You haven't even talked about that. You haven't talked about the changing nature of work. But the reality is is that the jobs aren't going to go away. But we're not going to have full-time jobs. We're going to be doing many jobs simultaneously. And it becomes the role of companies and governments and cultures to look after this new working culture. So, the social contract that Ian I think quite accurately describes in his book in the early part of the 21st century is the very kind of social contract that was architected in the middle to late part of the 19th century. Not only by progressives, but indeed by people like Bismarck who actually pioneered it, was anything but an unrealistic, you know, revolutionary vision."
87,Alina Polyakova,"Well, it's already happening. And again, it's happened in the past. Look, all technology is neutral basically. It can be used for good and it can be used for evil. And that's exactly what we've seen with Facebook, Twitter. And that's what we're seeing now with the automation development that Yascha mentioned. You know, if you told me 10 years ago that Twitter would be used to undermine the U.S. election process, I would have thought you were crazy. I would have thought you were equally crazy if you told me Twitter started massive democratic revolutions across the world, right? But it was used for two things. Radio was used by Hitler and it was used by FDR. The press -- the printing press -- was used to print the Bible and it was used to print completely, you know, crazy, paranoid conspiracy theories, right? So, all of these things are used in -- for good and for evil. And the reality is, you keep going back to this point -- well, you know, universal income is not the answer. But you're, again, assuming there's going to be mass unemployment. That's simply not the trend we are seeing in western democracies. We are seeing a shortage of human labor, right? We need more workers, not less, right? And it's just one element of a much broader regulatory process. The governments are absolutely critical to this. And it's already happened in Europe. The European Union has released an artificial intelligence strategy with huge investment into R&D and AI. There's also a law in Germany called the Nansedege law, that tries to regulate extremist speech in online platforms. And these are just two things, and there are many, many more initiatives like this coming. And it just takes time for us to understand, as a society, how do we regulate and bring these new technologies to heel?"
88,Alina Polyakova,And it will take time. Quickly respond to what you heard?
89,Ian Bremmer,"I was just going to say, I certainly believe that technology is a megaphone and can be used for good or for bad, but we should not pretend that all technological systems are value neutral. I mean, when I think about what's happening with smartphones, and apps, and information technology that are coded by men with certain preferences, and beliefs, and views -- that is an entire technological system that is frankly destabilizing to liberal democracy. It's not that technology can be used equally for good or for bad, as lots of other technologies can. We have to recognize that the political system that surrounds the technology, that builds the technology, that facilities technology actually determines an awful lot over whether or not that tech is going to be problematic or is going to be additive to the tech -- the society we live in."
90,Ian Bremmer,"That's a great question. And we'll -- I think we should bring Alina into it too, because she brought up something about her skepticism of the Chinese system. Most of the people that I know that really know AI are absolutely agnostic at this point as to whether or not the United States or China are at front. The Chinese have more and better data. The Americans have more and better scientists. Many people believe that big data, right now, is better than big scientists. But of course, a lot of the scientists are Chinese and some of them are starting to move back to China. I don't know. I absolutely do not have a preference for the Chinese system. Let's be very clear. I think the problem is that what you really want is a system where the government -- a democratic government -- is a fair arbiter, is an umpire, is a referee that actually allows the people to be able to take advantage. That's what makes a social contract actually work. Here's why I think it's going to crash. It's because, in China, the state captures corporations. No rule of law, no independent judiciary -- all these big companies we're talking about doing all the automation, those are basically controlled by the state. In the United States, increasingly, corporations capture the state. We see that with the role of money and special interests. We see that with the electoral cycle. We see that with the way regulations are created. We see that with the swamp that is not being drained. And again, when you have one in six people in America that are saying that they would rather have military rule because they think the system is rigged -- and if they say that, you know it's more than one in six, because they're giving you answers that you want to hear. It's like, not many people want Trump. Oh, my God. They all wanted Trump, right? That makes me feel that the system that we're talking about, that is a liberal democracy, is already starting to crash, and automation is going to make it worse."
91,Alina Polyakova,His last point.
92,Andrew Keen,"Yeah, but he didn't say --"
93,Alina Polyakova,Yeah.
94,Andrew Keen,But he didn't say anything about automation. He's talking about an America where -- -- this is not a debate about the crisis of democracy.
95,Andrew Keen,I think no --
96,Andrew Keen,"No. It isn't. This is -- no, no --"
97,Andrew Keen,The debate is about the relationship between automation --
98,Andrew Keen,-- and democracy.
99,Andrew Keen,Yes.
100,Andrew Keen,Yeah. But it's still about automation. And the stuff that Ian --
101,Alina Polyakova,All right.
102,Yascha Mounk,May I come in on that?
103,Alina Polyakova,I can follow-up on that.
104,Yascha Mounk,"So, look, it's very simple --"
105,Alina Polyakova,to them.
106,Yascha Mounk,"You're saying that automation is going to pose some fundamental challenges, but it's all right because our political system is going to deal with it. We're saying that our political system is already overwhelmed by some of its current challenges -- and that, yes, we could deal with automation in the right way if everything goes right. But when you look at how embattled our democracies already are -- and we look, frankly, at who currently is the president of the United States -- we should have a healthy dose of skepticism about whether we're going to succeed in that."
107,Ian Bremmer,I feel good about Estonia. I think Estonia can probably handle more automation than the United States.
108,Ian Bremmer,I really do.
109,Andrew Keen,"So, you agree with us."
110,Andrew Keen,"Yeah, but there's a crisis --"
111,Andrew Keen,The -- but you cannot conflate the crisis in America with this broad debate about the relationship between automation and democracy. Those are two separate conversations.
112,Alina Polyakova,"Well, you know, fine. Let's take that point, even though I agree with Andrew that it is irrelevant -- about resilience. You know, there is a backlash coming, and technology is enabling it. Look at the Panama Papers, right? This massive leak of information that happened -- that truly undermined the corruption scheme of some authoritarian regimes, including Russia -- and looks at the checks and balances of the United States that are currently happening, right? We do have an investigation going on in this country that's looking into corrupt -- potential corrupt practices, that's looking into Russian interference. So, the checks and balances are indeed working. People are mobilizing at the local level. More and more women are running in the congressional elections this year. More and more people are mobilizing. So, I don't know how you say that the -- you know, we're not resilient; that checks, and balances aren't working. They are working."
113,Ian Bremmer,"Well -- go ahead. Okay. I would say -- look, I would say that the level of disenfranchisement in the West, which is clearly going to grow -- you are right now in the best economy the United States has had in well-over a decade, the best economy the world has had in over a decade. And yet, we feel the extraordinary impact of all of this. So, I work with a lot of CEOs, right? A lot -- advise them around the United States and Europe. I will tell you that every single -- almost -- over 95 percent of them tell me that over the next 10 years, they think that they can make more money with fewer people. That is in every sector across the board. It's people making toothbrushes. It's people that are -- law firms, accounting firms. It's people in the financial industry. It's people -- big manufacturing, little manufacturing, you name it. And that is happening in an environment where the economy is doing really well -- when we are more divided than we have ever been in my lifetime. That makes me feel when the recession hits, and when interest rates go up, and when suddenly, the huge tax-benefit that everyone gets because we got a great big giveaway suddenly gets squeezed and then the CEOs say we've got to lay off a bunch of people because we've been doing fine for a while, now we're not. I don't see that resilience. And that is the point at which I think that the Chinese which will have the largest economy in the world at that point have a very different system that is focused on ensuring that people get employment. And is focused on ensuring there is civic nationalism controlled by the state while in the United States we're actually doing it on the basis of what our --"
114,Andrew Keen,"Can I -- can I just respond? Because he keeps on bringing up and keeps on bringing up China. And he's talking about this endless narrative of why China is going to be more successful. They may be more advanced on AI. But let's look at the dark side of China. They're creating a digital Orwellianism, a truly big brother dystopia."
115,Yascha Mounk,"That's our point, surely."
116,Andrew Keen,"No, it isn't. Because they're not -- they're not destroying democracy. The point is you're saying they're going to become the model to destroy democracy. But the reality in China is that there will be new waves of unrest against a Chinese regime that has destroyed privacy, that rejects the very notions of individualism and autonomy. And you're dismissing that. You assume that Chinese people are happy because they might have an extra car where their freedom is taken away. You're dismissing all that. You're suggesting that we only care about economic prosperity. And I think you're completely wrong."
117,Yascha Mounk,"We have individual agency but it's going to take a lot of agency to deal with those things. That is all part of a point about China. Of course, China has never been a democracy. But the ways in which these authoritarian regimes are using digital tools in order to precisely keep those legitimate expectations and hopes that yes most Chinese people also have down to control all of their citizens are frightful and they can absolutely be adopted by governments in our own countries as well. And that goes to a second point to which Andrew Keen has given short shrift, which is that he says, ""Well you guys are just pointing to Trump and everything else is fine."" Look at the way in which authoritarian populism is already rising across lots of different countries in the world in which it has quashed democracy in Turkey and in Russia and which it is in danger of turning to dictatorship now in Poland and in Hungary. We've just seen a government in Italy which is a far-right populist government. So, the idea that this could not happen here, that the tools to quash democracy through digital control are somehow irrelevant to our societies is puzzling to me."
118,Ian Bremmer,"Yes. Of course. It's just like when food companies weren't properly regulated they gave us what we want which was as much fat, as much salt, as much sweet as humanly possible. We became the most obese nation in the world and the most Type II diabetes. If that's what you want for democracy -- I consider that crashing it."
119,Andrew Keen,"Well, the food example is a really good one. In the middle of the -- out of the industrial revolution you got exactly what Ian is talking about. But I don't remember, you know, when we go to our Whole Foods or high-quality food stores or restaurants around here that the food is that bad. The point is, is that narratives when you have technology that takes advantage of us as consumers or citizens we reshape it. We've done it with food. We've done it with transportation. We've done it with working conditions. And we will do it with automation."
120,Yascha Mounk,"So, there is a crucial point on which we're actually agreed on both sides of this debate. And that is that in principle there are things we can do in order to deal with automation. If we put in place all the right regulations, if we find the new model for our society and for how people are going to have a sense of self-worth and a sense of real agency as citizens then we might actually be able to respond. But there's two big questions which are at the heart of which side you should vote on today. And they're first of all how likely it is that we'll get things just right in that kind of way and secondly under what kind of circumstances we are most likely to actually succeed in that? Now if you listen to the other side of the debate the answers are pretty glib. They are you know what, we've dealt with all of this before. We already have the handbook. This is just another go-around on the same carousel. Just don't worry and things will turn out to be fine. The argument on our side of the debate is the opposite of that. It is to say that if technologists are right we are facing a different kind of automation. We are facing machines and robots that have general intelligence and will displace many more human beings. We are saying that in order to deal with that we actually have to reinvent in a fundamental way what our societies are going to look like, what our political model is going to look like, what our economy is going to look like. There's a famous line by the sociologist Barrington Moore who said, ""No bourgeois, no democracy."" In societies in which you didn't develop a middle class you didn't end up with functioning democratic systems. Automation is imperiling the middle class. And only by taking radical action to shore up the middle class will we be able to stop automation from crashing democracy. Thank you very much."
121,Alina Polyakova,"So, what we've been arguing here is the very basic notion that democracy and automation are opposed to each other inherently naturally or profoundly, if you will. But actually, what we have confirmed is that what automation technology is in complete opposition to is not democracy but authoritarianism. Right? I grew up in the Soviet Union, probably the most oppressive regime that ever existed. And I can tell you that in the Soviet days people were incredibly inventive, how they used the very little technology they had to try to resist the authoritarian regime. Right? To try to understand what democratic principles and ideals were. And by the 1970s and 1980s many Soviet citizens were actually huge believers in Western liberal democracy despite authoritarianism. And that's why the cold war ended at the end of the day. Now in Russia there's an ongoing battle where the Kremlin is trying to reinstate a very similar repressive system. And we're seeing a battle between technology and authoritarianism play out today. Right now, the Russian government is trying to actively shut down a very popular messaging service called Telegram. And what we're seeing is the technology is pushing back because this messaging service has been used to mobilize mass protests in Russia against the regime despite great, great odds. So, in fact what we're seeing is that technology is empowering people across the world. And yes, it can be used by authoritarian regimes for evil or corrupt democratic regimes for evil, but at the end of the day it is an absolutely critical tool for the flowering and continued democratization of society. And in fact, I will tell you that your argument that China is the exception to the rule perhaps -- well, there's a growing middle class in China. And history tells us that democratic revolutions happen in places where there's a large middle class. So, I think in very near-term next generation may have democratic revolution in China as well. Thank you."
122,Ian Bremmer,"So, like Andrew, I'm a big fan of Whole Foods. A great place to get food -- that does not make me feel better about the idea that food for humanity is going to be wonderful. Automation -- I'm sure that a bunch of us in this room are going to do really, really well. That does -- and we will have access to great things in automated society. That does not mean that liberal democracy will be open for everyone. We did use the word ""profoundly"" several times. There was one word that I noticed that Andrew used several times. It was ""fetishized."" Now -- -- yes. But I wasn't meaning that way. I find that that word is used very frequently by technologists because they're the ones coming up with the new religion. They're the ones that believe that they are going to be able to create a new great society, that we will all do so much better then because so much wealth is going to be generated. They call it a fourth Industrial Revolution, because it's going to be even bigger and greater than the first, the second, the third Industrial Revolution. You know what? That's their book. Just like Mark Zuckerberg. Who knew it was going to be so divisive? He's talking his book. The reality is they don't know. I don't trust them when they talk their book -- not when so many people tell me jobs are going away. You know there was an Industrial Revolution that didn't lead to more jobs? Not for human beings; for horses. We used to have 10 times as many horses in the 19th century -- the 20th century. You don't need them anymore because automation made them irrelevant. Now you've got one-tenth -- it's very stable. They're used for food and for entertainment. I'm funny. I don't know about you guys, right? The food option is not great. I don't think that's where we're going, but I am absolutely clear that if this is a -- I don't see why AI gets to the point where there' just about as smart as human beings, they can do just about as much, and then it stops. If it keeps going, there's no reason why what happened to horses doesn't start to happen with a whole bunch of people that we don't bother to educate properly, that we don't give the opportunity to become more than they are today. And then, liberal democracy, as system, has crashed. Thank you very much."
123,Andrew Keen,"Thank you. So, I don't know what the horses have to do with it, Ian. But -- -- or Whole Foods -- oh, I brought up Whole Foods. So, yeah, you're right. I do use the word ""fetishize."" Let me summarize with my ultimate fetishization -- which is all of us as human beings. I suggested that this assembly itself is a manifestation of democracy. We think for ourselves; we're autonomous. We vote. You will vote -- of course, for us, I hope. The point is that I am fetishizing human beings, as we've always done, to prioritize what we care about. We will shape automation. You're voting on this notion of automation being this all-consuming thing that will crash democracy -- democracy being the human thing in itself, the thing that protects our individualism, our freedom. Ian has suggested that somehow, the Chinese model will work because everyone wants to be rich and no one cares about freedom. I think the reverse is true. I think that the AI revolution actually might re-vitalize. I'm not sure; there's nothing inevitable about this. We've never talked about perfect solutions. Human history is always messy. We break things, and then we fix them, and the fixes themselves require fixes. Nothing will be solved, ultimately. There is no end of history. There is no final goal here that we're to arrive at. But this idea that automation -- our latest, new new thing from Silicon Valley -- automation, artificial intelligence, will crash democracy is wrong, because it forgets about us. It forgets about human beings, who more than anything else value their freedom, value their community. And more than anything else -- value passing on that community to their children. So, I think automation will not crash democracy because of us human beings, and I urge you to vote for our side. Thank you."
124,Ian Bremmer,"Oh, no. Look -- the fact that, actually, there are a lot of ways to try to address this issue, right, and that we want to try them. And especially the idea that human beings give it our best, and we are -- the argument right at the end, that, you know, ultimately, you believe in human beings. Yeah. There's no question. I think the structures can be bad, but the people ultimately want to do the right thing here."
125,Alina Polyakova,"Well, no. I mean, I think the reality is that the challenges that automation presents to all of our economies are significant -- or profound. So, this kind of restructuring -- the adjustment period is going to be a huge challenge. There's no question about that. And we may see a lot of jobs lost, and we may see a lot of jobs created. And those may not match up. And we just don't know. And I think what Ian pointed to -- this notion of rewriting the social contract -- is the key here."
126,Yascha Mounk,"Well, and made implicitly, and not quite explicitly, is that we really don't know what form automation is going to take, right? And that's sort of the premise that I use for all of my remarks. But I do think that if we get a machine that basically has general human intelligence, it's going to transform our societies in very scary and foundational ways. But I don't know if that is going to happen. I don't know if AI is going to get to a point -- certainly, in our lifetimes -- where it can substitute for, basically, all the tasks that somebody with an IQ of 90 or 95 currently does. And if that's not the shape that automation is going to take, then I think it will look like much more like the former waves of automation that we've seen in the 19th century and so on. It's quite a lot more manageable."
127,Yascha Mounk,Please join us for the next Intelligence Squared debate which he and I vote -- argue against this motion.
